WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,SGR,NPHI,PEF,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO,FORCE_2020_LITHOFACIES_CONFIDENCE
2025/11/24,1458.8432,462263.0938,6551908,-1432.772217,HORDALAND GP.,Skade Fm.,12.27984333,,0.997223854,1.028948426,2.177705288,171.523819,,0.506293058,4.669517994,142.4048004,,12.25000095,35.82738876,405.7154846,0.029745909,0.016668437,,0.706712186,29.79452896,,65000
2025/11/24,1458.9952,462263.0938,6551908,-1432.924316,HORDALAND GP.,Skade Fm.,12.15982628,,0.997655988,1.028806806,2.170865059,170.4402771,,0.482126236,4.995619297,144.6873474,,12.25000095,34.30142975,408.2565918,-0.090274341,0.020879326,,0.712404549,31.19099808,,65000
2025/11/24,1459.1472,462263.0938,6551908,-1433.076294,HORDALAND GP.,Skade Fm.,12.05593395,,1.03325522,1.067145228,2.167026997,165.0997315,,0.489201099,5.375153065,144.9845123,,12.25000095,33.53642654,409.009613,-0.19403249,0.026698634,,0.622466981,30.18770409,,65000
2025/11/24,1459.2992,462263.0938,6551908,-1433.228271,HORDALAND GP.,Skade Fm.,12.08502007,,1.028400421,1.063600898,2.17705965,162.6495972,,0.511421144,5.554391384,144.0861054,,12.25000095,33.52314758,411.2599793,-0.165017322,0.033495251,,0.568455756,28.70613289,,65000
2025/11/24,1459.4512,462263.0938,6551908,-1433.380249,HORDALAND GP.,Skade Fm.,12.0523653,,1.005906701,1.041992664,2.188878059,161.5388489,,0.524381697,5.458829403,143.0870056,,12.25000095,32.34637451,413.3950195,-0.197591946,0.036384426,,0.597388029,27.22364616,,65000
2025/11/24,1459.6032,462263.0938,6551908,-1433.532227,HORDALAND GP.,Skade Fm.,12.10744953,,1.000385761,1.037118316,2.197156906,165.7098389,,0.52072078,5.181774139,143.2820587,,12.25000095,28.86740303,413.4039917,-0.142495543,0.034068633,,0.686784565,25.74123573,,65000
2025/11/24,1459.7552,462263.125,6551908,-1433.684326,HORDALAND GP.,Skade Fm.,12.17292976,,1.006734252,1.043866515,2.206464768,168.9825134,,0.503965557,4.977773666,144.0078125,,12.25000095,22.99944305,408.8638306,-0.077028871,0.031868596,,0.669772267,24.25874901,,65000
2025/11/24,1459.9072,462263.125,6551908,-1433.836304,HORDALAND GP.,Skade Fm.,12.21414852,,1.001932025,1.04111135,2.224679947,169.8149719,,0.526966453,5.018642426,143.9647522,,12.25000095,20.17734146,402.9797363,-0.035835858,0.028404653,,0.595003247,22.82243729,,65000
2025/11/24,1460.0592,462263.125,6551908,-1433.988159,HORDALAND GP.,Skade Fm.,12.21761227,,1.027595878,1.069658041,2.290945053,162.2780304,,0.551529884,5.274721623,142.84935,,12.25000095,22.11763382,395.3566589,-0.032428473,0.036324181,,0.584650636,21.8361454,,65000
2025/11/24,1460.2112,462263.125,6551908,-1434.140137,HORDALAND GP.,Skade Fm.,12.17550182,,1.088654041,1.133976936,2.365062475,152.6555939,,0.523630738,5.567666054,141.3307495,,12.25000095,25.32401466,392.0379334,-0.074521929,0.049582522,,0.787387669,21.74648094,,65000
2025/11/24,1460.3632,462263.125,6551908,-1434.292114,HORDALAND GP.,Skade Fm.,12.16567421,,1.159338594,1.204861164,2.417327642,149.4980316,,0.458995551,5.669825554,140.3271179,,12.25000095,22.63146019,390.6007996,-0.084289916,0.065406784,,1.066037059,21.65679932,,65000
2025/11/24,1460.5152,462263.125,6551908,-1434.444214,HORDALAND GP.,Skade Fm.,12.20669556,,1.045259357,1.083978653,2.372433424,151.8783722,,0.410086364,5.65279913,140.8868103,,12.25000095,19.54247093,388.6650391,-0.043216903,0.06054179,,1.080406547,21.56700134,,65000
2025/11/24,1460.6672,462263.125,6551908,-1434.596191,HORDALAND GP.,Skade Fm.,12.26695347,,1.00612092,1.043436647,2.291376352,158.5946503,,0.445222467,5.609603882,140.7951508,,12.25000095,18.75336075,386.1520386,0.017016619,0.043473247,,0.818072498,21.47738457,,65000
2025/11/24,1460.8192,462263.125,6551908,-1434.748169,HORDALAND GP.,Skade Fm.,12.35608101,,0.99923861,1.037723661,2.213467836,162.4304047,,0.486755848,5.683375359,139.3620758,,12.25000095,20.88976669,388.6195374,0.106221072,0.022192838,,0.695662558,21.38767242,,65000
2025/11/24,1460.9712,462263.125,6551908,-1434.900146,HORDALAND GP.,Skade Fm.,12.49195862,,0.98827523,1.021610022,2.191666842,165.1172028,,0.511949718,5.760210037,138.6801453,,12.25000095,28.03996468,387.7894287,0.241799533,0.014510957,,0.581761122,21.19862175,,65000
2025/11/24,1461.1232,462263.125,6551908,-1435.052124,HORDALAND GP.,Skade Fm.,12.31349468,,0.995942175,1.027805209,2.19903183,164.6110077,,0.48553586,5.674254894,138.1162872,,12.25000095,31.92090988,387.0983887,0.063479841,0.012745972,,0.555167794,20.12380791,,65000
2025/11/24,1461.2752,462263.125,6551908,-1435.204102,HORDALAND GP.,Skade Fm.,12.30598927,,1.033833981,1.06502378,2.206329823,163.3819733,,0.503242791,5.316845417,137.8303833,,12.25000095,29.55677223,388.7387085,0.056062382,0.011140754,,0.610802054,18.69769669,,65000
2025/11/24,1461.4272,462263.125,6551908,-1435.356201,HORDALAND GP.,Skade Fm.,12.39256096,,1.020696878,1.051912785,2.206268787,164.2362824,,0.495038182,4.895054817,137.1824036,,12.25000095,26.10994911,394.2521668,0.142576918,0.008965539,,0.702680409,17.2706604,,65000
2025/11/24,1461.5792,462263.125,6551908,-1435.508179,HORDALAND GP.,Skade Fm.,12.40710068,,1.011746168,1.044289112,2.204134703,162.1831207,,0.496976078,4.664175034,136.2298279,,12.25000095,22.85101509,407.2305603,0.157067657,0.011425083,,0.749151886,15.84371567,,65000
2025/11/24,1461.7312,462263.125,6551908,-1435.660156,HORDALAND GP.,Skade Fm.,12.33948898,,1.075447321,1.11815095,2.213634253,156.0707092,,0.476544708,4.695501804,135.5214844,,12.25000095,19.47952652,415.4891968,0.089193858,0.020972621,,0.733129859,14.4167614,,65000
2025/11/24,1461.8832,462263.125,6551908,-1435.812134,HORDALAND GP.,Skade Fm.,12.04593372,,1.122268319,1.171084881,2.218666554,150.9470825,,0.478577584,4.826095581,135.0718079,,12.25000095,15.13501549,400.8096314,-0.203846633,0.027635925,,0.72168082,13.02063847,,65000
2025/11/24,1462.0352,462263.125,6551908,-1435.963989,HORDALAND GP.,Skade Fm.,12.20674133,,1.071162224,1.117986202,2.216213226,150.4015656,,0.508268535,4.912498474,133.9495697,,12.25000095,10.42970944,384.2056885,-0.043258343,0.027227253,,0.720129669,12.11721993,,65000
2025/11/24,1462.1872,462263.125,6551908,-1436.116089,HORDALAND GP.,Skade Fm.,12.44218063,,1.016640067,1.064466119,2.220463038,152.8218079,,0.548858941,4.965939045,133.4095001,,12.25000095,8.43047905,367.0491333,0.19218047,0.018609891,,0.695630968,13.08587933,,65000
2025/11/24,1462.3392,462263.125,6551908,-1436.268066,HORDALAND GP.,Skade Fm.,12.23109055,,1.050762892,1.099775434,2.284290314,146.940506,,0.573539138,5.004182339,136.0920105,,12.25000095,10.00491715,356.3680725,-0.018909141,0.013079919,,0.711271465,14.0546732,,65000
2025/11/24,1462.4912,462263.125,6551908,-1436.420044,HORDALAND GP.,Skade Fm.,12.22828579,,1.193678379,1.248031497,2.378315687,136.3892975,,0.466606319,5.09606123,140.9102325,,12.25000095,16.17286301,332.4713135,-0.02171408,0.010520808,,0.876491487,15.02385902,,65000
2025/11/24,1462.6432,462263.125,6551908,-1436.572021,HORDALAND GP.,Skade Fm.,12.13337421,,1.650670767,1.732598782,2.433060408,122.0283814,,0.323349714,5.214998722,143.8795624,,12.25000095,25.65525818,319.8469238,-0.116626173,0.009058999,,1.378570318,15.9919796,,65000
2025/11/24,1462.7952,462263.125,6551908,-1436.723999,HORDALAND GP.,Skade Fm.,11.99163151,,1.947528958,2.036508799,2.36772418,119.9556198,,0.227726683,5.278229713,144.2912903,,12.25000095,29.70399094,329.8384399,-0.258368254,0.002278355,,1.551410675,16.96126366,,65000
2025/11/24,1462.9472,462263.125,6551908,-1436.875977,HORDALAND GP.,Skade Fm.,11.89301682,,1.442925096,1.50011003,2.263421536,127.6399765,,0.321295649,5.152878761,143.719162,,12.25000095,29.51259232,357.9586792,-0.356983542,-0.00037241,,0.896610677,17.93566132,,65000
2025/11/24,1463.0992,462263.125,6551908,-1437.028076,HORDALAND GP.,Skade Fm.,11.93507862,,1.060817123,1.095318198,2.189394951,141.4934692,,0.432490885,4.874957085,143.376709,,12.25000095,28.36022949,379.607666,-0.314921409,0.001677146,,0.703769088,18.99775696,,65000
2025/11/24,1463.2512,462263.125,6551908,-1437.180054,HORDALAND GP.,Skade Fm.,12.07902145,,0.928222776,0.952988625,2.177460671,148.6817474,,0.520499885,4.62787199,142.9420929,,12.25000095,27.33642769,383.374939,-0.170978293,0.007324554,,0.647972047,20.11762047,,65000
2025/11/24,1463.4032,462263.125,6551908,-1437.332031,HORDALAND GP.,Skade Fm.,12.37236404,,0.92169708,0.93860817,2.183934927,155.2945557,,0.536031067,4.632258892,141.8529511,,12.25000095,27.86649895,384.9842835,0.149558663,0.01573628,,0.669313788,21.23817253,,65000
2025/11/24,1463.5552,462263.125,6551908,-1437.484009,HORDALAND GP.,Skade Fm.,12.3639183,,1.003109813,1.0131495,2.205363035,153.1474304,,0.508865297,4.872318745,142.7904358,,12.25000095,30.21257019,390.7070007,0.542920291,0.030503826,,0.631457567,22.35872269,,65000
2025/11/24,1463.7072,462263.125,6551908,-1437.635986,HORDALAND GP.,Skade Fm.,12.35547352,,1.16971612,1.173915505,2.23124218,149.1707764,,0.444826245,5.204351425,145.3375244,,12.25000095,30.85512734,402.1844482,0.496814817,0.044460803,,0.614736021,23.47927475,,65000
2025/11/24,1463.8592,462263.125,6551908,-1437.787964,HORDALAND GP.,Skade Fm.,12.33533573,,1.064638615,1.055789471,2.22922492,146.0608978,,0.402246594,5.409284115,145.8879852,,12.25000095,29.61608505,411.7625427,0.085335478,0.041364536,,0.608007669,24.59693146,,65000
2025/11/24,1464.0112,462263.125,6551908,-1437.939941,HORDALAND GP.,Skade Fm.,12.13338184,,0.952748239,0.948368013,2.210230827,148.2729187,,0.418902308,5.370024204,144.5372467,,12.25000095,28.96904945,418.5320435,-0.116616957,0.026488759,,0.625667155,25.53565025,,65000
2025/11/24,1464.1632,462263.125,6551908,-1438.091919,HORDALAND GP.,Skade Fm.,12.20413208,,0.936758936,0.938927114,2.196848393,154.5334778,,0.46246165,5.113863468,143.6386566,,12.25000095,25.25644684,429.0054932,-0.045868576,0.013634495,,0.699141502,24.14391136,,65000
2025/11/24,1464.3152,462263.125,6551908,-1438.243896,HORDALAND GP.,Skade Fm.,12.08335304,,0.893165171,0.907362104,2.205622196,153.2774506,,0.50408107,4.78757,142.4972076,,12.25000095,22.35745621,433.1652222,-0.166647643,0.012523164,,0.739158928,22.75213242,,65000
2025/11/24,1464.4672,462263.125,6551908,-1438.395874,HORDALAND GP.,Skade Fm.,12.03879929,,0.895392001,0.907812595,2.211964846,155.4944916,,0.523192883,4.557789326,142.3184357,,12.25000095,20.48602676,424.7276917,-0.211200073,0.015,,0.733341277,21.35956383,,65000
2025/11/24,1464.6192,462263.125,6551908,-1438.547852,HORDALAND GP.,Skade Fm.,12.22523212,,0.915338337,0.933937371,2.209852934,154.4689331,,0.554521024,4.490473747,143.6610413,,12.25000095,19.91859245,411.9741516,-0.024768021,0.014987383,,0.754180372,19.96866226,,65000
2025/11/24,1464.7712,462263.125,6551908,-1438.699951,HORDALAND GP.,Skade Fm.,12.26622772,,0.926375866,0.947133124,2.231135845,154.3663025,,0.594504714,4.578220367,145.2706146,,12.25000095,20.37376785,400.6497192,0.016228044,0.015407873,,0.733908236,18.57608414,,65000
2025/11/24,1464.9232,462263.125,6551908,-1438.851929,HORDALAND GP.,Skade Fm.,12.08377457,,1.01598537,1.036898732,2.335864782,149.141571,,0.55346179,4.737661362,148.7388458,,12.25000095,21.31952477,388.7247925,-0.166225389,0.033385489,,0.936176181,17.23164177,,65000
2025/11/24,1465.0752,462263.125,6551908,-1439.003906,HORDALAND GP.,Skade Fm.,12.09158993,,1.333351135,1.359437108,2.464781761,140.8591919,,0.418665856,4.945791721,151.4174194,,12.25000095,20.30051041,372.435669,-0.158412069,0.056848101,,1.526030183,17.15152359,,65000
2025/11/24,1465.2272,462263.125,6551908,-1439.155884,HORDALAND GP.,Skade Fm.,12.03386402,,1.737412453,1.785666227,2.500221968,133.7453766,,0.26956141,5.157371998,151.549057,,12.25000095,17.9651928,378.0914307,-0.216135606,0.063152582,,2.606853008,18.50300598,,65000
2025/11/24,1465.3792,462263.125,6551908,-1439.307861,HORDALAND GP.,Skade Fm.,11.99268246,,1.20676446,1.239412069,2.395180464,136.5270081,,0.28359735,5.318715572,150.3188324,,12.25000095,18.67754173,383.5211792,-0.257317901,0.042491693,,1.41724515,19.85534668,,65000
2025/11/24,1465.5312,462263.125,6551908,-1439.459961,HORDALAND GP.,Skade Fm.,11.99647427,,1.01590097,1.045775652,2.259482622,144.9398499,,0.382763654,5.39670229,150.103302,,12.25000095,23.74433518,384.679596,-0.253526092,0.018693699,,0.846476317,21.20768738,,65000
2025/11/24,1465.6832,462263.1563,6551908,-1439.611938,HORDALAND GP.,Skade Fm.,12.15257931,,1.105677247,1.139327765,2.19157362,149.2828064,,0.482872367,5.398291111,148.1754456,,12.25000095,28.17141533,378.0063782,-0.097420223,0.011007152,,0.743376732,22.56002808,,65000
2025/11/24,1465.8352,462263.1563,6551908,-1439.763794,HORDALAND GP.,Skade Fm.,11.86425591,,1.15389204,1.187759161,2.186551809,145.1842804,,0.515223861,5.301303387,145.2700195,,12.25000095,27.70484352,360.4118958,-0.385744601,0.01125216,,0.681634367,23.91237068,,65000
2025/11/24,1465.9872,462263.1563,6551908,-1439.915771,HORDALAND GP.,Skade Fm.,11.82520771,,1.067457438,1.098164558,2.19375968,147.0000458,,0.548877239,5.028523445,144.6893311,,12.25000095,26.0003891,368.5079041,-0.424793333,0.00891099,,0.711527824,25.23504257,,65000
2025/11/24,1466.1392,462263.1563,6551908,-1440.067749,HORDALAND GP.,Skade Fm.,11.86999607,,0.915386915,0.942632377,2.196862459,151.0229034,,0.525876701,4.641023159,145.0470276,,12.25000095,25.3711338,389.5384827,-0.380004764,0.004170707,,0.713400364,24.9738369,,65000
2025/11/24,1466.2912,462263.1563,6551908,-1440.219849,HORDALAND GP.,Skade Fm.,12.31713486,,0.907956481,0.932578087,2.194548607,155.9760437,,0.48795262,4.387071133,144.7920532,,12.25000095,24.93511391,412.105835,0.067135327,0.00249393,,0.736916065,24.53218079,,65000
2025/11/24,1466.4432,462263.1563,6551908,-1440.371826,HORDALAND GP.,Skade Fm.,12.32778454,,0.920352221,0.938302398,2.190659523,152.5275116,,0.469703943,4.455812454,144.1534424,,12.25000095,24.59461212,417.0110779,0.077784337,0.009606353,,0.685462475,24.0899601,,65000
2025/11/24,1466.5952,462263.1563,6551908,-1440.523804,HORDALAND GP.,Skade Fm.,12.37860584,,0.915426552,0.92963773,2.186960459,149.921875,,0.488265425,4.760958672,144.7578278,,12.25000095,27.86830521,424.2480164,0.128605649,0.019237204,,0.645631194,23.64830971,,65000
2025/11/24,1466.7472,462263.1563,6551908,-1440.675781,HORDALAND GP.,Skade Fm.,12.14094544,,0.933190465,0.947033465,2.182013989,148.8709259,,0.509015858,5.058650494,145.4159851,,12.25000095,33.25448227,433.6078186,-0.109054916,0.023885299,,0.599280119,23.20608521,,65000
2025/11/24,1466.8992,462263.1563,6551908,-1440.827759,HORDALAND GP.,Skade Fm.,12.09606552,,0.955506206,0.970682323,2.184516668,145.3059235,,0.511839271,5.162567139,143.9347687,,12.25000095,30.58603096,433.84375,-0.153934434,0.021285173,,0.578337848,22.76254082,,65000
2025/11/24,1467.0512,462263.1563,6551908,-1440.979736,HORDALAND GP.,Skade Fm.,12.08293057,,1.014373064,1.040574908,2.190900564,145.5061188,,0.526904047,5.036099911,143.3525543,,12.25000095,20.5131073,428.5437012,-0.167069197,0.015598759,,0.631234825,21.59900093,,65000
2025/11/24,1467.2032,462263.1563,6551908,-1441.131836,HORDALAND GP.,Skade Fm.,12.17205715,,0.938866139,0.968296528,2.192595482,146.1134491,,0.538568318,4.831837177,143.8120422,,12.25000095,13.95065975,425.9249268,-0.077941991,0.012009759,,0.731926262,19.01470184,,65000
2025/11/24,1467.3552,462263.1563,6551908,-1441.283813,HORDALAND GP.,Skade Fm.,12.22026062,,0.897339463,0.931084812,2.183147192,150.3007965,,0.535515368,4.774101734,143.0012512,,12.25000095,8.603918076,424.7424927,-0.029739525,0.009512423,,0.742647827,16.42881012,,65000
2025/11/24,1467.5072,462263.1563,6551908,-1441.435791,HORDALAND GP.,Skade Fm.,12.23309612,,0.862380922,0.900346994,2.192424774,155.4828644,,0.548990905,4.946628094,142.8397675,,12.25000095,6.426657677,419.6499634,-0.016901791,0.009400802,,0.589637578,13.84291554,,65000
2025/11/24,1467.6592,462263.1563,6551908,-1441.587646,HORDALAND GP.,Skade Fm.,12.17797279,,0.836664259,0.879118025,2.265541077,156.6022949,,0.586412311,5.175189495,144.7472687,,12.25000095,6.454623222,404.7646484,-0.072026543,0.015140357,,0.548613429,11.25702,,65000
2025/11/24,1467.8112,462263.1563,6551908,-1441.739624,HORDALAND GP.,Skade Fm.,12.017066,,0.974829733,1.021572352,2.406209707,152.0120697,,0.505005062,5.293261528,144.3839722,,12.25000095,6.287288189,391.3085022,-0.23293364,0.025954699,,0.793782115,8.67102623,,65000
2025/11/24,1467.9632,462263.1563,6551908,-1441.891724,HORDALAND GP.,Skade Fm.,12.1773262,,1.556020856,1.631073237,2.54384923,128.422287,,0.345312744,5.301394463,144.2276001,,12.25000095,9.419502258,368.699585,-0.07267341,0.037223749,,2.282071114,6.085130215,,65000
2025/11/24,1468.1152,462263.1563,6551908,-1442.043701,HORDALAND GP.,Skade Fm.,12.32417774,,2.611480475,2.731667757,2.622214556,107.219162,,0.16247797,5.247314453,144.5935059,,12.25000095,18.95536423,370.94104,0.074177615,0.051051833,,21.79393196,7.690587997,,65000
2025/11/24,1468.2672,462263.1563,6551908,-1442.195679,HORDALAND GP.,Skade Fm.,11.9120512,,3.676282406,3.905375481,2.610675812,90.38761139,,0.110244744,5.095533371,144.5380249,,12.25000095,27.5767746,383.6576843,-0.337948859,0.064028367,,19.53526115,10.58039856,,70000
2025/11/24,1468.4192,462263.1563,6551908,-1442.347656,HORDALAND GP.,Skade Fm.,11.76683521,,1.465464234,1.534807801,2.531471968,98.18914032,,0.161460519,4.87466526,145.3297882,,12.25000095,28.68327713,392.7459717,-0.483165473,0.070551723,,2.454782724,13.4959631,,65000
2025/11/24,1468.5712,462263.1563,6551908,-1442.499634,HORDALAND GP.,Skade Fm.,12.08495426,,1.042457819,1.095687985,2.39171052,114.9516296,,0.269622743,4.72840023,144.7225494,,12.25000095,28.27326584,405.7055969,-0.165047228,0.058235418,,1.045361638,16.40787315,,65000
2025/11/24,1468.7232,462263.1563,6551908,-1442.651611,HORDALAND GP.,Skade Fm.,12.09117222,,0.873171032,0.922962189,2.269280434,136.1354218,,0.393259704,4.701681614,141.9812775,,12.25000095,26.48563576,419.7911377,-0.158829093,0.041384194,,0.624932349,19.32341766,,65000
2025/11/24,1468.8752,462263.1563,6551908,-1442.803711,HORDALAND GP.,Skade Fm.,12.13778114,,0.849808216,0.900573552,2.196650267,148.9135895,,0.457524061,4.757367134,140.6871185,,12.25000095,23.60867691,430.5036011,-0.112218715,0.031893082,,0.568268597,22.23534775,,65000
2025/11/24,1469.0272,462263.1563,6551908,-1442.955688,HORDALAND GP.,Skade Fm.,12.01417637,,0.848427057,0.898647308,2.18589735,156.4917755,,0.494283348,4.843617916,140.818512,,12.25000095,25.04956245,439.2197571,-0.235823378,0.035754677,,0.526122809,24.51335907,,65000
2025/11/24,1469.1792,462263.1563,6551908,-1443.107666,HORDALAND GP.,Skade Fm.,12.18586922,,0.849941075,0.896673679,2.182710409,158.0229645,,0.492514134,4.999854088,142.282074,,12.25000095,28.60792351,449.2349548,-0.064131252,0.036959495,,0.524122119,24.41243553,,65000
2025/11/24,1469.3312,462263.1563,6551908,-1443.259644,HORDALAND GP.,Skade Fm.,12.18039703,,0.845195591,0.881610096,2.190863609,154.9675598,,0.472701758,5.203589916,144.0283814,,12.25000095,33.10026932,449.5074463,-0.06960313,0.035750844,,0.519679904,24.2295208,,65000
2025/11/24,1469.4832,462263.1563,6551908,-1443.411499,HORDALAND GP.,Skade Fm.,12.17750454,,0.866456211,0.893164873,2.209399223,149.977066,,0.474007309,5.355113506,143.2464294,,12.25000095,39.62727356,442.2711182,-0.072494999,0.035795786,,0.547948599,24.04660225,,65000
2025/11/24,1469.6352,462263.1563,6551908,-1443.563599,HORDALAND GP.,Skade Fm.,12.13611889,,0.955121875,0.977217317,2.231700659,147.1167297,,0.485949129,5.352228165,142.9215698,,12.25000095,56.72537994,437.8926392,-0.113880783,0.039526746,,0.620581508,23.86368179,,65000
2025/11/24,1469.7872,462263.1563,6551908,-1443.715576,HORDALAND GP.,Skade Fm.,12.09790707,,0.994158804,1.015582562,2.221269369,147.6265717,,0.538795352,5.18811655,144.9180908,,12.25000095,37.14409256,433.8935852,-0.152092472,0.038080655,,0.629139066,23.68085861,,65000
2025/11/24,1469.9392,462263.1563,6551908,-1443.867554,HORDALAND GP.,Skade Fm.,12.02863121,,0.897928,0.922083795,2.200554609,150.8651428,,0.515552878,4.976672173,145.4976044,,12.25000095,34.23769379,435.7351074,-0.22136876,0.036289532,,0.591484547,23.49794579,,65000
2025/11/24,1470.0912,462263.1563,6551908,-1444.019531,HORDALAND GP.,Skade Fm.,12.09459019,,0.923799753,0.957105815,2.177222014,155.7934113,,0.512398779,4.866511822,145.2542267,,12.25000095,34.68866348,445.0634766,-0.155411139,0.034683194,,0.53461051,25.72420311,,65000
2025/11/24,1470.2432,462263.1563,6551908,-1444.171509,HORDALAND GP.,Skade Fm.,12.05549812,,0.936839879,0.972340882,2.166549921,158.8450623,,0.474500328,4.919204712,144.0904846,,12.25000095,34.51085281,441.6296082,-0.194502145,0.036962476,,0.564485669,29.36291695,,65000
2025/11/24,1470.3952,462263.1563,6551908,-1444.323486,HORDALAND GP.,Skade Fm.,12.17507839,,0.964366734,1.0071311,2.151293993,157.6269226,,0.482858151,5.051029682,142.8772888,,12.25000095,40.76221848,437.4525147,-0.074921586,0.036817193,,0.516531646,33.07662582,,65000
2025/11/24,1470.5472,462263.1563,6551908,-1444.475586,HORDALAND GP.,Skade Fm.,11.97971726,,0.963180959,1.012112975,2.141566992,156.3186798,,0.492145091,5.127399445,140.7686768,,12.25000095,46.30235672,412.0800476,-0.270283699,0.036893968,,0.445185155,36.78609848,,65000
2025/11/24,1470.6992,462263.1563,6551908,-1444.627563,HORDALAND GP.,Skade Fm.,11.66983223,,0.921849132,0.976398468,2.201648235,158.0328369,,0.513416052,5.084949493,141.3660584,,12.25000095,51.77320099,402.4501343,-0.580167651,0.055272587,,0.410147786,40.49977493,,65000
2025/11/24,1470.8512,462263.1563,6551908,-1444.779541,HORDALAND GP.,Skade Fm.,11.51414204,,0.906672835,0.961012244,2.299697399,153.5097961,,0.475369513,5.01499176,141.2385712,,12.25000095,51.73549652,401.8028565,-0.735858083,0.082849287,,0.570867598,44.20927429,,65000
2025/11/24,1471.0032,462263.1563,6551908,-1444.931519,HORDALAND GP.,Skade Fm.,11.61113548,,1.069843054,1.13709867,2.372756004,147.842804,,0.436901987,5.026419163,140.9569244,,12.25000095,50.18776703,403.0878601,-0.638864934,0.102036364,,0.737954497,47.43287277,,65000
