DEPTH_MD,GROUP,FORMATION,CALI,RMED,RDEP,RHOB,GR,BS,FORCE_2020_LITHOFACIES_LITHOLOGY
1176.1002,HORDALAND GP.,,17.64050674,1.088775396,1.214294434,2.019331694,35.21554184,17.5,99000
1176.2522,HORDALAND GP.,,17.60913467,1.120936513,1.21237731,2.012702227,34.78193283,17.5,99000
1176.4042,HORDALAND GP.,,17.57541657,1.152442813,1.23746562,2.024181604,33.79436112,17.5,99000
1176.5562,HORDALAND GP.,,17.55481529,1.154414058,1.28838706,2.054266453,32.15626907,17.5,99000
1176.7082,HORDALAND GP.,,17.54510307,1.134919643,1.34593451,2.087377071,30.46270752,17.5,99000
1176.8602,HORDALAND GP.,,17.55361939,1.131120443,1.376783133,2.10362339,30.20459366,17.5,99000
1177.0122,HORDALAND GP.,,17.57398415,1.165786028,1.39452219,2.117418766,31.1032238,17.5,99000
1177.1642,HORDALAND GP.,,17.58745003,1.23588407,1.386440873,2.143042803,31.99119759,17.5,99000
1177.3162,HORDALAND GP.,,17.60358048,1.32379365,1.36046207,2.168538332,32.29773712,17.5,99000
1177.4682,HORDALAND GP.,,17.61589432,1.360961199,1.331683517,2.155303717,33.06838989,17.5,99000
1177.6202,HORDALAND GP.,,17.61052704,1.272760391,1.302914143,2.084658384,33.75553894,17.5,99000
1177.7722,HORDALAND GP.,,17.59223557,1.159538984,1.265283942,2.02097106,34.39317703,17.5,99000
1177.9242,HORDALAND GP.,,17.56887627,1.072214603,1.214614987,1.999230504,35.10996628,17.5,99000
1178.0762,HORDALAND GP.,,17.54094696,1.007625103,1.159638524,1.984288335,35.66581345,17.5,99000
1178.2282,HORDALAND GP.,,17.51885033,0.98841995,1.109798431,1.978063583,36.09262466,17.5,99000
1178.3802,HORDALAND GP.,,17.51914215,0.996391058,1.064975381,1.980354309,36.47993851,17.5,99000
1178.5322,HORDALAND GP.,,17.52396202,0.99532181,1.02419126,1.980133295,36.55835724,17.5,99000
1178.6842,HORDALAND GP.,,17.51295853,0.976296783,0.995502412,1.979853034,36.6421814,17.5,99000
1178.8362,HORDALAND GP.,,17.5020771,0.953181267,0.972499788,1.979388356,37.06302643,17.5,99000
1178.9882,HORDALAND GP.,,17.49940682,0.931286633,0.950040877,1.97546339,37.39756393,17.5,99000
1179.1402,HORDALAND GP.,,17.49917221,0.903091073,0.935195684,1.973176122,36.52230072,17.5,99000
1179.2922,HORDALAND GP.,,17.498909,0.87127763,0.924418271,1.962088823,35.4990921,17.5,99000
1179.4442,HORDALAND GP.,,17.49867249,0.845432341,0.913650036,1.947201252,35.24806213,17.5,99000
1179.5962,HORDALAND GP.,,17.49841118,0.824951708,0.904149413,1.947892785,35.6780777,17.5,99000
1179.7482,HORDALAND GP.,,17.49817467,0.817369938,0.9085235,1.953281283,37.0029335,17.5,99000
1179.9002,HORDALAND GP.,,17.4979744,0.820361078,0.920583427,1.957390904,38.49156952,17.5,99000
1180.0522,HORDALAND GP.,,17.49771309,0.825555265,0.93271333,1.967351198,39.69964218,17.5,99000
1180.2042,HORDALAND GP.,,17.49672127,0.84148711,0.944821835,1.981263042,39.71066284,17.5,99000
1180.3562,HORDALAND GP.,,17.48874664,0.864537239,0.963571787,1.998224974,38.35917664,17.5,99000
1180.5082,HORDALAND GP.,,17.47202873,0.886065245,0.986838639,2.016586065,36.67180252,17.5,99000
1180.6602,HORDALAND GP.,,17.45821762,0.907346904,1.0133394,2.026854754,36.11856079,17.5,99000
1180.8122,HORDALAND GP.,,17.43793297,0.934685946,1.049229622,2.027985573,36.22966003,17.5,99000
1180.9642,HORDALAND GP.,,17.35963631,0.97914207,1.089922309,2.035275698,35.95825958,17.5,99000
1181.1162,HORDALAND GP.,,17.19141579,1.04057312,1.130603552,2.066690683,35.46693039,17.5,99000
1181.2682,HORDALAND GP.,,17.03001785,1.097744346,1.164723158,2.128355742,35.29399872,17.5,99000
1181.4202,HORDALAND GP.,,17.0232048,1.143493652,1.190638065,2.173634291,35.48417664,17.5,99000
1181.5722,HORDALAND GP.,,17.1538887,1.149398923,1.202664137,2.142873287,35.68923187,17.5,99000
1181.7242,HORDALAND GP.,,17.2901001,1.101476908,1.180570483,2.072447777,35.32641602,17.5,99000
1181.8762,HORDALAND GP.,,17.3672142,1.050700188,1.140847445,2.029150724,34.37181473,17.5,99000
1182.0282,HORDALAND GP.,,17.38633537,1.021127701,1.104231477,2.017285824,33.55642319,17.5,99000
1182.1802,HORDALAND GP.,,17.37260628,0.987612844,1.069622636,2.008603096,33.41880798,17.5,99000
1182.3322,HORDALAND GP.,,17.35583687,0.941465855,1.034960151,1.990154028,34.3548317,17.5,99000
1182.4842,HORDALAND GP.,,17.35108757,0.888938367,1.002929807,1.971843243,36.03355026,17.5,99000
1182.6362,HORDALAND GP.,,17.3751812,0.855989873,0.972751141,1.962194681,37.35688019,17.5,99000
1182.7882,HORDALAND GP.,,17.42431068,0.850569367,0.942709863,1.958068013,38.3588562,17.5,99000
1182.9402,HORDALAND GP.,,17.47219849,0.855790734,0.923173964,1.955134392,39.46194458,17.5,99000
1183.0922,HORDALAND GP.,,17.50852966,0.861627042,0.911302567,1.955789208,40.06472397,17.5,99000
1183.2442,HORDALAND GP.,,17.52801514,0.863840818,0.907686055,1.96067977,39.15203857,17.5,99000
1183.3962,HORDALAND GP.,,17.53104019,0.863687456,0.911574721,1.972146988,37.4175415,17.5,99000
1183.5482,HORDALAND GP.,,17.52339172,0.866198123,0.91646117,1.991261244,35.89961624,17.5,99000
1183.7002,HORDALAND GP.,,17.50914002,0.877065897,0.921403527,2.012537003,34.96344376,17.5,99000
1183.8522,HORDALAND GP.,,17.50200653,0.902538538,0.926332414,2.02577877,34.22006607,17.5,99000
1184.0042,ROGALAND GP.,Balder Fm.,17.51024437,0.939049125,0.927273691,2.029217005,33.39516449,17.5,99000
1184.1562,ROGALAND GP.,Balder Fm.,17.5228405,0.983705163,0.924529731,2.023527145,33.82952118,17.5,99000
1184.3082,ROGALAND GP.,Balder Fm.,17.5293541,1.011991143,0.921505272,2.013170481,34.91028214,17.5,99000
1184.4602,ROGALAND GP.,Balder Fm.,17.53059006,0.999266863,0.920091629,2.001731157,36.24803925,17.5,99000
1184.6122,ROGALAND GP.,Balder Fm.,17.53039169,0.960782707,0.919944942,1.98883462,37.52663422,17.5,99000
1184.7642,ROGALAND GP.,Balder Fm.,17.53013802,0.913888216,0.919082582,1.984216929,37.46149826,17.5,99000
1184.9162,ROGALAND GP.,Balder Fm.,17.52350044,0.88632673,0.90931958,1.992055774,36.52822113,17.5,99000
1185.0682,ROGALAND GP.,Balder Fm.,17.5026474,0.886822939,0.892629206,1.999154687,36.38096619,17.5,99000
1185.2202,ROGALAND GP.,Balder Fm.,17.474329,0.900221944,0.884269476,2.001577616,37.47426987,17.5,99000
1185.3722,ROGALAND GP.,Balder Fm.,17.44712067,0.917968512,0.88891834,2.00100255,38.30406952,17.5,99000
1185.5242,ROGALAND GP.,Balder Fm.,17.42748642,0.934175074,0.89884752,2.006604433,38.76452255,17.5,99000
1185.6762,ROGALAND GP.,Balder Fm.,17.42649651,0.932496011,0.910762847,2.018871546,38.81318283,17.5,99000
1185.8282,ROGALAND GP.,Balder Fm.,17.44396019,0.913380802,0.92190963,2.028919697,37.81810761,17.5,99000
1185.9802,ROGALAND GP.,Balder Fm.,17.46948433,0.892931163,0.924316168,2.032464981,36.2775116,17.5,99000
1186.1322,ROGALAND GP.,Balder Fm.,17.50503731,0.875976801,0.920734108,2.023835182,35.28569794,17.5,99000
1186.2842,ROGALAND GP.,Balder Fm.,17.55695343,0.867639244,0.921793163,2.009103775,34.97380447,17.5,99000
1186.4362,ROGALAND GP.,Balder Fm.,17.60686684,0.893289208,0.928354561,1.99808073,34.81768036,17.5,99000
1186.5882,ROGALAND GP.,Balder Fm.,17.62598038,0.954413474,0.933528185,2.004201174,34.84513474,17.5,99000
1186.7402,ROGALAND GP.,Balder Fm.,17.6176014,1.017551303,0.936374486,2.025931597,35.00038147,17.5,99000
1186.8922,ROGALAND GP.,Balder Fm.,17.60827637,1.048405767,0.941039562,2.035317659,34.81066895,17.5,99000
1187.0442,ROGALAND GP.,Balder Fm.,17.60639954,1.049836159,0.947421014,2.031736851,33.93501663,17.5,99000
1187.1962,ROGALAND GP.,Balder Fm.,17.60614967,1.042933703,0.954905927,2.027588606,33.12749863,17.5,99000
1187.3482,ROGALAND GP.,Balder Fm.,17.60590172,1.022952914,0.963780582,2.021105766,32.9946785,17.5,99000
1187.5002,ROGALAND GP.,Balder Fm.,17.60520554,0.992999554,0.972955465,2.01392436,33.06949616,17.5,99000
1187.6522,ROGALAND GP.,Balder Fm.,17.5996666,0.962921023,0.9820804,2.007634163,32.67008972,17.5,99000
1187.8042,ROGALAND GP.,Balder Fm.,17.58542252,0.938798964,0.985518694,2.001755953,32.02345657,17.5,99000
1187.9562,ROGALAND GP.,Balder Fm.,17.57321549,0.919844687,0.983033419,1.997476816,31.52228546,17.5,99000
1188.1082,ROGALAND GP.,Balder Fm.,17.57516289,0.901147187,0.980488956,1.998046756,31.03160095,17.5,99000
1188.2602,ROGALAND GP.,Balder Fm.,17.58494186,0.899669349,0.977849186,1.997628689,31.35932922,17.5,99000
1188.4122,ROGALAND GP.,Balder Fm.,17.59312248,0.916304827,0.974289596,1.994285703,32.62119675,17.5,99000
1188.5642,ROGALAND GP.,Balder Fm.,17.58936501,0.928758562,0.969801784,1.991102934,33.89380646,17.5,99000
1188.7162,ROGALAND GP.,Balder Fm.,17.56565857,0.932513118,0.959096968,1.989410043,34.71456528,17.5,99000
1188.8682,ROGALAND GP.,Balder Fm.,17.53641701,0.92332536,0.941650629,1.981828213,34.73365402,17.5,99000
1189.0202,ROGALAND GP.,Balder Fm.,17.51380348,0.908023715,0.924197435,1.969021201,34.02190399,17.5,99000
1189.1722,ROGALAND GP.,Balder Fm.,17.49383164,0.908809483,0.90603739,1.971089721,32.84759522,17.5,99000
1189.3242,ROGALAND GP.,Balder Fm.,17.47354507,0.923524082,0.886531353,1.986641407,32.09431839,17.5,99000
1189.4762,ROGALAND GP.,Balder Fm.,17.45490074,0.937738359,0.866346061,1.995540738,32.00947189,17.5,99000
1189.6282,ROGALAND GP.,Balder Fm.,17.44451714,0.927257001,0.853529751,1.988131881,31.69872475,17.5,99000
1189.7802,ROGALAND GP.,Balder Fm.,17.44221306,0.887913048,0.85212332,1.976204634,30.89032936,17.5,99000
1189.9322,ROGALAND GP.,Balder Fm.,17.45178032,0.851852894,0.853915453,1.97245419,30.13589478,17.5,99000
1190.0842,ROGALAND GP.,Balder Fm.,17.48783875,0.820856512,0.855755568,1.980803967,29.73984528,17.5,99000
1190.2362,ROGALAND GP.,Balder Fm.,17.54356194,0.807142913,0.857696116,1.986659646,29.54553986,17.5,99000
1190.3882,ROGALAND GP.,Balder Fm.,17.6014576,0.814477384,0.859735191,1.980479002,30.06580353,17.5,99000
1190.5402,ROGALAND GP.,Balder Fm.,17.65997887,0.827680826,0.861874282,1.974914908,30.98688316,17.5,99000
1190.6922,ROGALAND GP.,Balder Fm.,17.72657013,0.85910815,0.86464113,1.979173183,31.75375366,17.5,99000
1190.8442,ROGALAND GP.,Balder Fm.,17.80142593,0.89560777,0.86988163,1.98965776,32.36816788,17.5,99000
1190.9962,ROGALAND GP.,Balder Fm.,17.84895897,0.9126454,0.877402425,1.996391416,32.40594482,17.5,99000
1191.1482,ROGALAND GP.,Balder Fm.,17.84678459,0.902659059,0.883896947,1.992652178,31.34653091,17.5,99000
1191.3002,ROGALAND GP.,Balder Fm.,17.82598496,0.869246543,0.880300939,1.985807896,29.60574341,17.5,99000
1191.4522,ROGALAND GP.,Balder Fm.,17.80534554,0.859572947,0.865297377,1.986500621,28.36380768,17.5,99000
1191.6042,ROGALAND GP.,Balder Fm.,17.77510452,0.886568785,0.850463271,1.995997191,28.31710434,17.5,99000
1191.7562,ROGALAND GP.,Balder Fm.,17.73805237,0.915009499,0.835804939,2.002383947,28.74526978,17.5,99000
1191.9082,ROGALAND GP.,Balder Fm.,17.70838356,0.914413631,0.822062612,1.994877696,29.04495621,17.5,99000
1192.0602,ROGALAND GP.,Balder Fm.,17.68369103,0.885399759,0.811635435,1.985953689,29.16762543,17.5,99000
1192.2122,ROGALAND GP.,Balder Fm.,17.6467495,0.832619369,0.804051697,1.981612563,29.33164978,17.5,99000
1192.3642,ROGALAND GP.,Balder Fm.,17.59849358,0.785671532,0.797460854,1.981491089,28.80698967,17.5,99000
1192.5162,ROGALAND GP.,Balder Fm.,17.5573864,0.774389744,0.794367373,1.985726237,27.39254761,17.5,99000
1192.6682,ROGALAND GP.,Balder Fm.,17.5343914,0.780750811,0.802879512,1.991023779,26.5163002,17.5,99000
1192.8202,ROGALAND GP.,Balder Fm.,17.5308075,0.807258546,0.825773418,1.997175098,26.9298439,17.5,99000
1192.9722,ROGALAND GP.,Balder Fm.,17.55153084,0.837442517,0.850800812,2.010998488,27.87521362,17.5,99000
1193.1242,ROGALAND GP.,Balder Fm.,17.60782051,0.863461256,0.872113109,2.023197413,28.64600182,17.5,99000
1193.2762,ROGALAND GP.,Balder Fm.,17.69364929,0.885546804,0.889132381,2.02460289,29.11881256,17.5,99000
1193.4282,ROGALAND GP.,Balder Fm.,17.77282143,0.902077377,0.906122744,2.024708748,29.17671776,17.5,99000
1193.5802,ROGALAND GP.,Balder Fm.,17.8197403,0.914514244,0.92235893,2.025760412,29.00670815,17.5,99000
1193.7322,ROGALAND GP.,Balder Fm.,17.83877182,0.923452377,0.935803294,2.023834705,28.49619484,17.5,99000
1193.8842,ROGALAND GP.,Balder Fm.,17.85672188,0.934141159,0.946721971,2.02051425,28.42647934,17.5,99000
1194.0362,ROGALAND GP.,Balder Fm.,17.89676857,0.946206868,0.952454746,2.020819187,29.69389343,17.5,99000
1194.1882,ROGALAND GP.,Balder Fm.,17.94739342,0.952881277,0.950264156,2.021728754,31.30688095,17.5,99000
1194.3402,ROGALAND GP.,Balder Fm.,17.99322891,0.950603902,0.948070467,2.019892454,31.78967667,17.5,99000
1194.4922,ROGALAND GP.,Balder Fm.,18.02384186,0.942975581,0.945910513,2.016370297,31.25184059,17.5,99000
1194.6442,ROGALAND GP.,Balder Fm.,18.0297184,0.935988665,0.940875471,2.009120226,30.08349419,17.5,99000
1194.7962,ROGALAND GP.,Balder Fm.,18.00759125,0.926315963,0.929794431,2.001343012,29.76895142,17.5,99000
1194.9482,ROGALAND GP.,Balder Fm.,17.95821381,0.916601896,0.914993346,2.000488758,29.71812439,17.5,99000
1195.1002,ROGALAND GP.,Balder Fm.,17.89184189,0.90464288,0.896389067,2.003760576,29.53623581,17.5,99000
1195.2522,ROGALAND GP.,Balder Fm.,17.82357788,0.88860327,0.87664777,2.006322146,29.37314224,17.5,99000
1195.4042,ROGALAND GP.,Balder Fm.,17.76623535,0.872111619,0.856854975,2.004860878,29.03112221,17.5,99000
1195.5562,ROGALAND GP.,Balder Fm.,17.72808647,0.855471969,0.837044537,1.99906826,28.48536873,17.5,99000
1195.7082,ROGALAND GP.,Balder Fm.,17.70211411,0.840197265,0.817724824,1.994667053,27.89441109,17.5,99000
1195.8602,ROGALAND GP.,Balder Fm.,17.68842125,0.833138585,0.803566992,1.989456296,28.24971771,17.5,99000
1196.0122,ROGALAND GP.,Balder Fm.,17.70629883,0.832900465,0.797515094,1.991689324,29.75377274,17.5,99000
1196.1642,ROGALAND GP.,Balder Fm.,17.76699638,0.827706635,0.796623349,1.994408011,30.7978344,17.5,99000
1196.3162,ROGALAND GP.,Balder Fm.,17.85938072,0.825960159,0.808688343,1.988550305,31.07808495,17.5,99000
1196.4682,ROGALAND GP.,Balder Fm.,17.9396019,0.828722954,0.826315641,1.985260129,31.12841797,17.5,99000
1196.6202,ROGALAND GP.,Balder Fm.,17.94633293,0.82741636,0.841629386,1.986737967,31.14232636,17.5,99000
1196.7722,ROGALAND GP.,Balder Fm.,17.90561295,0.843174279,0.85586226,1.993290305,31.27346802,17.5,99000
1196.9242,ROGALAND GP.,Balder Fm.,17.89208984,0.864714384,0.870050371,2.000907898,31.30208397,17.5,99000
1197.0762,ROGALAND GP.,Balder Fm.,17.87921333,0.894231737,0.881309569,2.009985447,31.10690689,17.5,99000
1197.2282,ROGALAND GP.,Balder Fm.,17.84805298,0.922897279,0.885714173,2.020548105,30.64145851,17.5,99000
1197.3802,ROGALAND GP.,Balder Fm.,17.81272507,0.941964984,0.888475955,2.034310103,30.07612991,17.5,99000
1197.5322,ROGALAND GP.,Balder Fm.,17.77264404,0.941052854,0.88920033,2.047744513,29.85551834,17.5,99000
1197.6842,ROGALAND GP.,Balder Fm.,17.73003388,0.919271052,0.885717034,2.04747653,29.50592041,17.5,99000
1197.8362,ROGALAND GP.,Balder Fm.,17.69730568,0.884252727,0.88094759,2.037151814,28.94972611,17.5,99000
1197.9882,ROGALAND GP.,Balder Fm.,17.67832565,0.855721474,0.873302221,2.030507803,29.15183258,17.5,99000
1198.1402,ROGALAND GP.,Balder Fm.,17.66929436,0.844284177,0.865767896,2.024680615,30.22512436,17.5,99000
1198.2922,ROGALAND GP.,Balder Fm.,17.66833687,0.839837313,0.861522913,2.015706062,31.16732788,17.5,99000
1198.4442,ROGALAND GP.,Balder Fm.,17.66810799,0.837842941,0.861163855,2.007499218,31.93649864,17.5,99000
1198.5962,ROGALAND GP.,Balder Fm.,17.66783905,0.840902507,0.870999336,2.001903057,32.54042435,17.5,99000
1198.7482,ROGALAND GP.,Balder Fm.,17.66763306,0.857641161,0.888051808,1.999824405,32.9817276,17.5,99000
1198.9002,ROGALAND GP.,Balder Fm.,17.65942192,0.885218382,0.905249894,2.001883268,32.86907959,17.5,99000
1199.0522,ROGALAND GP.,Balder Fm.,17.62750816,0.904411197,0.922926426,2.007882357,32.69078827,17.5,99000
1199.2042,ROGALAND GP.,Balder Fm.,17.5937252,0.924152732,0.940871894,2.018546104,32.31505203,17.5,99000
1199.3562,ROGALAND GP.,Balder Fm.,17.59148598,0.946067333,0.958833695,2.027527571,31.75159645,17.5,99000
1199.5082,ROGALAND GP.,Balder Fm.,17.61651993,0.969691455,0.976756573,2.037442923,31.6111908,17.5,99000
1199.6602,ROGALAND GP.,Balder Fm.,17.66736412,0.98937422,0.994722962,2.045093298,30.85252953,17.5,99000
1199.8122,ROGALAND GP.,Balder Fm.,17.72863197,1.000819087,1.013143539,2.050707817,28.85581589,17.5,99000
1199.9642,ROGALAND GP.,Balder Fm.,17.79629517,1.006685019,1.031992078,2.052717447,27.03929329,17.5,99000
1200.1162,ROGALAND GP.,Balder Fm.,17.86061859,1.015138745,1.050812006,2.049354076,26.29558563,17.5,99000
1200.2682,ROGALAND GP.,Balder Fm.,17.88781357,1.031238079,1.067527771,2.039708614,26.65781975,17.5,99000
1200.4202,ROGALAND GP.,Balder Fm.,17.87562943,1.044976234,1.07860601,2.029990435,27.35780716,17.5,99000
1200.5722,ROGALAND GP.,Balder Fm.,17.8567791,1.054974794,1.088518024,2.02064848,28.0560379,17.5,99000
1200.7242,ROGALAND GP.,Balder Fm.,17.83644676,1.061024308,1.091718912,2.012271404,28.68042183,17.5,99000
1200.8762,ROGALAND GP.,Balder Fm.,17.80879211,1.060955763,1.080310464,2.012161255,29.41163254,17.5,99000
1201.0282,ROGALAND GP.,Balder Fm.,17.77113152,1.050019622,1.072053075,2.014523268,30.3037014,17.5,99000
1201.1802,ROGALAND GP.,Balder Fm.,17.73235703,1.047193408,1.06411171,2.014332533,31.71342278,17.5,99000
1201.3322,ROGALAND GP.,Balder Fm.,17.69632912,1.050219774,1.056853652,2.019225597,33.10083008,17.5,99000
