DEPTH_MD,GROUP,FORMATION,CALI,RMED,RDEP,RHOB,GR,BS,FORCE_2020_LITHOFACIES_LITHOLOGY
1431.820434,VIKING GP.,Draupne Fm.,19.51500893,1.262898207,1.21079421,1.995059609,48.78003693,12.25000095,65000
1431.972434,VIKING GP.,Draupne Fm.,19.54510117,1.217142224,1.152806997,1.981811881,48.11328507,12.25000095,65000
1432.124434,VIKING GP.,Draupne Fm.,19.5781002,1.185548544,1.127529383,1.930997133,45.61001968,12.25000095,65000
1432.276434,VIKING GP.,Draupne Fm.,19.68043518,1.171740055,1.16164124,1.892900705,46.04602814,12.25000095,65000
1432.428434,VIKING GP.,Draupne Fm.,20.81276703,1.167677641,1.250449657,1.8444978,44.51538086,12.25000095,65000
1432.580434,VIKING GP.,Draupne Fm.,20.5287571,1.167769313,1.339852333,1.81352663,47.37853241,12.25000095,65000
1432.732434,VIKING GP.,Draupne Fm.,19.49394989,1.176739693,1.358065248,1.808599949,44.83040237,12.25000095,65000
1432.884434,VIKING GP.,Draupne Fm.,19.40752029,1.203527093,1.273409843,1.851185441,45.0220871,12.25000095,65000
1433.036434,VIKING GP.,Draupne Fm.,19.02210045,1.242593288,1.164496541,1.881763935,43.61353684,12.25000095,65000
1433.188434,VIKING GP.,Draupne Fm.,19.85005379,1.26946485,1.109705091,1.856917381,44.97484589,12.25000095,65000
1433.340434,VIKING GP.,Draupne Fm.,21.22860336,1.267937303,1.099419117,1.810542941,47.33209992,12.25000095,65000
1433.492434,VIKING GP.,Draupne Fm.,21.15427399,1.248058558,1.146348596,1.81244278,47.96202087,12.25000095,65000
1433.644434,VIKING GP.,Draupne Fm.,19.93203926,1.223762631,1.167304397,1.851892114,48.02488327,12.25000095,65000
1433.796434,VIKING GP.,Draupne Fm.,19.2937603,1.200783253,1.097932816,1.884528399,46.12363434,12.25000095,65000
1433.948434,VIKING GP.,Draupne Fm.,19.58572388,1.188675046,1.029042006,1.885228753,42.58890152,12.25000095,65000
1434.100434,VIKING GP.,Draupne Fm.,20.03201675,1.19638586,1.019952297,1.916086078,37.22872925,12.25000095,65000
1434.252434,VIKING GP.,Draupne Fm.,21.24059296,1.222458839,1.057739973,1.966931939,36.26973724,12.25000095,65000
1434.404434,VIKING GP.,Draupne Fm.,21.02137375,1.260107875,1.124193072,2.021283627,37.95690918,12.25000095,65000
1434.556434,VIKING GP.,Draupne Fm.,19.99832153,1.303789139,1.219073772,2.007328272,40.30574799,12.25000095,65000
1434.708434,VIKING GP.,Draupne Fm.,20.98812103,1.360077143,1.290984511,1.88316381,39.04736328,12.25000095,65000
1434.860434,VIKING GP.,Draupne Fm.,19.88047409,1.445223451,1.288405061,1.814075232,35.3387146,12.25000095,65000
1435.012434,VIKING GP.,Draupne Fm.,19.47183991,1.54937017,1.260662913,1.769058704,32.29664993,12.25000095,65000
1435.164434,VIKING GP.,Draupne Fm.,19.49607468,1.611740708,1.253746271,1.776094556,30.93929863,12.25000095,65000
1435.316434,VIKING GP.,Draupne Fm.,20.30253983,1.58547914,1.247953415,1.792486668,32.5145607,12.25000095,65000
1435.468434,VIKING GP.,Draupne Fm.,19.96248436,1.517054796,1.2713902,1.848112464,36.87919998,12.25000095,65000
1435.620434,VIKING GP.,Draupne Fm.,19.76935387,1.47672534,1.403377891,1.911855936,37.84846115,12.25000095,65000
1435.772434,VIKING GP.,Draupne Fm.,19.70635223,1.465124011,1.489890695,1.928241372,35.55277634,12.25000095,65000
1435.924434,VIKING GP.,Draupne Fm.,20.4669323,1.446241617,1.49661088,1.931647539,31.06492043,12.25000095,65000
1436.076434,VIKING GP.,Draupne Fm.,19.75356674,1.408056498,1.453371167,1.892146587,28.74906921,12.25000095,65000
1436.228434,VIKING GP.,Draupne Fm.,18.93326187,1.361077428,1.352370501,1.873796821,29.59840012,12.25000095,65000
1436.380434,VIKING GP.,Draupne Fm.,19.73569489,1.314890742,1.235458493,1.870604038,32.03368759,12.25000095,65000
1436.532434,VIKING GP.,Draupne Fm.,19.73649406,1.281865001,1.144350052,1.936344385,38.70329666,12.25000095,65000
1436.684434,VIKING GP.,Draupne Fm.,19.17240143,1.273831606,1.139267921,1.949567795,44.39388657,12.25000095,65000
1436.836434,VIKING GP.,Draupne Fm.,19.3971386,1.279296756,1.171952367,1.90509057,49.79477692,12.25000095,65000
1436.988434,VIKING GP.,Draupne Fm.,19.64648056,1.272303939,1.221171022,1.868331075,51.98738098,12.25000095,65000
1437.140434,VIKING GP.,Draupne Fm.,19.85967636,1.241040707,1.308092594,1.846737623,53.83388138,12.25000095,65000
1437.292434,VIKING GP.,Draupne Fm.,19.67021561,1.198323011,1.344136477,1.868227601,55.4357338,12.25000095,65000
1437.444434,VIKING GP.,Draupne Fm.,20.07944298,1.167002678,1.255598664,1.919903517,57.81787491,12.25000095,65000
1437.596434,VIKING GP.,Draupne Fm.,20.14074326,1.155584931,1.130192518,1.969584703,59.42551804,12.25000095,65000
1437.748434,VIKING GP.,Draupne Fm.,20.13908005,1.156390905,1.022870779,1.978849888,60.99526596,12.25000095,65000
1437.900434,VIKING GP.,Draupne Fm.,20.70880318,1.159897924,0.970563471,1.921138167,57.81531525,12.25000095,65000
1438.052434,VIKING GP.,Draupne Fm.,21.33765984,1.158742428,0.964336336,1.872718334,56.99060822,12.25000095,65000
1438.204434,VIKING GP.,Draupne Fm.,21.4104557,1.153888464,0.9837237,1.828703046,54.55482864,12.25000095,65000
1438.356434,VIKING GP.,Draupne Fm.,20.25958061,1.169075847,1.006819248,1.823109746,55.64160538,12.25000095,65000
1438.508434,VIKING GP.,Draupne Fm.,19.70143509,1.136194944,1.004027605,1.863672018,54.5668869,12.25000095,65000
1438.660434,VIKING GP.,Draupne Fm.,19.95516777,1.177563787,0.980814755,1.935655236,54.4012146,12.25000095,65000
1438.812434,VIKING GP.,Draupne Fm.,19.95685387,1.390689135,0.936172485,1.996192098,54.01666641,12.25000095,65000
1438.964434,VIKING GP.,Draupne Fm.,19.62057304,1.530811548,0.873149991,2.002768755,53.81596375,12.25000095,65000
1439.116434,VIKING GP.,Draupne Fm.,19.97061348,1.503297806,0.909804285,1.978477597,54.10638809,12.25000095,65000
1439.268434,VIKING GP.,Draupne Fm.,20.45539856,1.391863346,1.091901183,1.951972723,55.22203827,12.25000095,65000
1439.420434,VIKING GP.,Draupne Fm.,20.18709946,1.343976975,1.359071851,1.939573288,55.15665436,12.25000095,65000
1439.572434,VIKING GP.,Draupne Fm.,19.45285225,1.313480735,1.480792046,1.9375,56.75560761,12.25000095,65000
1439.724434,VIKING GP.,Draupne Fm.,19.40026665,1.289649725,1.407803416,1.930113196,58.87852478,12.25000095,65000
1439.876434,VIKING GP.,Draupne Fm.,19.24991417,1.249960065,1.272149444,1.907136202,63.18582535,12.25000095,65000
1440.028434,VIKING GP.,Draupne Fm.,18.7485981,1.213643313,1.17568326,1.895733833,64.31840515,12.25000095,65000
1440.180434,VIKING GP.,Draupne Fm.,18.18840218,1.176128268,1.11872077,1.918955922,64.48889923,12.25000095,65000
1440.332434,VIKING GP.,Draupne Fm.,17.89387131,1.170373082,1.080933094,1.952594996,65.62212372,12.25000095,65000
1440.484434,VIKING GP.,Draupne Fm.,17.61325455,1.175830841,1.05445993,1.984287858,66.82404327,12.25000095,65000
1440.636434,VIKING GP.,Draupne Fm.,16.71660233,1.213016033,1.055465102,1.987655878,66.72383881,12.25000095,65000
1440.788434,VIKING GP.,Draupne Fm.,14.83399487,1.274423838,1.080554485,1.964049935,64.77897644,12.25000095,65000
1440.940434,VIKING GP.,Draupne Fm.,13.28242779,1.280845285,1.118233085,1.926800728,61.07288361,12.25000095,65000
1441.092434,VIKING GP.,Draupne Fm.,13.56831646,1.277997494,1.18910265,1.896575689,60.5099411,12.25000095,65000
1441.244434,VIKING GP.,Draupne Fm.,14.60088348,1.240738392,1.248865128,1.879836321,62.11989975,12.25000095,65000
1441.396434,VIKING GP.,Draupne Fm.,15.63344955,1.229755759,1.251049519,1.871567965,67.24247742,12.25000095,65000
1441.548434,VIKING GP.,Draupne Fm.,16.66601563,1.202859163,1.217761159,1.86785388,70.42674255,12.25000095,65000
1441.700434,VIKING GP.,Draupne Fm.,17.6985836,1.174369693,1.132367611,1.86437726,71.16186523,12.25000095,65000
1441.852434,VIKING GP.,Draupne Fm.,18.73114967,1.150756598,1.098553658,1.859734297,68.12835693,12.25000095,65000
1442.004434,VIKING GP.,Draupne Fm.,19.76371574,1.130144119,1.12917459,1.75398612,63.56943512,12.25000095,65000
1442.156434,VIKING GP.,Draupne Fm.,19.84144592,1.120240808,1.142620444,1.726717472,60.91726685,12.25000095,65000
1442.308434,VIKING GP.,Draupne Fm.,19.3849144,1.135824442,1.107577562,1.771186829,62.2290535,12.25000095,65000
1442.460434,VIKING GP.,Draupne Fm.,19.12835503,1.176869392,1.073793888,1.76196599,65.10923767,12.25000095,65000
1442.612434,VIKING GP.,Draupne Fm.,17.81759644,1.19807756,1.047280312,1.666749358,65.2046051,12.25000095,65000
1442.764434,VIKING GP.,Draupne Fm.,16.29753685,1.179034829,1.027154923,1.56009078,65.16562653,12.25000095,65000
1442.916434,VIKING GP.,Draupne Fm.,16.38653565,1.171317697,1.075407982,1.547115564,67.02489471,12.25000095,65000
1443.068434,VIKING GP.,Draupne Fm.,17.46375656,1.138017774,1.072451115,1.631227732,72.91603851,12.25000095,65000
1443.220434,VIKING GP.,Draupne Fm.,18.89090729,1.156584382,1.049675226,1.743665695,77.58479309,12.25000095,65000
1443.372434,VIKING GP.,Draupne Fm.,18.68356323,1.157587767,1.092627049,1.78821528,80.27399445,12.25000095,65000
1443.524434,VIKING GP.,Draupne Fm.,19.66510963,1.135994196,1.125854611,1.725267768,79.92095947,12.25000095,65000
1443.676434,VIKING GP.,Draupne Fm.,20.75509834,1.149710894,1.1371876,1.648816109,80.29289246,12.25000095,65000
1443.828434,VIKING GP.,Draupne Fm.,20.56119156,1.145348907,1.155552745,1.642929316,79.37217712,12.25000095,65000
1443.980434,VIKING GP.,Draupne Fm.,20.32080269,1.182758093,1.134518862,1.716661811,79.10835266,12.25000095,65000
1444.132434,VIKING GP.,Draupne Fm.,20.63314056,1.211285114,1.086812019,1.769057035,79.37036896,12.25000095,65000
1444.284434,VIKING GP.,Draupne Fm.,20.75765801,1.242614389,1.047461152,1.756973386,80.55102539,12.25000095,65000
1444.436434,VIKING GP.,Draupne Fm.,21.02692795,1.196630001,1.040721655,1.713746786,79.85124207,12.25000095,65000
1444.588434,VIKING GP.,Draupne Fm.,21.03520393,1.130022645,1.032457829,1.719791174,76.75073242,12.25000095,65000
1444.740434,VIKING GP.,Draupne Fm.,20.91568565,1.116052151,1.061014056,1.732191563,72.24075317,12.25000095,65000
1444.892434,VIKING GP.,Draupne Fm.,21.06291962,1.135970473,1.032960057,1.676016092,71.08992767,12.25000095,65000
1445.044434,VIKING GP.,Draupne Fm.,22.02723312,1.167160034,0.963677049,1.611950517,68.91545105,12.25000095,65000
1445.196434,VIKING GP.,Draupne Fm.,23.36449242,1.183160424,0.962296248,1.586356401,66.87605286,12.25000095,65000
1445.348434,VIKING GP.,Draupne Fm.,23.67082596,1.173916102,0.981733561,1.576237679,65.33913422,12.25000095,65000
1445.500434,VIKING GP.,Draupne Fm.,22.08067894,1.174101114,1.034807205,1.558995366,65.29893494,12.25000095,65000
1445.652434,VIKING GP.,Draupne Fm.,21.21609879,1.16074276,1.084842563,1.557865739,69.10194397,12.25000095,65000
1445.804434,VIKING GP.,Draupne Fm.,22.04500961,1.104545593,1.047061324,1.617881537,70.25035858,12.25000095,65000
1445.956434,VIKING GP.,Draupne Fm.,21.55061531,1.146544099,1.005874038,1.666509867,71.35964966,12.25000095,65000
1446.108434,VIKING GP.,Draupne Fm.,20.74645233,1.211265683,1.075852037,1.664160371,71.81645203,12.25000095,65000
1446.260434,VIKING GP.,Draupne Fm.,21.25658798,1.279435515,1.128743768,1.661709189,74.72840118,12.25000095,65000
1446.412434,VIKING GP.,Draupne Fm.,20.6649704,1.236336947,1.131870151,1.709419966,78.39134979,12.25000095,65000
1446.564434,VIKING GP.,Draupne Fm.,19.63550377,1.233272195,1.233778358,1.776853919,77.29013062,12.25000095,65000
1446.716434,VIKING GP.,Draupne Fm.,20.26806831,1.253843665,1.285880089,1.816096902,74.1647644,12.25000095,65000
1446.868434,VIKING GP.,Draupne Fm.,21.0392189,1.251459599,1.17087245,1.826200008,72.62673187,12.25000095,65000
1447.020434,VIKING GP.,Draupne Fm.,19.94046783,1.23941493,1.092932701,1.823432684,71.34326172,12.25000095,65000
1447.172434,VIKING GP.,Draupne Fm.,19.18250656,1.23115623,1.066683173,1.787232876,68.81350708,12.25000095,65000
1447.324434,VIKING GP.,Draupne Fm.,20.02985382,1.19170785,1.056074619,1.730129004,63.63311386,12.25000095,65000
1447.476434,VIKING GP.,Draupne Fm.,20.64596558,1.191298366,1.054866314,1.687043667,61.39468002,12.25000095,65000
1447.628434,VIKING GP.,Draupne Fm.,20.58351326,1.209885478,1.038540006,1.668073297,61.23397446,12.25000095,65000
1447.780434,VIKING GP.,Draupne Fm.,20.42240334,1.209809542,1.008720875,1.682826161,62.71507263,12.25000095,65000
1447.932434,VIKING GP.,Draupne Fm.,20.43662834,1.236629009,1.010534644,1.718227506,63.09863281,12.25000095,65000
1448.084434,VIKING GP.,Draupne Fm.,21.18323135,1.271593213,1.085649729,1.767921686,59.88198471,12.25000095,65000
1448.236434,VIKING GP.,Draupne Fm.,21.91998863,1.261098504,1.18364799,1.791744947,56.40808487,12.25000095,65000
1448.388434,VIKING GP.,Draupne Fm.,22.20626259,1.268853664,1.25420773,1.775351644,56.03436279,12.25000095,65000
1448.540434,VIKING GP.,Draupne Fm.,22.14296532,1.29761672,1.337689638,1.731057763,58.19998932,12.25000095,65000
1448.692434,VIKING GP.,Draupne Fm.,21.29766655,1.29501152,1.370441914,1.673300386,58.69506073,12.25000095,65000
1448.844434,VIKING GP.,Draupne Fm.,21.25312996,1.300933361,1.304939628,1.643286705,57.03752136,12.25000095,65000
1448.996434,VIKING GP.,Draupne Fm.,21.12908173,1.281526208,1.210446954,1.658279061,55.91519165,12.25000095,65000
1449.148434,VIKING GP.,Draupne Fm.,20.2554493,1.270315051,1.115468264,1.692858338,57.47909546,12.25000095,65000
1449.300434,VIKING GP.,Draupne Fm.,20.18312264,1.290403009,1.059521794,1.716676235,60.69394302,12.25000095,65000
1449.452434,VIKING GP.,Draupne Fm.,20.60313225,1.238627791,1.053880096,1.686826825,62.98562241,12.25000095,65000
1449.604434,VIKING GP.,Draupne Fm.,20.91072273,1.124034643,1.041361928,1.613173127,65.59170532,12.25000095,65000
1449.756434,VIKING GP.,Draupne Fm.,21.71139336,1.048708081,1.039551616,1.554453135,68.37819672,12.25000095,65000
1449.908434,VIKING GP.,Draupne Fm.,23.20453453,1.038305759,1.097544193,1.544760346,70.43936157,12.25000095,65000
1450.060434,VIKING GP.,Draupne Fm.,23.39144135,1.103475332,1.114105225,1.571714044,69.3219986,12.25000095,65000
1450.212434,VIKING GP.,Draupne Fm.,22.86827469,1.161188245,1.09139812,1.606304646,65.48157501,12.25000095,65000
1450.364434,VIKING GP.,Draupne Fm.,22.89020157,1.193326831,1.176010728,1.623492837,62.98886108,12.25000095,65000
1450.516434,VIKING GP.,Draupne Fm.,22.26029396,1.241871357,1.350495577,1.645198464,62.72330856,12.25000095,65000
1450.668434,VIKING GP.,Draupne Fm.,21.33470535,1.289656758,1.66687429,1.672369838,63.3599205,12.25000095,65000
1450.820434,VIKING GP.,Draupne Fm.,20.86741447,1.23892808,2.17533803,1.673307061,63.40640259,12.25000095,65000
1450.972434,VIKING GP.,Draupne Fm.,20.96712875,1.140281677,2.318406582,1.660657406,63.39011002,12.25000095,65000
1451.124434,VIKING GP.,Draupne Fm.,21.13366127,1.082527876,1.934589982,1.659560084,64.19416046,12.25000095,65000
1451.276434,VIKING GP.,Draupne Fm.,20.8781414,1.063156605,1.432608604,1.655496001,65.18331146,12.25000095,65000
1451.428434,VIKING GP.,Draupne Fm.,20.99311066,1.008061886,0.9983567,1.608247042,63.05373764,12.25000095,65000
1451.580434,VIKING GP.,Draupne Fm.,22.27753449,0.950778484,0.716871202,1.499569178,56.12491226,12.25000095,65000
1451.732434,VIKING GP.,Draupne Fm.,23.72010803,0.956397772,0.571384549,1.369484186,47.52284622,12.25000095,65000
1451.884434,VIKING GP.,Draupne Fm.,24.23952675,0.912151456,0.510789514,1.277204871,41.05906296,12.25000095,65000
1452.036434,VIKING GP.,Draupne Fm.,24.3125,0.842513263,0.47656405,1.235081673,38.72831345,12.25000095,65000
1452.188434,VIKING GP.,Draupne Fm.,24.3125,0.769904494,0.489274859,1.23273468,41.38722229,12.25000095,65000
1452.340434,VIKING GP.,Draupne Fm.,24.3125,0.731712103,0.569194377,1.249261499,46.55105591,12.25000095,65000
1452.492434,VIKING GP.,Draupne Fm.,24.3125,0.714362264,0.67083025,1.312853456,52.81998444,12.25000095,65000
1452.644434,VIKING GP.,Draupne Fm.,24.29790688,0.670458376,0.786799252,1.471850634,57.09422684,12.25000095,65000
1452.796434,VIKING GP.,Draupne Fm.,21.40377426,0.623993814,0.994955838,1.755126834,57.03853226,12.25000095,65000
1452.948434,VIKING GP.,Draupne Fm.,18.26365852,0.691928327,1.330335736,2.079866409,54.08634567,12.25000095,65000
1453.100434,VIKING GP.,Draupne Fm.,18.62985992,1.07758522,1.74159956,2.274918318,50.5740242,12.25000095,70000
1453.252434,VIKING GP.,Draupne Fm.,18.99605942,2.702275515,2.374154329,2.153817892,52.35699081,12.25000095,70000
1453.404434,VIKING GP.,Draupne Fm.,19.36225891,3.815404654,3.733427286,1.834041119,58.80583572,12.25000095,70000
1453.556434,VIKING GP.,Draupne Fm.,20.52336121,2.580369473,6.34188652,1.649517775,65.90052033,12.25000095,70000
1453.708434,VIKING GP.,Draupne Fm.,21.12555885,1.516647458,7.132342815,1.620627999,69.58085632,12.25000095,70000
1453.860434,VIKING GP.,Draupne Fm.,20.72375679,1.277400255,4.565504074,1.669081569,68.33093262,12.25000095,65000
1454.012434,VIKING GP.,Draupne Fm.,21.07117081,1.206943989,2.359244108,1.666227818,64.42443085,12.25000095,65000
1454.164434,VIKING GP.,Draupne Fm.,20.67615128,1.21360755,1.263190985,1.597669721,61.12872315,12.25000095,65000
1454.316434,VIKING GP.,Draupne Fm.,19.70743752,1.254146814,1.003272891,1.564164519,60.43583298,12.25000095,65000
1454.468434,VIKING GP.,Draupne Fm.,19.40731621,1.370142579,1.016808987,1.574656487,62.56665421,12.25000095,65000
1454.620434,VIKING GP.,Draupne Fm.,20.18515587,1.408905864,1.108864665,1.608104229,64.75662994,12.25000095,65000
1454.772434,VIKING GP.,Draupne Fm.,21.00852966,1.333831549,1.352925062,1.633945227,66.60421753,12.25000095,65000
1454.924434,VIKING GP.,Draupne Fm.,20.75040817,1.29679203,1.5856601,1.674355745,67.8483429,12.25000095,65000
1455.076434,VIKING GP.,Draupne Fm.,19.93222046,1.283005118,1.635960698,1.740579486,67.29650116,12.25000095,65000
1455.228434,VIKING GP.,Draupne Fm.,20.47712517,1.305515051,1.620781899,1.778673887,65.82711792,12.25000095,65000
1455.380434,VIKING GP.,Draupne Fm.,20.90808296,1.314663291,1.607802987,1.734716415,64.52264404,12.25000095,65000
1455.532434,VIKING GP.,Draupne Fm.,21.23849869,1.370296717,1.558710218,1.664248586,64.55123138,12.25000095,65000
1455.684434,VIKING GP.,Draupne Fm.,21.45956039,1.387341499,1.445449829,1.648421288,62.92821884,12.25000095,65000
1455.836434,VIKING GP.,Draupne Fm.,20.67508125,1.371067047,1.375754237,1.676998973,60.57589722,12.25000095,65000
1455.988434,VIKING GP.,Draupne Fm.,20.53800011,1.260317445,1.441054106,1.689423204,58.90410614,12.25000095,65000
1456.140434,VIKING GP.,Draupne Fm.,21.08101273,1.134774685,1.555258751,1.671218634,56.65624619,12.25000095,65000
1456.292434,VIKING GP.,Draupne Fm.,21.65738869,1.063772798,1.610263228,1.673787236,54.49840927,12.25000095,65000
1456.444434,VIKING GP.,Draupne Fm.,21.13092423,1.080129027,1.565702677,1.716198564,54.10926056,12.25000095,65000
1456.596434,VIKING GP.,Draupne Fm.,20.34662819,1.230150461,1.367358685,1.764089942,56.49187088,12.25000095,65000
1456.748434,VIKING GP.,Draupne Fm.,20.37109947,1.361503482,1.287565708,1.746919751,58.70686722,12.25000095,65000
1456.900434,VIKING GP.,Draupne Fm.,20.71360207,1.337932348,1.572625041,1.678645134,57.28791428,12.25000095,65000
1457.052434,VIKING GP.,Draupne Fm.,22.65249825,1.235302568,1.809743047,1.619660616,55.01211166,12.25000095,65000
1457.204434,VIKING GP.,Draupne Fm.,23.56337738,1.243566752,1.775810957,1.592711091,54.24134827,12.25000095,65000
1457.356434,VIKING GP.,Draupne Fm.,22.55646324,1.352589965,1.456859827,1.636596441,53.3617096,12.25000095,65000
1457.508434,VIKING GP.,Draupne Fm.,21.72808647,1.418080568,0.980990112,1.68870759,50.92436218,12.25000095,65000
