DEPTH_MD,GROUP,FORMATION,CALI,RMED,RDEP,RHOB,GR,BS,FORCE_2020_LITHOFACIES_LITHOLOGY
1211.432305,HORDALAND GP.,Utsira Fm.,12.76101685,1.58440721,1.639103055,1.953933835,64.06546021,12.25000095,65000
1211.584305,HORDALAND GP.,Utsira Fm.,12.80497456,1.596054316,1.632438421,1.964490533,64.89332581,12.25000095,65000
1211.736305,HORDALAND GP.,Utsira Fm.,12.78980064,1.616434217,1.61662066,1.973474264,64.63799286,12.25000095,65000
1211.888305,HORDALAND GP.,Utsira Fm.,12.71955013,1.622664213,1.593234778,1.979134083,63.17441177,12.25000095,65000
1212.040305,HORDALAND GP.,Utsira Fm.,12.6462183,1.609289169,1.566897392,1.979031801,61.35839844,12.25000095,65000
1212.192305,HORDALAND GP.,Utsira Fm.,12.65133762,1.587350965,1.544256449,1.965754271,60.39730835,12.25000095,65000
1212.344305,HORDALAND GP.,Utsira Fm.,12.81979752,1.559598804,1.530457497,1.948631048,60.45009613,12.25000095,65000
1212.496305,HORDALAND GP.,Utsira Fm.,13.13341713,1.526857376,1.526557684,1.925925612,60.64136124,12.25000095,65000
1212.648305,HORDALAND GP.,Utsira Fm.,13.13566589,1.500806451,1.524067402,1.903593421,60.17317581,12.25000095,65000
1212.800305,HORDALAND GP.,Utsira Fm.,13.12878895,1.493274212,1.508539438,1.884230614,59.55039978,12.25000095,65000
1212.952305,HORDALAND GP.,Utsira Fm.,13.121912,1.502355337,1.472433925,1.868057609,59.54558945,12.25000095,65000
1213.104305,HORDALAND GP.,Utsira Fm.,13.1150341,1.510071993,1.421216726,1.85655117,60.22917175,12.25000095,65000
1213.256305,HORDALAND GP.,Utsira Fm.,12.97644138,1.496194243,1.367761493,1.845863819,61.00745773,12.25000095,65000
1213.408305,HORDALAND GP.,Utsira Fm.,12.88553619,1.455646396,1.324843526,1.835451484,61.43194199,12.25000095,65000
1213.560305,HORDALAND GP.,Utsira Fm.,12.82492542,1.400721073,1.296415091,1.826841354,61.83322907,12.25000095,65000
1213.712305,HORDALAND GP.,Utsira Fm.,12.80128384,1.348782301,1.281318426,1.821428061,62.30542374,12.25000095,65000
1213.864305,HORDALAND GP.,Utsira Fm.,12.80679512,1.325156808,1.276700616,1.819223404,62.25046539,12.25000095,65000
1214.016305,HORDALAND GP.,Utsira Fm.,12.80696774,1.350287199,1.277642608,1.822982788,60.76633453,12.25000095,65000
1214.168305,HORDALAND GP.,Utsira Fm.,12.76393318,1.420385242,1.279895306,1.828958631,58.54528427,12.25000095,65000
1214.320305,HORDALAND GP.,Utsira Fm.,12.68522835,1.502823234,1.283650041,1.839659929,57.10728073,12.25000095,65000
1214.472305,HORDALAND GP.,Utsira Fm.,12.60883522,1.560843706,1.291006684,1.848456621,57.5369606,12.25000095,65000
1214.624305,HORDALAND GP.,Utsira Fm.,12.56855869,1.571970582,1.303877711,1.853977919,59.86745834,12.25000095,65000
1214.776305,HORDALAND GP.,Utsira Fm.,12.57553577,1.545851588,1.320465088,1.857838392,62.61748123,12.25000095,65000
1214.928305,HORDALAND GP.,Utsira Fm.,12.61426735,1.499619842,1.334466577,1.858268619,64.11797333,12.25000095,65000
1215.080305,HORDALAND GP.,Utsira Fm.,12.66643333,1.453285694,1.340609312,1.860205293,64.27433014,12.25000095,65000
1215.232305,HORDALAND GP.,Utsira Fm.,12.70520401,1.426655531,1.337237239,1.86451745,63.8060379,12.25000095,65000
1215.384305,HORDALAND GP.,Utsira Fm.,12.71526527,1.421403527,1.32878387,1.869669914,63.2544632,12.25000095,65000
1215.536305,HORDALAND GP.,Utsira Fm.,12.70734692,1.427856445,1.322093606,1.876116276,62.94812775,12.25000095,65000
1215.688305,HORDALAND GP.,Utsira Fm.,12.70520687,1.435291171,1.321912885,1.881877661,63.3759613,12.25000095,65000
1215.840305,HORDALAND GP.,Utsira Fm.,12.71501064,1.449218154,1.328021646,1.886400461,64.67617798,12.25000095,65000
1215.992305,HORDALAND GP.,Utsira Fm.,12.72677326,1.475643516,1.336996198,1.890089631,65.79203033,12.25000095,65000
1216.144305,HORDALAND GP.,Utsira Fm.,12.73153591,1.512407184,1.343755007,1.892099261,64.99247742,12.25000095,65000
1216.296305,HORDALAND GP.,Utsira Fm.,12.73215389,1.541456103,1.345039368,1.89247644,62.94024658,12.25000095,65000
1216.448305,HORDALAND GP.,Utsira Fm.,12.73219204,1.553524375,1.341503978,1.889044881,61.86725235,12.25000095,65000
1216.600305,HORDALAND GP.,Utsira Fm.,12.73217487,1.542378068,1.335986018,1.883609653,62.70671463,12.25000095,65000
1216.752305,HORDALAND GP.,Utsira Fm.,12.73152828,1.503860951,1.331301332,1.874780178,64.52539063,12.25000095,65000
1216.904305,HORDALAND GP.,Utsira Fm.,12.72640133,1.443373561,1.32814455,1.865747809,65.70800781,12.25000095,65000
1217.056305,HORDALAND GP.,Utsira Fm.,12.71280098,1.39411509,1.324022055,1.85772109,65.74581146,12.25000095,65000
1217.208305,HORDALAND GP.,Utsira Fm.,12.69007683,1.384125114,1.316356063,1.852549911,65.05525208,12.25000095,65000
1217.360305,HORDALAND GP.,Utsira Fm.,12.6645155,1.41436851,1.304942131,1.852339506,64.444664,12.25000095,65000
1217.512305,HORDALAND GP.,Utsira Fm.,12.64532757,1.466972351,1.29505682,1.853782177,64.42615509,12.25000095,65000
1217.664305,HORDALAND GP.,Utsira Fm.,12.63643169,1.500755549,1.295979738,1.857765079,65.08554077,12.25000095,65000
1217.816305,HORDALAND GP.,Utsira Fm.,12.63400364,1.500661254,1.313754201,1.862192869,66.23138428,12.25000095,65000
1217.968305,HORDALAND GP.,Utsira Fm.,12.63379765,1.482065082,1.344954014,1.867454052,67.35101318,12.25000095,65000
1218.120305,HORDALAND GP.,Utsira Fm.,12.63379002,1.471346974,1.37960279,1.875322223,68.02941895,12.25000095,65000
1218.272305,HORDALAND GP.,Utsira Fm.,12.6336031,1.484125733,1.404312134,1.891560078,68.31427765,12.25000095,65000
1218.424305,HORDALAND GP.,Utsira Fm.,12.63216305,1.519255996,1.413080096,1.909594417,68.64257813,12.25000095,65000
1218.576305,HORDALAND GP.,Utsira Fm.,12.62968731,1.559752584,1.41302526,1.93127048,69.03221893,12.25000095,65000
1218.728305,HORDALAND GP.,Utsira Fm.,12.6304493,1.579338551,1.413686633,1.949600458,68.86103058,12.25000095,65000
1218.880305,HORDALAND GP.,Utsira Fm.,12.63796616,1.563554645,1.421154857,1.959055662,67.56511688,12.25000095,65000
1219.032305,HORDALAND GP.,Utsira Fm.,12.64881897,1.513693452,1.434152603,1.963134766,65.74438477,12.25000095,65000
1219.184305,HORDALAND GP.,Utsira Fm.,12.65642452,1.466085315,1.442691565,1.951182008,64.35131836,12.25000095,65000
1219.336305,HORDALAND GP.,Utsira Fm.,12.6563921,1.444074512,1.440475822,1.936071515,63.59275055,12.25000095,65000
1219.488305,HORDALAND GP.,Utsira Fm.,12.63981915,1.450045824,1.428460598,1.91568315,63.23366928,12.25000095,65000
1219.640305,HORDALAND GP.,Utsira Fm.,12.59694099,1.471966267,1.413279653,1.895423889,63.32466126,12.25000095,65000
1219.792305,HORDALAND GP.,Utsira Fm.,12.53515053,1.488081932,1.401540399,1.881263256,64.26578522,12.25000095,65000
1219.944305,HORDALAND GP.,Utsira Fm.,12.47936249,1.494550467,1.395145774,1.870718241,65.83467865,12.25000095,65000
1220.096305,HORDALAND GP.,Utsira Fm.,12.4470396,1.498544097,1.393663168,1.867206454,67.00819397,12.25000095,65000
1220.248305,HORDALAND GP.,Utsira Fm.,12.43723202,1.509499788,1.39614439,1.865389824,66.70431519,12.25000095,65000
1220.400305,HORDALAND GP.,Utsira Fm.,12.43841553,1.527418375,1.403898597,1.864134312,64.76994324,12.25000095,65000
1220.552305,HORDALAND GP.,Utsira Fm.,12.44353962,1.537743688,1.416431308,1.861927629,62.82194138,12.25000095,65000
1220.704305,HORDALAND GP.,Utsira Fm.,12.45502377,1.532662273,1.431451201,1.85744834,61.76610947,12.25000095,65000
1220.856305,HORDALAND GP.,Utsira Fm.,12.47293282,1.523985863,1.444961667,1.854713559,61.46442795,12.25000095,65000
1221.008305,HORDALAND GP.,Utsira Fm.,12.49449348,1.528153062,1.452235818,1.858298779,61.45817566,12.25000095,65000
1221.160305,HORDALAND GP.,Utsira Fm.,12.51390648,1.550649166,1.452244401,1.863381267,61.75561523,12.25000095,65000
1221.312305,HORDALAND GP.,Utsira Fm.,12.52861309,1.575736404,1.451203466,1.871058822,62.6433754,12.25000095,65000
1221.464305,HORDALAND GP.,Utsira Fm.,12.54421902,1.587779522,1.456000805,1.876756311,63.8804245,12.25000095,65000
1221.616305,HORDALAND GP.,Utsira Fm.,12.56813812,1.576329351,1.469901204,1.877459168,64.95845032,12.25000095,65000
1221.768305,HORDALAND GP.,Utsira Fm.,12.59414005,1.55980885,1.489652753,1.877084017,65.75843811,12.25000095,65000
1221.920305,HORDALAND GP.,Utsira Fm.,12.60281944,1.560190439,1.508132339,1.876610041,66.28775024,12.25000095,65000
1222.072305,HORDALAND GP.,Utsira Fm.,12.58786297,1.580016851,1.519610763,1.877002597,66.28555298,12.25000095,65000
1222.224305,HORDALAND GP.,Utsira Fm.,12.56167507,1.608418107,1.520421982,1.879220605,65.4412384,12.25000095,65000
1222.376305,HORDALAND GP.,Utsira Fm.,12.54345322,1.631640196,1.511977673,1.882898808,63.50613022,12.25000095,65000
1222.528305,HORDALAND GP.,Utsira Fm.,12.54999828,1.639352441,1.498724818,1.89370954,60.90202332,12.25000095,65000
1222.680305,HORDALAND GP.,Utsira Fm.,12.58513832,1.631583691,1.487843037,1.904374719,58.6306572,12.25000095,65000
1222.832305,HORDALAND GP.,Utsira Fm.,12.6465435,1.613563895,1.48175776,1.914676428,57.26540756,12.25000095,65000
1222.984305,HORDALAND GP.,Utsira Fm.,12.71275711,1.59144485,1.479777098,1.924606919,56.94831085,12.25000095,65000
1223.136305,HORDALAND GP.,Utsira Fm.,12.74804115,1.573213577,1.480135918,1.933449745,57.42875671,12.25000095,65000
1223.288305,HORDALAND GP.,Utsira Fm.,12.72978878,1.560374856,1.481304288,1.941027284,58.51087952,12.25000095,65000
1223.440305,HORDALAND GP.,Utsira Fm.,12.6746521,1.556117773,1.481900692,1.944718003,60.15125656,12.25000095,65000
1223.592305,HORDALAND GP.,Utsira Fm.,12.61940575,1.571345925,1.483903527,1.945245028,61.99729157,12.25000095,65000
1223.744305,HORDALAND GP.,Utsira Fm.,12.60355187,1.604762316,1.491845608,1.938741922,63.36558533,12.25000095,65000
1223.896305,HORDALAND GP.,Utsira Fm.,12.63978672,1.642318606,1.512096524,1.930892348,63.9424324,12.25000095,65000
1224.048305,HORDALAND GP.,Utsira Fm.,12.68152618,1.668557167,1.543506026,1.923846006,64.02008057,12.25000095,65000
1224.200305,HORDALAND GP.,Utsira Fm.,12.68703938,1.681000114,1.581081033,1.918234229,63.65930176,12.25000095,65000
1224.352305,HORDALAND GP.,Utsira Fm.,12.6570816,1.685268045,1.617661238,1.915880323,62.89412308,12.25000095,65000
1224.504305,HORDALAND GP.,Utsira Fm.,12.61815453,1.685739756,1.646571994,1.914385915,62.13831711,12.25000095,65000
1224.656305,HORDALAND GP.,Utsira Fm.,12.58219051,1.696451664,1.664351821,1.912512422,62.05713654,12.25000095,65000
1224.808305,HORDALAND GP.,Utsira Fm.,12.54436398,1.721783996,1.673757553,1.908854246,62.58644104,12.25000095,65000
1224.960305,HORDALAND GP.,Utsira Fm.,12.52216435,1.745089054,1.678165913,1.900781393,63.25264359,12.25000095,65000
1225.112305,HORDALAND GP.,Utsira Fm.,12.548563,1.730004787,1.680639863,1.891443014,63.62568665,12.25000095,65000
1225.264305,HORDALAND GP.,Utsira Fm.,12.63631821,1.68693471,1.682004333,1.881691217,63.58335114,12.25000095,65000
1225.416305,HORDALAND GP.,Utsira Fm.,12.74576855,1.649398923,1.6790483,1.873726249,63.24446487,12.25000095,65000
1225.568305,HORDALAND GP.,Utsira Fm.,12.85109139,1.630856514,1.669560432,1.871652246,62.65882111,12.25000095,65000
1225.720305,HORDALAND GP.,Utsira Fm.,12.93263626,1.621158004,1.657080293,1.871605158,61.7661705,12.25000095,65000
1225.872305,HORDALAND GP.,Utsira Fm.,12.96579742,1.609795213,1.648724556,1.874331832,60.6711998,12.25000095,65000
1226.024305,HORDALAND GP.,Utsira Fm.,12.95575333,1.598226309,1.648505092,1.880276203,59.74322128,12.25000095,65000
1226.176305,HORDALAND GP.,Utsira Fm.,12.95833874,1.594725847,1.648950219,1.901193261,59.26908875,12.25000095,65000
1226.328305,HORDALAND GP.,Utsira Fm.,12.99979305,1.603475452,1.640599847,1.92614305,59.4459877,12.25000095,65000
1226.480305,HORDALAND GP.,Utsira Fm.,13.05602169,1.62618196,1.620087624,1.957753301,60.73242188,12.25000095,65000
1226.632305,HORDALAND GP.,Utsira Fm.,13.13555908,1.64304328,1.594976664,1.990425587,63.66330719,12.25000095,65000
1226.784305,HORDALAND GP.,Utsira Fm.,13.39278603,1.611348391,1.584620357,2.006247759,67.5171051,12.25000095,65000
1226.936305,HORDALAND GP.,Utsira Fm.,13.64935684,1.543981195,1.599250197,2.019500017,69.88720703,12.25000095,65000
1227.088305,HORDALAND GP.,Utsira Fm.,13.65355682,1.489967823,1.6422261,2.026113033,68.84378815,12.25000095,65000
1227.240305,HORDALAND GP.,Utsira Fm.,13.65775681,1.499174476,1.698328137,2.031723023,64.53237915,12.25000095,65000
1227.392305,HORDALAND GP.,Utsira Fm.,13.66195774,1.597905994,1.73744309,2.046555996,59.95056915,12.25000095,65000
1227.544305,HORDALAND GP.,Utsira Fm.,13.50345326,1.736247778,1.740520477,2.060799599,58.62733841,12.25000095,65000
1227.696305,HORDALAND GP.,Utsira Fm.,13.01824665,1.838114381,1.71477139,2.071218729,61.03161621,12.25000095,65000
1227.848305,HORDALAND GP.,Utsira Fm.,12.70908546,1.864976287,1.678613544,2.078734636,64.83119202,12.25000095,65000
1228.000305,HORDALAND GP.,Utsira Fm.,12.54728603,1.822507381,1.649915338,2.077878952,67.00839233,12.25000095,65000
1228.152305,HORDALAND GP.,Utsira Fm.,12.49542809,1.742725849,1.637404561,2.075209856,66.45458984,12.25000095,65000
1228.304305,HORDALAND GP.,Utsira Fm.,12.49171352,1.661266804,1.631815195,2.071333647,65.4732132,12.25000095,65000
1228.456305,HORDALAND GP.,Utsira Fm.,12.49867821,1.601670742,1.62171936,2.068084717,65.6302948,12.25000095,65000
1228.608305,HORDALAND GP.,Utsira Fm.,12.49341202,1.593568564,1.597621203,2.067425251,67.20615387,12.25000095,65000
1228.760305,HORDALAND GP.,Utsira Fm.,12.46320343,1.625888705,1.559954643,2.067253113,69.51305389,12.25000095,65000
1228.912305,HORDALAND GP.,Utsira Fm.,12.4245615,1.655606031,1.522489309,2.063211203,71.14714813,12.25000095,65000
1229.064305,HORDALAND GP.,Utsira Fm.,12.41400337,1.65182054,1.497591257,2.058398008,71.38754273,12.25000095,65000
1229.216305,HORDALAND GP.,Utsira Fm.,12.44406891,1.627120256,1.486321449,2.052024841,70.79986572,12.25000095,65000
1229.368305,HORDALAND GP.,Utsira Fm.,12.48628807,1.611652732,1.480822325,2.045146227,70.53777313,12.25000095,65000
1229.520305,HORDALAND GP.,Utsira Fm.,12.49290371,1.617751122,1.470180392,2.038677454,70.91807556,12.25000095,65000
1229.672305,HORDALAND GP.,Utsira Fm.,12.46469688,1.630856395,1.450931072,2.031923771,70.73438263,12.25000095,65000
1229.824305,HORDALAND GP.,Utsira Fm.,12.43800926,1.628447771,1.430894136,2.024212837,69.04932404,12.25000095,65000
1229.976305,HORDALAND GP.,Utsira Fm.,12.44083118,1.598241687,1.420577288,2.015604019,66.13069153,12.25000095,65000
1230.128305,HORDALAND GP.,Utsira Fm.,12.47193527,1.547937274,1.426260114,2.003267765,63.01218414,12.25000095,65000
1230.280305,HORDALAND GP.,Utsira Fm.,12.50390339,1.523311496,1.451746941,1.991460204,60.93330002,12.25000095,65000
1230.432305,HORDALAND GP.,Utsira Fm.,12.51194668,1.558701634,1.484799027,1.985241652,60.65935135,12.25000095,65000
1230.584305,HORDALAND GP.,Utsira Fm.,12.4898653,1.669083476,1.518948555,1.982393384,62.43617249,12.25000095,65000
1230.736305,HORDALAND GP.,Utsira Fm.,12.44770527,1.808077693,1.552679658,1.987454534,65.67113495,12.25000095,65000
1230.888305,HORDALAND GP.,Utsira Fm.,12.41221714,1.886557221,1.592488408,1.994608879,68.47971344,12.25000095,65000
1231.040305,HORDALAND GP.,Utsira Fm.,12.4094944,1.88019073,1.642497897,1.999320388,68.83178711,12.25000095,65000
1231.192305,HORDALAND GP.,Utsira Fm.,12.43554783,1.843066096,1.694162607,2.002905846,66.77151489,12.25000095,65000
1231.344305,HORDALAND GP.,Utsira Fm.,12.47514629,1.821870923,1.730571151,2.003868818,63.68917465,12.25000095,65000
1231.496305,HORDALAND GP.,Utsira Fm.,12.51117325,1.81562829,1.736924052,2.003864288,61.48148346,12.25000095,65000
1231.648305,HORDALAND GP.,Utsira Fm.,12.53338051,1.789643168,1.71152854,1.998694301,61.49655533,12.25000095,65000
1231.800305,HORDALAND GP.,Utsira Fm.,12.55936241,1.733736038,1.676029801,1.993126869,62.90650177,12.25000095,65000
1231.952305,HORDALAND GP.,Utsira Fm.,12.61142349,1.662196517,1.644536257,1.986840248,64.47842407,12.25000095,65000
1232.104305,HORDALAND GP.,Utsira Fm.,12.67430687,1.599843383,1.62587285,1.981427193,65.44022369,12.25000095,65000
1232.256305,HORDALAND GP.,Utsira Fm.,12.68767452,1.559832454,1.619775295,1.987804771,65.73635101,12.25000095,65000
1232.408305,HORDALAND GP.,Utsira Fm.,12.60952091,1.553378701,1.614690304,1.998226166,66.11533356,12.25000095,65000
1232.560305,HORDALAND GP.,Utsira Fm.,12.49126148,1.59551537,1.600503922,2.018768787,66.86431122,12.25000095,65000
