DEPTH_MD,GROUP,FORMATION,CALI,RMED,RDEP,GR,FORCE_2020_LITHOFACIES_LITHOLOGY
2126.241992,SHETLAND GP.,Jorsalfare Fm.,12.93650627,,0.907286048,90.44490814,65000
2126.393992,SHETLAND GP.,Jorsalfare Fm.,12.90805912,,0.908797085,90.56919861,65000
2126.545992,SHETLAND GP.,Jorsalfare Fm.,12.8872633,,0.910308182,91.18075562,65000
2126.697992,SHETLAND GP.,Jorsalfare Fm.,12.76826572,,0.911819279,91.87530518,65000
2126.849992,SHETLAND GP.,Jorsalfare Fm.,12.54774857,,0.913330376,90.74582672,65000
2127.001992,SHETLAND GP.,Jorsalfare Fm.,12.46866989,,0.914841473,90.31466675,65000
2127.153992,SHETLAND GP.,Jorsalfare Fm.,12.50461483,,0.91635257,92.3622818,65000
2127.305992,SHETLAND GP.,Jorsalfare Fm.,12.52873707,,0.917863667,93.98755646,65000
2127.457992,SHETLAND GP.,Jorsalfare Fm.,12.64268208,,0.919374704,92.74904633,65000
2127.609992,SHETLAND GP.,Jorsalfare Fm.,12.73249149,,0.920885801,90.87847138,65000
2127.761992,SHETLAND GP.,Jorsalfare Fm.,12.6766901,,0.922396898,89.06390381,65000
2127.913992,SHETLAND GP.,Jorsalfare Fm.,12.53592968,,0.923907995,84.59095001,65000
2128.065992,SHETLAND GP.,Jorsalfare Fm.,12.47058868,,0.925419092,83.76904297,65000
2128.217992,SHETLAND GP.,Jorsalfare Fm.,12.71275044,,0.926930189,89.08106232,65000
2128.369992,SHETLAND GP.,Jorsalfare Fm.,12.90015888,,0.928441286,90.85277557,65000
2128.521992,SHETLAND GP.,Jorsalfare Fm.,12.86789131,,0.929952323,87.50790405,65000
2128.673992,SHETLAND GP.,Jorsalfare Fm.,12.66243744,,0.93146342,91.48540497,65000
2128.825992,SHETLAND GP.,Jorsalfare Fm.,12.541646,,0.932974517,101.4363632,65000
2128.977992,SHETLAND GP.,Jorsalfare Fm.,12.65770054,,0.934485614,103.9565125,65000
2129.129992,SHETLAND GP.,Jorsalfare Fm.,12.8837862,,0.935996711,105.9771576,65000
2129.281992,SHETLAND GP.,Jorsalfare Fm.,12.98774338,,0.937507808,106.6103897,65000
2129.433992,SHETLAND GP.,Jorsalfare Fm.,12.78506279,,0.939018905,103.7324448,65000
2129.585992,SHETLAND GP.,Jorsalfare Fm.,12.89462853,,0.940530002,102.737648,65000
2129.737992,SHETLAND GP.,Jorsalfare Fm.,12.98160839,,0.94204104,102.4472122,65000
2129.889992,SHETLAND GP.,Jorsalfare Fm.,13.05483151,,0.943552136,103.2980804,65000
2130.041992,SHETLAND GP.,Jorsalfare Fm.,12.88235283,,0.945063233,101.7403336,65000
2130.193992,SHETLAND GP.,Jorsalfare Fm.,12.70649242,,0.94657433,101.460907,65000
2130.345992,SHETLAND GP.,Jorsalfare Fm.,12.47809315,,0.948085427,101.0121918,65000
2130.497992,SHETLAND GP.,Jorsalfare Fm.,12.24936009,,0.949596524,100.3327179,65000
2130.649992,SHETLAND GP.,Jorsalfare Fm.,12.28685284,,0.951107621,100.7248764,65000
2130.801992,SHETLAND GP.,Jorsalfare Fm.,12.58158588,,0.952618718,99.35427856,65000
2130.953992,SHETLAND GP.,Jorsalfare Fm.,12.73337269,,0.954129756,93.46282196,65000
2131.105992,SHETLAND GP.,Jorsalfare Fm.,12.97853375,,0.955640853,87.64545441,65000
2131.257992,SHETLAND GP.,Jorsalfare Fm.,13.16147041,,0.957151949,92.82301331,65000
2131.409992,SHETLAND GP.,Jorsalfare Fm.,13.16275692,,0.958662987,96.87201691,65000
2131.561992,SHETLAND GP.,Jorsalfare Fm.,12.70271778,,0.960174143,95.15413666,65000
2131.713992,SHETLAND GP.,Jorsalfare Fm.,12.33043575,,0.96168524,93.67447662,65000
2131.865992,SHETLAND GP.,Jorsalfare Fm.,12.35271835,,0.963196337,93.07850647,65000
2132.017992,SHETLAND GP.,Jorsalfare Fm.,12.22566891,,0.964707375,95.74365997,65000
2132.169992,SHETLAND GP.,Jorsalfare Fm.,12.32706356,,0.966218472,95.13370514,65000
2132.321992,SHETLAND GP.,Jorsalfare Fm.,12.42728996,,0.967729569,91.45980835,65000
2132.473992,SHETLAND GP.,Jorsalfare Fm.,12.55331802,,0.969240606,90.38787842,65000
2132.625992,SHETLAND GP.,Jorsalfare Fm.,12.90022755,,0.970751703,89.5058136,65000
2132.777992,SHETLAND GP.,Jorsalfare Fm.,13.20553684,,0.9722628,86.9576416,65000
2132.929992,SHETLAND GP.,Jorsalfare Fm.,13.10373974,,0.973773956,85.74977112,65000
2133.081992,SHETLAND GP.,Jorsalfare Fm.,12.99689674,,0.975284994,93.84057617,65000
2133.233992,SHETLAND GP.,Jorsalfare Fm.,12.95939159,,0.976796091,109.0905914,65000
2133.385992,SHETLAND GP.,Jorsalfare Fm.,12.9510994,,0.978307188,104.4735336,65000
2133.537992,SHETLAND GP.,Jorsalfare Fm.,12.84600163,,0.979818285,99.35021973,65000
2133.689992,SHETLAND GP.,Jorsalfare Fm.,12.69742298,,0.981329382,95.95262146,65000
2133.841992,SHETLAND GP.,Jorsalfare Fm.,12.63662624,,0.982840419,89.87419891,65000
2133.993992,SHETLAND GP.,Jorsalfare Fm.,12.60712528,,0.984351575,85.47550201,65000
2134.145992,SHETLAND GP.,Jorsalfare Fm.,12.74212742,,0.985862613,88.9515152,65000
2134.297992,SHETLAND GP.,Jorsalfare Fm.,12.91837978,,0.98737371,98.74562836,65000
2134.449992,SHETLAND GP.,Jorsalfare Fm.,12.8423872,,0.988884807,99.28018189,65000
2134.601992,SHETLAND GP.,Jorsalfare Fm.,12.7174921,,0.990395904,103.36203,65000
2134.753992,SHETLAND GP.,Jorsalfare Fm.,12.60439873,,0.991907001,100.4844589,65000
2134.905992,SHETLAND GP.,Jorsalfare Fm.,12.42872334,,0.993418098,92.67379761,65000
2135.057992,SHETLAND GP.,Jorsalfare Fm.,12.44906807,,0.994929195,84.06538391,65000
2135.209992,SHETLAND GP.,Jorsalfare Fm.,12.45719051,,0.996440291,72.39567566,65000
2135.361992,SHETLAND GP.,Jorsalfare Fm.,12.43621826,,0.997951329,72.05792236,65000
2135.513992,SHETLAND GP.,Jorsalfare Fm.,12.36914539,1.020605683,0.969357073,73.56219482,65000
2135.665992,SHETLAND GP.,Jorsalfare Fm.,12.3580904,0.927641153,0.874729037,73.48186493,65000
2135.817992,SHETLAND GP.,Jorsalfare Fm.,12.43159103,0.924077809,0.874569953,75.10083008,65000
2135.969992,SHETLAND GP.,Jorsalfare Fm.,12.54124165,0.934199989,0.877755702,76.11464691,65000
2136.121992,SHETLAND GP.,Jorsalfare Fm.,12.49274635,0.938498735,0.887600005,73.77212524,65000
2136.273992,SHETLAND GP.,Jorsalfare Fm.,12.44549084,0.953000009,0.894991398,73.45470429,65000
2136.425992,SHETLAND GP.,Jorsalfare Fm.,12.52968216,0.960009992,0.920300007,75.07967377,65000
2136.577992,SHETLAND GP.,Jorsalfare Fm.,12.49302959,0.982142985,0.920079708,75.5382843,65000
2136.729992,SHETLAND GP.,Jorsalfare Fm.,12.40179443,0.966757715,0.913042665,76.61500549,65000
2136.881992,SHETLAND GP.,Jorsalfare Fm.,12.36765671,0.934530616,0.886651397,74.40066528,65000
2137.033992,SHETLAND GP.,Jorsalfare Fm.,12.39447117,0.909200013,0.865755618,73.5283432,65000
2137.185992,SHETLAND GP.,Jorsalfare Fm.,12.36802292,0.908801675,0.841600001,76.57170105,65000
2137.337992,SHETLAND GP.,Jorsalfare Fm.,12.41062069,0.907569587,0.841579258,76.33525848,65000
2137.489992,SHETLAND GP.,Jorsalfare Fm.,12.31902695,0.907943547,0.841561496,73.84638214,65000
2137.641992,SHETLAND GP.,Jorsalfare Fm.,12.08422947,0.905399978,0.836877704,71.77211762,65000
2137.793992,SHETLAND GP.,Jorsalfare Fm.,12.07309818,0.905399978,0.812663615,71.10083771,65000
2137.945992,SHETLAND GP.,Jorsalfare Fm.,12.09509563,0.89772594,0.793200016,71.69876862,65000
2138.097992,SHETLAND GP.,Jorsalfare Fm.,12.11675739,0.866400003,0.791799486,75.3780365,65000
2138.249992,SHETLAND GP.,Jorsalfare Fm.,12.14779854,0.867762864,0.786000013,75.8812561,65000
2138.401992,SHETLAND GP.,Jorsalfare Fm.,12.17757225,0.873424649,0.786150754,77.18558502,65000
2138.553992,SHETLAND GP.,Jorsalfare Fm.,12.17654705,0.873155832,0.786800027,76.67966461,65000
2138.705992,SHETLAND GP.,Jorsalfare Fm.,12.19992828,0.875937581,0.788197577,76.76318359,65000
2138.857992,SHETLAND GP.,Jorsalfare Fm.,12.30202198,0.887417972,0.794091225,77.04259491,65000
2139.009992,SHETLAND GP.,Jorsalfare Fm.,12.3828516,0.887397111,0.792520881,77.12632752,65000
2139.161992,SHETLAND GP.,Jorsalfare Fm.,12.27407169,0.878938675,0.78657496,75.90747833,65000
2139.313992,SHETLAND GP.,Jorsalfare Fm.,12.21554852,0.862792492,0.763903379,77.32875824,65000
2139.465992,SHETLAND GP.,Jorsalfare Fm.,12.26184177,0.873599649,0.769762099,78.55719757,65000
2139.617992,SHETLAND GP.,Jorsalfare Fm.,12.29598999,0.873784304,0.763054907,81.12676239,65000
2139.769992,SHETLAND GP.,Jorsalfare Fm.,12.23758411,0.843665958,0.74896121,84.65670776,65000
2139.921992,SHETLAND GP.,Jorsalfare Fm.,12.16343594,0.844617963,0.74448067,83.16433716,65000
2140.073992,SHETLAND GP.,Jorsalfare Fm.,12.19800472,0.847896218,0.749815047,81.84525299,65000
2140.225992,SHETLAND GP.,Jorsalfare Fm.,12.27207756,0.848147392,0.757063091,82.79627228,65000
2140.377992,SHETLAND GP.,Jorsalfare Fm.,12.25048447,0.844193041,0.75935483,82.84942627,65000
2140.529992,SHETLAND GP.,Jorsalfare Fm.,12.15337849,0.830736041,0.760114431,83.19070435,65000
2140.681992,SHETLAND GP.,Jorsalfare Fm.,12.14899635,0.836627901,0.753679693,85.63142395,65000
2140.833992,SHETLAND GP.,Jorsalfare Fm.,12.20633316,0.84370321,0.755673409,87.93855286,65000
2140.985992,SHETLAND GP.,Jorsalfare Fm.,12.18480682,0.844314456,0.762112021,88.65449524,65000
2141.137992,SHETLAND GP.,Jorsalfare Fm.,12.20651627,0.846322656,0.76732415,86.24481964,65000
2141.289992,SHETLAND GP.,Jorsalfare Fm.,12.28485584,0.860573649,0.776202023,85.45895386,65000
2141.441992,SHETLAND GP.,Jorsalfare Fm.,12.25401306,0.878758192,0.815856934,84.65391541,65000
2141.593992,SHETLAND GP.,Jorsalfare Fm.,12.19909287,0.894572377,0.822459281,84.29252625,65000
2141.745992,SHETLAND GP.,Jorsalfare Fm.,12.31286907,0.905497551,0.838849127,84.05948639,65000
2141.897992,SHETLAND GP.,Jorsalfare Fm.,12.35435391,0.909862042,0.842178762,83.39014435,65000
2142.049992,SHETLAND GP.,Jorsalfare Fm.,12.39929104,0.902780473,0.839570761,81.61173248,65000
2142.201992,SHETLAND GP.,Jorsalfare Fm.,12.31263161,0.898542702,0.839186966,84.00813294,65000
2142.353992,SHETLAND GP.,Jorsalfare Fm.,12.30739212,0.905061245,0.857524037,83.46427155,65000
2142.505992,SHETLAND GP.,Jorsalfare Fm.,12.29781628,0.914641798,0.858961105,80.72557068,65000
2142.657992,SHETLAND GP.,Jorsalfare Fm.,12.21874428,0.918020845,0.86900115,84.4415741,65000
2142.809992,SHETLAND GP.,Jorsalfare Fm.,12.24117851,0.924027979,0.873520672,85.36426544,65000
2142.961992,SHETLAND GP.,Jorsalfare Fm.,12.22691441,0.921955407,0.872500718,84.72685242,65000
2143.113992,SHETLAND GP.,Jorsalfare Fm.,12.19944477,0.924812734,0.869428694,83.04409027,65000
2143.265992,SHETLAND GP.,Jorsalfare Fm.,12.07660008,0.944899976,0.871717751,84.51641083,65000
2143.417992,SHETLAND GP.,Jorsalfare Fm.,12.09151459,0.944622636,0.882870376,84.21334076,65000
2143.569992,SHETLAND GP.,Jorsalfare Fm.,12.22459793,0.947385609,0.900452673,85.40388489,65000
2143.721992,SHETLAND GP.,Jorsalfare Fm.,12.25224876,0.992450953,0.99662143,85.55766296,65000
2143.873992,SHETLAND GP.,Jorsalfare Fm.,12.27884579,0.978852868,0.985732079,84.87251282,65000
2144.025992,SHETLAND GP.,Jorsalfare Fm.,12.30052185,0.979256451,0.98758018,85.18476105,65000
2144.177992,SHETLAND GP.,Jorsalfare Fm.,12.26132488,0.989709079,0.99417001,84.5219574,65000
2144.329992,SHETLAND GP.,Jorsalfare Fm.,12.32572842,1.012189269,1.004186511,84.57259369,65000
2144.481992,SHETLAND GP.,Jorsalfare Fm.,12.25783348,1.036183238,1.021446466,80.6147995,65000
2144.633992,SHETLAND GP.,Jorsalfare Fm.,12.19495297,1.05807054,1.074923039,73.314888,65030
2144.785992,SHETLAND GP.,Jorsalfare Fm.,12.1576376,1.091762304,1.108000994,72.36592102,65030
2144.937992,SHETLAND GP.,Jorsalfare Fm.,12.13738918,1.168443799,1.141516686,73.2071991,65030
2145.089992,SHETLAND GP.,Jorsalfare Fm.,12.30833149,1.112680674,1.053226471,76.63074493,65030
2145.241992,SHETLAND GP.,Jorsalfare Fm.,12.30523586,1.051302075,1.024537802,78.63574982,65030
2145.393992,SHETLAND GP.,Jorsalfare Fm.,12.19154835,1.012858152,0.976115942,78.0618515,65030
2145.545992,SHETLAND GP.,Jorsalfare Fm.,12.17642403,0.989054322,0.969708085,79.77749634,65030
2145.697992,SHETLAND GP.,Jorsalfare Fm.,12.2227869,0.985738218,0.952281594,78.95875549,65000
2145.849992,SHETLAND GP.,Jorsalfare Fm.,12.23605824,0.965878785,0.941567123,80.53244019,65000
2146.001992,SHETLAND GP.,Jorsalfare Fm.,12.24647427,0.95094949,0.91874218,80.09857941,65000
2146.153992,SHETLAND GP.,Jorsalfare Fm.,12.42650032,0.941755295,0.910905182,79.21917725,65000
2146.305992,SHETLAND GP.,Jorsalfare Fm.,12.41639233,0.937128305,0.903655767,79.81708527,65000
2146.457992,SHETLAND GP.,Jorsalfare Fm.,12.23193646,0.928415716,0.893828929,77.40031433,65000
2146.609992,SHETLAND GP.,Jorsalfare Fm.,12.2423172,0.927348971,0.896550834,75.09879303,65000
2146.761992,SHETLAND GP.,Jorsalfare Fm.,12.28685856,0.938786924,0.902013958,76.59176636,65000
2146.913992,SHETLAND GP.,Jorsalfare Fm.,12.37028217,0.947601616,0.911467552,71.94939423,65000
2147.065992,SHETLAND GP.,Jorsalfare Fm.,12.35762119,0.962051809,0.927179158,71.80404663,65000
2147.217992,SHETLAND GP.,Jorsalfare Fm.,12.40222836,0.973504603,0.931911886,75.4150238,65000
2147.369992,SHETLAND GP.,Jorsalfare Fm.,12.45686054,0.981696308,0.94039619,77.36302948,65000
2147.521992,SHETLAND GP.,Jorsalfare Fm.,12.42143154,0.98776871,0.948851049,77.3417511,65000
2147.673992,SHETLAND GP.,Jorsalfare Fm.,12.39653683,1.005143523,0.95366627,75.063591,65000
2147.825992,SHETLAND GP.,Jorsalfare Fm.,12.23161697,1.013554692,0.962922514,74.82125092,65000
2147.977992,SHETLAND GP.,Jorsalfare Fm.,12.17878819,1.015345216,0.966999948,72.83516693,65000
2148.129992,SHETLAND GP.,Jorsalfare Fm.,12.28674603,1.004174829,0.945677996,78.38342285,65000
2148.281992,SHETLAND GP.,Jorsalfare Fm.,12.36976051,0.971021295,0.908195615,73.33669281,65000
2148.433992,SHETLAND GP.,Jorsalfare Fm.,12.31678009,0.960720241,0.902163804,77.40621948,65000
2148.585992,SHETLAND GP.,Jorsalfare Fm.,12.26459694,0.936364234,0.887069643,80.2677002,65000
2148.737992,SHETLAND GP.,Jorsalfare Fm.,12.2716198,0.9261989,0.884824038,81.01504517,65000
2148.889992,SHETLAND GP.,Jorsalfare Fm.,12.24607658,0.926105678,0.887011349,82.94237518,65000
2149.041992,SHETLAND GP.,Jorsalfare Fm.,12.22850132,0.92692554,0.888560534,80.51292419,65000
2149.193992,SHETLAND GP.,Jorsalfare Fm.,12.20804882,0.932203829,0.880396187,81.71662903,65000
2149.345992,SHETLAND GP.,Jorsalfare Fm.,12.18809891,0.933699787,0.878898919,81.41540527,65000
2149.497992,SHETLAND GP.,Jorsalfare Fm.,12.18520546,0.932801783,0.875307024,77.39060211,65000
2149.649992,SHETLAND GP.,Jorsalfare Fm.,12.21045113,0.925641835,0.875498891,77.92403412,65000
2149.801992,SHETLAND GP.,Jorsalfare Fm.,12.25513744,0.935916007,0.885022461,76.33358002,65000
2149.953992,SHETLAND GP.,Jorsalfare Fm.,12.18899441,0.954704762,0.908753038,68.55635834,65000
2150.105992,SHETLAND GP.,Jorsalfare Fm.,12.07474709,0.983633697,0.948595226,63.61762619,65000
2150.257992,SHETLAND GP.,Jorsalfare Fm.,12.0464468,1.092980623,0.985689163,63.71022034,65030
2150.409992,SHETLAND GP.,Jorsalfare Fm.,12.26531982,1.116584778,1.023392916,70.65488434,65030
2150.561992,SHETLAND GP.,Jorsalfare Fm.,12.37523556,1.073138952,1.016953111,74.72753906,65030
2150.713992,SHETLAND GP.,Jorsalfare Fm.,12.36734104,1.007146239,0.944811046,74.17337799,65030
2150.865992,SHETLAND GP.,Jorsalfare Fm.,12.47149944,0.981275797,0.916537941,77.15601349,65030
2151.017992,SHETLAND GP.,Jorsalfare Fm.,12.34335995,0.948179662,0.904346108,84.1157074,65000
2151.169992,SHETLAND GP.,Jorsalfare Fm.,12.3208065,0.932092726,0.887827516,88.4185257,65000
2151.321992,SHETLAND GP.,Jorsalfare Fm.,12.31459618,0.931599975,0.88217938,91.71500397,65000
2151.473992,SHETLAND GP.,Jorsalfare Fm.,12.22726345,0.92793721,0.879493892,85.49867249,65000
2151.625992,SHETLAND GP.,Jorsalfare Fm.,12.19039631,0.918583036,0.864614427,86.38041687,65000
2151.777992,SHETLAND GP.,Jorsalfare Fm.,12.15547752,0.891765177,0.851548851,91.2689743,65000
2151.929992,SHETLAND GP.,Jorsalfare Fm.,12.15400028,0.883720219,0.838100374,93.18276215,65000
2152.081992,SHETLAND GP.,Jorsalfare Fm.,12.14627838,0.871770144,0.829778493,92.16001892,65000
2152.233992,SHETLAND GP.,Jorsalfare Fm.,12.13820934,0.867686868,0.824747503,91.35912323,65000
2152.385992,SHETLAND GP.,Jorsalfare Fm.,12.13022232,0.865984559,0.821469128,75.42111206,65000
2152.537992,SHETLAND GP.,Jorsalfare Fm.,12.12979984,0.860797525,0.81402427,79.9262619,65000
2152.689992,SHETLAND GP.,Jorsalfare Fm.,12.12979984,0.856163859,0.813600004,85.90937805,65000
2152.841992,SHETLAND GP.,Jorsalfare Fm.,12.12979984,0.852050602,0.809468925,82.56825256,65000
2152.993992,SHETLAND GP.,Jorsalfare Fm.,12.11874867,0.852361918,0.804517329,82.72407532,65000
2153.145992,SHETLAND GP.,Jorsalfare Fm.,12.1069746,0.833901465,0.792615056,80.70568848,65000
2153.297992,SHETLAND GP.,Jorsalfare Fm.,12.09520245,0.831668019,0.790774822,81.33322907,65000
2153.449992,SHETLAND GP.,Jorsalfare Fm.,12.09440041,0.828159869,0.78846854,85.3469162,65000
2153.601992,SHETLAND GP.,Jorsalfare Fm.,12.19765091,0.827159166,0.788670421,83.29761505,65000
2153.753992,SHETLAND GP.,Jorsalfare Fm.,12.25134373,0.824236691,0.782788694,81.27490997,65000
2153.905992,SHETLAND GP.,Jorsalfare Fm.,12.17116165,0.81764245,0.781470776,82.4021759,65000
2154.057992,SHETLAND GP.,Jorsalfare Fm.,12.1772356,0.816548526,0.77735585,82.36064911,65000
2154.209992,SHETLAND GP.,Jorsalfare Fm.,12.12512302,0.814211488,0.776908457,80.75212097,65000
2154.361992,SHETLAND GP.,Jorsalfare Fm.,12.1250391,0.815278232,0.780186832,81.91835022,65000
2154.513992,SHETLAND GP.,Jorsalfare Fm.,12.1020937,0.820044875,0.781137526,83.57212067,65000
2154.665992,SHETLAND GP.,Jorsalfare Fm.,12.11906052,0.823134661,0.787377775,82.53948975,65000
2154.817992,SHETLAND GP.,Jorsalfare Fm.,12.12905312,0.828014433,0.788814306,84.39629364,65000
2154.969992,SHETLAND GP.,Jorsalfare Fm.,12.13802147,0.822002828,0.782402813,84.75977325,65000
2155.121992,SHETLAND GP.,Jorsalfare Fm.,12.14691162,0.816169262,0.777649403,79.41092682,65000
2155.273992,SHETLAND GP.,Jorsalfare Fm.,12.14780045,0.807788551,0.773788095,74.33790588,65000
2155.425992,SHETLAND GP.,Jorsalfare Fm.,12.25375176,0.802063704,0.767668068,70.92635346,65000
2155.577992,SHETLAND GP.,Jorsalfare Fm.,12.22596169,0.798378229,0.760132134,83.21766663,65000
2155.729992,SHETLAND GP.,Jorsalfare Fm.,12.19548225,0.793552458,0.755297244,85.58509827,65000
2155.881992,SHETLAND GP.,Jorsalfare Fm.,12.254673,0.791402936,0.754888713,81.00328827,65000
2156.033992,SHETLAND GP.,Jorsalfare Fm.,12.25578594,0.792261958,0.754457533,77.81389618,65000
2156.185992,SHETLAND GP.,Jorsalfare Fm.,12.21004105,0.782617331,0.746820688,77.36434174,65000
2156.337992,SHETLAND GP.,Jorsalfare Fm.,12.20400047,0.777169287,0.742108703,79.12838745,65000
2156.489992,SHETLAND GP.,Jorsalfare Fm.,12.25545883,0.775285065,0.735200703,82.57097626,65000
2156.641992,SHETLAND GP.,Jorsalfare Fm.,12.20901394,0.776236713,0.726081014,85.01156616,65000
2156.793992,SHETLAND GP.,Jorsalfare Fm.,12.11771202,0.754806459,0.726815581,85.26965332,65000
2156.945992,SHETLAND GP.,Jorsalfare Fm.,12.16599083,0.748300672,0.717115223,82.61500549,65000
2157.097992,SHETLAND GP.,Jorsalfare Fm.,12.23564625,0.744595826,0.711529851,80.51650238,65000
2157.249992,SHETLAND GP.,Jorsalfare Fm.,12.28490448,0.745913863,0.713059366,81.36260223,65000
2157.401992,SHETLAND GP.,Jorsalfare Fm.,12.24468041,0.751799583,0.71744895,83.1792984,65000
2157.553992,SHETLAND GP.,Jorsalfare Fm.,12.16874409,0.758704901,0.724190712,83.41378784,65000
2157.705992,SHETLAND GP.,Jorsalfare Fm.,12.15611744,0.764318943,0.73144412,82.49494934,65000
2157.857992,SHETLAND GP.,Jorsalfare Fm.,12.11938763,0.768938959,0.738386452,79.93191528,65000
2158.009992,SHETLAND GP.,Jorsalfare Fm.,12.09889126,0.773939312,0.743228793,79.60508728,65000
2158.161992,SHETLAND GP.,Jorsalfare Fm.,12.116395,0.778258383,0.747458339,80.60041046,65000
2158.313992,SHETLAND GP.,Jorsalfare Fm.,12.10783577,0.783039212,0.751141012,81.56269836,65000
2158.465992,SHETLAND GP.,Jorsalfare Fm.,12.06288624,0.790961027,0.756417871,81.61089325,65000
2158.617992,SHETLAND GP.,Jorsalfare Fm.,12.0087719,0.794652581,0.759568572,76.37942505,65000
2158.769992,SHETLAND GP.,Jorsalfare Fm.,12.04459095,0.796020269,0.758326769,75.8645401,65000
2158.921992,SHETLAND GP.,Jorsalfare Fm.,12.09784126,0.79127878,0.756748855,76.9569397,65000
2159.073992,SHETLAND GP.,Jorsalfare Fm.,12.15103722,0.78755492,0.752756655,80.44049835,65000
