DEPTH_MD,GROUP,FORMATION,CALI,RMED,RDEP,GR,FORCE_2020_LITHOFACIES_LITHOLOGY
1014.990815,ROGALAND GP.,Lista Fm.,22.28666306,0.378655136,1.918457985,98.71602631,65000
1015.142815,ROGALAND GP.,Lista Fm.,22.31249809,0.378455669,1.8874861,103.989502,65000
1015.294815,ROGALAND GP.,Lista Fm.,22.31249809,0.371569872,1.839680672,103.108635,65000
1015.446815,ROGALAND GP.,Lista Fm.,22.29014206,0.370619834,1.786729097,102.7520218,65000
1015.598815,ROGALAND GP.,Lista Fm.,22.27008629,0.373514444,1.750570059,100.4998245,65000
1015.750815,ROGALAND GP.,Lista Fm.,22.3100872,0.378457248,1.763326764,99.144104,65000
1015.902815,ROGALAND GP.,Lista Fm.,22.33923531,0.390524358,1.788393855,96.73961639,65000
1016.054815,ROGALAND GP.,Lista Fm.,22.36584282,0.407163441,1.834056616,96.43067169,65000
1016.206815,ROGALAND GP.,Lista Fm.,22.3530426,0.423490852,1.838586807,96.33558655,65000
1016.358815,ROGALAND GP.,Lista Fm.,22.3109169,0.432547271,1.812875271,97.37072754,65000
1016.510815,ROGALAND GP.,Lista Fm.,22.2969017,0.430628002,1.73903811,96.65259552,65000
1016.662815,ROGALAND GP.,Lista Fm.,22.31861115,0.422110975,1.676624537,96.60340118,65000
1016.814815,ROGALAND GP.,Lista Fm.,22.33898354,0.408355355,1.573701859,97.28907776,65000
1016.966815,ROGALAND GP.,Lista Fm.,22.3438015,0.400630653,1.541705489,97.97475433,65000
1017.118815,ROGALAND GP.,Lista Fm.,22.32226753,0.425302267,1.695860863,96.98368835,65000
1017.270815,ROGALAND GP.,Lista Fm.,22.30181122,0.474719405,1.90884757,95.66661072,65000
1017.422815,ROGALAND GP.,Lista Fm.,22.30754662,0.533364296,2.130213738,94.75790405,65000
1017.574815,ROGALAND GP.,Lista Fm.,22.25939751,0.575445414,2.21957016,96.07231903,65000
1017.726815,ROGALAND GP.,Lista Fm.,22.28731346,0.585386932,2.228580952,100.8353882,65000
1017.878815,ROGALAND GP.,Lista Fm.,22.3336277,0.594922662,2.160013914,103.7625198,65000
1018.030815,ROGALAND GP.,Lista Fm.,22.32275391,0.605280519,2.072137594,106.8973999,65000
1018.182815,ROGALAND GP.,Lista Fm.,22.23923492,0.626550674,2.04677248,107.0992355,65000
1018.334815,ROGALAND GP.,Lista Fm.,22.19269371,0.658112705,1.966354132,106.812645,65000
1018.486815,ROGALAND GP.,Lista Fm.,22.20829582,0.684115887,2.021173239,109.9272461,65000
1018.638815,ROGALAND GP.,Lista Fm.,22.28080368,0.695305705,2.018214226,112.2233048,65000
1018.790815,ROGALAND GP.,Lista Fm.,22.31249809,0.709458828,1.999481559,113.9431534,65000
1018.942815,ROGALAND GP.,Lista Fm.,22.28171539,0.714881003,1.98544538,109.9890366,65000
1019.094815,ROGALAND GP.,Lista Fm.,22.24520302,0.709562182,1.965966702,106.7044373,65000
1019.246815,ROGALAND GP.,Lista Fm.,22.25471497,0.713771522,1.969194651,104.7036209,65000
1019.398815,ROGALAND GP.,Lista Fm.,22.27578163,0.726154089,1.9593395,104.8476791,65000
1019.550815,ROGALAND GP.,Lista Fm.,22.2510128,0.733289421,1.916885376,103.7605133,65000
1019.702815,ROGALAND GP.,Lista Fm.,22.24443626,0.748175681,1.900602222,100.6633225,65000
1019.854815,ROGALAND GP.,Lista Fm.,22.28005791,0.757686734,1.915174007,99.23722076,65000
1020.006815,ROGALAND GP.,Lista Fm.,22.32683373,0.765756667,1.945029497,98.92555237,65000
1020.158815,ROGALAND GP.,Lista Fm.,22.3438015,0.776691318,1.938605785,100.6000443,65000
1020.310815,ROGALAND GP.,Lista Fm.,22.33386421,0.775256932,1.921270847,103.8006516,65000
1020.462815,ROGALAND GP.,Lista Fm.,22.28870964,0.775503397,1.910225987,107.1108475,65000
1020.614815,ROGALAND GP.,Lista Fm.,22.24601936,0.784089804,1.919581771,107.7633438,65000
1020.766815,ROGALAND GP.,Lista Fm.,22.13672066,0.792187154,1.951760531,103.6878128,65000
1020.918815,ROGALAND GP.,Lista Fm.,22.16077232,0.803536534,1.962279558,103.4988403,65000
1021.070815,ROGALAND GP.,Lista Fm.,22.29327011,0.814662635,1.967645407,106.6089096,65000
1021.222815,ROGALAND GP.,Lista Fm.,22.3438015,0.822827339,1.986775637,110.6035309,65000
1021.374815,ROGALAND GP.,Lista Fm.,22.3438015,0.84118098,2.008477926,109.6873322,65000
1021.526815,ROGALAND GP.,Lista Fm.,22.29596901,0.87340939,2.066779137,107.3883286,65000
1021.678815,ROGALAND GP.,Lista Fm.,22.27516174,0.906213999,2.093766928,106.4671173,65000
1021.830815,ROGALAND GP.,Lista Fm.,22.30968857,0.899902046,2.031032085,106.655777,65000
1021.982815,ROGALAND GP.,Lista Fm.,22.30925369,0.894382656,1.986117363,107.9061508,65000
1022.134815,ROGALAND GP.,Lista Fm.,22.30628204,0.889839232,1.936109781,106.7708435,65000
1022.286815,ROGALAND GP.,Lista Fm.,22.31249809,0.89427942,1.920310378,107.8330307,65000
1022.438815,ROGALAND GP.,Lista Fm.,22.30319977,0.891859889,1.895107031,111.0636368,65000
1022.590815,ROGALAND GP.,Lista Fm.,22.25980759,0.890822589,1.839470983,112.6951065,65000
1022.742815,ROGALAND GP.,Lista Fm.,22.2343998,0.903439522,1.873196244,110.5997925,65000
1022.894815,ROGALAND GP.,Lista Fm.,22.2527523,0.91269964,1.929874301,105.9599152,65000
1023.046815,ROGALAND GP.,Lista Fm.,22.31138802,0.930550158,1.948220968,104.0945664,65000
1023.198815,ROGALAND GP.,Lista Fm.,22.33465004,0.953415334,1.972891331,104.6871414,65000
1023.350815,ROGALAND GP.,Lista Fm.,21.98363686,0.954605579,1.957181573,105.1450501,65000
1023.502815,ROGALAND GP.,Lista Fm.,22.06827545,0.951132655,1.970561028,106.5133743,65000
1023.654815,ROGALAND GP.,Lista Fm.,22.02505684,0.954584599,2.001214027,106.3236618,65000
1023.806815,ROGALAND GP.,Lista Fm.,21.86316872,1.016913533,2.219285965,105.8576431,65000
1023.958815,ROGALAND GP.,Lista Fm.,21.95147896,1.088842034,2.41729188,99.89529419,65000
1024.110815,ROGALAND GP.,Lista Fm.,22.03978729,1.0900141,2.375827789,93.30883789,65000
1024.262815,ROGALAND GP.,Lista Fm.,22.18393326,1.091799378,2.397569895,92.12194061,65000
1024.414815,ROGALAND GP.,Lista Fm.,22.14272881,1.123458386,2.488423348,98.49263001,65000
1024.566815,ROGALAND GP.,Lista Fm.,22.09929085,1.0666641,2.334564924,106.0032959,65000
1024.718815,ROGALAND GP.,Lista Fm.,22.12323761,0.968361318,2.082865477,108.0206986,65000
1024.870815,ROGALAND GP.,Lista Fm.,22.23921585,0.968771994,2.053749085,107.8336945,65000
1025.022815,ROGALAND GP.,Lista Fm.,22.32654762,0.992206931,2.096369982,106.992096,65000
1025.174815,ROGALAND GP.,Lista Fm.,22.27819061,0.976629138,2.081840754,107.7130585,65000
1025.326815,ROGALAND GP.,Lista Fm.,22.26709747,0.961001396,2.075239658,106.9347611,65000
1025.478815,ROGALAND GP.,Lista Fm.,22.28129959,0.937409818,2.034207583,106.2244263,65000
1025.630815,ROGALAND GP.,Lista Fm.,22.28129959,0.924816132,2.019080401,106.1598969,65000
1025.782815,ROGALAND GP.,Lista Fm.,22.28129959,0.935713291,2.043959618,105.8364487,65000
1025.934815,ROGALAND GP.,Lista Fm.,22.28965569,0.94924897,2.082827091,105.7902298,65000
1026.086815,ROGALAND GP.,Lista Fm.,22.30521393,0.96202904,2.136197805,104.5672455,65000
1026.238815,ROGALAND GP.,Lista Fm.,22.30422783,0.996578336,2.224231005,103.0208054,65000
1026.390815,ROGALAND GP.,Lista Fm.,22.28038597,1.039688706,2.329183817,101.8802948,65000
1026.542815,ROGALAND GP.,Lista Fm.,22.24102974,1.040684581,2.330064058,101.5031281,65000
1026.694815,ROGALAND GP.,Lista Fm.,22.21059799,0.994817197,2.215518236,103.9131851,65000
1026.846815,ROGALAND GP.,Lista Fm.,22.2031002,0.963533044,2.128497124,106.8420563,65000
1026.998815,ROGALAND GP.,Lista Fm.,22.23541832,0.953006566,2.074555159,107.4009171,65000
1027.150815,ROGALAND GP.,Lista Fm.,22.30585861,0.915510595,1.98250699,105.8021088,65000
1027.302815,ROGALAND GP.,Lista Fm.,22.35178947,0.914477527,1.967686057,104.0213852,65000
1027.454815,ROGALAND GP.,Lista Fm.,22.35145187,0.923498213,2.016546726,105.2808456,65000
1027.606815,ROGALAND GP.,Lista Fm.,22.29626083,0.961927831,2.088396072,107.8886566,65000
1027.758815,ROGALAND GP.,Lista Fm.,22.21848869,1.009760737,2.236651659,109.7888184,65000
1027.910815,ROGALAND GP.,Lista Fm.,22.1875,0.987296104,2.557952404,107.1455307,65000
1028.062815,ROGALAND GP.,Lista Fm.,22.1875,1.03839314,2.457604885,101.9725189,65000
1028.214815,ROGALAND GP.,Lista Fm.,22.21851349,1.0567379,2.164647579,97.18018341,65000
1028.366815,ROGALAND GP.,Lista Fm.,22.23460197,0.993502915,2.178246975,96.22097015,65000
1028.518815,ROGALAND GP.,Lista Fm.,22.211092,0.992741585,2.186442852,98.34659576,65000
1028.670815,ROGALAND GP.,Lista Fm.,22.22599793,0.991559446,2.190195561,99.13345337,65000
1028.822815,ROGALAND GP.,Lista Fm.,22.28034782,0.973778248,2.146034002,99.97325134,65000
1028.974815,ROGALAND GP.,Lista Fm.,22.30496597,0.970697045,2.124792814,101.6234512,65000
1029.126815,ROGALAND GP.,Lista Fm.,22.22927094,0.966628194,2.068150282,104.4036636,65000
1029.278815,ROGALAND GP.,Lista Fm.,22.22345924,0.975940168,2.075776577,104.5954666,65000
1029.430815,ROGALAND GP.,Lista Fm.,22.15576935,1.008866787,2.198695421,102.3567429,65000
1029.582815,ROGALAND GP.,Lista Fm.,22.07383728,1.012371302,2.246384144,100.6613693,65000
1029.734815,ROGALAND GP.,Lista Fm.,22.24437904,1.018074632,2.284745693,100.4743652,65000
1029.886815,ROGALAND GP.,Lista Fm.,22.30725098,1.018001437,2.284063339,101.6311493,65000
1030.038815,ROGALAND GP.,Lista Fm.,22.28739548,1.010554791,2.239268303,102.8591843,65000
1030.190815,ROGALAND GP.,Lista Fm.,22.29808235,1.033907652,2.282203674,103.8379974,65000
1030.342815,ROGALAND GP.,Lista Fm.,22.27408791,1.016572237,2.271090984,105.3648529,65000
1030.494815,ROGALAND GP.,Lista Fm.,22.25847626,0.987803817,2.236907721,106.2708206,65000
1030.646815,ROGALAND GP.,Lista Fm.,22.23583221,1.009531856,2.269102335,106.7050247,65000
1030.798815,ROGALAND GP.,Lista Fm.,22.20466805,1.043149829,2.32428956,104.2344513,65000
1030.950815,ROGALAND GP.,Lista Fm.,22.24359703,1.033012271,2.298509359,100.8996964,65000
1031.102815,ROGALAND GP.,Lista Fm.,21.99158478,1.003968239,2.201162338,98.50869751,65000
1031.254815,ROGALAND GP.,Lista Fm.,21.37184525,0.974134147,2.098153114,99.09484863,65000
1031.406815,ROGALAND GP.,Lista Fm.,21.0248394,0.963681638,2.076802015,102.6379471,65000
1031.558815,ROGALAND GP.,Lista Fm.,21.10197449,0.966500163,2.098468781,104.1918869,65000
1031.710815,ROGALAND GP.,Lista Fm.,21.15583992,1.00208962,2.191502333,101.1138077,65000
1031.862815,ROGALAND GP.,Lista Fm.,20.90574265,1.035648823,2.27066803,95.18766022,65000
1032.014815,ROGALAND GP.,Lista Fm.,20.78321838,1.070702434,2.349326372,93.81601715,65000
1032.166815,ROGALAND GP.,Lista Fm.,20.66967392,1.102419257,2.436730623,98.71782684,65000
1032.318815,ROGALAND GP.,Lista Fm.,20.46552467,1.102894664,2.416158676,106.6485672,65000
1032.470815,ROGALAND GP.,Lista Fm.,20.18397903,1.071914911,2.274380207,109.7841644,65000
1032.622815,ROGALAND GP.,Lista Fm.,20.10034943,1.032407522,2.144314528,105.4666596,65000
1032.774815,ROGALAND GP.,Lista Fm.,19.82246208,1.004708529,2.115919113,97.36978912,65000
1032.926815,ROGALAND GP.,Lista Fm.,19.75879288,0.964280248,2.053465128,93.12957764,65000
1033.078815,ROGALAND GP.,Lista Fm.,20.2215023,0.914256036,1.933862448,95.37275696,65000
1033.230815,ROGALAND GP.,Lista Fm.,20.70837021,0.893716574,1.870200634,101.1521835,65000
1033.382815,ROGALAND GP.,Lista Fm.,21.44384956,0.888682306,1.815562606,105.1991196,65000
1033.534815,ROGALAND GP.,Lista Fm.,21.47838211,0.908435583,1.833530545,104.1643448,65000
1033.686815,ROGALAND GP.,Lista Fm.,21.55955315,0.965452373,1.984058023,99.78707123,65000
1033.838815,ROGALAND GP.,Lista Fm.,21.64994812,0.992583156,2.079880238,96.52263641,65000
1033.990815,ROGALAND GP.,Lista Fm.,21.47691155,0.967850506,2.038289547,98.77032471,65000
1034.142815,ROGALAND GP.,Lista Fm.,21.17473221,0.9500314,1.987402916,101.2364349,65000
1034.294815,ROGALAND GP.,Lista Fm.,21.55757713,0.921248198,1.877544999,103.3480377,65000
1034.446815,ROGALAND GP.,Lista Fm.,22.2004776,0.884127677,1.770961046,102.7707062,65000
1034.598815,ROGALAND GP.,Lista Fm.,22.3438015,0.877958119,1.762019992,101.6737747,65000
1034.750815,ROGALAND GP.,Lista Fm.,22.24798966,0.903300703,1.812699437,99.46669006,65000
1034.902815,ROGALAND GP.,Lista Fm.,21.96298409,0.934618533,1.860281825,99.85946655,65000
1035.054815,ROGALAND GP.,Lista Fm.,21.73227501,0.960243881,1.913901448,102.2617493,65000
1035.206815,ROGALAND GP.,Lista Fm.,21.58000183,1.006852746,2.056182623,104.679657,65000
1035.358815,ROGALAND GP.,Lista Fm.,21.31089401,1.012557268,2.135616541,104.3994064,65000
1035.510815,ROGALAND GP.,Lista Fm.,21.2667675,1.010488868,2.159337044,103.9630737,65000
1035.662815,ROGALAND GP.,Lista Fm.,21.00165367,1.023974299,2.192134619,102.9063263,65000
1035.814815,ROGALAND GP.,Lista Fm.,20.10272408,1.037077665,2.227358818,99.87408447,65000
1035.966815,ROGALAND GP.,Lista Fm.,19.61666489,1.02241683,2.147689819,96.80163574,65000
1036.118815,ROGALAND GP.,Lista Fm.,19.79984283,0.99111706,2.004629374,96.54001617,65000
1036.270815,ROGALAND GP.,Lista Fm.,20.17749596,0.992583871,1.992865801,98.53034973,65000
1036.422815,ROGALAND GP.,Lista Fm.,20.56194115,0.998527825,2.023085117,102.719162,65000
1036.574815,ROGALAND GP.,Lista Fm.,21.42308998,1.015063882,2.07597065,103.9732285,65000
1036.726815,ROGALAND GP.,Lista Fm.,21.0303421,1.055200815,2.166678667,102.6015854,65000
1036.878815,ROGALAND GP.,Lista Fm.,20.31897736,1.076716304,2.22792697,99.149086,65000
1037.030815,ROGALAND GP.,Lista Fm.,19.78956986,1.10708499,2.257926941,98.4529419,65000
1037.182815,ROGALAND GP.,Lista Fm.,20.18914414,1.117379189,2.225115538,97.19617462,65000
1037.334815,ROGALAND GP.,Lista Fm.,20.81642723,1.116497636,2.232933283,97.1964035,65000
1037.486815,ROGALAND GP.,Lista Fm.,19.74231911,1.113619924,2.274059534,96.80081177,65000
1037.638815,ROGALAND GP.,Lista Fm.,19.11977768,1.139629722,2.346926451,100.0213089,65000
1037.790815,ROGALAND GP.,Lista Fm.,19.09833717,1.128454208,2.320092201,102.4159241,65000
1037.942815,ROGALAND GP.,Lista Fm.,19.46557999,1.14182508,2.303476811,103.8760986,65000
1038.094815,ROGALAND GP.,Lista Fm.,19.7325325,1.131079316,2.212652206,106.2543259,65000
1038.246815,ROGALAND GP.,Lista Fm.,19.28111458,1.10243535,2.140894413,106.0969544,65000
1038.398815,ROGALAND GP.,Lista Fm.,19.368536,1.096102476,2.11714983,106.2621918,65000
1038.550815,ROGALAND GP.,Lista Fm.,20.35913467,1.094404817,2.074587822,104.1167374,65000
1038.702815,ROGALAND GP.,Lista Fm.,20.22455978,1.07948494,2.085399389,101.3475266,65000
1038.854815,ROGALAND GP.,Lista Fm.,19.66093063,1.10056138,2.191558838,101.6334915,65000
1039.006815,ROGALAND GP.,Lista Fm.,20.20202446,1.148283124,2.321867228,101.0839844,65000
1039.158815,ROGALAND GP.,Lista Fm.,19.89871216,1.105662465,2.219177723,102.8094711,65000
1039.310815,ROGALAND GP.,Lista Fm.,18.95987701,0.972358644,1.90284276,100.2036209,65000
1039.462815,ROGALAND GP.,Lista Fm.,18.42910004,0.887431741,1.72170949,96.83234406,65000
1039.614815,ROGALAND GP.,Lista Fm.,18.0533905,0.896551132,1.716501117,94.76828766,65000
1039.766815,ROGALAND GP.,Lista Fm.,17.80323792,0.914289475,1.720413804,96.24294281,65000
