DEPTH_MD,GROUP,FORMATION,CALI,RMED,RDEP,GR,FORCE_2020_LITHOFACIES_LITHOLOGY
1912.472,ROGALAND GP.,Balder Fm.,17.73927116,0.681536019,0.731640041,39.18741608,65030
1912.624,ROGALAND GP.,Balder Fm.,17.71216774,0.684992015,0.745912015,39.18648911,65030
1912.776,ROGALAND GP.,Balder Fm.,17.71274376,0.674712002,0.752623975,38.39668655,65030
1912.928,ROGALAND GP.,Balder Fm.,17.74267197,0.661764145,0.754999995,37.32683945,65030
1913.08,ROGALAND GP.,Balder Fm.,17.79601288,0.651518107,0.750518084,36.7888794,65030
1913.232,ROGALAND GP.,Balder Fm.,17.85081482,0.646431625,0.73687017,36.98855972,65030
1913.384,ROGALAND GP.,Balder Fm.,17.87749672,0.643999994,0.718991995,37.49370956,65030
1913.536,ROGALAND GP.,Balder Fm.,17.86207199,0.644576013,0.703119993,37.95435333,65030
1913.688,ROGALAND GP.,Balder Fm.,17.82387161,0.647008002,0.693479955,38.59379196,65030
1913.84,ROGALAND GP.,Balder Fm.,17.79719925,0.649439991,0.689559996,39.64775848,65030
1913.992,ROGALAND GP.,Balder Fm.,17.80142403,0.649999976,0.688064039,40.73451233,65030
1914.144,ROGALAND GP.,Balder Fm.,17.8338604,0.646088898,0.685696304,40.52422714,65030
1914.296,ROGALAND GP.,Balder Fm.,17.86981773,0.63842833,0.682897866,39.00412369,65030
1914.448,ROGALAND GP.,Balder Fm.,17.89142418,0.631663978,0.679831982,37.00580978,65030
1914.6,ROGALAND GP.,Balder Fm.,17.89360046,0.628400028,0.67900002,35.66279984,65030
1914.752,ROGALAND GP.,Balder Fm.,17.87767983,0.631127954,0.681047976,35.66020203,65030
1914.904,ROGALAND GP.,Balder Fm.,17.85405541,0.641784012,0.684928,36.38097763,65030
1915.056,ROGALAND GP.,Balder Fm.,17.8392086,0.658616006,0.691136003,37.09067154,65030
1915.208,ROGALAND GP.,Balder Fm.,17.84363937,0.679951966,0.700976014,37.37615967,65030
1915.36,ROGALAND GP.,Balder Fm.,17.86106682,0.700066268,0.713670552,36.86172104,65030
1915.512,ROGALAND GP.,Balder Fm.,17.88284111,0.715775013,0.73055011,35.57958221,65030
1915.664,ROGALAND GP.,Balder Fm.,17.90748787,0.724871993,0.750616014,34.24779892,65030
1915.816,ROGALAND GP.,Balder Fm.,17.93984032,0.732168019,0.771975994,33.45813751,65030
1915.968,ROGALAND GP.,Balder Fm.,17.97929764,0.74020797,0.789671958,33.32559204,65030
1916.12,ROGALAND GP.,Balder Fm.,18.02063942,0.749679983,0.803560019,33.65307999,65030
1916.272,ROGALAND GP.,Balder Fm.,18.04299927,0.75840801,0.812232018,34.12715912,65030
1916.424,ROGALAND GP.,Balder Fm.,18.03085899,0.768524528,0.821524561,34.66276932,65030
1916.576,ROGALAND GP.,Balder Fm.,17.97307396,0.78251493,0.834906757,35.40365601,65030
1916.728,ROGALAND GP.,Balder Fm.,17.87794685,0.802835107,0.852362573,36.42722702,65030
1916.88,ROGALAND GP.,Balder Fm.,17.7772007,0.823599994,0.873760045,37.62091827,65030
1917.032,ROGALAND GP.,Balder Fm.,17.6966877,0.840816021,0.897376001,39.00043869,65030
1917.184,ROGALAND GP.,Balder Fm.,17.64006424,0.852775991,0.924799979,41.0293808,65030
1917.336,ROGALAND GP.,Balder Fm.,17.60142517,0.863192022,0.955200017,44.2015419,65030
1917.488,ROGALAND GP.,Balder Fm.,17.58215141,0.872328043,0.982887983,48.02512741,65030
1917.64,ROGALAND GP.,Balder Fm.,17.59667397,0.873280704,0.996999979,50.24309158,65030
1917.792,ROGALAND GP.,Balder Fm.,17.64946365,0.863971829,0.993643165,49.32581329,65030
1917.944,ROGALAND GP.,Balder Fm.,17.71804237,0.848818302,0.978713453,45.71944809,65030
1918.096,ROGALAND GP.,Balder Fm.,17.7793293,0.83455199,0.959711969,41.57103729,65030
1918.248,ROGALAND GP.,Balder Fm.,17.81656838,0.821175993,0.939271987,38.83192062,65030
1918.4,ROGALAND GP.,Balder Fm.,17.82960129,0.806600034,0.918200016,37.87680054,65030
1918.552,ROGALAND GP.,Balder Fm.,17.83158493,0.792424023,0.895096004,37.70182419,65030
1918.704,ROGALAND GP.,Balder Fm.,17.83163261,0.78094399,0.871360004,37.41706467,65030
1918.856,ROGALAND GP.,Balder Fm.,17.83708191,0.770375431,0.843667865,36.78832245,65030
1919.008,ROGALAND GP.,Balder Fm.,17.85342789,0.752507031,0.808792949,36.10769653,65030
1919.16,ROGALAND GP.,Balder Fm.,17.88212013,0.723160029,0.767480016,35.78879929,65030
1919.312,ROGALAND GP.,Balder Fm.,17.91887093,0.690104008,0.728615999,35.94806671,65030
1919.464,ROGALAND GP.,Balder Fm.,17.95991898,0.662047982,0.699047983,36.24044037,65030
1919.616,ROGALAND GP.,Balder Fm.,17.99876785,0.643935978,0.680935979,36.64600754,65030
1919.768,ROGALAND GP.,Balder Fm.,18.02043343,0.637288034,0.675999999,37.57097626,65030
1919.92,ROGALAND GP.,Balder Fm.,18.0179615,0.642239988,0.678160012,39.35567856,65030
1920.072,ROGALAND GP.,Balder Fm.,17.99458504,0.65895468,0.688342214,41.36397934,65030
1920.224,ROGALAND GP.,Balder Fm.,17.96181679,0.687597275,0.70646745,42.64625549,65030
1920.376,ROGALAND GP.,Balder Fm.,17.93285751,0.721199989,0.73219198,42.88428879,65030
1920.528,ROGALAND GP.,Balder Fm.,17.91186523,0.750032008,0.761600018,43.35647965,65030
1920.68,ROGALAND GP.,Balder Fm.,17.89660072,0.767080009,0.791119993,45.80036163,65030
1920.832,ROGALAND GP.,Balder Fm.,17.88444138,0.770344019,0.816464007,50.11764145,65030
1920.984,ROGALAND GP.,Balder Fm.,17.87315178,0.762151957,0.832592011,54.0977211,65030
1921.136,ROGALAND GP.,Balder Fm.,17.86312103,0.747769237,0.836472511,54.55151367,65030
1921.288,ROGALAND GP.,Balder Fm.,17.85157204,0.731356621,0.826749325,51.34620285,65030
1921.44,ROGALAND GP.,Balder Fm.,17.849123,0.716754377,0.806590617,46.831707,65030
1921.592,ROGALAND GP.,Balder Fm.,17.88291168,0.702167988,0.78154403,43.33995056,65030
1921.744,ROGALAND GP.,Balder Fm.,17.98443985,0.690432012,0.75791204,41.49928665,65030
1921.896,ROGALAND GP.,Balder Fm.,18.14384842,0.683000028,0.744159997,40.47361374,65030
1922.048,ROGALAND GP.,Balder Fm.,18.29616737,0.684920013,0.740383983,39.44014359,65030
1922.2,ROGALAND GP.,Balder Fm.,18.38240051,0.693400025,0.742799997,38.16619873,65030
1922.352,ROGALAND GP.,Balder Fm.,18.38251114,0.702706456,0.747260869,36.81694031,65030
1922.504,ROGALAND GP.,Balder Fm.,18.30890274,0.70919764,0.752164722,35.81061173,65030
1922.656,ROGALAND GP.,Balder Fm.,18.19592857,0.717231989,0.759232044,35.6661911,65030
1922.808,ROGALAND GP.,Balder Fm.,18.09605598,0.729568005,0.772031963,36.47974396,65030
1922.96,ROGALAND GP.,Balder Fm.,18.01923943,0.746199966,0.789200008,37.61687851,65030
1923.112,ROGALAND GP.,Balder Fm.,17.94634438,0.763543963,0.80833602,38.60068893,65030
1923.264,ROGALAND GP.,Balder Fm.,17.85370445,0.775559962,0.824007988,39.27879334,65030
1923.416,ROGALAND GP.,Balder Fm.,17.75704002,0.780983985,0.834623992,39.41036606,65030
1923.568,ROGALAND GP.,Balder Fm.,17.68989182,0.784086943,0.844347715,38.67481232,65030
1923.72,ROGALAND GP.,Balder Fm.,17.67300034,0.786519527,0.855597615,37.22271347,65030
1923.872,ROGALAND GP.,Balder Fm.,17.6934967,0.789928019,0.866783977,35.85865784,65030
1924.024,ROGALAND GP.,Balder Fm.,17.73271942,0.794576049,0.871807993,35.47563934,65030
1924.176,ROGALAND GP.,Balder Fm.,17.77323914,0.796591997,0.867735982,35.71826172,65030
1924.328,ROGALAND GP.,Balder Fm.,17.80410385,0.792879999,0.855512023,36.00515747,65030
1924.48,ROGALAND GP.,Balder Fm.,17.82207871,0.784280002,0.840080023,36.51440048,65030
1924.632,ROGALAND GP.,Balder Fm.,17.83011246,0.771384597,0.825440526,37.73114777,65030
1924.784,ROGALAND GP.,Balder Fm.,17.83254433,0.758556008,0.813284457,39.34555817,65030
1924.936,ROGALAND GP.,Balder Fm.,17.83448792,0.749068975,0.800626516,40.39405441,65030
1925.088,ROGALAND GP.,Balder Fm.,17.8357048,0.74177599,0.787256002,40.48094177,65030
1925.24,ROGALAND GP.,Balder Fm.,17.83876038,0.735400021,0.773880005,40.17015839,65030
1925.392,ROGALAND GP.,Balder Fm.,17.84267998,0.729320049,0.762048006,40.48672485,65030
1925.544,ROGALAND GP.,Balder Fm.,17.84840775,0.724296033,0.754943967,41.37130356,65030
1925.696,ROGALAND GP.,Balder Fm.,17.85213661,0.722432017,0.753000021,41.88724899,65030
1925.848,ROGALAND GP.,Balder Fm.,17.85378265,0.723566473,0.75613296,41.29121399,65030
1926,ROGALAND GP.,Balder Fm.,17.85900879,0.730008781,0.764007807,39.60451126,65030
1926.152,ROGALAND GP.,Balder Fm.,17.87224007,0.740944028,0.774160028,37.90250397,65030
1926.304,ROGALAND GP.,Balder Fm.,17.89004898,0.751888037,0.785456002,37.1607132,65030
1926.456,ROGALAND GP.,Balder Fm.,17.90447998,0.759591997,0.793888032,37.17160034,65030
1926.608,ROGALAND GP.,Balder Fm.,17.91232109,0.760999978,0.799456,37.42516708,65030
1926.76,ROGALAND GP.,Balder Fm.,17.91624069,0.758679986,0.803319991,37.59600067,65030
1926.912,ROGALAND GP.,Balder Fm.,17.92018509,0.754408002,0.808479965,37.64880753,65030
1927.064,ROGALAND GP.,Balder Fm.,17.92453575,0.752488494,0.81506902,37.67420578,65030
1927.216,ROGALAND GP.,Balder Fm.,17.9260006,0.754185319,0.820913792,37.65167618,65030
1927.368,ROGALAND GP.,Balder Fm.,17.92505455,0.758776248,0.823888123,37.46157455,65030
1927.52,ROGALAND GP.,Balder Fm.,17.92416,0.764159977,0.821200013,36.9368782,65030
1927.672,ROGALAND GP.,Balder Fm.,17.92725563,0.763872027,0.815119982,36.09950256,65030
1927.824,ROGALAND GP.,Balder Fm.,17.93751144,0.759039998,0.809632003,34.7348938,65030
1927.976,ROGALAND GP.,Balder Fm.,17.95573616,0.752151966,0.807191968,32.79459,65030
1928.128,ROGALAND GP.,Balder Fm.,17.97514343,0.749023974,0.808023989,31.00604248,65030
1928.28,ROGALAND GP.,Balder Fm.,17.97932434,0.750478983,0.809239507,30.71135712,65030
1928.432,ROGALAND GP.,Balder Fm.,17.96715164,0.75336957,0.810000002,31.79325104,65030
1928.584,ROGALAND GP.,Balder Fm.,17.94824791,0.757016003,0.810000002,33.22602463,65030
1928.736,ROGALAND GP.,Balder Fm.,17.93589592,0.760663986,0.810000002,33.75360107,65030
1928.888,ROGALAND GP.,Balder Fm.,17.92564774,0.764104009,0.809000015,33.26867294,65030
1929.04,ROGALAND GP.,Balder Fm.,17.90695953,0.764679968,0.808679998,32.99456024,65030
1929.192,ROGALAND GP.,Balder Fm.,17.87699318,0.76185602,0.809607983,33.72835922,65030
1929.344,ROGALAND GP.,Balder Fm.,17.84595299,0.758495987,0.81475997,35.32123947,65030
1929.496,ROGALAND GP.,Balder Fm.,17.82837105,0.758000016,0.823751569,36.92934799,65030
1929.648,ROGALAND GP.,Balder Fm.,17.83896828,0.762471974,0.838576019,37.55511856,65030
1929.8,ROGALAND GP.,Balder Fm.,17.87739945,0.774200022,0.85680002,37.19800186,65030
1929.952,ROGALAND GP.,Balder Fm.,17.93156815,0.794319987,0.879320025,36.62195206,65030
1930.104,ROGALAND GP.,Balder Fm.,17.98411179,0.824464023,0.906136036,36.19673538,65030
1930.256,ROGALAND GP.,Balder Fm.,17.99517632,0.860152006,0.931768,35.91360092,65030
1930.408,ROGALAND GP.,Balder Fm.,17.93761635,0.885640025,0.949111998,36.26536942,65030
1930.56,ROGALAND GP.,Balder Fm.,17.82669067,0.889163733,0.955479503,38.1556778,65030
1930.712,ROGALAND GP.,Balder Fm.,17.70066452,0.870375931,0.953910828,41.85971451,65030
1930.864,ROGALAND GP.,Balder Fm.,17.59794426,0.843022049,0.951175809,45.98815537,65030
1931.016,ROGALAND GP.,Balder Fm.,17.52170372,0.824231982,0.949999988,48.31764984,65030
1931.168,ROGALAND GP.,Balder Fm.,17.45617676,0.820720017,0.94965601,47.5842247,65030
1931.32,ROGALAND GP.,Balder Fm.,17.41703987,0.827359974,0.946759999,44.87639999,65030
1931.472,ROGALAND GP.,Balder Fm.,17.43328095,0.833104014,0.942671955,41.56730652,65030
1931.624,ROGALAND GP.,Balder Fm.,17.51142311,0.839951992,0.943984032,39.10800552,65030
1931.776,ROGALAND GP.,Balder Fm.,17.61514282,0.860808015,0.967222869,38.19077301,65030
1931.928,ROGALAND GP.,Balder Fm.,17.69635201,0.899982452,1.006284237,37.43632889,65030
1932.08,ROGALAND GP.,Balder Fm.,17.75551987,0.949880004,1.049399972,36.00680161,65030
1932.232,ROGALAND GP.,Balder Fm.,17.79839134,0.988967955,1.082543969,34.25207138,65030
1932.384,ROGALAND GP.,Balder Fm.,17.81277466,1.002496004,1.096928001,33.38492203,65030
1932.536,ROGALAND GP.,Balder Fm.,17.78519249,0.990815997,1.093119979,34.08216858,65030
1932.688,ROGALAND GP.,Balder Fm.,17.73130417,0.965903997,1.079447985,35.83730316,65030
1932.84,ROGALAND GP.,Balder Fm.,17.68107987,0.937439978,1.06219995,37.82291794,65030
1932.992,ROGALAND GP.,Balder Fm.,17.65229797,0.91323334,1.04584384,39.07772064,65030
1933.144,ROGALAND GP.,Balder Fm.,17.64384651,0.90200001,1.031631947,38.82385635,65030
1933.296,ROGALAND GP.,Balder Fm.,17.64373589,0.904208005,1.022896051,37.1999855,65030
1933.448,ROGALAND GP.,Balder Fm.,17.64558411,0.915008009,1.02216804,35.13571167,65030
1933.6,ROGALAND GP.,Balder Fm.,17.64520073,0.933600009,1.031000018,33.60800171,65030
1933.752,ROGALAND GP.,Balder Fm.,17.64095306,0.960447967,1.051383972,33.04879761,65030
1933.904,ROGALAND GP.,Balder Fm.,17.63730431,0.994727969,1.080568075,33.46835327,65030
1934.056,ROGALAND GP.,Balder Fm.,17.63186646,1.027293921,1.107503653,34.05544663,65030
1934.208,ROGALAND GP.,Balder Fm.,17.61670685,1.04531455,1.123978853,34.25871277,65030
1934.36,ROGALAND GP.,Balder Fm.,17.58811569,1.040078998,1.127880096,34.18159103,65030
1934.512,ROGALAND GP.,Balder Fm.,17.55469513,1.013311982,1.123519898,34.43201447,65030
1934.664,ROGALAND GP.,Balder Fm.,17.52863312,0.981447995,1.118687987,35.220047,65030
1934.816,ROGALAND GP.,Balder Fm.,17.51477623,0.963303983,1.120112062,35.73600006,65030
1934.968,ROGALAND GP.,Balder Fm.,17.50579262,0.966695964,1.126464009,35.26378632,65030
1935.12,ROGALAND GP.,Balder Fm.,17.49823952,0.990119994,1.13568008,33.68228149,65030
1935.272,ROGALAND GP.,Balder Fm.,17.49129868,1.021208763,1.146279812,31.14217949,65030
1935.424,ROGALAND GP.,Balder Fm.,17.48525238,1.049244523,1.16524446,28.43090248,65030
1935.576,ROGALAND GP.,Balder Fm.,17.47370338,1.077200055,1.199887991,25.91995239,65030
1935.728,ROGALAND GP.,Balder Fm.,17.4516964,1.116664052,1.256847978,23.93771172,65030
1935.88,ROGALAND GP.,Balder Fm.,17.42108154,1.170960069,1.326439977,23.06935883,65030
1936.032,ROGALAND GP.,Balder Fm.,17.39388084,1.228752017,1.398823977,23.66315079,65030
1936.184,ROGALAND GP.,Balder Fm.,17.37144852,1.274160028,1.458824039,25.12016106,65030
1936.336,ROGALAND GP.,Balder Fm.,17.35818481,1.306511998,1.502327919,26.82863998,65030
1936.488,ROGALAND GP.,Balder Fm.,17.36232185,1.333868623,1.530965447,28.6523838,65030
1936.64,ROGALAND GP.,Balder Fm.,17.40088844,1.351999998,1.544758201,31.11127663,65030
1936.792,ROGALAND GP.,Balder Fm.,17.47317696,1.345952034,1.538295984,34.29104996,65030
1936.944,ROGALAND GP.,Balder Fm.,17.5501194,1.315231919,1.51464808,37.3919754,65030
1937.096,ROGALAND GP.,Balder Fm.,17.60925484,1.270048022,1.477656007,39.39850235,65030
1937.248,ROGALAND GP.,Balder Fm.,17.6396637,1.223608017,1.437528014,40.11221695,65030
1937.4,ROGALAND GP.,Balder Fm.,17.64920044,1.18659997,1.403800011,40.21780014,65030
1937.552,ROGALAND GP.,Balder Fm.,17.64958382,1.1652596,1.383259654,40.85524368,65030
1937.704,ROGALAND GP.,Balder Fm.,17.64900017,1.166322589,1.381161332,42.19737625,65030
1937.856,ROGALAND GP.,Balder Fm.,17.64984703,1.192900062,1.398266673,43.95213318,65030
1938.008,ROGALAND GP.,Balder Fm.,17.65319252,1.238752008,1.431432009,45.72584152,65030
1938.16,ROGALAND GP.,Balder Fm.,17.65711975,1.289640069,1.480440021,46.77819824,65030
1938.312,ROGALAND GP.,Balder Fm.,17.66248131,1.331383944,1.542775989,46.27679062,65030
1938.464,ROGALAND GP.,Balder Fm.,17.66998482,1.362375975,1.61087203,43.57937622,65030
1938.616,ROGALAND GP.,Balder Fm.,17.68313599,1.382919908,1.668760061,39.26129913,65030
1938.768,ROGALAND GP.,Balder Fm.,17.69944191,1.378396511,1.681108117,35.02158737,65030
1938.92,ROGALAND GP.,Balder Fm.,17.70727921,1.338247538,1.635641217,32.61404419,65030
1939.072,ROGALAND GP.,Balder Fm.,17.6979351,1.265831947,1.548192024,32.31629562,65030
1939.224,ROGALAND GP.,Balder Fm.,17.67457581,1.183936,1.445680022,33.39353561,65030
1939.376,ROGALAND GP.,Balder Fm.,17.65294457,1.114680052,1.351495981,35.1411438,65030
1939.528,ROGALAND GP.,Balder Fm.,17.64622307,1.069176078,1.278248072,37.37413788,65030
1939.68,ROGALAND GP.,Balder Fm.,17.64920044,1.043280006,1.225160003,40.14191818,65030
1939.832,ROGALAND GP.,Balder Fm.,17.65659332,1.033375979,1.187288046,43.05423737,65030
1939.984,ROGALAND GP.,Balder Fm.,17.66596985,1.033742309,1.157092452,45.04331589,65030
1940.136,ROGALAND GP.,Balder Fm.,17.66151047,1.034111023,1.127599955,45.09051132,65030
1940.288,ROGALAND GP.,Balder Fm.,17.61958313,1.018919945,1.095095992,43.29528046,65030
1940.44,ROGALAND GP.,Balder Fm.,17.5476799,0.990960002,1.066079974,40.64804077,65030
1940.592,ROGALAND GP.,Balder Fm.,17.47183991,0.958864033,1.044224024,38.48922348,65030
1940.744,ROGALAND GP.,Balder Fm.,17.42172813,0.936767995,1.032383919,37.44735336,65030
1940.896,ROGALAND GP.,Balder Fm.,17.40465546,0.927999973,1.025160074,37.15529633,65030
1941.048,ROGALAND GP.,Balder Fm.,17.39071083,0.929150879,1.019465447,36.37767792,65030
1941.2,ROGALAND GP.,Balder Fm.,17.34778976,0.934601128,1.015799642,34.56803894,65030
1941.352,ROGALAND GP.,Balder Fm.,17.26007462,0.944345594,1.015816212,32.34891892,65030
1941.504,ROGALAND GP.,Balder Fm.,17.14334297,0.955287993,1.023383975,30.75486374,65030
1941.656,ROGALAND GP.,Balder Fm.,17.05679894,0.965735972,1.038720012,30.25905609,65030
1941.808,ROGALAND GP.,Balder Fm.,17.057024,0.973320007,1.057888031,30.08692741,65030
1941.96,ROGALAND GP.,Balder Fm.,17.14291954,0.978720009,1.078559995,29.85032082,65030
1942.112,ROGALAND GP.,Balder Fm.,17.27872849,0.98268801,1.098335981,29.47252846,65030
1942.264,ROGALAND GP.,Balder Fm.,17.40561485,0.987895131,1.12012589,28.98698425,65030
1942.416,ROGALAND GP.,Balder Fm.,17.48742104,0.999255478,1.14354682,28.18083,65030
1942.568,ROGALAND GP.,Balder Fm.,17.52261543,1.01888001,1.167335987,27.21693611,65030
1942.72,ROGALAND GP.,Balder Fm.,17.52595902,1.044719935,1.187399983,26.74452019,65030
1942.872,ROGALAND GP.,Balder Fm.,17.51426315,1.06366396,1.200760007,27.08935356,65030
1943.024,ROGALAND GP.,Balder Fm.,17.50184822,1.06408,1.20796001,27.52467156,65030
1943.176,ROGALAND GP.,Balder Fm.,17.4961834,1.051512003,1.215263963,27.34503174,65030
1943.328,ROGALAND GP.,Balder Fm.,17.49562454,1.043128014,1.227488041,26.52464676,65030
1943.48,ROGALAND GP.,Balder Fm.,17.50103569,1.047035098,1.242070079,25.81440926,65030
1943.632,ROGALAND GP.,Balder Fm.,17.51374054,1.05956924,1.253056884,26.01756096,65030
1943.784,ROGALAND GP.,Balder Fm.,17.52844811,1.070359945,1.252640009,26.95424843,65030
1943.936,ROGALAND GP.,Balder Fm.,17.53499985,1.07546401,1.24704802,28.32480812,65030
1944.088,ROGALAND GP.,Balder Fm.,17.52725601,1.080520034,1.243592024,30.00647163,65030
1944.24,ROGALAND GP.,Balder Fm.,17.50927925,1.089359999,1.247600079,32.02983856,65030
1944.392,ROGALAND GP.,Balder Fm.,17.49023247,1.09781599,1.257224083,34.17630386,65030
1944.544,ROGALAND GP.,Balder Fm.,17.47548294,1.104406595,1.267813206,35.51228714,65030
1944.696,ROGALAND GP.,Balder Fm.,17.46559143,1.109840632,1.274136305,35.20315552,65030
1944.848,ROGALAND GP.,Balder Fm.,17.46299934,1.115136862,1.272647381,33.33838654,65030
1945,ROGALAND GP.,Balder Fm.,17.46500015,1.116999984,1.263000011,30.80800057,65030
1945.152,ROGALAND GP.,Balder Fm.,17.4626236,1.108623982,1.248408079,28.88948822,65030
1945.304,ROGALAND GP.,Balder Fm.,17.44449616,1.095247984,1.235543966,27.97385597,65030
1945.456,ROGALAND GP.,Balder Fm.,17.41191101,1.083815932,1.227759957,28.14236832,65030
1945.608,ROGALAND GP.,Balder Fm.,17.36471176,1.077543974,1.223407984,29.44460869,65030
1945.76,ROGALAND GP.,Balder Fm.,17.2916069,1.072760224,1.221920133,31.52581024,65030
1945.912,ROGALAND GP.,Balder Fm.,17.19228363,1.069704413,1.221591234,32.95867157,65030
1946.064,ROGALAND GP.,Balder Fm.,17.09461403,1.071562409,1.226587415,32.82051849,65030
1946.216,ROGALAND GP.,Balder Fm.,17.04252815,1.083464027,1.239464045,31.45003891,65030
1946.368,ROGALAND GP.,Balder Fm.,17.05865479,1.103991985,1.259992003,30.02899933,65030
1946.52,ROGALAND GP.,Balder Fm.,17.12080002,1.12440002,1.281720042,29.23932076,65030
1946.672,ROGALAND GP.,Balder Fm.,17.18128777,1.140759945,1.300888062,28.5664463,65030
1946.824,ROGALAND GP.,Balder Fm.,17.21743202,1.150552034,1.313143969,27.66625595,65030
1946.976,ROGALAND GP.,Balder Fm.,17.23326492,1.154614449,1.317614436,26.67670059,65030
1947.128,ROGALAND GP.,Balder Fm.,17.24119949,1.150700569,1.31377542,25.60862732,65030
1947.28,ROGALAND GP.,Balder Fm.,17.25164032,1.135160089,1.301639915,24.21139908,65030
1947.432,ROGALAND GP.,Balder Fm.,17.26592827,1.114791989,1.282791972,22.67559242,65030
1947.584,ROGALAND GP.,Balder Fm.,17.28375244,1.094920039,1.258888006,21.86192703,65030
1947.736,ROGALAND GP.,Balder Fm.,17.30409622,1.076680064,1.228024006,22.54798508,65030
1947.888,ROGALAND GP.,Balder Fm.,17.32918358,1.057335973,1.194296002,24.34734345,65030
1948.04,ROGALAND GP.,Balder Fm.,17.35343933,1.038519979,1.164600015,26.49991989,65030
1948.192,ROGALAND GP.,Balder Fm.,17.36875534,1.023634791,1.144561768,28.27090073,65030
1948.344,ROGALAND GP.,Balder Fm.,17.37199974,1.015238881,1.134486556,29.07473564,65030
1948.496,ROGALAND GP.,Balder Fm.,17.36812782,1.014000058,1.130095959,28.4987278,65030
1948.648,ROGALAND GP.,Balder Fm.,17.3636322,1.016552091,1.128816009,26.80002403,65030
1948.8,ROGALAND GP.,Balder Fm.,17.36159897,1.019800067,1.127599955,25.17939949,65030
1948.952,ROGALAND GP.,Balder Fm.,17.36038399,1.022232056,1.126999974,24.34615898,65030
