WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,SGR,NPHI,PEF,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO,FORCE_2020_LITHOFACIES_CONFIDENCE
35/6-2 S,1658.264467,548458.9375,6822722,-1636.220825,SHETLAND GP.,Kyrre Fm.,25.14121628,,,1.37886107,,70.92881775,,0.425875157,,117.6948853,,17.5,30.83646393,277.4746399,,0.133778974,,,30.61248589,,65000
35/6-2 S,1658.416467,548459,6822722,-1636.372681,SHETLAND GP.,Kyrre Fm.,25.15704346,,,1.380514979,,74.2911377,,0.426265568,,116.7822189,,17.5,31.11076164,275.5466614,,0.115056031,,,29.61388207,,65000
35/6-2 S,1658.568467,548459,6822722,-1636.524658,SHETLAND GP.,Kyrre Fm.,24.82502174,,,1.382168889,,77.10421753,,0.443818539,,116.0801544,,17.5,29.9669342,274.4683838,,0.111274585,,,28.615242,,65000
35/6-2 S,1658.720467,548459,6822722,-1636.676636,SHETLAND GP.,Kyrre Fm.,24.41069603,,,1.383822799,,75.53600311,,0.435064763,,116.2215424,,17.5,29.21554184,274.5535584,,0.102665201,,,27.61657143,,65000
35/6-2 S,1658.872467,548459,6822722,-1636.828613,SHETLAND GP.,Kyrre Fm.,24.85050201,,,1.385476828,,73.52032471,,0.411809892,,114.8995819,,17.5,29.94173813,272.8006592,,0.074473977,,,26.61833954,,65000
35/6-2 S,1659.024467,548459,6822722,-1636.980591,SHETLAND GP.,Kyrre Fm.,25.16529656,,,1.387130737,,71.69559479,,0.374008566,,115.9365997,,14.00098133,30.42137718,276.1559448,,0.034907792,,,27.11834335,,65000
35/6-2 S,1659.176467,548459,6822722,-1637.13269,SHETLAND GP.,Kyrre Fm.,24.54401207,,,1.388784766,,69.70834351,,0.366069913,,116.057724,,12.25000095,31.40564919,276.4745178,,0.012634152,,,29.89661789,,65000
35/6-2 S,1659.328467,548459,6822722,-1637.284668,SHETLAND GP.,Kyrre Fm.,22.76834106,,,1.390438795,,68.67623901,,0.384688258,,115.4874039,,12.25000095,32.19332504,272.6758118,,0.031493321,,,33.44046021,,65000
35/6-2 S,1659.480467,548459,6822722,-1637.436646,SHETLAND GP.,Kyrre Fm.,22.10452461,,,1.392092705,,68.67112732,,0.37642014,,113.3967514,,12.25000095,31.80474091,269.7852783,,0.073478326,,,36.98584747,,65000
35/6-2 S,1659.632467,548459,6822722,-1637.588623,SHETLAND GP.,Kyrre Fm.,22.69948959,,,1.393746734,,69.96350098,,0.369184583,,112.6920929,,12.25000095,31.95959663,267.2448731,,0.106034756,,,40.52978516,,65000
35/6-2 S,1659.784467,548459,6822722,-1637.740601,SHETLAND GP.,Kyrre Fm.,21.80701828,,,1.395400643,,68.64487457,,0.376170695,,113.5207672,,12.25000095,32.10811234,266.2980957,,0.104246229,,,44.07358933,,65000
35/6-2 S,1659.936467,548459,6822722,-1637.892578,SHETLAND GP.,Kyrre Fm.,21.76143265,,,1.397054672,,68.55461884,,0.402647913,,114.8870926,,12.25000095,32.08498764,263.3808899,,0.088833928,,,47.6182251,,65000
35/6-2 S,1660.088467,548459,6822722,-1638.044556,SHETLAND GP.,Kyrre Fm.,23.22043991,,,1.398708582,,69.99411011,,0.416750401,,118.7665024,,12.25000095,32.21474457,268.527771,,0.086128354,,,45.44158936,,65000
35/6-2 S,1660.240467,548459,6822722,-1638.196533,SHETLAND GP.,Kyrre Fm.,24.65417862,,,1.400362492,,72.60852051,,0.421768278,,119.992363,,12.25000095,31.95769692,281.8199158,,0.106937304,,,39.77256393,,65000
35/6-2 S,1660.392467,548459,6822722,-1638.348511,SHETLAND GP.,Kyrre Fm.,25.15299416,,,1.402016401,,74.8037796,,0.410690188,,120.9323349,,12.25000095,30.57240486,289.2353516,,0.137468264,,,33.8764801,,65000
35/6-2 S,1660.544467,548459,6822722,-1638.500488,SHETLAND GP.,Kyrre Fm.,24.90481186,,,1.40367043,,74.95568085,,0.405605584,,123.0707016,,12.25000095,30.05206108,293.8689575,,0.155672967,,,27.98039627,,65000
35/6-2 S,1660.696467,548459,6822722,-1638.652466,SHETLAND GP.,Kyrre Fm.,23.18367958,,,1.405324459,,75.58222961,,0.401160896,,125.5350876,,12.25000095,29.68916321,308.6876526,,0.137955248,,,22.08431244,,65000
35/6-2 S,1660.848467,548459,6822722,-1638.804565,SHETLAND GP.,Kyrre Fm.,21.8256588,,,1.406978369,,74.79030609,,0.405267507,,124.6811066,,12.25000095,28.98085022,324.0529175,,0.083300389,,,16.19069099,,65000
35/6-2 S,1661.000467,548459,6822722,-1638.956543,SHETLAND GP.,Kyrre Fm.,21.52049065,,,1.408632398,,77.44863892,,0.391477585,,121.6627197,,12.25000095,29.55049324,312.808136,,0.030353813,,,11.67200184,,65000
35/6-2 S,1661.152467,548459,6822722,-1639.108521,SHETLAND GP.,Kyrre Fm.,18.10585022,,,1.410286307,,81.00476837,,0.384338021,,118.9978943,,12.25000095,415.4793701,278.1524658,,0.017541872,,,10.28560925,,65000
35/6-2 S,1661.304467,548459,6822722,-1639.260498,SHETLAND GP.,Kyrre Fm.,14.31738663,,1.487165213,1.401988626,,85.86619568,,0.38968882,,115.9893875,,12.25000095,621.0782471,262.3379822,,0.038438495,,,10.2612772,,65000
35/6-2 S,1661.456467,548459,6822722,-1639.412476,SHETLAND GP.,Kyrre Fm.,12.93117905,,1.50453043,1.425878286,,89.84098053,,0.395011455,,113.2512131,,12.25000095,621.0782471,267.5125427,,0.052249126,,,10.23693752,,65000
35/6-2 S,1661.608467,548459,6822722,-1639.564453,SHETLAND GP.,Kyrre Fm.,12.65748215,,1.544632077,1.474574447,2.381502628,80.62916565,,0.398182273,3.88872838,112.9835892,,12.25000095,621.0782471,270.9163513,,0.03884168,,,10.21260548,,65000
35/6-2 S,1661.760467,548459,6822722,-1639.716431,SHETLAND GP.,Kyrre Fm.,12.55966473,,1.561605334,1.492323041,2.377813101,73.1862793,,0.385890663,3.433162928,113.5247574,,12.25000095,237.6383667,271.2296448,,0.017124316,,,10.18833733,,65000
35/6-2 S,1661.912467,548459,6822722,-1639.868408,SHETLAND GP.,Kyrre Fm.,12.53020001,,1.551797271,1.499373317,2.362667322,72.77014923,,0.373396397,3.290353775,114.2454147,,12.25000095,22.8501358,264.9016419,,0.004341169,,,10.16403961,,65000
35/6-2 S,1662.064467,548459,6822722,-1640.020386,SHETLAND GP.,Kyrre Fm.,12.54926491,,1.538398385,1.499532223,2.348147154,71.98603058,,0.383436382,3.334597111,114.7186432,,12.25000095,15.70290947,269.6191711,,0.005007929,,,10.1071291,,65000
35/6-2 S,1662.216467,548459,6822722,-1640.172363,SHETLAND GP.,Kyrre Fm.,12.60872364,,1.528434277,1.49500978,2.340698242,72.98532867,,0.406668097,3.498677969,114.9962158,,12.25000095,10.92272568,277.6195374,,0.015167529,,,10.0222826,,65000
35/6-2 S,1662.368467,548459,6822722,-1640.324341,SHETLAND GP.,Kyrre Fm.,12.68608761,,1.485018849,1.443341851,2.330836773,73.26760101,,0.43456617,3.664454699,115.4360962,,12.25000095,10.27717686,280.3161011,,0.022413714,,,9.932618141,,65000
35/6-2 S,1662.520467,548459,6822722,-1640.47644,SHETLAND GP.,Kyrre Fm.,12.74928379,,1.433328986,1.385638475,2.320003986,73.11869812,,0.447876394,3.770824432,116.5940552,,12.25000095,9.810523033,281.1527405,,0.025900798,,,9.842954636,,65000
35/6-2 S,1662.672467,548459,6822722,-1640.628418,SHETLAND GP.,Kyrre Fm.,12.77060127,,1.414468646,1.369843245,2.309921026,73.44683075,,0.453064591,3.824891806,118.7138443,,12.25000095,9.530041695,281.7564697,,0.028467482,,,9.753290176,,65000
35/6-2 S,1662.824467,548459,6822722,-1640.780396,SHETLAND GP.,Kyrre Fm.,12.94798183,,1.412418723,1.370440364,2.311729908,71.36629486,,0.45814386,3.896340609,118.9696503,,12.25000095,9.392688751,282.5850525,,0.034889191,,,9.663600922,,65000
35/6-2 S,1662.976467,548459,6822722,-1640.932373,SHETLAND GP.,Kyrre Fm.,12.9490099,,1.412617922,1.370659828,2.318611622,66.80104065,,0.453179032,4.023051262,117.6461411,,12.25000095,8.719560623,281.2739258,,0.03985633,,,9.471943855,,65000
35/6-2 S,1663.128467,548459,6822722,-1641.084351,SHETLAND GP.,Kyrre Fm.,12.88065052,,1.417031407,1.381422162,2.321512699,65.41950226,,0.439269215,4.197356701,117.6342545,,12.25000095,8.067835808,279.5076904,,0.041712645,,,8.901948929,,65000
35/6-2 S,1663.280467,548459,6822722,-1641.236328,SHETLAND GP.,Kyrre Fm.,12.85463333,,1.423319817,1.391014338,2.329380512,68.62452698,,0.426865816,4.324151516,118.9838791,,12.25000095,7.818508625,280.5842896,,0.045841824,,,8.123794556,,65000
35/6-2 S,1663.432467,548459,6822722,-1641.388306,SHETLAND GP.,Kyrre Fm.,12.93350792,,1.423673511,1.3830899,2.342097044,71.68752289,,0.423331618,4.253844738,118.9741898,,12.25000095,7.509791851,282.4935303,,0.045069352,,,7.345808983,,65000
35/6-2 S,1663.584467,548459,6822722,-1641.540283,SHETLAND GP.,Kyrre Fm.,12.85249901,,1.396617532,1.358504057,2.354380846,71.26651001,,0.434285879,3.952731371,118.6215286,,12.25000095,7.94306469,284.250885,,0.034372497,,,6.567597866,,65000
35/6-2 S,1663.736467,548459,6822722,-1641.692261,SHETLAND GP.,Kyrre Fm.,12.77455711,,1.345450521,1.307382107,2.352585077,68.36656189,,0.439651191,3.596117973,119.5372849,,12.25000095,8.524857521,287.2133179,,0.015872907,,,5.789346218,,65000
35/6-2 S,1663.888467,548459,6822722,-1641.844238,SHETLAND GP.,Kyrre Fm.,12.71688271,,1.316363454,1.278817892,2.342305183,67.71910858,,0.445776254,3.39887166,120.1731949,,12.25000095,8.746074677,288.8549194,,0.002221126,,,5.011094093,,65000
35/6-2 S,1664.040467,548459,6822722,-1641.996338,SHETLAND GP.,Kyrre Fm.,12.62151337,,1.327191711,1.292691708,2.348857164,66.25510407,,0.434378028,3.456712484,118.0677872,,12.25000095,8.806404114,282.9030151,,-0.002534157,,,4.767359257,,65000
35/6-2 S,1664.192467,548459,6822722,-1642.148315,SHETLAND GP.,Kyrre Fm.,12.56535244,,1.471296787,1.46139729,2.420542002,61.28447342,,0.410477251,3.807578802,115.6028061,,12.25000095,8.806404114,269.525116,,0.005566364,,,5.152101517,,65000
35/6-2 S,1664.344467,548459.0625,6822722,-1642.300293,SHETLAND GP.,Kyrre Fm.,12.44756794,,1.483720779,1.465209484,2.560510874,58.35067368,,0.387358606,4.21637392,113.6148987,,12.25000095,5.83928442,263.7487183,,0.03116703,,,5.714479446,,65000
35/6-2 S,1664.496467,548459.0625,6822722,-1642.452271,SHETLAND GP.,Kyrre Fm.,12.39296246,,1.385512114,1.346396565,2.652744293,60.75811768,,0.37803039,4.339283466,112.4297333,,12.25000095,2.619595766,257.8894959,,0.049090698,,,6.276899338,,65000
35/6-2 S,1664.648467,548459.0625,6822722,-1642.604248,SHETLAND GP.,Kyrre Fm.,12.46812153,,1.329987288,1.289105296,2.611148119,67.42288208,,0.388495892,3.991165876,111.9171372,,12.25000095,1.852898121,257.210968,,0.041749924,,,6.839319229,,65000
35/6-2 S,1664.800467,548459.0625,6822722,-1642.756104,SHETLAND GP.,Kyrre Fm.,12.54554176,,1.2893641,1.242505789,2.478468657,72.0920639,,0.400758326,3.420859575,111.4036865,,12.25000095,1.896892428,261.9952087,,0.014443772,,,7.401948929,,65000
35/6-2 S,1664.952467,548459.0625,6822722,-1642.908203,SHETLAND GP.,Kyrre Fm.,12.57555771,,1.285410881,1.24154985,2.376618385,72.85375977,,0.408423334,3.005537033,115.5638962,,12.25000095,2.153801441,267.6039734,,-0.005238766,,,7.896516323,,65000
35/6-2 S,1665.104467,548459.0625,6822722,-1643.060181,SHETLAND GP.,Kyrre Fm.,12.58718395,,1.320085168,1.299048781,2.348889113,74.86981201,,0.40635851,2.835845709,119.2151794,,12.25000095,2.655292511,272.704834,,-0.008282313,,,7.859879494,,65000
35/6-2 S,1665.256467,548459.0625,6822722,-1643.212158,SHETLAND GP.,Kyrre Fm.,12.60098076,,1.347258925,1.345111847,2.348044157,76.16438294,,0.397191137,2.807205677,118.6013031,,12.25000095,2.928010225,273.9442444,,-0.007688234,,,7.452584267,,65000
35/6-2 S,1665.408467,548459.0625,6822722,-1643.364136,SHETLAND GP.,Kyrre Fm.,12.59916115,,1.363268733,1.362432003,2.350948095,76.97257996,,0.391553819,2.818399668,117.5372467,,12.25000095,2.960004091,272.6583862,,-0.006988159,,,7.045318604,,65000
35/6-2 S,1665.560467,548459.0625,6822722,-1643.516113,SHETLAND GP.,Kyrre Fm.,12.60089874,,1.370936632,1.357809901,2.357787132,73.96881104,,0.398100078,2.831730366,116.9798279,,12.25000095,3.171579838,271.2893677,,-0.005669056,,,6.637946129,,65000
35/6-2 S,1665.712467,548459.0625,6822722,-1643.668213,SHETLAND GP.,Kyrre Fm.,12.61635685,,1.378985643,1.359218836,2.362502575,71.51332855,,0.40843448,2.845877409,116.3814392,,12.25000095,3.327288151,269.6876221,,-0.004834621,,,6.230618477,,65000
35/6-2 S,1665.864467,548459.0625,6822722,-1643.82019,SHETLAND GP.,Kyrre Fm.,12.6275301,,1.384269953,1.364078879,2.362741709,71.65818024,,0.403295934,2.864589691,115.7856293,,12.25000095,3.416506052,268.3623352,,-0.004645135,,,5.823235035,,65000
35/6-2 S,1666.016467,548459.0625,6822722,-1643.972168,SHETLAND GP.,Kyrre Fm.,12.63099957,,1.381999373,1.360936165,2.360070705,72.98056793,,0.39548108,2.881021261,115.4514847,,12.25000095,4.897859573,267.4660645,,-0.004654596,,,5.56879139,,65000
35/6-2 S,1666.168467,548459.0625,6822722,-1644.124146,SHETLAND GP.,Kyrre Fm.,12.63943386,,1.367916703,1.348357678,2.357213497,74.19802094,,0.390127331,2.910807371,115.9028854,,12.25000095,6.329055309,268.070282,,-0.003721998,,,5.559382916,,65000
35/6-2 S,1666.320467,548459.0625,6822722,-1644.276123,SHETLAND GP.,Kyrre Fm.,12.65911579,,1.343902946,1.324924588,2.358192444,74.70597839,,0.399283618,2.990602255,116.8512268,,12.25000095,7.020317555,268.2503052,,-0.000575227,,,5.649046898,,65000
35/6-2 S,1666.472467,548459.0625,6822722,-1644.427979,SHETLAND GP.,Kyrre Fm.,12.70740986,,1.325829148,1.307282329,2.361252785,75.61261749,,0.397971749,3.113989353,116.4722214,,12.25000095,7.344491005,269.1966858,,0.003121665,,,5.73871088,,65000
35/6-2 S,1666.624467,548459.0625,6822722,-1644.580078,SHETLAND GP.,Kyrre Fm.,12.7728672,,1.316555619,1.298227429,2.360519171,75.17772675,,0.386657596,3.25175786,116.2255478,,12.25000095,7.344491005,271.0487671,,0.005349469,,,5.828428745,,65000
35/6-2 S,1666.776467,548459.0625,6822722,-1644.732056,SHETLAND GP.,Kyrre Fm.,12.82231426,,1.314266324,1.2982831,2.353472948,72.27351379,,0.397286832,3.401613236,116.7191315,,12.25000095,7.035988808,271.749054,,0.005893459,,,5.918170452,,65000
35/6-2 S,1666.928467,548459.0625,6822722,-1644.884033,SHETLAND GP.,Kyrre Fm.,12.84449005,,1.318104148,1.304610133,2.346361876,71.5736618,,0.414997369,3.565759182,117.403862,,12.25000095,6.74820137,271.5983582,,0.007337073,,,6.007831097,,65000
35/6-2 S,1667.080467,548459.0625,6822722,-1645.036011,SHETLAND GP.,Kyrre Fm.,12.8726778,,1.322354794,1.308110952,2.346573353,72.93712616,,0.434393704,3.675168037,117.5323868,,12.25000095,6.636153221,272.0502014,,0.009438349,,,6.061254025,,65000
35/6-2 S,1667.232467,548459.0625,6822722,-1645.187988,SHETLAND GP.,Kyrre Fm.,12.84973812,,1.330803394,1.315436125,2.349959374,74.84490204,,0.425403416,3.622478724,117.0469742,,12.25000095,6.747124195,272.269104,,0.008001139,,,6.082549572,,65000
35/6-2 S,1667.384467,548459.0625,6822722,-1645.340088,SHETLAND GP.,Kyrre Fm.,12.78496933,,1.350965142,1.33484757,2.352614164,74.25228882,,0.424063116,3.399036884,116.9317017,,12.25000095,6.563357353,271.480011,,0.002027792,,,6.103834629,,65000
35/6-2 S,1667.536467,548459.0625,6822722,-1645.492065,SHETLAND GP.,Kyrre Fm.,12.75879192,,1.362316251,1.347323775,2.356651306,73.71059418,,0.432378441,3.128656387,117.8639298,,12.25000095,6.199017525,271.0994568,,-0.004247126,,,6.125078678,,65000
35/6-2 S,1667.688467,548459.0625,6822722,-1645.644043,SHETLAND GP.,Kyrre Fm.,12.76312923,,1.36724031,1.354416132,2.3618927,73.65537262,,0.4337641,2.950171471,118.444046,,12.25000095,6.134451389,270.8539124,,-0.00649657,,,6.146374703,,65000
35/6-2 S,1667.840467,548459.0625,6822722,-1645.796021,SHETLAND GP.,Kyrre Fm.,12.77456856,,1.369049907,1.35761869,2.361567259,72.24298096,,0.43101275,2.920014858,117.6864853,,12.25000095,6.298425198,270.6837769,,-0.005834042,,,6.167666912,,65000
35/6-2 S,1667.992467,548459.0625,6822722,-1645.947876,SHETLAND GP.,Kyrre Fm.,12.7862463,,1.35577035,1.342871785,2.357571602,70.25379181,,0.436959952,2.968080998,117.446106,,12.25000095,6.152109623,270.9348755,,-0.004327502,,,6.178665638,,65000
35/6-2 S,1668.144467,548459.0625,6822722,-1646.099854,SHETLAND GP.,Kyrre Fm.,12.79777813,,1.34502697,1.332011104,2.355177879,67.53286743,,0.456026286,3.008947611,117.76651,,12.25000095,6.22309351,271.1177368,,-0.0034,,,6.166864872,,65000
35/6-2 S,1668.296467,548459.0625,6822722,-1646.251953,SHETLAND GP.,Kyrre Fm.,12.80160046,,1.334378481,1.326470971,2.355823517,66.747612,,0.454021633,2.998800755,117.7814865,,12.25000095,6.333645821,270.9705811,,-0.00421045,,,6.142529011,,65000
35/6-2 S,1668.448467,548459.0625,6822722,-1646.403931,SHETLAND GP.,Kyrre Fm.,12.80548668,,1.316684485,1.311077476,2.356289864,67.87758637,,0.439937145,2.960026979,117.5253296,,12.25000095,6.233578682,270.741394,,-0.00646125,,,6.118243694,,65000
35/6-2 S,1668.600467,548459.0625,6822722,-1646.555908,SHETLAND GP.,Kyrre Fm.,12.80151367,,1.295669198,1.289018869,2.356653929,70.72653198,,0.415309578,2.935613394,117.1412506,,12.25000095,6.429566383,270.8087769,,-0.0079,,,6.093957424,,65000
