WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,SGR,NPHI,PEF,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO,FORCE_2020_LITHOFACIES_CONFIDENCE
34/6-1 S,3356.2104,483657.8438,6827647,-3176.999512,SHETLAND GP.,Tryggvason Fm.,8.693300247,,1.644833326,1.613651872,,111.9671326,,0.517735899,,98.01672363,,12.25000095,,189.7263489,,,,,7.676199913,,65000
34/6-1 S,3356.3624,483657.9375,6827646.5,-3177.098633,SHETLAND GP.,Tryggvason Fm.,8.693300247,,1.659932852,1.567904472,,110.3725281,,0.521639764,,98.07637787,,12.25000095,,192.5833283,,,,,7.182199955,,65000
34/6-1 S,3356.5144,483658.0313,6827646.5,-3177.19751,SHETLAND GP.,Tryggvason Fm.,8.693300247,,1.692318559,1.532054544,,111.3770905,,0.537405491,,97.84425354,,12.25000095,,192.0291138,,,,,6.688199997,,65000
34/6-1 S,3356.6664,483658.1563,6827646.5,-3177.296631,SHETLAND GP.,Tryggvason Fm.,8.693300247,,1.664554358,1.517438293,,113.0045395,,0.546763122,,98.03043366,,12.25000095,,197.0830994,,,,,6.194200039,,65000
34/6-1 S,3356.8184,483658.25,6827646.5,-3177.395508,SHETLAND GP.,Tryggvason Fm.,8.693300247,,1.632170558,1.53732729,,113.0299301,,0.560079277,,97.5872345,,12.25000095,,188.2289887,,,,,5.700200081,,65000
34/6-1 S,3356.9704,483658.3438,6827646.5,-3177.494629,SHETLAND GP.,Tryggvason Fm.,8.693300247,,1.657937169,1.582971215,,112.189415,,0.566603839,,98.61510468,,12.25000095,,188.1818237,,,,,5.206200123,,65000
34/6-1 S,3357.1224,483658.4375,6827646.5,-3177.593506,SHETLAND GP.,Tryggvason Fm.,8.693300247,,1.61461091,1.6253649,,111.3355331,,0.575165868,,97.59963989,,12.25000095,,189.7200012,,,,,5.229952335,,65000
34/6-1 S,3357.2744,483658.5313,6827646.5,-3177.692383,SHETLAND GP.,Tryggvason Fm.,8.693300247,,1.588343501,1.603256106,,110.8192825,,0.579186201,,98.78496552,,12.25000095,,189.7273254,,,,,5.378911972,,65000
34/6-1 S,3357.4264,483658.6563,6827646.5,-3177.791504,SHETLAND GP.,Tryggvason Fm.,8.693300247,,1.595580101,1.625667691,,110.4563751,,0.579378009,,99.40333557,,12.25000095,,191.9789276,,,,,5.527872086,,65000
34/6-1 S,3357.5784,483658.75,6827646.5,-3177.890381,SHETLAND GP.,Tryggvason Fm.,8.693300247,,1.629873037,1.674856305,,110.6146317,,0.583972454,,99.26071167,,12.25000095,,190.9526978,,,,,5.676832199,,65000
34/6-1 S,3357.7304,483658.8438,6827646,-3177.989502,SHETLAND GP.,Tryggvason Fm.,8.693300247,,1.654310346,1.683632731,,110.8052826,,0.588722169,,99.29634094,,12.25000095,,193.5502014,,,,,5.825792313,,65000
34/6-1 S,3357.8824,483658.9375,6827646,-3178.088623,SHETLAND GP.,Tryggvason Fm.,8.693300247,,1.754730225,1.772371888,,111.0429764,,0.602650046,,99.84871674,,12.25000095,,193.103363,,,,,5.974751949,,65000
34/6-1 S,3358.0344,483659.0313,6827646,-3178.1875,SHETLAND GP.,Tryggvason Fm.,8.693300247,,1.892099142,1.870691538,,111.6058579,,0.592995644,,99.43709564,,12.25000095,,193.9046326,,,,,6.094128132,,65000
34/6-1 S,3358.1864,483659.1563,6827646,-3178.286377,SHETLAND GP.,Tryggvason Fm.,8.693300247,,1.963390946,1.892678261,,112.2903366,,0.568177342,,98.59290314,,12.25000095,,190.552536,,,,,6.112368107,,65000
34/6-1 S,3358.3384,483659.25,6827646,-3178.385498,SHETLAND GP.,Tryggvason Fm.,8.693300247,,2.027382135,1.919241905,,112.8382874,,0.558445096,,97.61199188,,12.25000095,,198.8526001,,,,,6.130608082,,65000
34/6-1 S,3358.4904,483659.3438,6827646,-3178.484375,SHETLAND GP.,Tryggvason Fm.,8.693300247,,1.894311547,1.874928474,,113.0085526,,0.585047901,,98.31726074,,12.25000095,,184.8821716,,,,,6.148848057,,65000
34/6-1 S,3358.6424,483659.4375,6827646,-3178.583252,SHETLAND GP.,Tryggvason Fm.,8.693300247,,1.706823945,1.787905932,,113.1269531,,0.623968899,,98.63798523,,12.25000095,,192.0336762,,,,,6.167088032,,65000
34/6-1 S,3358.7944,483659.5313,6827646,-3178.682373,SHETLAND GP.,Tryggvason Fm.,8.693300247,,1.672666073,1.77088666,,113.7432556,,0.637517273,,97.76135254,,12.25000095,,191.3007813,,,,,6.185328007,,65000
34/6-1 S,3358.9464,483659.6563,6827645.5,-3178.781494,SHETLAND GP.,Tryggvason Fm.,8.693300247,,1.670899987,1.769999981,,113.8265305,,0.638088107,,98.17314148,,12.25000095,,189.3972321,,,,,6.203567982,,65000
34/6-1 S,3359.0984,483659.75,6827645.5,-3178.880371,SHETLAND GP.,Tryggvason Fm.,8.692783356,,1.67306912,1.742840052,,113.7165833,,0.63519609,,98.34664917,,12.25000095,,192.2688599,,,,,6.404831886,,65000
34/6-1 S,3359.2504,483659.8438,6827645.5,-3178.979248,SHETLAND GP.,Tryggvason Fm.,8.691602707,,1.664729476,1.693035245,,113.2902451,,0.644877911,,99.52744293,,12.25000095,,196.2329102,,,,,6.70579195,,65000
34/6-1 S,3359.4024,483659.9375,6827645.5,-3179.078369,SHETLAND GP.,Tryggvason Fm.,8.691462517,,1.629422665,1.660963655,,113.1890411,,0.654116929,,100.1358261,,12.25000095,,191.2698364,,,,,7.006752014,,65000
34/6-1 S,3359.5544,483660.0625,6827645.5,-3179.177246,SHETLAND GP.,Tryggvason Fm.,8.690876961,,1.630432248,1.650382996,,113.8091431,,0.662859321,,97.82739258,,12.25000095,,191.1306915,,,,,7.307711601,,65000
34/6-1 S,3359.7064,483660.1563,6827645.5,-3179.276123,SHETLAND GP.,Tryggvason Fm.,8.689105988,,1.668496013,1.615534425,,114.8360367,,0.652005255,,98.38343811,,12.25000095,,202.0857697,,,,,7.608671665,,65000
34/6-1 S,3359.8584,483660.25,6827645.5,-3179.375244,SHETLAND GP.,Tryggvason Fm.,8.688899994,,1.641571283,1.590600133,,115.8855438,,0.633877158,,97.76148987,,12.25000095,,187.8155518,,,,,7.909631729,,65000
34/6-1 S,3360.0104,483660.3438,6827645.5,-3179.474365,SHETLAND GP.,Tryggvason Fm.,8.690208435,,1.603741884,1.607342243,,116.9586716,,0.618689597,,98.6120224,,12.25000095,,186.0608215,,,,,8.17325592,,65000
34/6-1 S,3360.1624,483660.4375,6827645.5,-3179.573242,SHETLAND GP.,Tryggvason Fm.,8.691444397,,1.605514288,1.578328371,,118.1107559,,0.610394955,,97.65135956,,12.25000095,,184.3336945,,,,,7.928535461,,65000
34/6-1 S,3360.3144,483660.5625,6827645,-3179.672363,SHETLAND GP.,Tryggvason Fm.,8.690173149,,1.606299996,1.574300051,,118.2316589,,0.622650087,,98.0823288,,12.25000095,,185.4374695,,,,,7.683815479,,65000
34/6-1 S,3360.4664,483660.6563,6827645,-3179.77124,SHETLAND GP.,Tryggvason Fm.,8.689889908,,1.614440084,1.573701978,,118.8639374,,0.652462483,,98.71723938,,12.25000095,,188.1008301,,,,,7.439095974,,65000
34/6-1 S,3360.6184,483660.75,6827645,-3179.870117,SHETLAND GP.,Tryggvason Fm.,8.690513611,,1.625637174,1.57886374,,119.9538574,,0.686997235,,98.13822937,,12.25000095,,185.4672699,,,,,7.194375992,,65000
34/6-1 S,3360.7704,483660.8438,6827645,-3179.969238,SHETLAND GP.,Tryggvason Fm.,8.689809799,,1.643244386,1.601854682,,121.1167679,,0.700905085,,97.5609436,,12.25000095,,188.900589,,,,,6.94965601,,65000
34/6-1 S,3360.9224,483660.9375,6827645,-3180.068359,SHETLAND GP.,Tryggvason Fm.,8.689506531,,1.663526774,1.625065327,,123.9518738,,0.700285792,,97.68685913,,12.25000095,,187.1704712,,,,,6.704936028,,65000
34/6-1 S,3361.0744,483661.0625,6827645,-3180.167236,SHETLAND GP.,Tryggvason Fm.,8.689844132,,1.632333159,1.630327702,,126.6068649,,0.672452629,,97.31150818,,12.25000095,,187.8535156,,,,,6.906615734,,65000
34/6-1 S,3361.2264,483661.1563,6827645,-3180.266113,SHETLAND GP.,Tryggvason Fm.,8.689290047,,1.592480779,1.632243276,,127.3141022,,0.65521735,,99.27220917,,12.25000095,,191.6392212,,,,,7.573895931,,65000
34/6-1 S,3361.3784,483661.25,6827645,-3180.365234,SHETLAND GP.,Tryggvason Fm.,8.689185143,,1.594926119,1.629819274,,126.4060669,,0.63585031,,98.33033752,,12.25000095,,189.1478577,,,,,8.241175652,,65000
34/6-1 S,3361.5304,483661.3438,6827645,-3180.464111,SHETLAND GP.,Tryggvason Fm.,8.688602448,,1.609897375,1.624949098,,124.1818924,,0.620903969,,98.11235046,,12.25000095,,187.8293762,,,,,8.908455849,,65000
34/6-1 S,3361.6824,483661.4375,6827644.5,-3180.563232,SHETLAND GP.,Tryggvason Fm.,8.687594414,,1.618377209,1.620570064,,123.2088699,,0.595430315,,98.85347748,,12.25000095,,190.2812958,,,,,9.575736046,,65000
34/6-1 S,3361.8344,483661.5625,6827644.5,-3180.662109,SHETLAND GP.,Tryggvason Fm.,8.687587738,,1.60641098,1.60036695,,122.3211212,,0.569478631,,98.90784454,,12.25000095,,206.8802185,,,,,10.24301624,,65000
34/6-1 S,3361.9864,483661.6563,6827644.5,-3180.76123,SHETLAND GP.,Tryggvason Fm.,8.687671661,,1.559584022,1.568190575,,120.2759552,,0.583422244,,98.42367554,,12.25000095,,192.2612915,,,,,10.91029644,,65000
34/6-1 S,3362.1384,483661.75,6827644.5,-3180.860107,SHETLAND GP.,Tryggvason Fm.,8.687576294,,1.526722908,1.573570252,,116.9440537,,0.612544537,,98.76821137,,12.25000095,,192.0643768,,,,,11.54297638,,65000
34/6-1 S,3362.2904,483661.8438,6827644.5,-3180.958984,SHETLAND GP.,Tryggvason Fm.,8.687378883,,1.51885128,1.586491346,,113.8836823,,0.631006241,,100.6001968,,12.25000095,,190.2233887,,,,,12.17225647,,65000
34/6-1 S,3362.4424,483661.9375,6827644.5,-3181.058105,SHETLAND GP.,Tryggvason Fm.,8.687504768,,1.517837882,1.574923396,,111.2564774,,0.618383288,,100.0526581,,12.25000095,,189.0391083,,,,,12.80153561,,65000
34/6-1 S,3362.5944,483662.0625,6827644.5,-3181.157227,SHETLAND GP.,Tryggvason Fm.,8.687447548,,1.536742568,1.567557454,,110.2856903,,0.598446608,,100.1056061,,12.25000095,,201.1023102,,,,,13.4308157,,65000
34/6-1 S,3362.7464,483662.1563,6827644.5,-3181.256104,SHETLAND GP.,Tryggvason Fm.,8.686945915,,1.534813166,1.564460158,,109.9821472,,0.588006675,,99.75522614,,12.25000095,,198.0632477,,,,,14.06009579,,65000
34/6-1 S,3362.8984,483662.25,6827644,-3181.35498,SHETLAND GP.,Tryggvason Fm.,8.686652184,,1.529980898,1.584877014,,109.7035751,,0.588356555,,99.75740051,,12.25000095,,195.1377106,,,,,14.68937588,,65000
34/6-1 S,3363.0504,483662.3438,6827644,-3181.454102,SHETLAND GP.,Tryggvason Fm.,8.686527252,,1.520022869,1.583711863,,109.9760132,,0.586860061,,99.95443726,,12.25000095,,202.8586884,,,,,15.29194355,,65000
34/6-1 S,3363.2024,483662.4375,6827644,-3181.552979,SHETLAND GP.,Tryggvason Fm.,8.68576622,,1.513157129,1.58732748,,110.2989044,,0.578783274,,100.6359329,,12.25000095,,197.8319855,,,,,15.84066391,,65000
34/6-1 S,3363.3544,483662.5313,6827644,-3181.6521,SHETLAND GP.,Tryggvason Fm.,8.687439919,,1.497603416,1.590533972,,110.3935776,,0.587684155,,100.3370514,,12.25000095,,189.4098206,,,,,16.38938332,,65000
34/6-1 S,3363.5064,483662.6563,6827644,-3181.751221,SHETLAND GP.,Tryggvason Fm.,8.68693161,,1.477441788,1.586937308,,110.3359604,,0.608012676,,100.873169,,12.25000095,,198.3020477,,,,,16.93810272,,65000
34/6-1 S,3363.6584,483662.75,6827644,-3181.850098,SHETLAND GP.,Tryggvason Fm.,8.686558723,,1.505327582,1.598932505,,110.7339935,,0.608350217,,100.0726852,,12.25000095,,196.4324341,,,,,17.48682404,,65000
34/6-1 S,3363.8104,483662.8438,6827644,-3181.948975,SHETLAND GP.,Tryggvason Fm.,8.687484741,,1.55607152,1.593891144,,111.6826553,,0.600687206,,99.81763458,,12.25000095,,191.115448,,,,,18.03554344,,65000
34/6-1 S,3363.9624,483662.9375,6827644,-3182.047852,SHETLAND GP.,Tryggvason Fm.,8.687114716,,1.587524653,1.574280381,,112.426445,,0.605470657,,99.10699463,,12.25000095,,197.96492,,,,,18.58426285,,65000
34/6-1 S,3364.1144,483663.0625,6827644,-3182.146973,SHETLAND GP.,Tryggvason Fm.,8.686073303,,1.572844863,1.551914215,,111.8166199,,0.611286759,,99.49752045,,12.25000095,,193.1515961,,,,,19.00485611,,65000
34/6-1 S,3364.2664,483663.1563,6827643.5,-3182.24585,SHETLAND GP.,Tryggvason Fm.,8.68626976,,1.54786396,1.583741665,,111.0267563,,0.628534913,,99.01934052,,12.25000095,,192.6891022,,,,,19.38333511,,65000
34/6-1 S,3364.4184,483663.25,6827643.5,-3182.344971,SHETLAND GP.,Tryggvason Fm.,8.686807632,,1.551466107,1.600366712,,109.9489517,,0.640679836,,100.2422791,,12.25000095,,188.9767914,,,,,19.76181603,,65000
34/6-1 S,3364.5704,483663.3438,6827643.5,-3182.444092,SHETLAND GP.,Tryggvason Fm.,8.6864748,,1.545980573,1.60563457,,109.2730942,,0.637959421,,100.4729538,,12.25000095,,191.691864,,,,,20.14029503,,65000
34/6-1 S,3364.7224,483663.4375,6827643.5,-3182.542969,SHETLAND GP.,Tryggvason Fm.,8.687140465,,1.533691883,1.603149056,,109.1358414,,0.636588335,,99.24151611,,12.25000095,,195.4654541,,,,,20.51877594,,65000
34/6-1 S,3364.8744,483663.5625,6827643.5,-3182.641846,SHETLAND GP.,Tryggvason Fm.,8.686625481,,1.541518688,1.601358891,,108.6465759,,0.65870297,,99.04006958,,12.25000095,,191.5431061,,,,,20.89725494,,65000
34/6-1 S,3365.0264,483663.6563,6827643.5,-3182.740967,SHETLAND GP.,Tryggvason Fm.,8.686644554,,1.53454566,1.583198309,,108.0797119,,0.687904,,98.41589356,,12.25000095,,192.5943146,,,,,21.07483101,,65000
34/6-1 S,3365.1784,483663.75,6827643.5,-3182.839844,SHETLAND GP.,Tryggvason Fm.,8.687335968,,1.547296882,1.5918293,,107.1405563,,0.704970479,,97.60969544,,12.25000095,,190.4780579,,,,,20.29659081,,65000
34/6-1 S,3365.3304,483663.8438,6827643.5,-3182.938721,SHETLAND GP.,Tryggvason Fm.,8.686634064,,1.553103924,1.593790889,,106.8824234,,0.687018871,,99.18016815,,12.25000095,,185.6867523,,,,,19.5183506,,65000
34/6-1 S,3365.4824,483663.9375,6827643.5,-3183.037842,SHETLAND GP.,Tryggvason Fm.,8.686917305,,1.526468158,1.561075449,,106.8787842,,0.66323489,,98.90009308,,12.25000095,,191.1695252,,,,,18.74011231,,65000
34/6-1 S,3365.6344,483664.0625,6827643,-3183.136963,SHETLAND GP.,Tryggvason Fm.,8.68669796,,1.519672632,1.565073729,,107.1177673,,0.691803277,,98.7886734,,12.25000095,,187.166275,,,,,17.9618721,,65000
34/6-1 S,3365.7864,483664.1563,6827643,-3183.23584,SHETLAND GP.,Tryggvason Fm.,8.687117577,,1.50928998,1.590636373,,107.1608276,,0.694837689,,99.46082306,,12.25000095,,190.6501923,,,,,17.1836319,,65000
34/6-1 S,3365.9384,483664.25,6827643,-3183.334961,SHETLAND GP.,Tryggvason Fm.,8.686035156,,1.500168085,1.620959997,,107.4238281,,0.693475485,,99.05430603,,12.25000095,,197.7468262,,,,,16.40539169,,65000
34/6-1 S,3366.0904,483664.3438,6827643,-3183.433838,SHETLAND GP.,Tryggvason Fm.,8.686335564,,1.498617411,1.636417389,,108.4565582,,0.648989618,,98.79064179,,12.25000095,,195.7084961,,,,,15.28815174,,65000
34/6-1 S,3366.2424,483664.4375,6827643,-3183.532715,SHETLAND GP.,Tryggvason Fm.,8.687291145,,1.49985373,1.621538401,,109.7096252,,0.624454081,,99.41978455,,12.25000095,,189.6596985,,,,,13.93991184,,65000
34/6-1 S,3366.3944,483664.5625,6827643,-3183.631836,SHETLAND GP.,Tryggvason Fm.,8.687457085,,1.497177601,1.626177907,,110.2915726,,0.61998564,,98.01049805,,12.25000095,,186.8974304,,,,,12.59167194,,65000
34/6-1 S,3366.5464,483664.6563,6827643,-3183.730713,SHETLAND GP.,Tryggvason Fm.,8.687160492,,1.502237082,1.624601603,,110.6136932,,0.614059269,,97.36249542,,12.25000095,,188.1667481,,,,,11.24343205,,65000
34/6-1 S,3366.6984,483664.75,6827643,-3183.829834,SHETLAND GP.,Tryggvason Fm.,8.686293602,,1.522951961,1.620048046,,110.4743729,,0.597754479,,98.49384308,,12.25000095,,187.4304657,,,,,9.895192146,,65000
34/6-1 S,3366.8504,483664.8438,6827642.5,-3183.928711,SHETLAND GP.,Tryggvason Fm.,8.686378479,,1.569577217,1.572309017,,111.2480774,,0.591199219,,99.48537445,,12.25000095,,187.5743256,,,,,8.546952248,,65000
34/6-1 S,3367.0024,483664.9375,6827642.5,-3184.027832,SHETLAND GP.,Tryggvason Fm.,8.686400414,,1.564151406,1.516933322,,112.7821732,,0.599205792,,98.40114594,,12.25000095,,185.9568329,,,,,7.220767975,,65000
34/6-1 S,3367.1544,483665.0625,6827642.5,-3184.126953,SHETLAND GP.,Tryggvason Fm.,8.686619759,,1.530067682,1.551384807,,113.2267838,,0.578362823,,99.01634979,,12.25000095,,192.1230011,,,,,7.269407749,,65000
34/6-1 S,3367.3064,483665.1563,6827642.5,-3184.22583,SHETLAND GP.,Tryggvason Fm.,8.687847138,,1.501775146,1.568327546,,113.6990662,,0.561317921,,99.25173187,,12.25000095,,191.0772705,,,,,7.318048,,65000
34/6-1 S,3367.4584,483665.25,6827642.5,-3184.324707,SHETLAND GP.,Tryggvason Fm.,8.690385819,,1.4815346,1.542212725,,114.1981583,,0.54353106,,102.5444946,,12.25000095,,199.7131653,,,,,7.366687775,,65000
34/6-1 S,3367.6104,483665.3438,6827642.5,-3184.423584,SHETLAND GP.,Tryggvason Fm.,8.691095352,,1.451000571,1.555992723,,114.653244,,0.561170042,,102.8561707,,12.25000095,,200.529068,,,,,7.415328026,,65000
34/6-1 S,3367.7624,483665.4375,6827642.5,-3184.522705,SHETLAND GP.,Tryggvason Fm.,8.688632011,,1.468644023,1.530414462,,116.9778748,,0.559467912,,103.6782532,,12.25000095,,200.1519165,,,,,7.4639678,,65000
34/6-1 S,3367.9144,483665.5625,6827642.5,-3184.621826,SHETLAND GP.,Tryggvason Fm.,8.689380646,,1.501458049,1.504236579,,118.5295181,,0.555063009,,104.9048004,,12.25000095,,206.4157105,,,,,7.512608051,,65000
34/6-1 S,3368.0664,483665.6563,6827642.5,-3184.720703,SHETLAND GP.,Tryggvason Fm.,8.689393997,,1.484283805,1.521307945,,117.6721802,,0.578186512,,104.8247376,,12.25000095,,208.2868195,,,,,7.578512192,,65000
34/6-1 S,3368.2184,483665.75,6827642,-3184.819824,SHETLAND GP.,Tryggvason Fm.,8.693181992,,1.419312,1.537572742,,115.2702103,,0.611663818,,103.4625702,,12.25000095,,204.7630615,,,,,7.666671753,,65000
34/6-1 S,3368.3704,483665.8438,6827642,-3184.918701,SHETLAND GP.,Tryggvason Fm.,8.693412781,,1.400311351,1.55911541,,112.9186935,,0.590797484,,101.2154999,,12.25000095,,198.9684296,,,,,7.754831791,,65000
34/6-1 S,3368.5224,483665.9375,6827642,-3185.017578,SHETLAND GP.,Tryggvason Fm.,8.692750931,,1.423939586,1.576875687,,111.735817,,0.517828643,,99.53002167,,12.25000095,,198.4180908,,,,,7.842991829,,65000
34/6-1 S,3368.6744,483666.0625,6827642,-3185.116699,SHETLAND GP.,Tryggvason Fm.,8.692140579,,1.438400507,1.57386744,,111.6086578,,0.480389476,,98.89598084,,12.25000095,,196.5246429,,,,,7.931151867,,65000
34/6-1 S,3368.8264,483666.1563,6827642,-3185.215576,SHETLAND GP.,Tryggvason Fm.,8.693267822,,1.461280227,1.524858117,,111.4796982,,0.48947382,,100.1247253,,12.25000095,,193.3852234,,,,,8.019311905,,65000
34/6-1 S,3368.9784,483666.25,6827642,-3185.314697,SHETLAND GP.,Tryggvason Fm.,8.693571091,,1.52767098,1.508044481,,111.2670136,,0.503403783,,101.425766,,12.25000095,,197.9841461,,,,,8.107471466,,65000
34/6-1 S,3369.1304,483666.3438,6827642,-3185.413574,SHETLAND GP.,Tryggvason Fm.,8.693087578,,1.534314513,1.514070511,,110.6478195,,0.511871755,,101.4078827,,12.25000095,,198.3648987,,,,,8.138256073,,65000
34/6-1 S,3369.2824,483666.4688,6827642,-3185.512695,SHETLAND GP.,Tryggvason Fm.,8.692715645,,1.491934061,1.508402824,,111.2169266,,0.523051679,,101.2252655,,12.25000095,,196.702179,,,,,8.159536362,,65000
34/6-1 S,3369.4344,483666.5625,6827642,-3185.611572,SHETLAND GP.,Tryggvason Fm.,8.693541527,,1.437225342,1.494167566,,112.0125351,,0.560618341,,101.4674377,,12.25000095,,203.673111,,,,,8.180815697,,65000
34/6-1 S,3369.5864,483666.6563,6827641.5,-3185.710693,SHETLAND GP.,Tryggvason Fm.,8.693868637,,1.39723742,1.528861404,,113.3050613,,0.594256222,,100.4496002,,12.25000095,,202.3986664,,,,,8.202095985,,65000
34/6-1 S,3369.7384,483666.75,6827641.5,-3185.80957,SHETLAND GP.,Tryggvason Fm.,8.694529533,,1.346126556,1.535540223,,115.0531311,,0.602658391,,100.1109695,,12.25000095,,213.8423615,,,,,8.223376274,,65000
