DEPTH_MD,GROUP,FORMATION,CALI,RMED,RDEP,RHOB,GR,FORCE_2020_LITHOFACIES_LITHOLOGY
903.31,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.515018463,1.693428278,58.26772308,65000
903.462,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.506471157,1.696088076,62.01612473,65000
903.614,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.498354435,1.699918389,61.02295685,65000
903.766,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.488692045,1.70186162,57.51596069,65000
903.918,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.47572875,1.701083899,55.70541382,65000
904.07,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.460396051,1.699371934,53.56891251,65000
904.222,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.450295925,1.698411942,50.32400513,65000
904.374,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.450193167,1.698200822,47.48664475,65000
904.526,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.463189602,1.698245525,47.88959122,65000
904.678,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.482876062,1.699817538,49.13223267,65000
904.83,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.48943603,1.703760028,50.43824005,65000
904.982,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.489400029,1.708454371,51.74500656,65000
905.134,HORDALAND GP.,Utsira Fm.,13.4359932,0.200000003,1.48929286,1.709033608,53.04632187,65000
905.286,HORDALAND GP.,Utsira Fm.,13.43835163,0.200000003,1.489199996,1.703814387,53.91176224,65000
905.438,HORDALAND GP.,Utsira Fm.,13.44422436,0.200000003,1.489149571,1.696325541,52.92971802,65000
905.59,HORDALAND GP.,Utsira Fm.,13.45101643,0.200000003,1.489027977,1.690491915,52.51899338,65000
905.742,HORDALAND GP.,Utsira Fm.,13.45381069,0.200000003,1.480576038,1.687059999,53.31606293,65000
905.894,HORDALAND GP.,Utsira Fm.,13.44970322,0.200000003,1.474817634,1.684678435,53.79007721,65000
906.046,HORDALAND GP.,Utsira Fm.,13.4426775,0.200000003,1.4795748,1.685103536,53.82611847,65000
906.198,HORDALAND GP.,Utsira Fm.,13.43762302,0.200000003,1.502752185,1.689627051,54.14809799,65000
906.35,HORDALAND GP.,Utsira Fm.,13.43593979,0.200000003,1.528839946,1.693259955,54.89072037,65000
906.502,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.549107194,1.691739202,55.70303726,65000
906.654,HORDALAND GP.,Utsira Fm.,13.43577004,0.200000003,1.572758317,1.688185692,56.26311874,65000
906.806,HORDALAND GP.,Utsira Fm.,13.43676281,0.200000003,1.596389532,1.693058491,56.49932861,65000
906.958,HORDALAND GP.,Utsira Fm.,13.44075394,0.200000003,1.618516803,1.70660007,56.7173233,65000
907.11,HORDALAND GP.,Utsira Fm.,13.44775581,0.200000003,1.642840028,1.710008025,56.93529511,65000
907.262,HORDALAND GP.,Utsira Fm.,13.45315743,0.200000003,1.661349773,1.668107748,57.15341187,65000
907.414,HORDALAND GP.,Utsira Fm.,13.45241928,0.200000003,1.683385611,1.573002935,58.55149841,65000
907.566,HORDALAND GP.,Utsira Fm.,13.44632626,0.200000003,1.691447258,1.475183249,64.41770935,65000
907.718,HORDALAND GP.,Utsira Fm.,13.43975449,0.200000003,1.68909359,1.461247206,68.75119782,65000
907.87,HORDALAND GP.,Utsira Fm.,13.4362936,0.200000003,1.676209807,1.588560581,68.1795044,65000
908.022,HORDALAND GP.,Utsira Fm.,13.43578243,0.200000003,1.665332079,1.827093601,66.82650757,65000
908.174,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.654331923,2.024326325,65.47680664,65000
908.326,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.63919282,2.092665434,65.03916168,65000
908.478,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.641011238,2.037933826,66.73527527,65000
908.63,HORDALAND GP.,Utsira Fm.,13.43571281,0.200000003,1.593024015,1.930948019,68.38990021,65000
908.782,HORDALAND GP.,Utsira Fm.,13.4364357,0.200000003,1.481151938,1.848733664,64.73356628,65000
908.934,HORDALAND GP.,Utsira Fm.,13.43987083,0.200000003,1.482039213,1.804372072,61.37664795,65000
909.086,HORDALAND GP.,Utsira Fm.,13.44656754,0.200000003,1.609626532,1.782132149,64.31050873,65000
909.238,HORDALAND GP.,Utsira Fm.,13.4529295,0.200000003,1.679543138,1.76912117,66.92863464,65000
909.39,HORDALAND GP.,Utsira Fm.,13.45574856,0.200000003,1.677843928,1.76570797,66.42850494,65000
909.542,HORDALAND GP.,Utsira Fm.,13.45613384,0.200000003,1.660192251,1.774896383,65.77722931,65000
909.694,HORDALAND GP.,Utsira Fm.,13.45603371,0.200000003,1.64118886,1.789035082,65.12606049,65000
909.846,HORDALAND GP.,Utsira Fm.,13.4548254,0.200000003,1.627457619,1.79978323,64.47486877,65000
909.998,HORDALAND GP.,Utsira Fm.,13.45233536,0.200000003,1.612704754,1.804058552,63.82347107,65000
910.15,HORDALAND GP.,Utsira Fm.,13.45143986,0.200000003,1.589041948,1.801260352,63.17249298,65000
910.302,HORDALAND GP.,Utsira Fm.,13.45314789,0.200000003,1.568860889,1.795862913,62.52126694,65000
910.454,HORDALAND GP.,Utsira Fm.,13.45356846,0.200000003,1.558408022,1.789776802,61.87676239,65000
910.606,HORDALAND GP.,Utsira Fm.,13.44913006,0.200000003,1.555945635,1.783744812,61.57378388,65000
910.758,HORDALAND GP.,Utsira Fm.,13.44201183,0.200000003,1.556117654,1.778427124,61.59697342,65000
910.91,HORDALAND GP.,Utsira Fm.,13.43749142,0.200000003,1.561851144,1.775675774,61.64590073,65000
911.062,HORDALAND GP.,Utsira Fm.,13.4379406,0.200000003,1.569193602,1.775099993,61.69483948,65000
911.214,HORDALAND GP.,Utsira Fm.,13.44311619,0.200000003,1.572207212,1.774103165,61.74379349,65000
911.366,HORDALAND GP.,Utsira Fm.,13.45035839,0.200000003,1.580056667,1.770639181,61.77793884,65000
911.518,HORDALAND GP.,Utsira Fm.,13.45369911,0.200000003,1.5797472,1.765596032,61.49992752,65000
911.67,HORDALAND GP.,Utsira Fm.,13.45059204,0.200000003,1.570248008,1.761808038,60.99590683,65000
911.822,HORDALAND GP.,Utsira Fm.,13.44391632,0.200000003,1.562855959,1.76005435,60.49180603,65000
911.974,HORDALAND GP.,Utsira Fm.,13.44031143,0.200000003,1.557091951,1.760987401,59.991539,65000
912.126,HORDALAND GP.,Utsira Fm.,13.44364739,0.200000003,1.549738407,1.76749444,59.87356567,65000
912.278,HORDALAND GP.,Utsira Fm.,13.45051861,0.200000003,1.541808724,1.782918334,60.24790192,65000
912.43,HORDALAND GP.,Utsira Fm.,13.4534359,0.200000003,1.542252064,1.803851962,60.62207413,65000
912.582,HORDALAND GP.,Utsira Fm.,13.45001602,0.200000003,1.54738164,1.823682308,60.99638367,65000
912.734,HORDALAND GP.,Utsira Fm.,13.44307995,0.200000003,1.55407083,1.835763693,61.37060928,65000
912.886,HORDALAND GP.,Utsira Fm.,13.4376421,0.200000003,1.564157605,1.837883115,61.74469757,65000
913.038,HORDALAND GP.,Utsira Fm.,13.43593979,0.200000003,1.572152734,1.832715154,62.11904144,65000
913.19,HORDALAND GP.,Utsira Fm.,13.4357481,0.200000003,1.583552003,1.825384021,62.46138001,65000
913.342,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.619510412,1.820612788,62.31010437,65000
913.494,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.70478487,1.821423173,61.69675064,65000
913.646,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.780497432,1.828093052,61.03735733,65000
913.798,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.845738173,1.83837533,60.37765884,65000
913.95,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.918400049,1.853119969,59.71620178,65000
914.102,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.973608017,1.872916818,59.54328919,65000
914.254,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.996336222,1.89023447,60.88076401,65000
914.406,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,2.013628244,1.89243722,62.56281662,65000
914.558,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,2.049491167,1.880303979,64.24447632,65000
914.71,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,2.086535931,1.864096046,65.9274292,65000
914.862,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,2.148884773,1.8522048,67.63576508,65000
915.014,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,2.206590414,1.845564842,69.37361908,65000
915.166,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,2.26302886,1.844421625,71.11243439,65000
915.318,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,2.285035133,1.849599242,72.85882568,65000
915.47,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,2.229263306,1.859536648,74.6530304,65000
915.622,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,2.076618195,1.868922234,76.47999573,65000
915.774,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.99383831,1.874587178,78.27757263,65000
915.926,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.955172896,1.880470395,79.83821106,65000
916.078,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.959531307,1.89100492,81.26662445,65000
916.23,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.992450118,1.906861186,82.69045258,65000
916.382,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.986556053,1.922742367,81.27136993,65000
916.534,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.961506367,1.929656029,79.37515259,65000
916.686,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.959298849,1.923219919,79.0425415,65000
916.838,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.95757401,1.908001185,79.71390533,65000
916.99,HORDALAND GP.,Utsira Fm.,13.43570042,0.200000003,1.950031996,1.891103983,80.42612457,65000
917.142,HORDALAND GP.,Utsira Fm.,13.43607616,0.200000003,1.939348579,1.879620433,81.09946442,65000
917.294,HORDALAND GP.,Utsira Fm.,13.43860626,0.200000003,1.949550152,1.874807715,81.22453308,65000
917.446,HORDALAND GP.,Utsira Fm.,13.44500542,0.200000003,1.976959109,1.874240875,81.12078095,65000
917.598,HORDALAND GP.,Utsira Fm.,13.45425129,0.200000003,2.010392904,1.875127196,81.59941101,65000
917.75,HORDALAND GP.,Utsira Fm.,13.46290016,0.200000003,2.023799896,1.87409997,81.26820374,65000
917.902,HORDALAND GP.,Utsira Fm.,13.46326447,0.200000003,2.019620419,1.866133213,78.13517761,65000
918.054,HORDALAND GP.,Utsira Fm.,13.46177197,0.200000003,2.007117748,1.849121571,75.93106842,65000
918.206,HORDALAND GP.,Utsira Fm.,13.45781517,0.200000003,1.983814359,1.82340157,76.28071594,65000
918.358,HORDALAND GP.,Utsira Fm.,13.45629406,0.200000003,1.967964768,1.794550419,77.7175827,65000
918.51,HORDALAND GP.,Utsira Fm.,13.45527458,0.200000003,1.961056233,1.769397855,79.91680908,65000
918.662,HORDALAND GP.,Utsira Fm.,13.45107079,0.201480001,1.980829597,1.754964829,82.17635346,65000
918.814,HORDALAND GP.,Utsira Fm.,13.44407654,0.211809605,2.027319193,1.75054872,84.4375,65000
918.966,HORDALAND GP.,Utsira Fm.,13.43877125,0.218445525,2.054986239,1.752974033,86.60475159,65000
919.118,HORDALAND GP.,Utsira Fm.,13.4393158,0.218500003,2.059993506,1.757109523,85.73539734,65000
919.27,HORDALAND GP.,Utsira Fm.,13.44567585,0.218500003,2.047580004,1.759772062,84.13751221,65000
919.422,HORDALAND GP.,Utsira Fm.,13.45196533,0.218500003,2.053672075,1.761839151,83.67870331,65000
919.574,HORDALAND GP.,Utsira Fm.,13.45307159,0.218500003,2.05971837,1.762959123,84.35856628,65000
919.726,HORDALAND GP.,Utsira Fm.,13.44837952,0.218500003,2.059719086,1.760495424,86.66866303,65000
919.878,HORDALAND GP.,Utsira Fm.,13.44357109,0.218500003,2.055014372,1.753200769,89.65591431,65000
920.03,HORDALAND GP.,Utsira Fm.,13.44887543,0.218500003,2.091567993,1.742964029,92.64884186,65000
920.182,HORDALAND GP.,Utsira Fm.,13.45676518,0.218500003,2.12441349,1.732823968,94.59012604,65000
920.334,HORDALAND GP.,Utsira Fm.,13.45773792,0.218500003,2.101953268,1.726917982,93.82940674,65000
920.486,HORDALAND GP.,Utsira Fm.,13.45871067,0.218500003,2.060166359,1.724579215,91.80425263,65000
920.638,HORDALAND GP.,Utsira Fm.,13.45901871,0.218500003,2.022360563,1.679622293,90.39730072,65000
920.79,HORDALAND GP.,Utsira Fm.,13.45377731,0.218500003,2.015989304,1.548857212,90.79224396,65000
920.942,HORDALAND GP.,Utsira Fm.,13.45383644,0.218500003,2.021446466,1.357784033,92.47266388,65000
921.094,HORDALAND GP.,Utsira Fm.,13.45294666,0.218500003,2.021324873,1.192217588,94.34053803,65000
921.246,HORDALAND GP.,Utsira Fm.,13.44736958,0.218500003,2.021203041,1.158172846,95.71338654,65000
921.398,HORDALAND GP.,Utsira Fm.,13.44040203,0.218500003,2.016186714,1.333631158,95.72019196,65000
921.55,HORDALAND GP.,Utsira Fm.,13.43673992,0.218500003,2.000819922,1.653839946,93.93766022,65000
921.702,HORDALAND GP.,Utsira Fm.,13.43577671,0.218500003,1.988887906,1.988325596,92.09200287,65000
921.854,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,1.999928117,2.213695288,90.24667358,65000
922.006,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.024424791,2.274049759,88.39967346,65000
922.158,HORDALAND GP.,Utsira Fm.,13.43577957,0.218500003,2.026232958,2.182552815,86.55519104,65000
922.31,HORDALAND GP.,Utsira Fm.,13.43681622,0.218500003,2.007980108,2.043836117,84.98610687,65000
922.462,HORDALAND GP.,Utsira Fm.,13.44090176,0.218500003,2.001930475,1.916701555,85.65907288,65000
922.614,HORDALAND GP.,Utsira Fm.,13.44795418,0.218500003,2.001808882,1.830243945,87.87094879,65000
922.766,HORDALAND GP.,Utsira Fm.,13.45317745,0.218500003,2.00168705,1.781331301,88.87014008,65000
922.918,HORDALAND GP.,Utsira Fm.,13.45228958,0.218500003,2.001565695,1.750888825,88.97961426,65000
923.07,HORDALAND GP.,Utsira Fm.,13.4461298,0.218500003,2.001443863,1.73476553,89.4983902,65000
923.222,HORDALAND GP.,Utsira Fm.,13.43959808,0.218500003,2.001322508,1.735558748,90.11927033,65000
923.374,HORDALAND GP.,Utsira Fm.,13.43621826,0.218500003,1.99207437,1.739376783,89.40262604,65000
923.526,HORDALAND GP.,Utsira Fm.,13.43577862,0.218500003,1.986605525,1.73344481,88.20449829,65000
923.678,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,1.982903004,1.721885204,87.00537872,65000
923.83,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,1.979491115,1.711818814,86.59017181,65000
923.982,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,1.973263145,1.705961585,88.10262299,65000
924.134,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,1.986849546,1.702905536,90.22119141,65000
924.286,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.027019024,1.699391961,92.3535614,65000
924.438,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.0512743,1.695287228,94.41752625,65000
924.59,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.076987982,1.692548037,95.24386597,65000
924.742,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.093227863,1.691444874,94.98641205,65000
924.894,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.11350131,1.689866424,95.51316071,65000
925.046,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.134492159,1.687116742,95.96136475,65000
925.198,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.149595261,1.684724093,95.34965515,65000
925.35,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.151720047,1.684260011,93.92560577,65000
925.502,HORDALAND GP.,Utsira Fm.,13.43644619,0.218500003,2.151591539,1.686151147,92.48634338,65000
925.654,HORDALAND GP.,Utsira Fm.,13.44047642,0.218500003,2.14912796,1.690012097,91.32100678,65000
925.806,HORDALAND GP.,Utsira Fm.,13.44743252,0.218500003,2.133729696,1.694088817,91.83028412,65000
925.958,HORDALAND GP.,Utsira Fm.,13.45285893,0.218500003,2.118417501,1.697061539,94.26233673,65000
926.11,HORDALAND GP.,Utsira Fm.,13.45266819,0.218500003,2.115231514,1.698052168,97.09693909,65000
926.262,HORDALAND GP.,Utsira Fm.,13.44661427,0.218490407,2.113180876,1.697451949,99.93408966,65000
926.414,HORDALAND GP.,Utsira Fm.,13.4399147,0.218400002,2.131288767,1.697062373,102.7707596,65000
926.566,HORDALAND GP.,Utsira Fm.,13.43656063,0.218452781,2.155249357,1.6978333,104.5903702,65000
926.718,HORDALAND GP.,Utsira Fm.,13.43575192,0.218500003,2.15464282,1.699441433,103.7805176,65000
926.87,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.147480011,1.70056808,101.7594528,65000
927.022,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.126801729,1.69946003,97.4744339,65000
927.174,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.105189323,1.69579196,93.39118958,65000
927.326,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.083850145,1.690806389,92.09327698,65000
927.478,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.055033445,1.687881589,92.42825317,65000
927.63,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.031872034,1.691424012,93.51313019,65000
927.782,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.018500805,1.701863766,94.57440186,65000
927.934,HORDALAND GP.,Utsira Fm.,13.43574715,0.218500003,2.016631126,1.714464188,94.76107025,65000
928.086,HORDALAND GP.,Utsira Fm.,13.43641853,0.218500003,2.037740707,1.726091981,94.31097412,65000
928.238,HORDALAND GP.,Utsira Fm.,13.43986416,0.218500003,2.048762322,1.736584067,93.86066437,65000
928.39,HORDALAND GP.,Utsira Fm.,13.44668293,0.218500003,2.051515341,1.746541381,94.37957001,65000
928.542,HORDALAND GP.,Utsira Fm.,13.45250607,0.218500003,2.057871342,1.751428843,96.34581757,65000
928.694,HORDALAND GP.,Utsira Fm.,13.45271969,0.218500003,2.077843189,1.74472487,98.37627411,65000
928.846,HORDALAND GP.,Utsira Fm.,13.44722271,0.218500003,2.092851162,1.728833556,99.98954773,65000
928.998,HORDALAND GP.,Utsira Fm.,13.44029427,0.218500003,2.103061438,1.710745573,100.080452,65000
929.15,HORDALAND GP.,Utsira Fm.,13.43830013,0.218500003,2.11327982,1.699620009,99.27468109,65000
929.302,HORDALAND GP.,Utsira Fm.,13.44267082,0.218500003,2.123494387,1.697415113,97.81163788,65000
929.454,HORDALAND GP.,Utsira Fm.,13.44960308,0.218500003,2.133708954,1.703439951,97.72051239,65000
929.606,HORDALAND GP.,Utsira Fm.,13.45382118,0.218500003,2.143926621,1.715702176,100.0415726,65000
929.758,HORDALAND GP.,Utsira Fm.,13.45298481,0.218500003,2.154112101,1.729450345,101.0509262,65000
929.91,HORDALAND GP.,Utsira Fm.,13.4514122,0.218500003,2.163784027,1.73873198,98.99321747,65000
930.062,HORDALAND GP.,Utsira Fm.,13.45264244,0.218500003,2.173266888,1.742693186,96.9496994,65000
930.214,HORDALAND GP.,Utsira Fm.,13.45388508,0.218500003,2.182681322,1.744567752,95.76564789,65000
930.366,HORDALAND GP.,Utsira Fm.,13.45084477,0.218500003,2.191581726,1.747969627,98.09798431,65000
930.518,HORDALAND GP.,Utsira Fm.,13.4439373,0.218500003,2.191147089,1.755797625,101.7614746,65000
930.67,HORDALAND GP.,Utsira Fm.,13.43889618,0.218500003,2.180137873,1.769485712,103.7665863,65000
930.822,HORDALAND GP.,Utsira Fm.,13.4399004,0.218500003,2.168099642,1.785830736,102.7897263,65000
930.974,HORDALAND GP.,Utsira Fm.,13.44597244,0.218500003,2.155108929,1.799995184,102.3529968,65000
931.126,HORDALAND GP.,Utsira Fm.,13.45251179,0.218500003,2.139896154,1.8060776,104.1316299,65000
931.278,HORDALAND GP.,Utsira Fm.,13.45316029,0.218500003,2.125722647,1.801462293,106.2635727,65000
931.43,HORDALAND GP.,Utsira Fm.,13.44800186,0.218500003,2.127243757,1.790124893,107.2806549,65000
931.582,HORDALAND GP.,Utsira Fm.,13.44109249,0.218500003,2.146017551,1.77632165,103.2209396,65000
931.734,HORDALAND GP.,Utsira Fm.,13.43684483,0.218500003,2.168729544,1.764551997,98.4028244,65000
931.886,HORDALAND GP.,Utsira Fm.,13.43579102,0.218500003,2.189716101,1.758106351,98.82330322,65000
932.038,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.196099997,1.755644083,99.77242279,65000
932.19,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.196048021,1.752987981,100.7213135,65000
932.342,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.215724945,1.747525573,100.756073,65000
932.494,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.261432409,1.739724755,99.82977295,65000
932.646,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.305206299,1.732109666,98.83852387,65000
932.798,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.31956172,1.725933552,98.25710297,65000
932.95,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.319679976,1.720639944,97.29692078,65000
933.102,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.322330952,1.718101978,94.87864685,65000
933.254,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.32868886,1.723455191,92.69208527,65000
933.406,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.3359375,1.73712647,93.28464508,65000
933.558,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.343708754,1.748830438,93.77648926,65000
933.71,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.35206008,1.752099991,93.75800324,65000
933.862,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.360661507,1.750935197,94.15232849,65000
934.014,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.370540857,1.754348874,94.93939209,65000
934.166,HORDALAND GP.,Utsira Fm.,13.43570042,0.218500003,2.386818886,1.758634567,95.55670929,65000
934.318,HORDALAND GP.,Utsira Fm.,13.43570042,0.218445629,2.420180321,1.744905591,94.73173523,65000
934.47,HORDALAND GP.,Utsira Fm.,13.43570042,0.218400002,2.453900099,1.679311991,92.67172241,65000
934.622,HORDALAND GP.,Utsira Fm.,13.43570042,0.218400002,2.475920916,1.537857652,90.57566071,65000
934.774,HORDALAND GP.,Utsira Fm.,13.43632698,0.218500003,2.48474288,1.360033512,89.4121933,65000
934.926,HORDALAND GP.,Utsira Fm.,13.43957806,0.218500003,2.468273163,1.253086805,90.65634155,65000
935.078,HORDALAND GP.,Utsira Fm.,13.4461689,0.218500003,2.419283152,1.321917653,90.97850037,65000
935.23,HORDALAND GP.,Utsira Fm.,13.45236397,0.218500003,2.363628149,1.570780039,90.31717682,65000
935.382,HORDALAND GP.,Utsira Fm.,13.45347023,0.218500003,2.308297396,1.86943531,90.29025269,65000
935.534,HORDALAND GP.,Utsira Fm.,13.44791126,0.218500003,2.266749144,2.054961681,91.27604675,65000
