DEPTH_MD,GROUP,FORMATION,CALI,RMED,RDEP,RHOB,GR,FORCE_2020_LITHOFACIES_LITHOLOGY
2832.9844,VIKING GP.,Draupne Fm.,8.82331562,10.74951077,10.62208653,2.51325655,113.1879196,65030
2833.1364,VIKING GP.,Draupne Fm.,8.820440292,10.59311867,10.54473305,2.511769056,111.2385178,65030
2833.2884,VIKING GP.,Draupne Fm.,8.811786652,11.11746025,11.04757595,2.507392168,108.1622543,65030
2833.4404,VIKING GP.,Draupne Fm.,8.809900284,10.86831379,10.78344345,2.515162706,106.3187637,65030
2833.5924,VIKING GP.,Draupne Fm.,8.819965363,13.11932278,13.13394165,2.514623165,104.4356918,65030
2833.7444,VIKING GP.,Draupne Fm.,8.81364727,14.33035851,14.23937511,2.520745039,103.8498306,65030
2833.8964,VIKING GP.,Draupne Fm.,8.806936264,14.1091547,13.9924202,2.522239924,100.3717194,65030
2834.0484,VIKING GP.,Draupne Fm.,8.817040443,14.97061634,14.87351131,2.610608816,98.4715271,65030
2834.2004,VIKING GP.,Draupne Fm.,8.79971695,15.23223591,15.15260792,2.518119574,99.81342316,65030
2834.3524,VIKING GP.,Draupne Fm.,8.785546303,12.6514616,12.49481678,2.469066382,105.6950913,65030
2834.5044,VIKING GP.,Draupne Fm.,8.751991272,10.91240025,10.71629143,2.455703974,109.4723587,65030
2834.6564,VIKING GP.,Draupne Fm.,8.719276428,11.97635269,12.08158684,2.461063385,109.7001953,65030
2834.8084,VIKING GP.,Draupne Fm.,8.692777634,12.91449833,13.08156967,2.454942942,106.6843262,65030
2834.9604,VIKING GP.,Draupne Fm.,8.680654526,13.66706944,13.86091137,2.45535779,106.2846985,65030
2835.1124,VIKING GP.,Draupne Fm.,8.665626526,12.64142132,12.68304825,2.466856718,104.7857971,65030
2835.2644,VIKING GP.,Draupne Fm.,8.633376122,14.56467533,14.43717575,2.481713772,105.7921143,65030
2835.4164,VIKING GP.,Draupne Fm.,8.616456986,13.52960682,13.4662838,2.473494053,105.2743759,65030
2835.5684,VIKING GP.,Draupne Fm.,8.605186462,12.98126411,12.91290379,2.585919142,106.5001831,65030
2835.7204,VIKING GP.,Draupne Fm.,8.583071709,13.66862965,13.53715611,2.509894133,106.5038528,65030
2835.8724,VIKING GP.,Draupne Fm.,8.572907448,15.29733658,15.15821552,2.454622269,107.2819595,65030
2836.0244,VIKING GP.,Draupne Fm.,8.578009605,14.13085175,14.0166111,2.447289467,108.6478729,65030
2836.1764,VIKING GP.,Draupne Fm.,8.577870369,10.45214939,10.20804119,2.457366228,111.2086563,65030
2836.3284,VIKING GP.,Draupne Fm.,8.600780487,10.22778034,9.918744087,2.48031354,114.5975113,65030
2836.4804,VIKING GP.,Draupne Fm.,8.606107712,11.13275242,10.79180622,2.501492262,116.1006393,65030
2836.6324,VIKING GP.,Draupne Fm.,8.609696388,10.88556957,10.59679031,2.494089842,115.2165299,65030
2836.7844,VIKING GP.,Draupne Fm.,8.604722977,9.151135445,8.960435867,2.478471279,111.8820038,65030
2836.9364,VIKING GP.,Draupne Fm.,8.602600098,9.44365406,9.298640251,2.465255261,108.3656006,65030
2837.0884,VIKING GP.,Draupne Fm.,8.606848717,12.38148022,12.09148026,2.464708567,106.8970566,65030
2837.2404,VIKING GP.,Draupne Fm.,8.595667839,12.91306973,12.62610817,2.516351938,101.8298645,65030
2837.3924,VIKING GP.,Draupne Fm.,8.585086823,15.3720274,14.9475956,2.723985434,91.38025665,30000
2837.5444,VIKING GP.,Draupne Fm.,8.574572563,28.60459709,28.10652542,2.720299482,82.57697296,30000
2837.6964,VIKING GP.,Draupne Fm.,8.588130951,22.31296539,21.86380959,2.601572514,85.90600586,30000
2837.8484,VIKING GP.,Draupne Fm.,8.598275185,14.09358025,13.77354145,2.531983376,100.091301,30000
2838.0004,VIKING GP.,Draupne Fm.,8.605997086,10.85562611,10.46249962,2.505704641,112.570549,65030
2838.1524,VIKING GP.,Draupne Fm.,8.604160309,10.69744873,10.24927425,2.47102046,118.0369644,65030
2838.3044,VIKING GP.,Draupne Fm.,8.604627609,11.28587341,10.86224365,2.448142529,118.6792526,65030
2838.4564,VIKING GP.,Draupne Fm.,8.604534149,9.792541504,9.37191391,2.464199781,117.9128647,65030
2838.6084,VIKING GP.,Draupne Fm.,8.605063438,9.091155052,8.656058312,2.480950594,117.4678726,65030
2838.7604,VIKING GP.,Draupne Fm.,8.603394508,11.81783485,11.16578007,2.46406126,115.8571549,65030
2838.9124,VIKING GP.,Draupne Fm.,8.598605156,12.94823933,12.22256947,2.448865652,115.2905502,65030
2839.0644,VIKING GP.,Draupne Fm.,8.605036736,12.94478416,12.15162563,2.461290598,114.9367981,65030
2839.2164,VIKING GP.,Draupne Fm.,8.606244087,12.00110817,11.27139473,2.484727144,114.6992416,65030
2839.3684,VIKING GP.,Draupne Fm.,8.597427368,12.40189076,11.66418934,2.495468855,112.8472138,65030
2839.5204,VIKING GP.,Draupne Fm.,8.594099999,15.00691128,14.21219921,2.48687911,111.3998032,65030
2839.6724,VIKING GP.,Draupne Fm.,8.590176582,14.45206356,13.76830578,2.473632813,112.8844376,65030
2839.8244,VIKING GP.,Draupne Fm.,8.582564354,12.16081619,11.62880039,2.481252194,116.6715164,65030
2839.9764,VIKING GP.,Draupne Fm.,8.572425842,11.70005608,11.2057085,2.497805357,119.5391312,65030
2840.1284,VIKING GP.,Draupne Fm.,8.590350151,11.71260071,11.26122379,2.488917828,119.6342316,65030
2840.2804,VIKING GP.,Draupne Fm.,8.590071678,11.412323,10.9473238,2.478491306,118.7372208,65030
2840.4324,VIKING GP.,Draupne Fm.,8.581161499,11.7653513,11.29446697,2.477287769,117.0265503,65030
2840.5844,VIKING GP.,Draupne Fm.,8.579716682,13.74699593,13.30195522,2.473076344,115.7207184,65030
2840.7364,VIKING GP.,Draupne Fm.,8.589616776,16.52221108,16.10347939,2.469976902,112.6544724,65030
2840.8884,VIKING GP.,Draupne Fm.,8.583909988,18.39250183,18.10130119,2.48186326,109.9191132,65030
2841.0404,VIKING GP.,Draupne Fm.,8.579709053,17.62633705,17.56912422,2.502188921,108.2922669,65030
2841.1924,VIKING GP.,Draupne Fm.,8.59525013,15.16380405,15.25598431,2.512339115,108.1689682,65030
2841.3444,VIKING GP.,Draupne Fm.,8.596892357,15.42849731,15.51879406,2.513698578,108.6982193,65030
2841.4964,VIKING GP.,Draupne Fm.,8.590756416,19.97280502,20.18538666,2.644994974,106.758255,65030
2841.6484,VIKING GP.,Draupne Fm.,8.598096848,35.44601059,36.20863342,2.728226662,97.7091217,65030
2841.8004,VIKING GP.,Draupne Fm.,8.600740433,62.49458695,64.86855316,2.729263544,82.61452484,65030
2841.9524,VIKING GP.,Draupne Fm.,8.60350132,45.23004532,46.19253922,2.653167486,70.03179932,65030
2842.1044,VIKING GP.,Draupne Fm.,8.620271683,20.76695442,20.58516312,2.566188335,70.17422485,30000
2842.2564,VIKING GP.,Draupne Fm.,8.625574112,15.03519821,14.77264977,2.537839174,82.05886841,30000
2842.4084,VIKING GP.,Draupne Fm.,8.629200935,9.046595573,8.796643257,2.546533823,96.19750214,30000
2842.5604,VIKING GP.,Draupne Fm.,8.632516861,10.67003536,10.34869099,2.687201023,104.0619659,30000
2842.7124,VIKING GP.,Draupne Fm.,8.631539345,14.87794209,14.52873612,2.650838614,105.460228,65030
2842.8644,VIKING GP.,Draupne Fm.,8.628993988,13.4863863,13.18916798,2.54118371,105.9766541,65030
2843.0164,VIKING GP.,Draupne Fm.,8.633464813,11.20417023,10.89211083,2.490576744,108.1850281,65030
2843.1684,VIKING GP.,Draupne Fm.,8.627467156,11.88606834,11.51915741,2.472198248,110.9701691,65030
2843.3204,VIKING GP.,Draupne Fm.,8.631387711,15.10689735,14.5632391,2.474608898,111.1338272,65030
2843.4724,VIKING GP.,Draupne Fm.,8.631931305,17.29493332,16.54519653,2.483891487,112.3530502,65030
2843.6244,VIKING GP.,Draupne Fm.,8.62847805,16.02651978,15.30784988,2.497959137,111.8821411,65030
2843.7764,VIKING GP.,Draupne Fm.,8.628000259,14.90071487,14.39403725,2.502713919,110.7377319,65030
2843.9284,VIKING GP.,Draupne Fm.,8.62975502,15.22869682,14.75364208,2.526468992,107.5258637,65030
2844.0804,VIKING GP.,Draupne Fm.,8.637850761,16.07766342,15.57624817,2.524067164,106.6454315,65030
2844.2324,VIKING GP.,Draupne Fm.,8.631594658,13.90144157,13.46294403,2.498072147,108.9806976,65030
2844.3844,VIKING GP.,Draupne Fm.,8.633934021,9.686927795,9.356144905,2.486022472,112.6366043,65030
2844.5364,VIKING GP.,Draupne Fm.,8.63757515,7.925579071,7.639170647,2.500704765,116.2704239,65030
2844.6884,VIKING GP.,Draupne Fm.,8.650360107,7.310243607,7.0528965,2.521532297,116.4867859,65030
2844.8404,VIKING GP.,Draupne Fm.,8.659099579,8.445209503,8.115633965,2.531232834,115.361763,65030
2844.9924,VIKING GP.,Draupne Fm.,8.650455475,11.32093048,10.9812355,2.520194054,114.1407318,65030
2845.1444,VIKING GP.,Draupne Fm.,8.656726837,12.46977139,12.15982246,2.502195835,115.245018,65030
2845.2964,VIKING GP.,Draupne Fm.,8.670433044,14.4847784,14.03516007,2.482084751,116.9286728,65030
2845.4484,VIKING GP.,Draupne Fm.,8.666894913,16.63625717,16.03199577,2.478583813,115.6711044,65030
2845.6004,VIKING GP.,Draupne Fm.,8.673443794,19.6003418,19.12175942,2.471055031,112.0954971,65030
2845.7524,VIKING GP.,Draupne Fm.,8.675658226,21.34501648,21.07457733,2.465108872,109.2218781,65030
2845.9044,VIKING GP.,Draupne Fm.,8.677886009,18.91818619,18.70940399,2.469163418,108.3681183,65030
2846.0564,VIKING GP.,Draupne Fm.,8.680112839,15.44633579,15.26598644,2.477746487,109.4608154,65030
2846.2084,VIKING GP.,Draupne Fm.,8.687083244,16.47620964,16.18756485,2.483416319,109.3379288,65030
2846.3604,VIKING GP.,Draupne Fm.,8.701151848,13.5692997,13.27210426,2.486189842,108.6014404,65030
2846.5124,VIKING GP.,Draupne Fm.,8.716895104,7.778257847,7.518387318,2.490976095,106.7594452,65030
2846.6644,VIKING GP.,Draupne Fm.,8.720004082,9.639479637,9.226470947,2.477763176,106.0942459,65030
2846.8164,VIKING GP.,Draupne Fm.,8.712946892,13.92010021,13.38182068,2.461150408,107.3991699,65030
2846.9684,VIKING GP.,Draupne Fm.,8.714726448,10.8120327,10.35673904,2.476147652,108.309639,65030
2847.1204,VIKING GP.,Draupne Fm.,8.720730782,9.445790291,8.971678734,2.56107378,105.8526001,65030
2847.2724,VIKING GP.,Draupne Fm.,8.724967957,15.80485725,15.04908466,2.582680225,101.6357346,65030
2847.4244,VIKING GP.,Draupne Fm.,8.718268395,17.49177361,16.67140007,2.525038004,99.32358551,65030
2847.5764,VIKING GP.,Draupne Fm.,8.703235626,16.31585693,15.7396059,2.486748457,100.2911987,65030
2847.7284,VIKING GP.,Draupne Fm.,8.688202858,13.75615501,13.44985008,2.482143402,102.0842056,65030
2847.8804,VIKING GP.,Draupne Fm.,8.675343514,12.99496079,12.82503986,2.491753578,103.3579941,65030
2848.0324,VIKING GP.,Draupne Fm.,8.669233322,15.19380474,14.96769524,2.50424552,104.1661835,65030
2848.1844,VIKING GP.,Draupne Fm.,8.664757729,16.46234512,16.2162075,2.513034821,104.0489044,65030
2848.3364,VIKING GP.,Draupne Fm.,8.664985657,16.73587036,16.56529808,2.50590682,103.5502548,65030
2848.4884,VIKING GP.,Draupne Fm.,8.664430618,15.79575825,15.68027687,2.512418747,103.3203659,65030
2848.6404,VIKING GP.,Draupne Fm.,8.661899567,16.22179413,16.1540966,2.539051056,102.9189987,65030
2848.7924,VIKING GP.,Draupne Fm.,8.661899567,15.8745575,15.81228161,2.534223795,101.3311157,65030
2848.9444,VIKING GP.,Draupne Fm.,8.648171425,14.47229672,14.4512043,2.521445751,99.65356445,65030
2849.0964,VIKING GP.,Draupne Fm.,8.628911018,15.21805477,15.30898857,2.523907423,100.0751801,65030
2849.2484,VIKING GP.,Draupne Fm.,8.626092911,13.78086567,13.82589912,2.523208857,102.7331314,65030
2849.4004,VIKING GP.,Draupne Fm.,8.624085426,11.02923393,10.98685455,2.521574259,104.8109055,65030
2849.5524,VIKING GP.,Draupne Fm.,8.624004364,16.81932449,16.94194603,2.531161308,104.1698685,65030
2849.7044,VIKING GP.,Draupne Fm.,8.622037888,21.26609993,21.42206574,2.516838312,101.1840515,65030
2849.8564,VIKING GP.,Draupne Fm.,8.624619484,18.63668633,18.44131661,2.507744074,97.89469147,65030
2850.0084,VIKING GP.,Draupne Fm.,8.631799698,18.38454819,17.87294769,2.541714668,96.82276917,65030
2850.1604,VIKING GP.,Draupne Fm.,8.640108109,20.74061203,20.01369095,2.562109709,97.24640656,65030
2850.3124,VIKING GP.,Draupne Fm.,8.64630127,21.83947182,20.99464226,2.539955854,97.00854492,65030
2850.4644,VIKING GP.,Draupne Fm.,8.652196884,20.60762978,19.88818932,2.495533228,96.75183106,65030
2850.6164,VIKING GP.,Draupne Fm.,8.661960602,18.98651505,18.35204697,2.489466906,98.80734253,65030
2850.7684,VIKING GP.,Draupne Fm.,8.664546967,16.03814507,15.42614651,2.511543751,104.2373734,65030
2850.9204,VIKING GP.,Draupne Fm.,8.664400101,9.787087441,9.34267807,2.530267477,108.7955551,65030
2851.0724,VIKING GP.,Draupne Fm.,8.66883564,7.802770615,7.362714768,2.537200451,107.7355042,65030
2851.2244,VIKING GP.,Draupne Fm.,8.667537689,16.5116024,15.6789217,2.532001495,102.1183167,65030
2851.3764,VIKING GP.,Draupne Fm.,8.661899567,21.96327782,20.9006691,2.532600641,96.47997284,65030
2851.5284,VIKING GP.,Draupne Fm.,8.659074783,19.45349312,18.51085663,2.527492285,94.02497864,65030
2851.6804,VIKING GP.,Draupne Fm.,8.652794838,19.63895226,18.71778297,2.521019697,93.62769318,65030
2851.8324,VIKING GP.,Draupne Fm.,8.637480736,22.20456505,21.22377586,2.524502277,94.06951141,65030
2851.9844,VIKING GP.,Draupne Fm.,8.624761581,23.43527031,22.57743645,2.498509884,95.73695374,65030
2852.1364,VIKING GP.,Draupne Fm.,8.624736786,20.02176857,19.560709,2.485976458,97.86691284,65030
2852.2884,VIKING GP.,Draupne Fm.,8.626552582,15.02639961,14.97396755,2.507741213,99.59031677,65030
2852.4404,VIKING GP.,Draupne Fm.,8.623921394,18.01570129,18.34387016,2.525224924,100.5988312,65030
2852.5924,VIKING GP.,Draupne Fm.,8.615781784,25.19838333,25.89290619,2.547475338,100.3897858,65030
2852.7444,VIKING GP.,Draupne Fm.,8.607382774,27.79369927,28.52989006,2.546180964,98.49487305,65030
2852.8964,VIKING GP.,Draupne Fm.,8.589283943,26.39851761,26.677454,2.536386251,95.46339417,65030
2853.0484,VIKING GP.,Draupne Fm.,8.582342148,25.4451294,25.16902351,2.530349255,93.25895691,65030
2853.2004,VIKING GP.,Draupne Fm.,8.588685036,29.89556885,29.33728218,2.532055378,93.53505707,65030
2853.3524,VIKING GP.,Draupne Fm.,8.593539238,34.44861221,33.83850479,2.53771615,95.71666718,65030
2853.5044,VIKING GP.,Draupne Fm.,8.590875626,34.60492325,34.20683289,2.523406506,98.2758255,65030
2853.6564,VIKING GP.,Draupne Fm.,8.575913429,31.49769211,31.31091499,2.486486673,98.45991516,65030
2853.8084,VIKING GP.,Draupne Fm.,8.55637455,21.00452805,20.80146408,2.413424015,93.57415772,65030
2853.9604,VIKING GP.,Draupne Fm.,8.523387909,12.74295235,12.41115665,2.337496042,83.01496887,65030
2854.1124,VIKING GP.,Draupne Fm.,8.496783257,19.50129509,19.19269562,2.264817953,69.28005981,65030
2854.2644,VIKING GP.,Draupne Fm.,8.481300354,36.11727524,36.20317841,2.201297045,58.41744614,65030
2854.4164,VIKING GP.,Draupne Fm.,8.482548714,38.26242828,38.2278862,2.314341307,55.57201386,65030
2854.5684,VIKING GP.,Draupne Fm.,8.49158001,28.10550118,27.10568047,2.408501148,61.0500946,65030
2854.7204,VIKING GP.,Draupne Fm.,8.496025085,30.12787437,28.90790176,2.318563223,66.7338028,65030
2854.8724,VIKING GP.,Draupne Fm.,8.490926743,28.56245613,27.4122715,2.342664719,68.47524262,65030
2855.0244,VIKING GP.,Draupne Fm.,8.4876194,27.81145859,26.78610039,2.444801092,70.47091675,65030
2855.1764,VIKING GP.,Draupne Fm.,8.486147881,35.25300217,34.43407059,2.472654581,77.22177887,65030
2855.3284,VIKING GP.,Draupne Fm.,8.487688065,48.30447769,48.18332672,2.448354483,85.69820404,65030
2855.4804,VIKING GP.,Draupne Fm.,8.481300354,52.72135925,53.56886292,2.390034199,88.5456543,65030
2855.6324,VIKING GP.,Draupne Fm.,8.48249054,39.50024796,39.93911743,2.423071384,87.35688019,65030
2855.7844,VIKING GP.,Draupne Fm.,8.485282898,33.71984863,33.90394592,2.450284243,84.88620758,65030
2855.9364,VIKING GP.,Draupne Fm.,8.482165337,29.13270569,29.45168114,2.50906682,80.06179047,65030
2856.0884,VIKING GP.,Draupne Fm.,8.486186981,33.02141953,33.48365402,2.805528641,70.02562714,65030
2856.2404,VIKING GP.,Draupne Fm.,8.529065132,57.75151444,60.22491455,3.095281839,57.56435394,30000
2856.3924,VIKING GP.,Draupne Fm.,8.569893837,63.94473267,67.75654602,2.951113939,54.0937767,30000
2856.5444,VIKING GP.,Draupne Fm.,8.580789566,46.75909424,48.54896164,2.656104326,63.68054199,30000
2856.6964,VIKING GP.,Draupne Fm.,8.597187042,44.29846573,45.5521431,2.51807642,79.67247009,30000
2856.8484,VIKING GP.,Draupne Fm.,8.612848282,47.93215561,49.37852097,2.532007694,90.97384644,30000
2857.0004,VIKING GP.,Draupne Fm.,8.632192612,48.05755997,49.88540268,2.52966547,93.31113434,30000
2857.1524,VIKING GP.,Draupne Fm.,8.645512581,46.07421875,48.34782028,2.531617641,92.40378571,30000
2857.3044,VIKING GP.,Draupne Fm.,8.661314964,44.53245544,47.32722092,2.532809019,91.44324493,30000
2857.4564,VIKING GP.,Draupne Fm.,8.666941643,43.97290421,46.96541977,2.517606735,90.67486572,30000
2857.6084,VIKING GP.,Draupne Fm.,8.671494484,45.03736496,47.69266892,2.520597458,90.11031342,30000
2857.7604,VIKING GP.,Draupne Fm.,8.674635887,46.44109726,48.63986588,2.527015209,90.24612427,30000
2857.9124,VIKING GP.,Draupne Fm.,8.67870903,45.88939285,47.6327095,2.52733779,90.22581482,30000
2858.0644,VIKING GP.,Draupne Fm.,8.675132752,46.29292679,47.92565155,2.525914669,89.87821198,30000
2858.2164,VIKING GP.,Draupne Fm.,8.666487694,46.91142654,48.35334778,2.531729937,89.74119568,30000
2858.3684,VIKING GP.,Draupne Fm.,8.667625427,46.92637253,48.10376358,2.534292936,90.20848084,30000
2858.5204,VIKING GP.,Draupne Fm.,8.667881012,48.21104813,49.29240036,2.523811817,90.68012238,30000
2858.6724,VIKING GP.,Draupne Fm.,8.671376228,49.55611038,50.56347656,2.540385962,90.27152252,30000
2858.8244,VIKING GP.,Draupne Fm.,8.666968346,50.0004921,50.82667542,2.67410326,87.89545441,30000
2858.9764,VIKING GP.,Draupne Fm.,8.663672447,56.15691757,57.22769165,2.777005434,81.71950531,30000
2859.1284,VIKING GP.,Draupne Fm.,8.65571785,66.64459992,68.3290863,2.611434221,75.30489349,30000
2859.2804,VIKING GP.,Draupne Fm.,8.646490097,61.04598999,62.45564652,2.553329706,74.77262116,30000
2859.4324,VIKING GP.,Draupne Fm.,8.647719383,50.07767868,50.21011353,2.534966946,81.02848053,30000
2859.5844,VIKING GP.,Draupne Fm.,8.642901421,50.65238571,50.62200546,2.536443234,88.72628784,30000
2859.7364,VIKING GP.,Draupne Fm.,8.639300346,50.78438187,50.73193359,2.557965517,92.7172699,30000
2859.8884,VIKING GP.,Draupne Fm.,8.633372307,50.83032608,50.91086197,2.545205593,92.87330627,30000
