DEPTH_MD,GROUP,FORMATION,CALI,RMED,RDEP,RHOB,GR,FORCE_2020_LITHOFACIES_LITHOLOGY
1728.04,SHETLAND GP.,Jorsalfare Fm.,12.29097748,1.368462801,1.413332701,2.321525574,95.08960724,65000
1728.192,SHETLAND GP.,Jorsalfare Fm.,12.2929697,1.336276054,1.391750217,2.317539215,96.06924439,65000
1728.344,SHETLAND GP.,Jorsalfare Fm.,12.29629707,1.264581919,1.366898418,2.331152916,97.68372345,65000
1728.496,SHETLAND GP.,Jorsalfare Fm.,12.2529707,1.240464807,1.362389326,2.343054533,99.93200684,65000
1728.648,SHETLAND GP.,Jorsalfare Fm.,12.28096008,1.285586834,1.386672974,2.341443539,103.9506989,65000
1728.8,SHETLAND GP.,Jorsalfare Fm.,12.28433323,1.329632998,1.417699933,2.330934763,100.8498077,65000
1728.952,SHETLAND GP.,Jorsalfare Fm.,12.28623772,1.341728091,1.422097921,2.31474638,101.7840881,65000
1729.104,SHETLAND GP.,Jorsalfare Fm.,12.2822094,1.341466546,1.437979341,2.321230412,105.4194794,65000
1729.256,SHETLAND GP.,Jorsalfare Fm.,12.27685356,1.323084116,1.46178627,2.331824064,109.8391724,65000
1729.408,SHETLAND GP.,Jorsalfare Fm.,12.27393723,1.33498776,1.470483184,2.3307302,107.1905975,65000
1729.56,SHETLAND GP.,Jorsalfare Fm.,12.26710033,1.339498997,1.459141135,2.327600002,101.6512985,65000
1729.712,SHETLAND GP.,Jorsalfare Fm.,12.25646305,1.354148626,1.442566395,2.325573683,97.77075958,65000
1729.864,SHETLAND GP.,Jorsalfare Fm.,12.25852776,1.365157604,1.429078221,2.324613094,96.71065521,65000
1730.016,SHETLAND GP.,Jorsalfare Fm.,12.25470352,1.353219628,1.439971447,2.326306105,98.87770844,65000
1730.168,SHETLAND GP.,Jorsalfare Fm.,12.24429989,1.348560453,1.459783912,2.336427927,99.47036743,65000
1730.32,SHETLAND GP.,Jorsalfare Fm.,12.25525951,1.391746402,1.479318976,2.345986843,97.42355347,65000
1730.472,SHETLAND GP.,Jorsalfare Fm.,12.24700928,1.415209889,1.491839051,2.343381643,94.03543854,65000
1730.624,SHETLAND GP.,Jorsalfare Fm.,12.22520447,1.343488097,1.451561809,2.339916229,91.52484894,65000
1730.776,SHETLAND GP.,Jorsalfare Fm.,12.18492127,1.306266666,1.432894349,2.34062767,101.6792984,65000
1730.928,SHETLAND GP.,Jorsalfare Fm.,12.18499565,1.318109274,1.429417968,2.336410999,112.7370682,65000
1731.08,SHETLAND GP.,Jorsalfare Fm.,12.21383953,1.304052949,1.433710575,2.333259583,106.7296906,65000
1731.232,SHETLAND GP.,Jorsalfare Fm.,12.22698116,1.297238827,1.461714029,2.331675053,102.8177948,65000
1731.384,SHETLAND GP.,Jorsalfare Fm.,12.29318428,1.291704178,1.444262028,2.323963642,103.766304,65000
1731.536,SHETLAND GP.,Jorsalfare Fm.,12.34646606,1.286718726,1.420680881,2.325963736,105.5400696,65000
1731.688,SHETLAND GP.,Jorsalfare Fm.,12.34148026,1.288882136,1.415768862,2.327283621,104.944809,65000
1731.84,SHETLAND GP.,Jorsalfare Fm.,12.37989235,1.302618623,1.413899899,2.328659535,98.41724396,65000
1731.992,SHETLAND GP.,Jorsalfare Fm.,12.37567806,1.319044828,1.430194616,2.341935396,94.78371429,65000
1732.144,SHETLAND GP.,Jorsalfare Fm.,12.31462288,1.322443605,1.445235133,2.356727839,92.69710541,65000
1732.296,SHETLAND GP.,Jorsalfare Fm.,12.21278,1.334950566,1.465691924,2.352959871,85.67546845,65000
1732.448,SHETLAND GP.,Jorsalfare Fm.,12.15413094,1.345124602,1.480398297,2.352249146,79.97898102,65000
1732.6,SHETLAND GP.,Jorsalfare Fm.,12.12935543,1.366279721,1.482933283,2.360403776,91.4036026,65000
1732.752,SHETLAND GP.,Jorsalfare Fm.,12.11345005,1.392564893,1.477455735,2.362855673,99.34308624,65000
1732.904,SHETLAND GP.,Jorsalfare Fm.,12.11291313,1.377030134,1.466297984,2.361281872,95.06173706,65000
1733.056,SHETLAND GP.,Jorsalfare Fm.,12.15456295,1.360155344,1.459389687,2.357872486,92.14589691,65000
1733.208,SHETLAND GP.,Jorsalfare Fm.,12.20607758,1.368848681,1.443987131,2.346259356,99.90859222,65000
1733.36,SHETLAND GP.,Jorsalfare Fm.,12.27165794,1.372933388,1.445318937,2.336040974,91.29399109,65000
1733.512,SHETLAND GP.,Jorsalfare Fm.,12.25977421,1.366978169,1.447202921,2.345518112,93.51812744,65000
1733.664,SHETLAND GP.,Jorsalfare Fm.,12.16354656,1.356037259,1.436138511,2.341752529,101.2784653,65000
1733.816,SHETLAND GP.,Jorsalfare Fm.,12.07739353,1.348482609,1.429142594,2.337830544,102.9251404,65000
1733.968,SHETLAND GP.,Jorsalfare Fm.,12.05695343,1.355203033,1.42723465,2.331500053,102.6614533,65000
1734.12,SHETLAND GP.,Jorsalfare Fm.,12.06505871,1.366358519,1.428039908,2.333819389,104.8295441,65000
1734.272,SHETLAND GP.,Jorsalfare Fm.,12.06835651,1.374860406,1.430901647,2.338946581,101.3680344,65000
1734.424,SHETLAND GP.,Jorsalfare Fm.,12.06049633,1.394987464,1.438859224,2.347755432,93.0308609,65000
1734.576,SHETLAND GP.,Jorsalfare Fm.,12.06232739,1.381508112,1.443844795,2.341082096,101.3003388,65000
1734.728,SHETLAND GP.,Jorsalfare Fm.,12.03859425,1.377431989,1.453289628,2.335062504,101.7642059,65000
1734.88,SHETLAND GP.,Jorsalfare Fm.,12.0305872,1.405311585,1.468849063,2.333520174,95.85564423,65000
1735.032,SHETLAND GP.,Jorsalfare Fm.,12.05843735,1.429411531,1.492572427,2.347926855,97.83844757,65000
1735.184,SHETLAND GP.,Jorsalfare Fm.,12.08839512,1.411992312,1.500147104,2.357317686,92.64985657,65000
1735.336,SHETLAND GP.,Jorsalfare Fm.,12.12369251,1.464554787,1.53361845,2.365454674,95.39350891,65000
1735.488,SHETLAND GP.,Jorsalfare Fm.,12.10639286,1.481792212,1.569936514,2.370707989,99.53620911,65000
1735.64,SHETLAND GP.,Jorsalfare Fm.,12.07324505,1.497171044,1.583531618,2.375299454,94.06440735,65000
1735.792,SHETLAND GP.,Jorsalfare Fm.,12.08254623,1.514477253,1.565562248,2.390363216,98.54181671,65000
1735.944,SHETLAND GP.,Jorsalfare Fm.,12.09097195,1.507915735,1.538689017,2.390240431,99.83983612,65000
1736.096,SHETLAND GP.,Jorsalfare Fm.,12.05180931,1.46612978,1.524555326,2.37609601,98.69631958,65000
1736.248,SHETLAND GP.,Jorsalfare Fm.,12.0250473,1.439050555,1.506341338,2.368398666,102.470665,65000
1736.4,SHETLAND GP.,Jorsalfare Fm.,12.00219822,1.421584725,1.484193802,2.354893923,105.3649216,65000
1736.552,SHETLAND GP.,Jorsalfare Fm.,12.00159168,1.397901058,1.474427223,2.345669031,99.02179718,65000
1736.704,SHETLAND GP.,Jorsalfare Fm.,12.11580181,1.384164214,1.462842226,2.350831986,100.6205521,65000
1736.856,SHETLAND GP.,Jorsalfare Fm.,12.13422394,1.40138185,1.489844918,2.359147787,89.68527222,65000
1737.008,SHETLAND GP.,Jorsalfare Fm.,12.05473232,1.414403677,1.495022774,2.357473373,88.99265289,65000
1737.16,SHETLAND GP.,Jorsalfare Fm.,12.03712559,1.44119978,1.481522679,2.349274874,94.53767395,65000
1737.312,SHETLAND GP.,Jorsalfare Fm.,12.08213997,1.440113306,1.459681392,2.340579748,96.97841644,65000
1737.464,SHETLAND GP.,Jorsalfare Fm.,12.09912014,1.406736851,1.44277966,2.341837168,96.64510346,65000
1737.616,SHETLAND GP.,Jorsalfare Fm.,12.14038277,1.3592875,1.403978825,2.345313549,98.85847473,65000
1737.768,SHETLAND GP.,Jorsalfare Fm.,12.17893505,1.36344409,1.411860228,2.347891808,99.26664734,65000
1737.92,SHETLAND GP.,Jorsalfare Fm.,12.19670963,1.354424834,1.403286934,2.353273869,99.82234192,65000
1738.072,SHETLAND GP.,Jorsalfare Fm.,12.17574215,1.338164806,1.409025669,2.349314928,99.59910584,65000
1738.224,SHETLAND GP.,Jorsalfare Fm.,12.15389252,1.384964824,1.458255291,2.345175028,92.09358215,65000
1738.376,SHETLAND GP.,Jorsalfare Fm.,12.21228981,1.443526387,1.504272342,2.3656106,90.54872131,65000
1738.528,SHETLAND GP.,Jorsalfare Fm.,12.16803169,1.485136151,1.533911824,2.400166988,96.17224121,65000
1738.68,SHETLAND GP.,Jorsalfare Fm.,12.24583912,1.502986431,1.538159609,2.427534103,97.32284546,65000
1738.832,SHETLAND GP.,Jorsalfare Fm.,12.27378464,1.470477581,1.501117587,2.402639628,98.04085541,65000
1738.984,SHETLAND GP.,Jorsalfare Fm.,12.28746223,1.413239598,1.457547426,2.338379383,96.52097321,65000
1739.136,SHETLAND GP.,Jorsalfare Fm.,12.29671478,1.406232595,1.447438955,2.334280491,95.72460938,65000
1739.288,SHETLAND GP.,Jorsalfare Fm.,12.3233366,1.410563827,1.4716537,2.338865042,97.62379456,65000
1739.44,SHETLAND GP.,Jorsalfare Fm.,12.33719826,1.433098316,1.5007447,2.348321915,97.06762695,65000
1739.592,SHETLAND GP.,Jorsalfare Fm.,12.31864643,1.48025918,1.527166367,2.367670536,93.38808441,65000
1739.744,SHETLAND GP.,Jorsalfare Fm.,12.32501221,1.456448674,1.508218408,2.375269651,98.69664764,65000
1739.896,SHETLAND GP.,Jorsalfare Fm.,12.33152485,1.428780794,1.477692604,2.371951819,101.5190659,65000
1740.048,SHETLAND GP.,Jorsalfare Fm.,12.28171444,1.403536797,1.445964336,2.351629734,99.53281403,65000
1740.2,SHETLAND GP.,Jorsalfare Fm.,12.29990196,1.395964861,1.440167189,2.33296442,96.10877991,65000
1740.352,SHETLAND GP.,Jorsalfare Fm.,12.29553509,1.403023601,1.438119054,2.336806774,104.2170792,65000
1740.504,SHETLAND GP.,Jorsalfare Fm.,12.27405357,1.398782849,1.445739269,2.333286285,102.4668655,65000
1740.656,SHETLAND GP.,Jorsalfare Fm.,12.23511505,1.381621242,1.472058177,2.331748247,99.47247315,65000
1740.808,SHETLAND GP.,Jorsalfare Fm.,12.2625227,1.403427482,1.508772492,2.335530996,104.110527,65000
1740.96,SHETLAND GP.,Jorsalfare Fm.,12.26502132,1.46562314,1.536399961,2.36528039,100.3966904,65000
1741.112,SHETLAND GP.,Jorsalfare Fm.,12.18722153,1.482597113,1.53155911,2.381441832,89.33594513,65000
1741.264,SHETLAND GP.,Jorsalfare Fm.,12.11980724,1.476003051,1.51846695,2.362660885,91.18714905,65000
1741.416,SHETLAND GP.,Jorsalfare Fm.,12.18818569,1.4688977,1.501342177,2.343243122,103.6746445,65000
1741.568,SHETLAND GP.,Jorsalfare Fm.,12.2912159,1.437222838,1.482267976,2.336924315,103.6962433,65000
1741.72,SHETLAND GP.,Jorsalfare Fm.,12.28941059,1.40069437,1.466309905,2.333413839,103.6806107,65000
1741.872,SHETLAND GP.,Jorsalfare Fm.,12.31027603,1.377588153,1.463751793,2.331872463,105.2550964,65000
1742.024,SHETLAND GP.,Jorsalfare Fm.,12.30726242,1.417401552,1.510113835,2.336478233,95.70520783,65000
1742.176,SHETLAND GP.,Jorsalfare Fm.,12.25450707,1.537622213,1.61234808,2.361107111,89.0462265,65000
1742.328,SHETLAND GP.,Jorsalfare Fm.,12.27398777,1.619150281,1.670803905,2.396329403,85.14173889,65000
1742.48,SHETLAND GP.,Jorsalfare Fm.,12.35073948,1.578370214,1.617698193,2.388790608,94.49636841,65000
1742.632,SHETLAND GP.,Jorsalfare Fm.,12.35256481,1.485965848,1.519697666,2.3510921,98.09962463,65000
1742.784,SHETLAND GP.,Jorsalfare Fm.,12.31932735,1.445676088,1.48511827,2.325774431,99.04290772,65000
1742.936,SHETLAND GP.,Jorsalfare Fm.,12.27535725,1.46195662,1.509963632,2.32512641,104.4220352,65000
1743.088,SHETLAND GP.,Jorsalfare Fm.,12.25656605,1.460874081,1.516303182,2.328453779,101.9499054,65000
1743.24,SHETLAND GP.,Jorsalfare Fm.,12.27408505,1.430901051,1.490681171,2.316956282,94.11299896,65000
1743.392,SHETLAND GP.,Jorsalfare Fm.,12.22119808,1.398051858,1.456356168,2.313468456,93.60408783,65000
1743.544,SHETLAND GP.,Jorsalfare Fm.,12.22900295,1.361363173,1.426373959,2.321856976,99.85666657,65000
1743.696,SHETLAND GP.,Jorsalfare Fm.,12.30448437,1.340235353,1.409899354,2.325700045,99.68516541,65000
1743.848,SHETLAND GP.,Jorsalfare Fm.,12.37996483,1.318897486,1.362076521,2.349085569,99.50105286,65000
1744,SHETLAND GP.,Jorsalfare Fm.,12.40440083,1.263318777,1.311011195,2.366764307,98.82811737,65000
1744.152,SHETLAND GP.,Jorsalfare Fm.,12.45711422,1.185631037,1.277968407,2.372254133,101.4956131,65000
1744.304,SHETLAND GP.,Jorsalfare Fm.,12.41143417,1.316446304,1.402428985,2.365488529,104.9917145,65000
1744.456,SHETLAND GP.,Jorsalfare Fm.,12.30935192,1.430293679,1.493867517,2.353772879,104.8722305,65000
1744.608,SHETLAND GP.,Jorsalfare Fm.,12.29072571,1.424539924,1.483615875,2.335498333,101.5144424,65000
1744.76,SHETLAND GP.,Jorsalfare Fm.,12.29849434,1.384506822,1.447768569,2.328012466,99.84939575,65000
1744.912,SHETLAND GP.,Jorsalfare Fm.,12.30099583,1.340381146,1.390439272,2.331508637,100.5501099,65000
1745.064,SHETLAND GP.,Jorsalfare Fm.,12.2333622,1.295143008,1.343283773,2.317848206,92.50228119,65000
1745.216,SHETLAND GP.,Jorsalfare Fm.,12.22551155,1.2687006,1.317259193,2.317276239,96.66739655,65000
1745.368,SHETLAND GP.,Jorsalfare Fm.,12.26159096,1.27629137,1.318084359,2.329275608,103.8940353,65000
1745.52,SHETLAND GP.,Jorsalfare Fm.,12.25965405,1.287523508,1.32480228,2.342524529,100.7622681,65000
1745.672,SHETLAND GP.,Jorsalfare Fm.,12.22388268,1.272168398,1.317474961,2.362594366,96.96155548,65000
1745.824,SHETLAND GP.,Jorsalfare Fm.,12.29245377,1.257285476,1.307231426,2.362713814,94.69461823,65000
1745.976,SHETLAND GP.,Jorsalfare Fm.,12.42768383,1.348830938,1.403447032,2.366352081,100.3589096,65000
1746.128,SHETLAND GP.,Jorsalfare Fm.,12.31917858,1.428897858,1.457166314,2.389639139,92.38052368,65000
1746.28,SHETLAND GP.,Jorsalfare Fm.,12.29807377,1.453635097,1.478014708,2.397745132,87.99440002,65000
1746.432,SHETLAND GP.,Jorsalfare Fm.,12.35362244,1.407337785,1.453914046,2.406579733,97.84651947,65000
1746.584,SHETLAND GP.,Jorsalfare Fm.,12.35236263,1.331370115,1.389010906,2.372170448,94.93946838,65000
1746.736,SHETLAND GP.,Jorsalfare Fm.,12.35130024,1.32509625,1.370266438,2.367899895,98.69068909,65000
1746.888,SHETLAND GP.,Jorsalfare Fm.,12.27598953,1.306150198,1.356578946,2.336689472,101.6172714,65000
1747.04,SHETLAND GP.,Jorsalfare Fm.,12.27696991,1.277325511,1.341399074,2.326436043,98.01786804,65000
1747.192,SHETLAND GP.,Jorsalfare Fm.,12.36803341,1.282313108,1.356498957,2.331960678,97.16362763,65000
1747.344,SHETLAND GP.,Jorsalfare Fm.,12.35255337,1.313425422,1.401951909,2.338349104,99.19499207,65000
1747.496,SHETLAND GP.,Jorsalfare Fm.,12.32843685,1.376312256,1.435920119,2.345413208,101.6116486,65000
1747.648,SHETLAND GP.,Jorsalfare Fm.,12.29031277,1.394869208,1.439858198,2.346191883,101.7224579,65000
1747.8,SHETLAND GP.,Jorsalfare Fm.,12.26580811,1.366913199,1.428098679,2.346899748,100.5419846,65000
1747.952,SHETLAND GP.,Jorsalfare Fm.,12.22591019,1.393598199,1.42551887,2.350924969,100.427536,65000
1748.104,SHETLAND GP.,Jorsalfare Fm.,12.10740376,1.373379946,1.435291052,2.375065088,96.95457459,65000
1748.256,SHETLAND GP.,Jorsalfare Fm.,12.23284054,1.43075192,1.478515983,2.397972107,94.87004089,65000
1748.408,SHETLAND GP.,Jorsalfare Fm.,12.19027805,1.432186127,1.479229569,2.366649866,95.1228714,65000
1748.56,SHETLAND GP.,Jorsalfare Fm.,12.14343071,1.434352517,1.484151483,2.333069801,103.6682968,65000
1748.712,SHETLAND GP.,Jorsalfare Fm.,12.16835594,1.416824698,1.46967113,2.323436737,104.3556213,65000
1748.864,SHETLAND GP.,Jorsalfare Fm.,12.18968391,1.398718834,1.452664495,2.315415382,104.3692093,65000
1749.016,SHETLAND GP.,Jorsalfare Fm.,12.17528439,1.371048927,1.409772515,2.324269295,98.86579132,65000
1749.168,SHETLAND GP.,Jorsalfare Fm.,12.1783638,1.316032171,1.37798214,2.334290028,102.7368317,65000
1749.32,SHETLAND GP.,Jorsalfare Fm.,12.29579258,1.3150208,1.438544512,2.354207754,101.8973923,65000
1749.472,SHETLAND GP.,Jorsalfare Fm.,12.31770229,1.470495582,1.644469857,2.359462738,102.8371353,65000
1749.624,SHETLAND GP.,Jorsalfare Fm.,12.37626648,1.827652454,1.960823417,2.382659674,91.22476196,65000
1749.776,SHETLAND GP.,Jorsalfare Fm.,12.36888123,2.045624971,2.137220144,2.405623913,65.6020813,65000
1749.928,SHETLAND GP.,Jorsalfare Fm.,12.36323166,2.146939278,2.176361322,2.40339756,44.40557098,65000
1750.08,SHETLAND GP.,Jorsalfare Fm.,12.37910175,2.198776484,2.163318634,2.378861904,37.32119751,65000
1750.232,SHETLAND GP.,Jorsalfare Fm.,12.46201515,2.120637655,1.996851564,2.370303631,38.82030869,70000
1750.384,SHETLAND GP.,Jorsalfare Fm.,12.44828224,1.718450546,1.622079492,2.369732857,46.59253693,70000
1750.536,SHETLAND GP.,Jorsalfare Fm.,12.44430351,1.497366428,1.483195424,2.398013592,57.09347916,70000
1750.688,SHETLAND GP.,Jorsalfare Fm.,12.44462395,1.453812003,1.503101349,2.438479424,77.60061646,70000
1750.84,SHETLAND GP.,Jorsalfare Fm.,12.35071373,1.455258489,1.524423957,2.400414467,93.36466217,70000
1750.992,SHETLAND GP.,Jorsalfare Fm.,12.26289272,1.407069802,1.512587428,2.351453066,103.1528778,65000
1751.144,SHETLAND GP.,Jorsalfare Fm.,12.27493954,1.375169158,1.493655324,2.3303442,108.9276123,65000
1751.296,SHETLAND GP.,Jorsalfare Fm.,12.24409771,1.369361401,1.460270882,2.319575787,107.6918259,65000
1751.448,SHETLAND GP.,Jorsalfare Fm.,12.2069025,1.36818552,1.423417926,2.318716765,104.3456268,65000
1751.6,SHETLAND GP.,Jorsalfare Fm.,12.23980808,1.366100907,1.405436635,2.329901934,113.3120499,65000
1751.752,SHETLAND GP.,Jorsalfare Fm.,12.26522827,1.367881656,1.411887765,2.334573507,118.2733078,65000
1751.904,SHETLAND GP.,Jorsalfare Fm.,12.3096695,1.372561216,1.427283764,2.33885622,116.5451431,65000
1752.056,SHETLAND GP.,Jorsalfare Fm.,12.34375,1.377509713,1.447499156,2.340573311,112.8035507,65000
1752.208,SHETLAND GP.,Jorsalfare Fm.,12.31591988,1.362793207,1.432015896,2.341818333,111.7769394,65000
1752.36,SHETLAND GP.,Jorsalfare Fm.,12.24155617,1.316627741,1.392321348,2.343399286,111.4548569,65000
1752.512,SHETLAND GP.,Jorsalfare Fm.,12.21067619,1.282427549,1.367366552,2.333848238,107.6703568,65000
1752.664,SHETLAND GP.,Jorsalfare Fm.,12.24629974,1.295253515,1.379168153,2.319000006,103.8486252,65000
1752.816,SHETLAND GP.,Jorsalfare Fm.,12.27194786,1.258478165,1.358555555,2.331889868,108.4651337,65000
1752.968,SHETLAND GP.,Jorsalfare Fm.,12.27329063,1.288404465,1.404129863,2.358766556,112.1708527,65000
1753.12,SHETLAND GP.,Jorsalfare Fm.,12.26233196,1.406552196,1.509432554,2.361320496,106.7943878,65000
1753.272,SHETLAND GP.,Jorsalfare Fm.,12.31211376,1.436677575,1.525586247,2.345141649,103.5306702,65000
1753.424,SHETLAND GP.,Jorsalfare Fm.,12.35791493,1.444291353,1.512082338,2.34607029,106.4660111,65000
1753.576,SHETLAND GP.,Jorsalfare Fm.,12.32356834,1.462590218,1.508338809,2.365219116,105.1980286,65000
1753.728,SHETLAND GP.,Jorsalfare Fm.,12.29329777,1.479123354,1.510487557,2.368380785,103.9696732,65000
1753.88,SHETLAND GP.,Jorsalfare Fm.,12.31961346,1.463959813,1.494050503,2.361841679,106.3111572,65000
1754.032,SHETLAND GP.,Jorsalfare Fm.,12.27571964,1.408330798,1.46298337,2.351111889,113.1817856,65000
1754.184,SHETLAND GP.,Jorsalfare Fm.,12.30209637,1.377820373,1.442647576,2.341048002,108.7555008,65000
1754.336,SHETLAND GP.,Jorsalfare Fm.,12.30065346,1.361398935,1.424566507,2.355616331,90.87380219,65000
1754.488,SHETLAND GP.,Jorsalfare Fm.,12.25330067,1.361949682,1.432944655,2.368838787,77.60171509,65000
1754.64,SHETLAND GP.,Jorsalfare Fm.,12.30284023,1.407854676,1.481755376,2.368601322,71.34613037,65000
1754.792,SHETLAND GP.,Jorsalfare Fm.,12.32336617,1.463198185,1.540545464,2.360153437,51.21546936,70000
1754.944,SHETLAND GP.,Jorsalfare Fm.,12.26906395,1.673963904,1.686615944,2.33859849,40.18093109,70000
1755.096,SHETLAND GP.,Jorsalfare Fm.,12.2169714,1.787700057,1.76030004,2.309763908,41.41262817,70000
1755.248,SHETLAND GP.,Jorsalfare Fm.,12.11906147,1.661240101,1.671437979,2.315843105,62.59591293,70000
1755.4,SHETLAND GP.,Jorsalfare Fm.,12.09794521,1.547406673,1.589646816,2.334939241,86.97286987,70000
1755.552,SHETLAND GP.,Jorsalfare Fm.,12.1463356,1.52733314,1.568762898,2.367308617,102.0833435,65000
1755.704,SHETLAND GP.,Jorsalfare Fm.,12.13118076,1.516904473,1.533748269,2.374899626,110.292572,65000
1755.856,SHETLAND GP.,Jorsalfare Fm.,12.06183052,1.456983566,1.512287736,2.363273621,108.0178299,65000
1756.008,SHETLAND GP.,Jorsalfare Fm.,12.04022408,1.426808834,1.516919136,2.344789505,103.7550354,65000
1756.16,SHETLAND GP.,Jorsalfare Fm.,12.01451492,1.438427329,1.535647869,2.342033863,106.1791687,65000
1756.312,SHETLAND GP.,Jorsalfare Fm.,12.00126553,1.463641405,1.537590861,2.334137678,106.2682495,65000
1756.464,SHETLAND GP.,Jorsalfare Fm.,12,1.475720167,1.530067682,2.33968854,93.40248871,65000
1756.616,SHETLAND GP.,Jorsalfare Fm.,12,1.460312128,1.511940002,2.345724821,96.05309296,65000
1756.768,SHETLAND GP.,Jorsalfare Fm.,12.00298882,1.404578805,1.436111689,2.347643614,106.8851395,65000
1756.92,SHETLAND GP.,Jorsalfare Fm.,12.02163124,1.375448823,1.406405926,2.340064526,108.6390915,65000
1757.072,SHETLAND GP.,Jorsalfare Fm.,12.03487682,1.340391874,1.38283205,2.335499287,104.7519531,65000
1757.224,SHETLAND GP.,Jorsalfare Fm.,12.01303101,1.33460629,1.383128762,2.33415556,93.37754822,65000
1757.376,SHETLAND GP.,Jorsalfare Fm.,12.00127697,1.347089887,1.400677323,2.33324337,88.15952301,65000
1757.528,SHETLAND GP.,Jorsalfare Fm.,12,1.376808405,1.438636899,2.329172373,107.5466843,65000
1757.68,SHETLAND GP.,Jorsalfare Fm.,12,1.397973299,1.479107142,2.326072455,111.3999023,65000
1757.832,SHETLAND GP.,Jorsalfare Fm.,12,1.400500059,1.484400034,2.331597328,115.127533,65000
1757.984,SHETLAND GP.,Jorsalfare Fm.,12,1.495105863,1.581864595,2.344549656,108.1628494,65000
1758.136,SHETLAND GP.,Jorsalfare Fm.,12,1.525799513,1.621330142,2.337388039,103.5829849,65000
1758.288,SHETLAND GP.,Jorsalfare Fm.,12.01039219,1.536537051,1.636799693,2.338707209,101.4224548,65000
1758.44,SHETLAND GP.,Jorsalfare Fm.,12.02184963,1.5461694,1.650690556,2.341047525,99.46136475,65000
1758.592,SHETLAND GP.,Jorsalfare Fm.,12.0701313,1.557120562,1.659742832,2.35114193,95.91909027,65000
1758.744,SHETLAND GP.,Jorsalfare Fm.,12.00761509,1.579012156,1.658280015,2.339220047,99.35235596,65000
1758.896,SHETLAND GP.,Jorsalfare Fm.,12.00431633,1.555376053,1.632508278,2.336266995,107.3732987,65000
1759.048,SHETLAND GP.,Jorsalfare Fm.,12.01189518,1.503706098,1.594614863,2.336890459,116.9132996,65000
1759.2,SHETLAND GP.,Jorsalfare Fm.,12.03978539,1.503000021,1.598797679,2.333701611,117.5031815,65000
1759.352,SHETLAND GP.,Jorsalfare Fm.,12.04172707,1.528535008,1.61161685,2.330765724,110.8927002,65000
1759.504,SHETLAND GP.,Jorsalfare Fm.,12.01997757,1.546940088,1.620700002,2.32821393,101.9017258,65000
1759.656,SHETLAND GP.,Jorsalfare Fm.,12.00474644,1.551985383,1.620700002,2.332857609,102.5677948,65000
1759.808,SHETLAND GP.,Jorsalfare Fm.,12.02089405,1.55151391,1.616830826,2.340810299,102.8512344,65000
1759.96,SHETLAND GP.,Jorsalfare Fm.,12.03619862,1.503948569,1.547085285,2.332220078,105.161232,65000
1760.112,SHETLAND GP.,Jorsalfare Fm.,12.02814674,1.447623015,1.522270322,2.332588196,104.432251,65000
