,0,1,2,3,4,5,6,7,8,9,10,11,FORCE_2020_LITHOFACIES_LITHOLOGY
17,293.688,14.0524168,2.013510943,1.51090014,1.649511099,1.952277899,67.68683624,0.486539304,0,171.6462063,2.157504559,0,65000
18,293.84,14.0402813,1.987208128,1.52034235,1.675150037,1.953336239,68.26486206,0.465743333,0,171.646361,1.888846755,0,65000
19,293.992,14.03909969,2.031550407,1.511834264,1.700931549,1.953861117,68.42957306,0.421932489,0,171.6464526,2.181211948,0,65000
20,294.144,14.03545952,2.039926529,1.509558439,1.727780938,1.958574772,69.26570892,0.42373094,0,171.6631796,3.41703701,0,65000
21,294.296,14.01706982,2.054785013,1.522345781,1.757224321,1.966650724,69.33224487,0.414898395,0,171.6632769,5.046671867,0,65000
22,294.448,13.97888374,1.96935463,1.544026494,1.785239577,1.974675536,69.24726868,0.443743765,0,171.6633049,5.210547924,0,65000
23,294.6,13.91880608,1.889581084,1.557156444,1.816921949,1.97584939,69.28408814,0.454600006,0,171.6632954,5.439698696,0,65000
24,294.752,13.84412956,1.992830396,1.569099665,1.840534091,1.977021217,68.85498047,0.470682114,0,171.6634079,5.606551647,0,65000
25,294.904,14.01952171,2.068163872,1.599957943,1.856658816,1.980407476,68.04531097,0.467004925,0,171.6635264,4.73939991,0,65000
26,295.056,14.40665913,2.11783886,1.643498778,1.871989131,1.988680363,66.27386475,0.442504674,0,171.6459529,3.490035534,0,65000
27,295.208,14.94382858,1.799051762,1.664700985,1.878886938,1.996973753,64.49253845,0.417704433,0,171.6564291,3.609182596,0,65000
28,295.36,15.32559109,1.573880553,1.665123463,1.891406179,2.009842396,59.72648621,0.406215668,0,170.5956702,3.796813011,0,65000
29,295.512,15.55305386,1.422462583,1.639700532,1.921369314,2.02656126,56.77093506,0.416867226,0,170.8544605,3.175403357,0,65000
30,295.664,15.86591435,1.536308765,1.595824242,1.961455345,2.044087887,55.34059525,0.418544143,0,170.5813284,2.752702475,0,65000
31,295.816,16.18686867,1.408207893,1.528133035,1.994077683,2.054491043,55.12228012,0.390796155,0,170.5750812,3.287928581,0,65000
32,295.968,16.17444992,1.3455441,1.513471365,2.01901412,2.048092842,54.2707901,0.362431586,0,170.6002075,3.535551786,0,65000
33,296.12,15.69145489,1.317270875,1.574357033,2.022574425,2.044899941,57.10536194,0.362165421,0,170.8561651,3.006866455,0,65000
34,296.272,15.0325222,1.230267167,1.660799861,2.021500111,2.04915905,60.71214676,0.383034885,0,169.5021234,2.849168062,0,65000
35,296.424,14.54642677,1.163226724,1.718510866,2.032719374,2.050800085,64.41440582,0.400312483,0,171.6563419,2.987160206,0,65000
36,296.576,14.27879524,1.681644201,1.748955131,2.06927228,2.050800085,66.70513153,0.401147246,0,171.6461769,3.253885269,0,65000
37,296.728,14.10110951,2.058505058,1.784455061,2.112696648,2.048015833,69.57231903,0.397472799,0,171.662922,4.117905617,0,65000
38,296.88,14.00659466,2.158363104,1.826488614,2.151391745,2.051025868,72.1305542,0.406530231,0,171.6623568,4.706524849,0,65000
39,297.032,14.00915909,2.11647439,1.835427046,2.175920963,2.061063528,72.89720154,0.405071616,0,171.6621747,4.587090492,0,65000
40,297.184,14.18078709,2.006142378,1.820230842,2.170584679,2.071349144,72.18237305,0.400752276,0,171.6621981,3.927672863,0,65000
41,297.336,14.59931278,2.227304697,1.797265291,2.141308785,2.074199915,70.5743866,0.395468235,0,171.6623793,2.668507814,0,65000
42,297.488,15.1060791,1.82466805,1.769466639,2.103498697,2.072868347,68.0035553,0.380214751,0,171.663054,1.731677771,0,65000
43,297.64,15.64844418,1.456439138,1.718462348,2.056334257,2.06406188,64.58837891,0.383366406,0,171.6561868,1.452495933,0,65000
44,297.792,16.03257942,1.222457767,1.64991641,2.026046991,2.060499907,62.28027344,0.394015759,0,171.6419086,1.687181473,0,65000
45,297.944,16.1642437,1.278331518,1.575165153,2.015480757,2.051075697,60.13009262,0.409473419,0,171.6371597,1.699035287,0,65000
46,298.096,16.31967163,1.211218476,1.509272933,2.008315086,2.046900034,58.56041336,0.406922609,0,171.6357005,1.589616299,0,65000
47,298.248,16.53075409,1.200276732,1.478783965,2.001154661,2.044217825,55.6224823,0.423106283,0,171.362575,1.713884592,0,65000
48,298.4,16.65522957,1.399295688,1.495042443,2.009070396,2.046973467,54.9676857,0.453884959,0,171.3847915,1.809912205,0,65000
49,298.552,16.66536331,1.460791349,1.526873469,2.025642157,2.044842005,57.6551857,0.4802095,0,170.8750942,1.818441629,0,65000
50,298.704,16.44282723,1.320416093,1.560347438,2.051116705,2.044291496,58.85826492,0.472165763,0,171.6359748,1.767485976,0,65000
51,298.856,16.06287575,1.125209332,1.599737883,2.09889102,2.042259216,58.57066345,0.456878007,0,171.6357421,1.945536852,0,65000
52,299.008,15.76371765,1.390894055,1.665984154,2.146206617,2.044980049,58.19236755,0.45478642,0,170.866395,2.181551218,0,65000
53,299.16,15.66864872,1.392959356,1.725536704,2.19037199,2.046900034,59.4955101,0.442093164,0,170.6389229,2.574937582,0,65000
54,299.312,15.54098797,1.348460794,1.750700474,2.248204708,2.046900034,60.79990768,0.426731825,0,169.5065466,2.888368368,0,65000
55,299.464,15.49923325,1.456700563,1.753566623,2.3033669,2.044300079,61.55186844,0.408733249,0,171.6417516,3.137040138,0,65000
56,299.616,15.50730228,1.384240627,1.756153703,2.326807499,2.048179388,61.31026077,0.406747311,0,169.507423,3.054784775,0,65000
57,299.768,15.52607918,1.672339082,1.759717941,2.33267951,2.053379297,60.84735489,0.412440658,0,169.5384407,2.372242212,0,65000
58,299.92,15.56251144,1.659510493,1.751082897,2.32629323,2.054699898,60.46389771,0.460077435,0,170.6694428,1.91432488,0,65000
59,300.072,15.69920254,1.501575232,1.72943306,2.314557076,2.049581766,60.21119309,0.477797538,0,170.6836784,1.427545428,0,65000
60,300.224,15.77654076,1.506451488,1.694556356,2.310499907,2.037945747,56.35426331,0.47714901,0,171.367198,1.217916966,0,65000
61,300.376,15.75007153,1.503788948,1.672433138,2.320719719,2.028122664,53.04116821,0.461054951,0,171.3845637,1.315357685,0,65000
62,300.528,15.62996674,1.484615088,1.665471792,2.327431679,2.021575213,53.10536194,0.449171722,0,171.3855404,1.101278543,0,65000
63,300.68,15.4914732,1.555521369,1.683597803,2.343271971,2.024535894,57.28748703,0.445863128,0,170.9008934,0.588565528,0,65000
64,300.832,15.38501072,1.639392972,1.715067863,2.362851858,2.034886837,62.20389938,0.418116868,0,171.6421818,0.149472505,0,65000
65,300.984,15.32693195,2.007651329,1.750355601,2.366602898,2.037819386,63.43603516,0.41738683,0,171.6556784,0.029884864,0,65000
66,301.136,15.25519848,2.163825989,1.788573503,2.375213146,2.033337116,63.34583283,0.429318041,0,171.6436469,0.002528489,0,65000
67,301.288,15.14521408,3.525872946,1.836810231,2.389538765,2.034947634,61.76058197,0.434712499,0,171.642138,-0.004119319,0,65000
68,301.44,14.85550976,3.465354919,1.865698338,2.3920331,2.033367872,61.45137024,0.431566179,0,171.6418746,0.328120202,0,65000
69,301.592,15.3740921,2.452003717,1.851384521,2.401685953,2.036175966,59.26833725,0.417928934,0,171.6370649,1.050678968,0,65000
70,301.744,16.4033165,2.121491909,1.795705676,2.395968914,2.028060675,57.94779968,0.424771845,0,170.8797645,1.491850138,0,65000
71,301.896,17.12418175,2.23722291,1.739645243,2.363092423,2.009320974,57.01631546,0.42985186,0,170.8709697,1.828944802,0,65000
72,302.048,17.67028809,1.837115407,1.680396318,2.342785835,1.968534112,55.59139252,0.45588094,0,170.6367292,1.53187871,0,65000
73,302.2,17.73567009,1.580404162,1.634114385,2.321649551,1.934943438,53.83523178,0.472080559,0,171.3904716,0.734596789,0,65000
74,302.352,17.56515503,1.490142942,1.60426116,2.277994394,1.938827753,53.40815353,0.472563535,0,171.3906791,0.618935645,0,65000
75,302.504,17.61772156,1.47549808,1.581762672,2.264985561,1.94746685,54.4632225,0.446445823,0,171.387379,1.390662789,0,65000
76,302.656,17.71041107,1.499037623,1.575973392,2.270723105,1.9524194,55.34117127,0.427315146,0,170.6416614,1.55616641,0,65000
77,302.808,17.54894447,1.348331213,1.590798855,2.262001991,1.971721292,54.88473892,0.433532238,0,170.652653,1.619441986,0,65000
78,302.96,17.4346447,1.349434137,1.61323905,2.264144182,2.021498919,53.89247513,0.45122987,0,170.6755405,1.548072338,0,65000
79,303.112,17.48196411,1.427886844,1.63507843,2.267145872,2.050401211,54.08725739,0.459500015,0,171.3884973,1.156669259,0,65000
80,303.264,17.52963066,1.358475566,1.649430394,2.249190807,2.048011541,55.16994095,0.441888601,0,171.3904123,1.133784175,0,65000
81,303.416,17.53613281,1.422169089,1.641032457,2.235966206,2.037898541,55.01594925,0.422899336,0,171.3904399,1.103336573,0,65000
82,303.568,17.53198814,1.513213038,1.607778072,2.24137044,2.020391226,52.42322159,0.408944458,0,170.7264369,1.039028048,0,65000
83,303.72,17.51920128,1.493090391,1.574608326,2.254225493,1.997228265,49.23097992,0.418161392,0,170.7351747,1.481553554,0,65000
84,303.872,17.41883087,1.39806664,1.573303461,2.259799957,1.974602819,47.14367294,0.427577943,0,170.7070025,2.509947538,0,65000
85,304.024,17.19247818,1.414612651,1.601914525,2.251744509,1.979029775,47.53210449,0.43855983,0,170.6883242,3.240424156,0,65000
86,304.176,16.99840927,1.456051588,1.635462403,2.248382807,2.004279614,49.94329453,0.436790735,0,170.6816749,3.132739544,0,65000
87,304.328,16.91771126,1.510342002,1.651255131,2.259089708,2.037217379,52.47356796,0.429991335,0,170.6705307,2.587737083,0,65000
88,304.48,16.77392197,1.505717993,1.652719974,2.28149271,2.052700043,54.80815125,0.428749949,0,170.6540688,1.752545357,0,65000
89,304.632,16.53701973,1.436704516,1.668700457,2.315521956,2.061766386,57.23426056,0.433359355,0,170.8968346,0.919531107,0,65000
90,304.784,16.37405586,1.408340454,1.702029228,2.357871056,2.062765837,60.48916626,0.431348443,0,170.8040606,0.056756537,0,65000
91,304.936,16.32300186,1.408531785,1.739030719,2.393709898,2.073135376,62.53083038,0.417529464,0,171.1780985,-0.155318171,0,65000
92,305.088,16.39361,1.389580488,1.779392839,2.406199932,2.088442802,61.74353027,0.410884798,0,171.6423656,-0.122429632,0,65000
93,305.24,16.48628616,1.478091002,1.818933606,2.395144463,2.088454962,59.49939346,0.409455866,0,170.7839695,0.176136509,0,65000
94,305.392,16.53655243,1.550997853,1.844875097,2.356961966,2.076025009,57.30268097,0.398268521,0,170.9122905,0.600206018,0,65000
95,305.544,16.5912571,1.519559383,1.830596328,2.314230681,2.063962936,56.34321976,0.38318646,0,171.3990327,0.563281,0,65000
96,305.696,16.61632538,1.537241578,1.772015691,2.294439077,2.063798666,58.30071259,0.386457235,0,169.9995597,0.706104398,0,65000
97,305.848,16.5392704,1.561389566,1.696893096,2.284488678,2.065342665,61.27770233,0.41641733,0,169.9130334,1.898455977,0,65000
98,306,16.35767174,1.58584404,1.639837623,2.281460047,2.061232328,62.69475555,0.43321535,0,170.7875676,3.157158375,0,65000
99,306.152,16.13026238,1.475346088,1.623800874,2.284302473,2.056450129,62.02775574,0.43375361,0,169.6509232,3.56820941,0,65000
100,306.304,15.96425533,1.394066453,1.657596588,2.283005714,2.055742264,60.04275894,0.430272728,0,168.275907,3.532432079,0,65000
101,306.456,15.78335762,1.443639755,1.728909373,2.278033733,2.061949968,60.20285797,0.425481141,0,168.2776951,3.589146614,0,65000
102,306.608,15.64172745,1.458356142,1.79947269,2.279638052,2.066400051,61.40668488,0.423495978,0,169.6130416,3.450364828,0,65000
103,306.76,15.60652924,1.366061091,1.837699413,2.294826746,2.06218195,62.21427918,0.414720863,0,169.7293077,2.963010073,0,65000
104,306.912,15.59584904,1.447496891,1.847238064,2.318368435,2.061774969,62.71610642,0.416325748,0,171.0879893,2.084758043,0,65000
105,307.064,15.6187067,1.538279533,1.85235858,2.337382317,2.064500094,62.45720673,0.423567742,0,171.102789,1.626330495,0,65000
106,307.216,15.68080902,1.51968956,1.849153757,2.349987268,2.068655968,62.0640831,0.40978691,0,170.8893381,1.130797029,0,65000
107,307.368,15.75078011,1.530534625,1.823130965,2.351364851,2.06710434,61.66368485,0.398507297,0,170.3382952,0.860975623,0,65000
108,307.52,15.78403568,1.312602162,1.780432463,2.333246469,2.064557314,60.55405045,0.39169842,0,170.8658583,0.3184762,0,65000
109,307.672,15.77001381,1.252338529,1.731657267,2.310063601,2.065402746,59.07873535,0.40091607,0,171.0735257,-0.434230894,0,65000
110,307.824,15.86491871,1.41038394,1.697290897,2.289568663,2.060373068,57.49029923,0.41602239,0,170.9809677,-0.253031284,0,65000
111,307.976,16.01060104,1.441206574,1.693061233,2.272179604,2.057639599,56.62509918,0.423620403,0,171.4256892,-0.434469432,0,65000
112,308.128,16.07879448,1.392599821,1.706783533,2.264617443,2.055549145,56.0291481,0.426166773,0,171.4050608,0.304879367,0,65000
113,308.28,16.13829804,1.368678927,1.72287643,2.255623579,2.054706335,54.61836243,0.4299106,0,170.6525648,1.622100592,0,65000
114,308.432,16.21105003,1.458238959,1.732495904,2.249023438,2.056600094,52.6783371,0.428760499,0,170.6862809,2.38167119,0,65000
115,308.584,16.26906967,1.496989489,1.722944975,2.2539711,2.060621977,52.31499863,0.411226839,0,170.6493199,2.871717215,0,65000
116,308.736,16.27674103,1.430175781,1.697564364,2.262764454,2.061511278,53.84559631,0.410764784,0,170.5091269,3.085639238,0,65000
117,308.888,16.21379471,1.456038594,1.677703142,2.269565582,2.056634426,55.07703018,0.424843222,0,169.4646424,2.766970396,0,65000
118,309.04,16.14459992,1.475940943,1.677264452,2.271500111,2.057607651,54.28271103,0.451958418,0,170.6930125,1.446137071,0,65000
119,309.192,16.1117363,1.33082509,1.693820596,2.265665293,2.06927681,52.61896896,0.469959557,0,171.4304625,-0.621816933,0,65000
120,309.344,16.02269936,1.444053173,1.712838173,2.259799957,2.079092026,53.07909393,0.462926984,0,171.4328095,-0.624103785,0,65000
121,309.496,15.95671368,1.604821205,1.713003397,2.267496586,2.077188969,55.16892242,0.450816572,0,171.4227306,-0.305518419,0,65000
122,309.648,15.99895096,1.466772437,1.679680705,2.288796663,2.058889389,56.15807343,0.446218371,0,170.7637241,0.294602722,0,65000
123,309.8,16.01705933,1.387723684,1.647588491,2.319883347,2.054423094,54.8470459,0.450455934,0,170.7762711,0.664188564,0,65000
124,309.952,16.00679207,1.419430137,1.641600013,2.336006165,2.061640978,54.52848434,0.449471593,0,171.400404,-0.026816394,0,65000
125,310.104,16.08431244,1.616324186,1.660000563,2.321732998,2.056600094,56.60812759,0.433390349,0,170.9056133,-0.224351525,0,65000
126,310.256,16.35659027,1.688705206,1.683446288,2.289820433,2.054726839,58.62073898,0.429679871,0,170.2467762,0.026113283,0,65000
127,310.408,16.81297684,1.599638581,1.680526376,2.247146368,2.054562807,57.6794014,0.463222146,0,169.8750299,0.574393809,0,65000
128,310.56,17.32590294,1.63972199,1.668245077,2.208782911,2.06405735,55.10777664,0.481195122,0,170.4641502,1.525010705,0,65000
129,310.712,17.56671906,1.673039317,1.651575208,2.187826395,2.064884424,54.74022675,0.483523697,0,169.408025,2.556495428,0,65000
130,310.864,17.50362396,1.645845056,1.62127161,2.177935839,2.039171696,54.72893906,0.47646603,0,169.3832659,2.545314074,0,65000
131,311.016,17.44053078,1.425670266,1.583331823,2.166511297,2.019500017,53.12553406,0.492591322,0,170.5493462,2.477572918,0,65000
132,311.168,17.37743568,1.340205193,1.552511931,2.153647423,2.022240877,49.4253273,0.524979532,0,170.8189694,1.814100266,0,65000
133,311.32,17.31434059,1.523736835,1.543263316,2.143919468,2.042536736,47.96378326,0.519769073,0,170.8143733,0.103694856,0,65000
134,311.472,17.07221413,1.570943356,1.566520333,2.132408381,2.056208372,50.68719864,0.503380299,0,171.0398495,-0.812504351,0,65000
135,311.624,16.77989769,1.758920312,1.60865283,2.130342007,2.053274632,53.07019043,0.4942168,0,171.5707855,-1.014981627,0,65000
136,311.776,16.57976341,1.734701395,1.64674449,2.156223059,2.058599949,55.54279709,0.516524315,0,171.5894928,-1.287917495,0,65000
137,311.928,16.30331993,1.490049958,1.680228472,2.215863705,2.058599949,60.49237442,0.507899702,0,171.6081848,-1.436774731,0,65000
138,312.08,16.18330002,1.897720218,1.699800849,2.282555342,2.050700665,67.01264191,0.466774553,0,171.6269379,-1.453613877,0,65000
139,312.232,16.19864273,2.215040922,1.707133889,2.342758179,2.040152073,70.98173523,0.435350269,0,171.6456909,-1.230354428,0,65000
140,312.384,16.18358612,2.34963274,1.727797866,2.389719009,2.04167223,70.46006012,0.426141411,0,171.664444,-0.86122936,0,65000
141,312.536,16.10633469,2.584403276,1.777876258,2.383763552,2.050058126,66.75765228,0.448795646,0,171.683197,-0.290412903,0,65000
142,312.688,16.07851028,2.330180645,1.843596697,2.356655121,2.058309078,62.01314545,0.454837084,0,171.7019043,-0.821559489,0,65000
143,312.84,16.12845039,2.055137396,1.877066493,2.347398996,2.061371326,56.84848404,0.430525959,0,171.7205963,-1.344680071,0,65000
144,312.992,16.15215874,2.11235857,1.851354957,2.352978229,2.065878153,54.69081497,0.40157637,0,171.7393494,-1.120741844,0,65000
145,313.144,16.16017151,2.10266614,1.790152669,2.364114761,2.072839737,54.7047348,0.392372608,0,170.2434845,0.399334937,0,65000
146,313.296,16.14958382,1.846994519,1.727988839,2.375523806,2.078681231,56.42027283,0.42688337,0,167.6083374,1.749399424,0,65000
147,313.448,16.13396835,1.519802332,1.707990885,2.367294073,2.080342054,57.6648674,0.447967142,0,166.3248749,2.46752429,0,65000
148,313.6,16.11976242,1.47501123,1.739951849,2.337574005,2.080592632,58.01662827,0.439920753,0,165.6443787,2.859793901,0,65000
149,313.752,16.11331368,1.843803167,1.804118395,2.306099415,2.0831604,58.13194275,0.417052358,0,167.5990601,2.854509115,0,65000
150,313.904,16.12485695,2.175154448,1.84184444,2.285011053,2.077952862,59.62133408,0.400754452,0,170.1870728,2.246431589,0,65000
151,314.056,16.14316559,2.06914115,1.819610715,2.286598682,2.072299957,60.70333099,0.408534646,0,168.5059052,2.086256504,0,65000
152,314.208,16.16323853,1.760973692,1.760466337,2.303327799,2.07551384,59.92303085,0.424348772,0,167.9861298,0.314778477,0,65000
153,314.36,16.17946053,1.538332343,1.719804168,2.307710171,2.08566761,58.18208695,0.447195828,0,169.9546967,-0.592740953,0,65000
154,314.512,16.15917015,1.717355728,1.714758754,2.293641567,2.088941097,55.79617691,0.460172504,0,169.538208,-0.88190794,0,65000
155,314.664,16.13235664,1.894717097,1.714588284,2.267400742,2.075696468,54.45151138,0.456152797,0,168.1969299,-0.903198004,0,65000
156,314.816,16.20365524,1.65117681,1.697436452,2.230010271,2.06563735,55.44334412,0.42906934,0,167.9507141,-1.681511402,0,65000
157,314.968,16.40001106,1.51128149,1.689055562,2.198869467,2.066813469,57.1257019,0.405546248,0,168.5490875,-1.99583602,0,65000
158,315.12,16.53705216,1.47050643,1.704557419,2.178963184,2.073391199,58.29389954,0.408720195,0,169.2971497,-2.144538641,0,65000
159,315.272,16.5978241,1.374435902,1.716923833,2.171900034,2.079635143,58.23909378,0.415980637,0,170.0452118,-2.059956551,0,65000
160,315.424,16.6444931,1.382081032,1.692510009,2.176474571,2.081257105,59.79156113,0.407525361,0,170.3045044,-2.085584641,0,65000
161,315.576,16.74289513,1.467929363,1.668317556,2.190434694,2.081614494,63.23141861,0.395273924,0,169.8058319,-1.797124267,0,65000
162,315.728,16.88620567,1.615730763,1.679960012,2.209492207,2.084000111,64.72597504,0.392098188,0,168.1501007,-1.061259389,0,65000
163,315.88,16.9581604,1.665548325,1.74064219,2.235416651,2.088481426,63.60844421,0.397103906,0,165.4254456,-0.309677154,0,65000
164,316.032,16.93399429,1.563091159,1.818990111,2.269253731,2.091971636,61.60216522,0.389252067,0,163.8342133,-0.523142219,0,65000
165,316.184,16.8961277,1.503239036,1.884642243,2.305776358,2.085900068,59.34005356,0.376241684,0,162.5610352,-0.602025688,0,65000
166,316.336,16.94956398,1.571300268,1.910984635,2.335203648,2.082260132,57.50492859,0.359559566,0,162.0623627,-0.80039978,0,65000
167,316.488,16.9711628,1.638802528,1.89301002,2.342246771,2.079814196,56.03374863,0.351419449,0,160.1664276,-0.877100527,0,65000
168,316.64,17.05047226,1.666658044,1.863160491,2.33547163,2.085900068,56.18304825,0.364582896,0,161.0145111,-0.745972157,0,65000
169,316.792,17.2320118,1.596822858,1.835370779,2.315905809,2.092364311,57.07860565,0.386537284,0,168.0100555,-0.889931917,0,65000
170,316.944,17.46115494,1.713111639,1.799022198,2.281369209,2.105651617,57.32643127,0.386089474,0,169.476471,-0.597845197,0,65000
171,317.096,17.58132172,1.544594169,1.742476225,2.259212494,2.109400034,57.81832504,0.37850669,0,169.72435,-0.494954556,0,65000
172,317.248,17.59928131,1.759368062,1.687555194,2.270148754,2.104474545,58.35434341,0.357694775,0,170.3708191,-0.520370245,0,65000
173,317.4,17.53149033,1.753326416,1.661867142,2.288661718,2.093594551,57.86639404,0.379140049,0,168.9823456,-0.756718218,0,65000
174,317.552,17.35328865,1.541970491,1.683659911,2.298371315,2.086364031,54.89583588,0.3942011,0,168.3228912,-0.661103666,0,65000
175,317.704,17.11743927,1.402474999,1.722962737,2.308814049,2.079396725,52.627491,0.405058533,0,167.8242188,-0.634621143,0,65000
176,317.856,16.85764694,1.511665344,1.766444922,2.314339876,2.074712992,52.64950943,0.400061518,0,166.9766388,-0.768806159,0,65000
177,318.008,16.71409798,1.44965446,1.806413412,2.315942287,2.073807716,55.08152008,0.407393277,0,163.4026337,-1.244690657,0,65000
178,318.16,16.64090157,1.752342701,1.868882418,2.340957165,2.085341692,56.81467819,0.411211103,0,158.457016,-1.365972877,0,65000
179,318.312,16.66930008,2.044954538,1.92268002,2.380432367,2.093907356,57.35209274,0.420676261,0,158.3323517,-1.275441885,0,65000
180,318.464,16.73269653,1.967958093,1.920633912,2.411579609,2.105499983,59.33620834,0.423739284,0,159.0961914,-1.32081461,0,65000
181,318.616,16.77178574,1.819230914,1.862767219,2.429027796,2.10681057,61.54681397,0.416871488,0,161.0858154,-1.587630868,0,65000
182,318.768,16.81473541,1.965492725,1.795898318,2.409464836,2.109400034,61.65534973,0.417999208,0,161.9998779,-1.784252167,0,65000
183,318.92,16.91581726,1.751487255,1.761692286,2.349117994,2.108109951,59.66788864,0.407056242,0,162.4841766,-2.491230011,0,65000
184,319.072,17.0686779,1.745190978,1.754082203,2.281564474,2.105499983,59.28417206,0.408225685,0,162.4364319,-2.493638277,0,65000
185,319.224,17.2969265,1.938174009,1.707994103,2.227580547,2.098499775,59.40940857,0.39149788,0,162.3887482,-2.397428036,0,65000
186,319.376,17.55747604,1.75166738,1.622071624,2.192229748,2.078316212,59.29443359,0.402273059,0,162.3410797,-1.987648487,0,65000
187,319.528,17.7896595,1.58240068,1.55128324,2.173464775,2.060763121,58.40877914,0.417474031,0,162.2933807,-1.862356901,0,65000
188,319.68,17.94274521,1.565751791,1.544669151,2.148163796,2.046322346,57.23681641,0.438287228,0,162.2456207,-1.089583874,0,65000
189,319.832,18.14383698,1.603800416,1.559299588,2.125355244,2.039771318,56.04356003,0.421770871,0,162.1979523,-0.588585854,0,30000
190,319.984,18.48300552,1.696649432,1.570237637,2.113300085,2.032224894,54.29902268,0.400243759,0,162.1502533,-0.217819378,0,30000
191,320.136,18.70851517,1.838152885,1.569573164,2.118134022,2.031167746,51.96515274,0.402007043,0,162.1025085,-0.629177332,0,30000
192,320.288,18.68335152,1.600216389,1.563192844,2.13909936,2.055710554,50.04877853,0.424118549,0,162.0548248,-0.729634523,0,30000
193,320.44,18.56408119,1.486315489,1.566063285,2.165663242,2.065484524,48.76047516,0.462486357,0,162.0071259,-0.880807579,0,30000
194,320.592,18.57466316,1.490096569,1.57715857,2.175581217,2.070518732,49.62224197,0.462181151,0,161.9593811,-0.698690951,0,30000
195,320.744,18.54134178,1.52980125,1.592169166,2.180268526,2.066400051,49.31674194,0.462798923,0,161.9116974,-0.933054268,0,30000
196,320.896,18.50218391,1.611468315,1.615660667,2.182756901,2.06987071,47.22607422,0.451129317,0,161.8640289,-0.911896825,0,30000
197,321.048,18.44634628,1.746553659,1.629147172,2.190676451,2.076394081,44.90106964,0.448635459,0,161.81633,-0.926620781,0,30000
198,321.2,18.40137482,1.769892812,1.631016374,2.209949493,2.068306923,45.16087723,0.454705179,0,161.7685852,-0.764643252,0,30000
199,321.352,18.31351852,1.681143045,1.610441804,2.228852749,2.058599949,46.51343536,0.441227526,0,161.7209015,-0.941522479,0,30000
200,321.504,18.19407272,1.66831696,1.586789131,2.235516071,2.056911707,47.72443008,0.460939169,0,161.6732025,-1.540493369,0,30000
201,321.656,17.98831177,1.556438684,1.568477869,2.236088753,2.053805828,47.28428268,0.480353057,0,161.6254578,-1.753409863,0,30000
202,321.808,17.70432663,1.454771996,1.568590641,2.222804785,2.053875923,47.07572556,0.483968973,0,161.5777893,-0.819722056,0,30000
203,321.96,17.54745102,1.522929072,1.5761199,2.190050125,2.047428608,47.47750855,0.466591924,0,161.5300751,-0.379039526,0,30000
204,322.112,17.4208355,1.566691279,1.579748869,2.154049158,2.048799992,49.33333969,0.434187532,0,161.4823303,-0.601731718,0,30000
205,322.264,17.28608513,1.547109366,1.569263816,2.148946285,2.049865007,51.71536255,0.430923492,0,161.4346619,-2.621598959,0,30000
