,0,1,2,3,4,5,6,7,8,9,10,11,FORCE_2020_LITHOFACIES_LITHOLOGY
16,690.5164341,18.31411612,0.320482342,1.357303023,1.736048102,1.75148201,90.14426422,0.637543738,0,168.4903565,29.93070602,12.25000037,65000
17,690.6684341,18.31411995,0.320482615,1.383062482,1.977524877,1.734700084,91.0859375,0.612025023,0,166.8171692,30.9229393,12.25000125,65000
18,690.8204341,18.49390995,0.322184605,1.384895206,2.057209969,1.752684116,88.62598419,0.587314844,0,165.790802,30.68264961,12.25000066,65000
19,690.9724341,18.49409486,0.325419224,1.407410145,1.858700872,1.772850275,86.17435455,0.583863139,0,163.9836731,30.1176033,12.25000037,65000
20,691.1244341,18.49410506,0.32541941,1.47854352,1.617819071,1.762244463,86.36304474,0.562101722,0,163.4735565,30.16908264,12.25000066,65000
21,691.2764341,18.31419665,0.3250447,1.552651405,1.520831466,1.698343515,88.43504334,0.522377908,0,168.2711334,30.23253059,12.25000154,65000
22,691.4284341,18.3141708,0.325043793,1.574163675,1.514794827,1.631801248,87.61630249,0.494148046,0,170.7636108,30.04756928,12.25000095,65000
23,691.5804341,18.31414178,0.325043408,1.494339824,1.530476689,1.620862246,87.60392761,0.479283035,0,171.9519806,29.61393738,12.25000066,65000
24,691.7324341,18.31400908,0.325043245,1.381511688,1.477677584,1.674986005,90.01870728,0.469458133,0,173.285553,29.65818405,12.25000154,65000
25,691.8844341,18.31381245,0.32047996,1.281834722,1.385999203,1.72730577,94.8631897,0.474076867,0,172.813446,29.36173439,12.25000037,65000
26,692.0364341,18.31366389,0.320479325,1.205004931,1.360381842,1.731215119,99.04180145,0.503259122,0,171.5762177,29.04114723,12.25000037,65000
27,692.1884341,18.31369002,0.320479963,1.144607902,1.380212903,1.714060426,99.9629364,0.519898236,0,168.8047791,28.43032455,12.25000066,65000
28,692.3404341,18.31376286,0.320480574,1.081513405,1.440871835,1.72273922,98.91822052,0.527475357,0,167.6038361,27.68032074,12.25000153,65000
29,692.4924341,18.31393977,0.320481704,1.085978866,1.579348803,1.754292131,95.27066803,0.528460741,0,166.7566528,28.53608131,12.25000124,65000
30,692.6444341,18.31404355,0.320482559,1.154137969,1.731172204,1.784730792,93.66758728,0.541203618,0,165.251236,28.60735893,12.25000066,65000
31,692.7964341,18.31408843,0.320482909,1.178500176,1.725043178,1.795899987,92.89709473,0.524800897,0,164.7302856,27.75222206,12.25000153,65000
32,692.9484341,18.31412451,0.320483565,1.161423087,1.600968361,1.806205869,93.3327179,0.494423032,0,162.3664246,26.40003204,12.25000211,65000
33,693.1004341,18.31411231,0.320483531,1.127127647,1.440900803,1.773046493,93.53173065,0.482919157,0,162.3128662,25.07778359,12.25000066,65000
34,693.2524341,18.31401711,0.320482827,1.1237185,1.290723205,1.701045513,95.12963104,0.488681495,0,163.4328766,24.17860413,12.25000182,65000
35,693.4044341,18.3138693,0.320481509,1.120129108,1.301360965,1.649048924,96.6611023,0.519147694,0,166.6181488,21.85839462,12.25000095,65000
36,693.5564341,18.31374289,0.320479682,1.106007934,1.396227241,1.66185689,95.71729279,0.543309331,0,173.4295044,20.60206986,12.25000038,65000
37,693.7084341,18.31381265,0.320479895,1.095656633,1.424516797,1.71780932,93.60450745,0.574120939,0,174.4155579,22.35178185,12.25000009,65000
38,693.8604341,18.31393182,0.320480813,1.088716984,1.384843469,1.72631526,91.99247742,0.559498489,0,172.5791016,24.74822044,12.25000095,65000
39,694.0124341,18.31391116,0.32048071,1.072921395,1.31295383,1.699623585,92.62631989,0.523998022,0,172.3527069,25.61481476,12.25000038,65000
40,694.1644341,18.31386791,0.320480426,1.061499953,1.243570209,1.689499974,93.57868195,0.497004479,0,172.4716034,25.34820175,12.25000095,65000
41,694.3164341,18.31385762,0.320480439,1.048347831,1.21348381,1.703214169,93.93340302,0.481113136,0,172.2901611,25.35918617,12.25000124,65000
42,694.4684341,18.31389588,0.320480857,1.020087361,1.249163032,1.714403391,93.63552094,0.481283158,0,171.154007,25.09686852,12.25000038,65000
43,694.6204341,18.31406944,0.320482014,1.000165582,1.315209985,1.693086982,90.11830902,0.506675184,0,170.1447601,24.76542473,12.25000009,65000
44,694.7724341,18.31424374,0.325044321,0.989394188,1.368124485,1.651974201,86.79386902,0.544518709,0,168.8960724,25.01909447,12.25000095,65000
45,694.9244341,18.31425225,0.325044505,0.989528358,1.354283214,1.604787231,86.88321686,0.551821053,0,168.3856964,25.34755135,12.25000038,65000
46,695.0764341,18.31400881,0.32048186,0.985084236,1.280508876,1.578817129,92.43899536,0.50759536,0,168.7630005,26.09658432,12.25000153,65000
47,695.2284341,18.31381688,0.320480637,0.956155181,1.228874683,1.542067409,96.32933807,0.496634155,0,169.738739,26.09253502,12.25000038,65000
48,695.3804341,18.3139088,0.320481276,0.941967309,1.189648509,1.46804893,94.65900421,0.522449791,0,168.9483032,26.08957481,12.25000124,65000
49,695.5324341,18.31412122,0.320482744,0.933943033,1.132199407,1.389572024,90.50195313,0.562248528,0,167.5154724,26.33625603,12.25000067,65000
50,695.6844341,18.31416616,0.325045003,0.944265485,1.102961779,1.3381176,89.34061432,0.553582311,0,167.683136,26.08953476,12.25000038,65000
51,695.8364341,18.31399742,0.320482056,0.974739194,1.112999916,1.323199987,93.31694794,0.537928462,0,167.5393982,25.26104736,12.25000038,65000
52,695.9884341,18.31394453,0.320481921,0.980061054,1.141883254,1.322720051,94.94598389,0.553379655,0,166.8072815,24.098135,12.25000153,65000
53,696.1404341,18.31395524,0.320482185,0.967596293,1.200108171,1.336784959,95.24867249,0.556473434,0,165.7342072,23.01131821,12.25000153,65000
54,696.2924341,18.31401487,0.320482627,0.950841367,1.277056217,1.356304646,94.14176941,0.535426974,0,165.1808624,22.33566666,12.25000153,65000
55,696.4444341,18.31406896,0.320483229,0.938826144,1.342232466,1.370021582,93.82266235,0.493538529,0,163.4721527,21.99635506,12.25000124,65000
56,696.5964341,18.31410894,0.32048347,0.938538194,1.330414772,1.387191057,92.90104675,0.507570148,0,163.5026245,22.06640434,12.25000181,65000
57,696.7484341,18.31417363,0.320483489,0.947263479,1.265430212,1.413242698,90.22754669,0.581236839,0,165.5594177,22.15372086,12.25000124,65000
58,696.9004341,18.31416772,0.322184158,0.960945725,1.251939774,1.439304709,89.23485565,0.625410914,0,167.5288086,22.46981239,12.2500001,65000
59,697.0524341,18.3140573,0.325044043,0.978607655,1.277179599,1.435150147,89.97045898,0.631907165,0,170.7370453,22.33133316,12.24999952,65000
60,697.2044341,18.31396121,0.320481393,0.993510365,1.286615253,1.414885759,92.18248749,0.60804677,0,170.8651276,22.30476952,12.25000095,65000
61,697.3564341,18.31387015,0.320481,1.010937214,1.297118425,1.397758603,94.74617767,0.583245337,0,170.0923309,22.39474106,12.25000124,65000
62,697.5084341,18.31381036,0.320481009,1.01747179,1.315541506,1.397124291,97.2008667,0.583000004,0,168.1971893,22.23604012,12.25000153,65000
63,697.6604341,18.31384599,0.320481311,0.99844414,1.286867023,1.430896401,96.70692444,0.568484068,0,167.5823822,22.14012718,12.25000124,65000
64,697.8124341,18.31386807,0.320481346,0.95993042,1.207428217,1.486435652,95.78270721,0.536551774,0,168.2865448,21.82699966,12.25000124,65000
65,697.9644341,18.31392851,0.320481616,0.937992632,1.143093586,1.532717109,94.12975311,0.508323252,0,168.6821442,21.63576126,12.25000067,65000
66,698.1164341,18.31401057,0.320482135,0.945768833,1.115751743,1.549339652,92.40293121,0.509961784,0,168.3663635,21.32554245,12.25000095,65000
67,698.2684341,18.31401134,0.320482255,0.951878905,1.110325813,1.556083679,92.68982697,0.549708486,0,167.7529144,21.28464317,12.24999981,65000
68,698.4204341,18.31399023,0.32048263,0.956939757,1.156404972,1.570144177,94.61806488,0.571853578,0,165.1737518,20.61466408,12.25000038,65000
69,698.5724341,18.31382738,0.320482083,0.969974399,1.248408914,1.574312806,99.5907898,0.565900028,0,162.9365082,19.36598969,12.25000067,65000
70,698.7244341,18.31373962,0.320481609,0.985684276,1.315847516,1.57547009,101.6497879,0.562596321,0,162.9323731,19.93525124,12.25000067,65000
71,698.8764341,18.31375687,0.320481557,0.992666364,1.351023436,1.590020776,101.0821838,0.547986865,0,163.3952332,21.52777672,12.25000095,65000
72,699.0284341,18.31377516,0.320481682,0.993219495,1.387381911,1.623491049,100.7467499,0.537781835,0,163.3110046,22.1201973,12.25000124,65000
73,699.1804341,18.31383779,0.320482028,0.993607938,1.430656195,1.670948267,99.19360352,0.533053219,0,163.4321747,21.66929627,12.25000067,65000
74,699.3324341,18.31386496,0.320482249,0.997641385,1.458281875,1.729135871,98.57980347,0.520340025,0,163.2659607,20.02626228,12.25000067,65000
75,699.4844341,18.31382026,0.320482113,1.003315568,1.522441864,1.781500697,99.84963989,0.523887336,0,162.7451172,18.52111626,12.25000124,65000
76,699.6364341,18.31374957,0.320481703,1.029300928,1.675173283,1.771559238,101.084343,0.536062658,0,163.2649536,16.63671494,12.25000095,65000
77,699.7884341,18.31364602,0.320481169,1.065278411,1.803524852,1.713542342,103.4402008,0.561102271,0,163.1351013,13.9939251,12.25000181,65000
78,699.9404341,18.31359949,0.320480792,1.079825282,1.84024787,1.660527348,103.8750687,0.573166728,0,164.1642151,13.44156075,12.25000095,65000
79,700.0924341,18.31364376,0.320480787,1.080809951,1.792608023,1.65000248,102.3379746,0.569515109,0,165.2688141,15.31060505,12.25000124,65000
80,700.2444341,18.31374335,0.320481158,1.079352379,1.627652168,1.686324835,99.63510132,0.596859634,0,166.1320343,17.80238724,12.24999982,65000
81,700.3964341,18.31382031,0.320481316,1.095847726,1.42335248,1.734451771,97.05488586,0.632234216,0,167.7085419,18.99456024,12.25000039,65000
82,700.5484341,18.3136737,0.320479928,1.125612855,1.257856727,1.765342355,98.72743225,0.643296719,0,170.773819,19.38510513,12.25000067,65000
83,700.7004341,18.31361797,0.320479482,1.127506733,1.206081629,1.757189989,99.6051178,0.617824137,0,171.498169,19.3099308,12.25000095,65000
84,700.8524341,18.31362359,0.320479843,1.06958127,1.315336824,1.710434675,100.4641647,0.610100389,0,169.7336273,19.23616028,12.25000095,65000
85,701.0044341,18.31375816,0.320481149,1.002938747,1.44433558,1.655621409,99.13730621,0.614317715,0,166.5913239,19.34186745,12.25000067,65000
86,701.1564341,18.3137959,0.320481943,1.007959366,1.54044354,1.643462777,100.1573868,0.610342622,0,163.2272949,19.05736542,12.25000095,65000
87,701.3084341,18.31379537,0.320482492,1.078374147,1.563872099,1.69898963,102.027565,0.588797152,0,159.9412994,19.67871857,12.25000039,65000
88,701.4604341,18.31384299,0.320482959,1.190352678,1.546964526,1.781299353,101.7884827,0.555191994,0,158.5505524,20.8934536,12.25000067,65000
89,701.6124341,18.31383272,0.320482662,1.303398371,1.667671204,1.836070061,101.1923752,0.522606194,0,160.0661469,21.61084557,12.25000011,65000
90,701.7644341,18.31384704,0.320482572,1.348511457,1.875295878,1.836566925,100.4418869,0.498070806,0,160.9182129,21.83089447,12.25000124,65000
91,701.9164341,18.31380263,0.320482473,1.374118924,1.960929871,1.830888033,101.8927765,0.50077337,0,160.1426239,21.9659996,12.25000095,65000
92,702.0684341,18.31377748,0.320482193,1.407648444,1.898495913,1.84009409,102.2086411,0.523821294,0,160.6783752,22.62385178,12.25000124,65000
93,702.2204341,18.31393323,0.320482926,1.409787059,1.747148395,1.859019637,98.15821075,0.517480373,0,161.5495453,22.66477776,12.25000124,65000
94,702.3724341,18.31399686,0.320483258,1.376618505,1.581117988,1.875308394,96.43531799,0.510241449,0,161.9288788,22.18615532,12.25000039,65000
95,702.5244341,18.31398045,0.320483057,1.327587485,1.424037457,1.852912784,96.32782745,0.533094585,0,162.7489319,21.39390373,12.25000095,65000
96,702.6764341,18.31395098,0.320482742,1.31027472,1.331118703,1.815804482,96.42033386,0.555215299,0,163.6991272,20.68249321,12.25000067,65000
97,702.8284341,18.31395815,0.32048272,1.327183843,1.306436777,1.797057033,95.95615387,0.551877379,0,164.2168427,20.29739571,12.25000095,65000
98,702.9804341,18.31387762,0.32048209,1.353034735,1.254377961,1.800767183,97.12553406,0.530929685,0,165.3121338,19.79673004,12.25000011,65000
99,703.1324341,18.31375317,0.320481413,1.37660408,1.247710347,1.814983249,100.130867,0.538100004,0,165.0996552,19.95825768,12.25000124,65000
100,703.2844341,18.31362149,0.320480576,1.399535656,1.323331714,1.805151463,102.7231522,0.541884661,0,165.8221893,20.04486847,12.25000095,65000
101,703.4364341,18.31366814,0.320480709,1.405601502,1.405745506,1.797881007,101.3483887,0.556456327,0,166.3730316,19.80595017,12.25000123,65000
102,703.5884341,18.31376098,0.320481498,1.389266372,1.508839965,1.807868958,99.92006683,0.572731972,0,165.074234,19.6735096,12.25000011,65000
103,703.7404341,18.31389115,0.320482529,1.355534434,1.629992724,1.831247449,98.00031281,0.583723187,0,163.2740021,19.68174553,12.25000095,65000
104,703.8924341,18.31389358,0.320482825,1.317413569,1.635062456,1.861419916,98.95195007,0.576301038,0,161.5501404,20.05820465,12.25000151,65000
105,704.0444341,18.31387037,0.320482763,1.317067385,1.562387109,1.887903333,99.75214386,0.554210901,0,161.0671692,20.29745865,12.25000123,65000
106,704.1964341,18.31393512,0.320483027,1.337341309,1.513098717,1.909797549,97.82322693,0.55892545,0,161.8638153,20.29497719,12.25000095,65000
107,704.3484341,18.31404599,0.320483496,1.3527987,1.440869212,1.914962649,94.75421143,0.550179541,0,162.7947235,20.16575623,12.25000039,65000
108,704.5004341,18.31407479,0.320483488,1.346581221,1.317435145,1.904960513,93.63470459,0.533198655,0,163.7100983,20.42067719,12.25000151,65000
109,704.6524341,18.31389759,0.320482466,1.319451213,1.221134663,1.896146655,97.64896393,0.513251245,0,163.7963104,21.16618729,12.25000151,65000
110,704.8044341,18.31390452,0.320482654,1.303382993,1.208310604,1.888423562,97.99689484,0.496649981,0,162.8466797,21.5359993,12.25000011,65000
111,704.9564341,18.3140559,0.320483877,1.28937912,1.209658623,1.892927647,95.85301971,0.488963813,0,160.6187286,21.90771675,12.25000067,65000
112,705.1084341,18.7544598,0.320485339,1.289461851,1.234908223,1.898775458,92.29790497,0.497745276,0,158.8190308,22.5298233,12.25000151,65000
113,705.2604341,18.31407671,0.320484209,1.303954363,1.263899684,1.891757011,96.14159393,0.491619229,0,159.3730164,23.14974213,12.2500004,65000
114,705.4124341,18.3137655,0.320482028,1.318247199,1.246278167,1.870941281,101.9713669,0.465658575,0,161.6525574,23.77268601,12.25000123,65000
115,705.5644341,18.31363101,0.320480746,1.317430258,1.19956255,1.853835106,103.2863464,0.452364326,0,164.712265,23.9031086,12.25000067,65000
116,705.7164341,18.31373234,0.320480921,1.261232495,1.176272988,1.85550797,99.80322266,0.438278228,0,166.9089508,23.89428139,12.25000207,65000
117,705.8684341,18.31378552,0.320481105,1.233437061,1.175475597,1.868411779,98.09596252,0.461412609,0,167.7127075,23.41810036,12.25000123,65000
118,706.0204341,18.31368361,0.320480353,1.219551683,1.196044922,1.86964488,99.58847809,0.48338753,0,169.0952606,22.2893486,12.25000179,65000
119,706.1724341,18.31356586,0.320479581,1.245360017,1.243374467,1.878534317,101.794632,0.529418051,0,169.7326202,21.05101395,12.25000068,65000
120,706.3244341,18.31359737,0.320479933,1.272592306,1.32369256,1.895707727,101.3873749,0.541678786,0,169.0485077,19.6708374,12.2500004,65000
121,706.4764341,18.31364474,0.320480611,1.282559633,1.365228653,1.910375238,101.5559387,0.523802578,0,166.7997742,19.01205635,12.25000068,65000
122,706.6284341,18.31362337,0.320480746,1.304484606,1.417621136,1.901051879,102.7358551,0.509890854,0,165.5504608,18.77532768,12.25000095,65000
123,706.7804341,18.31372556,0.320481487,1.312031984,1.457457423,1.886584043,101.1175003,0.501048029,0,164.3804627,18.85770989,12.25000179,65000
124,706.9324341,18.31386554,0.320482522,1.30251658,1.461899996,1.886610627,98.68592072,0.509828687,0,163.0615082,19.13903236,12.25000095,65000
125,707.0844341,18.31403543,0.320483646,1.323116183,1.464255333,1.900162578,95.36870575,0.502068758,0,162.1022492,19.00307655,12.2500004,65000
126,707.2364341,18.3139808,0.320483367,1.348894239,1.470120907,1.899000168,96.66834259,0.49933067,0,162.0191956,19.00108337,12.25000095,65000
127,707.3884341,18.31394172,0.320483105,1.406507254,1.475959659,1.881793737,97.27405548,0.498361528,0,162.4353333,18.88504028,12.24999984,65000
128,707.5404341,18.31385302,0.320482424,1.38380003,1.47623229,1.86786592,98.70844269,0.50343436,0,163.5072632,19.08678818,12.25000068,65000
129,707.6924341,18.31378903,0.320481757,1.365708947,1.461617947,1.858738542,99.25585175,0.502209187,0,165.1022034,19.49409866,12.25000012,65000
130,707.8444341,18.31382101,0.32048172,1.32109499,1.436823249,1.855169058,97.95504761,0.468653917,0,166.1887207,19.71621323,12.25000068,65000
131,707.9964341,18.31391427,0.320482394,1.30629456,1.386615992,1.853138328,96.30043793,0.456068158,0,165.4276581,19.87871742,12.25000095,65000
132,708.1484341,18.31406276,0.320483266,1.290363193,1.338247418,1.861563087,92.98846436,0.468399048,0,165.3507233,19.95956802,12.2500004,65000
133,708.3004341,18.31395837,0.320482605,1.251889348,1.251318216,1.869128585,95.2026062,0.510651529,0,165.6127319,20.23567772,12.2500004,65000
134,708.4524341,18.31396227,0.320482692,1.256186128,1.192126513,1.876058459,95.28147888,0.545708776,0,165.3394775,20.12368202,12.25000095,65000
135,708.6044341,18.31397926,0.320482757,1.254971862,1.184035301,1.883327484,94.89129639,0.566693962,0,165.3641815,20.19880104,12.25000095,65000
136,708.7564341,18.31402806,0.320483141,1.260470033,1.216320396,1.876312614,94.04673767,0.550831437,0,164.8970642,20.47913551,12.25000012,65000
137,708.9084341,18.31411828,0.320483601,1.276744604,1.256494045,1.866401911,91.96744537,0.53935647,0,165.064209,20.47671127,12.25000123,65000
138,709.0604341,18.31415866,0.320483903,1.283989191,1.297805429,1.843998194,91.31400299,0.516069889,0,164.620224,20.47414589,12.25000123,65000
139,709.2124341,18.31423737,0.322185388,1.319057822,1.321519733,1.840456247,89.7097168,0.544922471,0,164.3045349,20.04743385,12.25000123,65000
140,709.3644341,18.3141364,0.320483736,1.318446159,1.304802656,1.830034375,91.39506531,0.57040292,0,165.2639618,19.57567215,12.25000068,65000
141,709.5164341,18.31411434,0.32048339,1.33013165,1.273267388,1.833932281,91.18296051,0.57824713,0,166.4685669,19.50845718,12.24999985,65000
142,709.6684341,18.31418119,0.325045329,1.311616898,1.243482471,1.824020267,89.37712097,0.527072251,0,166.9816437,18.9031868,12.25000013,65000
143,709.8204341,18.31423342,0.325045314,1.322425962,1.226244688,1.830686688,88.38634491,0.482686132,0,166.6661072,18.35964966,12.25000095,65000
144,709.9724341,18.31424614,0.322184955,1.340045929,1.28260529,1.840045929,88.57358551,0.469363391,0,165.8002319,17.90259934,12.25000095,65000
145,710.1244341,18.31405048,0.320483165,1.340368629,1.33110857,1.84908545,92.84531403,0.48362413,0,166.013504,17.66357231,12.25000151,65000
146,710.2764341,18.31390165,0.320482244,1.319210172,1.310660005,1.850840569,95.81450653,0.498936921,0,166.6309662,17.7541256,12.25000095,65000
147,710.4284341,18.31375651,0.320481403,1.30846405,1.299342513,1.842812896,99.1546402,0.47991243,0,166.4452057,17.75751114,12.25000068,65000
148,710.5804341,18.31384616,0.320482042,1.307658076,1.320815325,1.831088662,97.51016235,0.459016264,0,165.8023834,18.60341072,12.2499993,65000
149,710.7324341,18.31397194,0.320482777,1.331714869,1.293563366,1.823193193,94.98045349,0.457196027,0,165.490448,19.20020294,12.2500015,65000
150,710.8844341,18.31407474,0.320483407,1.340272188,1.26625669,1.805720925,92.81022644,0.468293041,0,165.2859802,19.39616013,12.2500015,65000
151,711.0364341,18.31396925,0.320482745,1.328777909,1.305830121,1.761619806,95.02465057,0.502285898,0,165.5923309,19.59750938,12.25000205,65000
152,711.1884341,18.31373677,0.320481294,1.338712812,1.296463132,1.704516769,99.78107452,0.53466934,0,166.3205414,19.73616219,12.25000123,65000
153,711.3404341,18.31362676,0.320480577,1.302247167,1.25223124,1.690089703,101.9097595,0.549424171,0,166.9150085,20.19122315,12.25000095,65000
154,711.4924341,18.31378074,0.320481504,1.320326567,1.248934388,1.714936495,98.5176239,0.527699232,0,166.829773,20.38186836,12.2500004,65000
155,711.6444341,18.31403722,0.320482989,1.300581217,1.255027294,1.747580767,93.16023254,0.497648627,0,166.2724762,20.68723488,12.25000123,65000
156,711.7964341,18.31413394,0.32048354,1.355466008,1.210814118,1.757113814,91.01473236,0.500960708,0,166.2776489,20.8748436,12.25000123,65000
157,711.9484341,18.31401674,0.320482781,1.377153277,1.202833056,1.739939809,93.36260986,0.506435037,0,166.7894745,21.37090111,12.25000123,65000
158,712.1004341,18.31385236,0.320481769,1.339066029,1.260128021,1.733322263,96.73071289,0.533141494,0,167.2887421,21.49292374,12.25000068,65000
159,712.2524341,18.31388373,0.320481864,1.299863458,1.269236088,1.724599958,95.69999695,0.539773345,0,167.8627014,21.08525658,12.25000095,65000
160,712.4044341,18.31399879,0.320482606,1.244568706,1.239732146,1.728264689,93.30007935,0.535435319,0,167.5745087,20.64925385,12.2500015,65000
161,712.5564341,18.31413848,0.322184644,1.28516686,1.25203383,1.747004628,90.56952667,0.519337654,0,166.8229218,19.99048233,12.25000095,65000
162,712.7084341,18.31403423,0.320483126,1.23417449,1.218061924,1.780515671,93.45089722,0.512963057,0,165.7785339,19.67127228,12.25000068,65000
163,712.8604341,18.31389608,0.320482572,1.268021345,1.199682474,1.818120599,97.23207855,0.529450059,0,164.4853668,19.3979454,12.25000068,65000
164,713.0124341,18.31366463,0.320481232,1.294512868,1.271499991,1.844491959,102.0608978,0.485361636,0,164.9507294,18.8275013,12.25000013,65000
165,713.1644341,18.31357723,0.320480556,1.305463672,1.276580811,1.863221645,103.3976975,0.448985785,0,166.0600891,18.5758152,12.25000123,65000
166,713.3164341,18.31358329,0.320480501,1.297853708,1.28683126,1.865522385,102.9549561,0.418502361,0,166.5356751,18.3238411,12.25000041,65000
167,713.4684341,18.31373677,0.320481221,1.259391308,1.265930057,1.858102322,99.15785217,0.448393762,0,167.3449249,18.42366028,12.25000205,65000
168,713.6204341,18.3138851,0.320482201,1.219252944,1.261918902,1.834999919,96.26278687,0.482681185,0,166.6336212,18.99542618,12.25000095,65000
169,713.7724341,18.31398719,0.320483144,1.255981207,1.242222905,1.816280246,95.17947388,0.509739578,0,164.587204,19.15630913,12.2500015,65000
170,713.9244341,18.3140069,0.320483353,1.246272564,1.187025309,1.820392966,95.09083557,0.541764975,0,163.9376831,18.98237991,12.25000123,65000
171,714.0764341,18.31398369,0.320483047,1.281449676,1.144646406,1.831737161,94.95008087,0.509655774,0,165.0665283,18.7364502,12.25000095,65000
172,714.2284341,18.31403419,0.320482977,1.209411383,1.095633149,1.85607028,92.71218872,0.467869163,0,167.0577545,19.06826019,12.25000041,65000
173,714.3804341,18.31394892,0.320482212,1.254294157,1.093262434,1.845162153,93.80111694,0.439446479,0,168.5245361,19.39732933,12.25000068,65000
174,714.5324341,18.31382857,0.320481507,1.264904976,1.100066304,1.83320117,96.29062653,0.464735001,0,168.861023,19.56161499,12.25000095,65000
175,714.6844341,18.31377171,0.320481292,1.20159626,1.104470253,1.827928543,98.04936218,0.527006388,0,168.008728,20.05802727,12.25000095,65000
176,714.8364341,18.31383255,0.320481854,1.237670541,1.098358989,1.852796674,97.35155487,0.562542558,0,166.8406372,20.5541687,12.24999987,65000
177,714.9884341,18.31396967,0.320482796,1.258209705,1.089615583,1.881886959,94.9262085,0.567910731,0,165.8644409,21.0508461,12.25000068,65000
178,715.1404341,18.31397912,0.320482907,1.239055157,1.092256308,1.88644588,94.97335815,0.520716131,0,165.5074158,21.38635445,12.25000177,65000
179,715.2924341,18.31396925,0.320482788,1.162846804,1.108612776,1.871465802,94.88630676,0.480465651,0,165.9829559,21.30412102,12.25000068,65000
180,715.4444341,18.31387864,0.320482335,1.173785687,1.118028641,1.863800407,97.09746552,0.481370866,0,165.5529327,20.73508644,12.25000068,65000
181,715.5964341,18.31388446,0.320482506,1.130933285,1.103227615,1.871921778,97.30085754,0.530687869,0,164.9142609,19.64349937,12.2500015,65000
182,715.7484341,18.3139615,0.320482869,1.147645235,1.096596837,1.859181285,95.16212463,0.549451053,0,165.6277313,18.81526375,12.2500015,65000
183,715.9004341,18.31396002,0.320482749,1.129778624,1.105811954,1.835887074,94.79106903,0.53413862,0,166.2638855,18.0480175,12.25000123,65000
184,716.0524341,18.31379562,0.320481878,1.133281112,1.09579885,1.806514144,98.43196106,0.561581552,0,166.1491089,17.41287994,12.25000095,65000
185,716.2044341,18.31374752,0.320481588,1.181671262,1.100783587,1.791964173,99.19591522,0.559387326,0,166.4934692,15.76185989,12.25000041,65000
186,716.3564341,18.31381728,0.320481969,1.172920346,1.103536129,1.805586696,97.54405975,0.58300972,0,166.6546326,15.19859028,12.25000041,65000
187,716.5084341,18.3138621,0.320482164,1.233799577,1.118043184,1.81289959,96.70027924,0.568111062,0,166.6438141,17.71486664,12.25000068,65000
188,716.6604341,18.31371439,0.320481051,1.251746059,1.151206851,1.828276038,99.28253937,0.57998389,0,167.9371796,19.33683968,12.25000014,65000
189,716.8124341,18.31364908,0.320480572,1.261895299,1.183622956,1.834682703,100.4100266,0.576094389,0,168.5379639,19.78863907,12.25000041,65000
