DEPTH_MD,GROUP,FORMATION,CALI,RMED,RDEP,GR,NPHI,BS,ROP,FORCE_2020_LITHOFACIES_LITHOLOGY
2486.9052,SHETLAND GP.,Kyrre Fm.,12.92212772,1.269798756,1.263624191,69.48057556,0.341936171,17.5,20.31973839,65000
2487.0572,SHETLAND GP.,Kyrre Fm.,12.97666645,1.255813003,1.256998062,69.85366821,0.350383788,17.5,20.23727036,65000
2487.2092,SHETLAND GP.,Kyrre Fm.,12.99493408,1.23264885,1.248459578,70.77854919,0.360869795,17.5,20.22729492,65000
2487.3612,SHETLAND GP.,Kyrre Fm.,13.02202702,1.230867505,1.250201464,70.61628723,0.364839047,17.5,21.43681526,65000
2487.5132,SHETLAND GP.,Kyrre Fm.,13.06757641,1.260601282,1.272226453,69.59992981,0.35580501,17.5,24.88171959,65000
2487.6652,SHETLAND GP.,Kyrre Fm.,13.09374046,1.337392807,1.317130566,69.07592011,0.345809937,17.5,24.74493408,65000
2487.8172,SHETLAND GP.,Kyrre Fm.,13.10091019,1.353731036,1.343115211,69.15142059,0.34096542,17.5,23.00437927,65000
2487.9692,SHETLAND GP.,Kyrre Fm.,13.10074234,1.361433625,1.371980429,68.41513062,0.335712791,17.5,21.91180992,65000
2488.1212,SHETLAND GP.,Kyrre Fm.,13.08917236,1.451363206,1.437870979,68.56706238,0.326625824,17.5,22.01889801,65000
2488.2732,SHETLAND GP.,Kyrre Fm.,13.08077431,1.469728589,1.464799881,69.18423462,0.323535025,17.5,21.67671585,65000
2488.4252,SHETLAND GP.,Kyrre Fm.,13.09525585,1.454762816,1.476673603,69.058815,0.332589001,17.5,21.11543274,65000
2488.5772,SHETLAND GP.,Kyrre Fm.,13.12476444,1.444181562,1.478918195,69.24346924,0.351010084,17.5,20.58543587,65000
2488.7292,SHETLAND GP.,Kyrre Fm.,13.13791084,1.45051229,1.483322024,69.1444931,0.36595133,17.5,20.47999954,65000
2488.8812,SHETLAND GP.,Kyrre Fm.,13.12224102,1.440763474,1.501764774,69.1667099,0.361292958,17.5,20.51373482,65000
2489.0332,SHETLAND GP.,Kyrre Fm.,13.09704113,1.514221788,1.542824864,68.74500275,0.342324764,17.5,20.67732239,65000
2489.1852,SHETLAND GP.,Kyrre Fm.,13.08386326,1.553069592,1.578612566,67.42020416,0.324290097,17.5,20.88363838,65000
2489.3372,SHETLAND GP.,Kyrre Fm.,13.08370972,1.571375251,1.592314482,65.43442535,0.314409018,17.5,20.95298195,65000
2489.4892,SHETLAND GP.,Kyrre Fm.,13.08440113,1.602686167,1.621638656,63.88187408,0.312998027,17.5,20.90234375,65000
2489.6412,SHETLAND GP.,Kyrre Fm.,13.07608604,1.620475173,1.642161131,62.65018082,0.319304138,17.5,20.77346611,65000
2489.7932,SHETLAND GP.,Kyrre Fm.,13.05692959,1.643059254,1.662825823,63.87697601,0.328205019,17.5,20.64322281,65000
2489.9452,SHETLAND GP.,Kyrre Fm.,13.03282642,1.661884308,1.674386263,64.34745789,0.331156313,17.5,20.60882568,65000
2490.0972,SHETLAND GP.,Kyrre Fm.,13.01584721,1.674604774,1.684016466,63.36952591,0.327496767,17.5,20.56560326,65000
2490.2492,SHETLAND GP.,Kyrre Fm.,13.01777077,1.656172514,1.683604956,63.80038071,0.325848252,17.5,20.65431976,65000
2490.4012,SHETLAND GP.,Kyrre Fm.,13.04249477,1.648367763,1.690538645,65.26678467,0.331655175,17.5,21.13761139,65000
2490.5532,SHETLAND GP.,Kyrre Fm.,13.08315373,1.664868116,1.703846097,68.0440445,0.344570786,17.5,21.68955231,65000
2490.7052,SHETLAND GP.,Kyrre Fm.,13.12917233,1.704456687,1.730156899,68.09085083,0.353840619,17.5,22.38517761,65000
2490.8572,SHETLAND GP.,Kyrre Fm.,13.16847801,1.745034337,1.759192944,67.44057465,0.345472693,17.5,23.02819252,65000
2491.0092,SHETLAND GP.,Kyrre Fm.,13.19495583,1.757593989,1.770169973,66.54550171,0.33213827,17.5,24.47133827,65000
2491.1612,SHETLAND GP.,Kyrre Fm.,13.21093464,1.794232607,1.791302323,67.1520462,0.32837978,17.5,26.31528473,65000
2491.3132,SHETLAND GP.,Kyrre Fm.,13.22818279,1.805412054,1.800476432,67.5008316,0.328141183,17.5,25.93008614,65000
2491.4652,SHETLAND GP.,Kyrre Fm.,13.25938797,1.80076623,1.803479314,67.85497284,0.328677476,17.5,25.45907974,65000
2491.6172,SHETLAND GP.,Kyrre Fm.,13.30241203,1.807611942,1.807124019,68.19156647,0.335051954,17.5,25.76099777,65000
2491.7692,SHETLAND GP.,Kyrre Fm.,13.34280872,1.806574345,1.804225445,68.00580597,0.340236574,17.5,26.53661156,65000
2491.9212,SHETLAND GP.,Kyrre Fm.,13.3639164,1.810315132,1.806238771,67.86315155,0.333039999,17.5,28.74640274,65000
2492.0732,SHETLAND GP.,Kyrre Fm.,13.36701012,1.816556811,1.809315562,66.96505737,0.325259864,17.5,31.56944847,65000
2492.2252,SHETLAND GP.,Kyrre Fm.,13.38080692,1.81918335,1.810920119,66.74945831,0.328196973,17.5,30.29797173,65000
2492.3772,SHETLAND GP.,Kyrre Fm.,13.42965889,1.819637775,1.81182754,66.40418243,0.33744964,17.5,29.46999931,65000
2492.5292,SHETLAND GP.,Kyrre Fm.,13.50193501,1.817999959,1.811285734,65.8993454,0.342314333,17.5,35.44273758,65000
2492.6812,SHETLAND GP.,Kyrre Fm.,13.57559204,1.817999959,1.810194969,66.44797516,0.337317556,17.5,42.57249832,65000
2492.8332,SHETLAND GP.,Kyrre Fm.,13.64729309,1.817654491,1.809700012,66.45127106,0.330160886,17.5,34.56593704,65000
2492.9852,SHETLAND GP.,Kyrre Fm.,13.70876217,1.815829516,1.809700012,67.22990418,0.327082962,17.5,23.3014164,65000
2493.1372,SHETLAND GP.,Kyrre Fm.,13.74124336,1.815000057,1.810002327,67.03237915,0.32715115,17.5,23.72270393,65000
2493.2892,SHETLAND GP.,Kyrre Fm.,13.7450552,1.814835668,1.81128633,66.82089996,0.32803148,17.5,24.27694702,65000
2493.4412,SHETLAND GP.,Kyrre Fm.,13.73584843,1.817566395,1.811237454,66.62245178,0.328554124,17.5,23.90782738,65000
2493.5932,SHETLAND GP.,Kyrre Fm.,13.72363472,1.836799264,1.81613636,67.05853272,0.327688098,17.5,23.29834557,65000
2493.7452,SHETLAND GP.,Kyrre Fm.,13.73495007,1.836122274,1.809986711,67.16939545,0.328201413,17.5,22.70611191,65000
2493.8972,SHETLAND GP.,Kyrre Fm.,13.80206204,1.80830884,1.788009167,66.5981369,0.336021692,17.5,21.70264816,65000
2494.0492,SHETLAND GP.,Kyrre Fm.,13.91038704,1.801423669,1.776197076,65.59788513,0.347524017,17.5,20.94633865,65000
2494.2012,SHETLAND GP.,Kyrre Fm.,14.08628178,1.830817699,1.776693583,65.45870972,0.352565706,17.5,20.82251549,65000
2494.3532,SHETLAND GP.,Kyrre Fm.,14.57755089,1.92026639,1.788158178,63.12250519,0.351961404,17.5,22.26317596,65000
2494.5052,SHETLAND GP.,Kyrre Fm.,15.70226669,1.909989476,1.778236032,63.84816361,0.353343636,17.5,22.54731369,65000
2494.6572,SHETLAND GP.,Kyrre Fm.,17.2742939,1.873154879,1.754029512,63.64461517,0.355478853,17.5,20.15655899,65000
2494.8092,SHETLAND GP.,Kyrre Fm.,18.66530037,1.864812374,1.744256854,63.73564148,0.351523846,17.5,19.20932388,65000
2494.9612,SHETLAND GP.,Kyrre Fm.,19.54653549,1.840909839,1.720705152,64.94252777,0.346959055,17.5,20.27779388,65000
2495.1132,SHETLAND GP.,Kyrre Fm.,20.05172157,1.794919968,1.691529393,65.74892426,0.3492302,17.5,20.86108398,65000
2495.2652,SHETLAND GP.,Kyrre Fm.,20.18133545,1.653410077,1.638032317,67.8157196,0.352535427,17.5,21.4947834,65000
2495.4172,SHETLAND GP.,Kyrre Fm.,19.89534378,1.570497394,1.609538317,68.02824402,0.345921785,17.5,22.37128639,65000
2495.5692,SHETLAND GP.,Kyrre Fm.,19.45638847,1.533879995,1.59079659,66.41426086,0.334319443,17.5,26.61472511,65000
2495.7212,SHETLAND GP.,Kyrre Fm.,19.09769249,1.535562754,1.582902312,67.48182678,0.327104926,17.5,28.12339592,65000
2495.8732,SHETLAND GP.,Kyrre Fm.,18.79057503,1.508424997,1.558058977,68.18087769,0.324081838,17.5,24.58087158,65000
2496.0252,SHETLAND GP.,Kyrre Fm.,18.44074822,1.538183928,1.566828728,66.57647705,0.323130369,17.5,22.43139076,65000
2496.1772,SHETLAND GP.,Kyrre Fm.,18.08616638,1.515388846,1.549675345,68.15670013,0.329279542,17.5,18.520998,65000
2496.3292,SHETLAND GP.,Kyrre Fm.,17.84134674,1.505816102,1.529547095,67.91411591,0.341255933,16.90766525,17.19577408,65000
2496.4812,SHETLAND GP.,Kyrre Fm.,17.78609657,1.525275827,1.509871364,67.49065399,0.346547633,12.25000095,20.71169472,65000
2496.6332,SHETLAND GP.,Kyrre Fm.,17.84858131,1.496810794,1.491122723,68.17184448,0.34030354,12.25000095,15.89208317,65000
2496.7852,SHETLAND GP.,Kyrre Fm.,17.87319756,1.442806482,1.465051055,67.72504425,0.331538796,12.25000095,11.71927738,65000
2496.9372,SHETLAND GP.,Kyrre Fm.,17.79773712,1.417255044,1.448301673,69.48547363,0.327147454,12.25000095,9.677559853,65000
2497.0892,SHETLAND GP.,Kyrre Fm.,17.54517174,1.356700778,1.385121465,69.10932159,0.330599755,12.25000095,9.098063469,65000
2497.2412,SHETLAND GP.,Kyrre Fm.,16.7442894,1.343925476,1.360561729,68.39586639,0.333506435,12.25000095,8.808046341,65000
2497.3932,SHETLAND GP.,Kyrre Fm.,15.16427803,1.332761407,1.347818852,65.16770935,0.326423556,12.25000095,8.811595917,65000
2497.5452,SHETLAND GP.,Kyrre Fm.,13.50414085,1.32136631,1.344273329,67.54244232,0.319853485,12.25000095,9.042046547,65000
2497.6972,SHETLAND GP.,Kyrre Fm.,12.63378048,1.327322125,1.345339418,69.36509705,0.318203509,12.25000095,9.296610832,65000
2497.8492,SHETLAND GP.,Kyrre Fm.,12.51228237,1.353785753,1.349574804,66.64543152,0.316226095,12.25000095,9.684816361,65000
2498.0012,SHETLAND GP.,Kyrre Fm.,12.59033012,1.381558418,1.357335329,68.60865021,0.317178398,12.25000095,9.896666527,65000
2498.1532,SHETLAND GP.,Kyrre Fm.,12.61656094,1.365258336,1.353235126,68.64105225,0.325208724,12.25000095,10.5611887,65000
2498.3052,SHETLAND GP.,Kyrre Fm.,12.57460594,1.359045744,1.352131844,66.73403931,0.33299771,12.25000095,11.08590603,65000
2498.4572,SHETLAND GP.,Kyrre Fm.,12.50044918,1.384528637,1.361127973,66.50031281,0.33129558,12.25000095,11.75523377,65000
2498.6092,SHETLAND GP.,Kyrre Fm.,12.43418694,1.402480841,1.36605525,67.56509399,0.324614048,12.25000095,11.99923992,65000
2498.7612,SHETLAND GP.,Kyrre Fm.,12.38349724,1.39470768,1.362935424,70.16886902,0.316897899,12.25000095,12.78145123,65000
2498.9132,SHETLAND GP.,Kyrre Fm.,12.37630463,1.377863884,1.36284864,68.8470993,0.311414152,12.25000095,13.33614159,65000
2499.0652,SHETLAND GP.,Kyrre Fm.,12.3854084,1.376921296,1.37342906,65.12381744,0.307447374,12.25000095,13.38651371,65000
2499.2172,SHETLAND GP.,Kyrre Fm.,12.39682388,1.390635371,1.378710032,65.36130524,0.30682072,12.25000095,12.82291603,65000
2499.3692,SHETLAND GP.,Kyrre Fm.,12.39471436,1.40152967,1.388428092,66.01712036,0.309260845,12.25000095,11.48805141,65000
2499.5212,SHETLAND GP.,Kyrre Fm.,12.37910557,1.425516844,1.400323629,66.67682648,0.319767565,12.25000095,10.57174683,65000
2499.6732,SHETLAND GP.,Kyrre Fm.,12.37052536,1.433503509,1.412442684,65.73378754,0.325805515,12.25000095,8.90256691,65000
2499.8252,SHETLAND GP.,Kyrre Fm.,12.36182308,1.427434087,1.418161035,67.21035004,0.325778276,12.25000095,8.14626503,65000
2499.9772,SHETLAND GP.,Kyrre Fm.,12.35107422,1.472469091,1.446920633,64.79830933,0.323442966,12.25000095,9.244487763,65000
2500.1292,SHETLAND GP.,Kyrre Fm.,12.3435688,1.499806643,1.463034511,63.1157608,0.320456505,12.25000095,11.14458942,65000
2500.2812,SHETLAND GP.,Kyrre Fm.,12.35291958,1.496445537,1.477882981,63.85786057,0.320018709,12.25000095,12.64010525,65000
2500.4332,SHETLAND GP.,Kyrre Fm.,12.3550911,1.506338358,1.486425519,64.76937103,0.329215676,12.25000095,12.02815533,65000
2500.5852,SHETLAND GP.,Kyrre Fm.,12.34555721,1.512879133,1.494084239,66.96155548,0.334132046,12.25000095,12.72316551,65000
2500.7372,SHETLAND GP.,Kyrre Fm.,12.33924675,1.487131357,1.501507163,65.55132294,0.33529222,12.25000095,14.07222557,65000
2500.8892,SHETLAND GP.,Kyrre Fm.,12.32570934,1.517695785,1.518003821,65.29879761,0.345696807,12.25000095,16.13648224,65000
2501.0412,SHETLAND GP.,Kyrre Fm.,12.26483727,1.566253305,1.546831131,64.51004791,0.356705576,12.25000095,20.07343483,65000
2501.1932,SHETLAND GP.,Kyrre Fm.,12.13634205,1.574058771,1.554367542,67.49120331,0.347564757,12.25000095,22.4677124,65000
2501.3452,SHETLAND GP.,Kyrre Fm.,12.09817696,1.575728893,1.569954515,64.8607254,0.343075633,12.25000095,26.99181175,65000
2501.4972,SHETLAND GP.,Kyrre Fm.,12.10114861,1.569842339,1.577700615,63.78694534,0.342006713,12.25000095,26.66506195,65000
2501.6492,SHETLAND GP.,Kyrre Fm.,12.11158371,1.732598305,1.670609832,62.83535385,0.3336308,12.25000095,25.95646095,65000
2501.8012,SHETLAND GP.,Kyrre Fm.,12.11051464,1.804446697,1.698292255,63.63223267,0.320981711,12.25000095,22.39735222,65000
2501.9532,SHETLAND GP.,Kyrre Fm.,12.09549427,1.671181679,1.661437035,67.90588379,0.314890832,12.25000095,15.54803753,65000
2502.1052,SHETLAND GP.,Kyrre Fm.,12.08899403,1.681544423,1.669611454,66.49434662,0.32036835,12.25000095,15.41675568,65000
2502.2572,SHETLAND GP.,Kyrre Fm.,12.07442474,1.650114417,1.670473933,68.1927948,0.325064629,12.25000095,15.16713905,65000
2502.4092,SHETLAND GP.,Kyrre Fm.,12.03852654,1.661537647,1.67774272,69.38922882,0.321659267,12.25000095,15.85063744,65000
2502.5612,SHETLAND GP.,Kyrre Fm.,12.00530911,1.727170825,1.707423091,66.85658264,0.316698819,12.25000095,17.19412804,65000
2502.7132,SHETLAND GP.,Kyrre Fm.,12.02370548,1.75614512,1.728306651,66.27313995,0.316484779,12.25000095,17.89271927,65000
2502.8652,SHETLAND GP.,Kyrre Fm.,12.05299377,1.795990944,1.757593274,64.39042664,0.31230095,12.25000095,19.27000046,65000
2503.0172,SHETLAND GP.,Kyrre Fm.,12.04771328,1.791012406,1.759595037,65.32766724,0.307910919,12.25000095,19.66895104,65000
2503.1692,SHETLAND GP.,Kyrre Fm.,11.99644375,1.783037901,1.7618891,65.31008911,0.309890509,12.25000095,20.45636749,65000
2503.3212,SHETLAND GP.,Kyrre Fm.,11.93344212,1.784986019,1.764382482,66.96832275,0.315262228,12.25000095,20.66821098,65000
2503.4732,SHETLAND GP.,Kyrre Fm.,11.90916157,1.787967444,1.770335078,66.95032501,0.319949061,12.25000095,21.0754261,65000
2503.6252,SHETLAND GP.,Kyrre Fm.,11.91116905,1.823528051,1.784117699,64.15710449,0.317138016,12.25000095,21.84975815,65000
2503.7772,SHETLAND GP.,Kyrre Fm.,11.90804958,1.823015332,1.783413887,65.2326355,0.313161463,12.25000095,22.24411011,65000
2503.9292,SHETLAND GP.,Kyrre Fm.,11.93973064,1.815141082,1.779175758,68.69814301,0.319878399,12.25000095,22.89745712,65000
2504.0812,SHETLAND GP.,Kyrre Fm.,12.00498772,1.800298095,1.773121238,70.15177155,0.30500415,12.25000095,23.23285484,65000
2504.2332,SHETLAND GP.,Kyrre Fm.,12.06653786,1.818549752,1.780615091,67.1534729,0.294546485,12.25000095,22.88850975,65000
2504.3852,SHETLAND GP.,Kyrre Fm.,12.06799984,1.831662059,1.788007617,65.95989227,0.308228284,12.25000095,22.70472336,65000
2504.5372,SHETLAND GP.,Kyrre Fm.,12.04788494,1.787299514,1.763420343,63.30627823,0.322398841,12.25000095,23.02068329,65000
2504.6892,SHETLAND GP.,Kyrre Fm.,12.0115242,1.778244019,1.759403706,64.69393158,0.314559311,12.25000095,23.18486214,65000
2504.8412,SHETLAND GP.,Kyrre Fm.,11.98703098,1.777999997,1.760941744,64.89450836,0.298752427,12.25000095,22.81331635,65000
2504.9932,SHETLAND GP.,Kyrre Fm.,12.0120182,1.765476108,1.755604982,64.27380371,0.303691238,12.25000095,22.6073494,65000
2505.1452,SHETLAND GP.,Kyrre Fm.,12.02366829,1.761155605,1.756264925,63.98088837,0.327543557,12.25000095,22.29239655,65000
2505.2972,SHETLAND GP.,Kyrre Fm.,12.0038681,1.776341796,1.761669636,65.1493988,0.342307657,12.25000095,22.1268158,65000
2505.4492,SHETLAND GP.,Kyrre Fm.,11.98580837,1.864867091,1.795805216,67.20566559,0.319500595,12.25000095,22.10090637,65000
2505.6012,SHETLAND GP.,Kyrre Fm.,11.98738289,1.854708791,1.794065356,66.29008484,0.289531708,12.25000095,22.09047318,65000
2505.7532,SHETLAND GP.,Kyrre Fm.,11.99662495,1.778911114,1.757401109,65.47960663,0.293898016,12.25000095,22.33719635,65000
2505.9052,SHETLAND GP.,Kyrre Fm.,12.0135994,1.716209412,1.732362986,65.30725098,0.30576849,12.25000095,22.47309876,65000
2506.0572,SHETLAND GP.,Kyrre Fm.,12.03858376,1.736611724,1.73393333,66.13113403,0.311689019,12.25000095,22.32892418,65000
2506.2092,SHETLAND GP.,Kyrre Fm.,12.04697132,1.758726597,1.737209082,65.49224854,0.317841142,12.25000095,22.24462128,65000
2506.3612,SHETLAND GP.,Kyrre Fm.,12.01619625,1.777857423,1.741347432,68.88050079,0.321395516,12.25000095,24.50451469,65000
2506.5132,SHETLAND GP.,Kyrre Fm.,11.93553543,1.776187182,1.740006089,65.91213226,0.310254961,12.25000095,25.77514839,65000
2506.6652,SHETLAND GP.,Kyrre Fm.,11.91290379,1.735779882,1.723531246,69.44139862,0.302297801,12.25000095,25.672575,65000
2506.8172,SHETLAND GP.,Kyrre Fm.,11.9305172,1.742316008,1.723238468,63.87748718,0.303756356,12.25000095,24.57921219,65000
2506.9692,SHETLAND GP.,Kyrre Fm.,11.9663744,1.742070794,1.720976949,62.34420776,0.318488985,12.25000095,23.51511955,65000
2507.1212,SHETLAND GP.,Kyrre Fm.,12.00700665,1.734584093,1.719687581,65.42099762,0.341662109,12.25000095,22.41090012,65000
2507.2732,SHETLAND GP.,Kyrre Fm.,12.02303886,1.750645042,1.72681284,65.11516571,0.366703033,12.25000095,22.29306793,65000
2507.4252,SHETLAND GP.,Kyrre Fm.,11.98026085,1.739106178,1.721321464,69.05789185,0.368047416,12.25000095,22.00461197,65000
2507.5772,SHETLAND GP.,Kyrre Fm.,11.9304781,1.75453496,1.729159355,64.72428131,0.352108091,12.25000095,21.72279549,65000
2507.7292,SHETLAND GP.,Kyrre Fm.,11.9283247,1.810981035,1.749876499,66.41761017,0.327241421,12.25000095,21.19586372,65000
2507.8812,SHETLAND GP.,Kyrre Fm.,11.9668932,1.841594696,1.764131784,65.31198883,0.308280647,12.25000095,20.88527489,65000
2508.0332,SHETLAND GP.,Kyrre Fm.,11.99653721,1.857655644,1.774676919,61.72145462,0.300691485,12.25000095,21.10572815,65000
2508.1852,SHETLAND GP.,Kyrre Fm.,12.0182581,1.848104239,1.770152092,63.66810989,0.28920424,12.25000095,21.62944222,65000
2508.3372,SHETLAND GP.,Kyrre Fm.,12.04864025,1.837942839,1.751847863,67.45949554,0.281669349,12.25000095,22.51307106,65000
2508.4892,SHETLAND GP.,Kyrre Fm.,12.07996845,1.845131159,1.746205449,67.6944809,0.293106467,12.25000095,22.93428803,65000
2508.6412,SHETLAND GP.,Kyrre Fm.,12.10102367,1.823469758,1.735976815,67.92332459,0.322607905,12.25000095,22.72706986,65000
2508.7932,SHETLAND GP.,Kyrre Fm.,12.10353851,1.778816819,1.717847109,66.12804413,0.339970499,12.25000095,22.12555504,65000
2508.9452,SHETLAND GP.,Kyrre Fm.,12.07916355,1.656742573,1.661120176,63.41373444,0.318506569,12.25000095,21.28133774,65000
2509.0972,SHETLAND GP.,Kyrre Fm.,12.06924725,1.590322495,1.62818265,62.18251801,0.312496483,12.25000095,20.98461533,65000
2509.2492,SHETLAND GP.,Kyrre Fm.,12.07401085,1.650793672,1.639338374,64.22520447,0.326883674,12.25000095,19.56387329,65000
2509.4012,SHETLAND GP.,Kyrre Fm.,12.08152962,1.850571394,1.678704739,65.94451904,0.333755344,12.25000095,18.21097946,65000
2509.5532,SHETLAND GP.,Kyrre Fm.,12.0840807,2.242938042,1.760360241,67.04984283,0.327943414,12.25000095,15.73392773,30000
2509.7052,SHETLAND GP.,Kyrre Fm.,12.08685875,2.12602663,1.72152555,69.48139191,0.356301159,12.25000095,14.29161549,30000
2509.8572,SHETLAND GP.,Kyrre Fm.,12.09872723,1.78633666,1.618645072,74.7089386,0.392318308,12.25000095,13.63910294,30000
2510.0092,SHETLAND GP.,Kyrre Fm.,12.11239338,1.615061164,1.584118486,71.41039276,0.398715466,12.25000095,14.82265854,30000
2510.1612,SHETLAND GP.,Kyrre Fm.,12.1108675,1.624962807,1.598227263,65.93029022,0.370163322,12.25000095,15.06991386,30000
2510.3132,SHETLAND GP.,Kyrre Fm.,12.08773899,1.671707511,1.593204379,57.93357468,0.334797353,12.25000095,15.23685169,30000
2510.4652,SHETLAND GP.,Kyrre Fm.,12.06249332,1.644096375,1.57245326,56.78176117,0.314899862,12.25000095,15.52949524,65000
2510.6172,SHETLAND GP.,Kyrre Fm.,12.05235004,1.553160071,1.541667104,61.83368301,0.311039269,12.25000095,16.10671043,65000
2510.7692,SHETLAND GP.,Kyrre Fm.,12.05035019,1.524458289,1.530233502,65.34706879,0.313649327,12.25000095,17.15703774,65000
2510.9212,SHETLAND GP.,Kyrre Fm.,12.04606724,1.547828674,1.529702663,65.23760223,0.32115981,12.25000095,19.24700737,65000
2511.0732,SHETLAND GP.,Kyrre Fm.,12.04411125,1.557152152,1.522930503,65.60511017,0.336210877,12.25000095,20.35012436,65000
2511.2252,SHETLAND GP.,Kyrre Fm.,12.05529118,1.519460201,1.504499912,63.53889847,0.351346612,12.25000095,22.04497337,65000
2511.3772,SHETLAND GP.,Kyrre Fm.,12.07383061,1.501913309,1.495203853,62.84740067,0.359725565,12.25000095,22.72765923,65000
2511.5292,SHETLAND GP.,Kyrre Fm.,12.08163357,1.456633449,1.47938931,63.24067307,0.367602617,12.25000095,23.62478638,65000
2511.6812,SHETLAND GP.,Kyrre Fm.,12.07088184,1.409140706,1.458312154,63.59986496,0.36591655,12.25000095,24.69467545,65000
2511.8332,SHETLAND GP.,Kyrre Fm.,12.05442143,1.379163027,1.438506723,59.63238907,0.341801822,12.25000095,26.69298172,65000
2511.9852,SHETLAND GP.,Kyrre Fm.,12.04152584,1.408688188,1.442658782,59.30426025,0.311560035,12.25000095,27.24046707,65000
2512.1372,SHETLAND GP.,Kyrre Fm.,12.03162193,1.46370244,1.464992404,58.98534393,0.297547311,12.25000095,27.70829392,65000
2512.2892,SHETLAND GP.,Kyrre Fm.,12.02239513,1.476349711,1.472349763,61.83267212,0.296637416,12.25000095,27.14530182,65000
2512.4412,SHETLAND GP.,Kyrre Fm.,11.98548889,1.470318556,1.470076799,64.77191925,0.303564996,12.25000095,25.74215317,65000
2512.5932,SHETLAND GP.,Kyrre Fm.,11.92027855,1.469832897,1.470582843,65.50653839,0.310064167,12.25000095,24.78315353,65000
2512.7452,SHETLAND GP.,Kyrre Fm.,11.91271019,1.518101931,1.488464952,65.16191864,0.31657365,12.25000095,23.23850822,65000
2512.8972,SHETLAND GP.,Kyrre Fm.,11.91764641,1.553631187,1.503344655,62.1530838,0.327373713,12.25000095,22.22244072,65000
2513.0492,SHETLAND GP.,Kyrre Fm.,11.92258358,1.589508534,1.518315792,61.63070297,0.345561326,12.25000095,20.63504219,65000
2513.2012,SHETLAND GP.,Kyrre Fm.,11.9275198,1.580376267,1.517957449,61.8391304,0.372271091,12.25000095,19.70596314,65000
2513.3532,SHETLAND GP.,Kyrre Fm.,11.98219013,1.584368587,1.542516947,61.626194,0.394247741,12.25000095,19.26725006,65000
2513.5052,SHETLAND GP.,Kyrre Fm.,12.02740002,1.643949032,1.629718423,63.36560822,0.389838159,12.25000095,19.25713158,65000
2513.6572,SHETLAND GP.,Kyrre Fm.,12.02081871,1.660255671,1.64866972,64.3560257,0.370744735,12.25000095,19.30256844,65000
2513.8092,SHETLAND GP.,Kyrre Fm.,11.98472786,1.665870071,1.653264165,62.37153626,0.35576126,12.25000095,19.5775032,65000
2513.9612,SHETLAND GP.,Kyrre Fm.,11.96328163,1.683970451,1.662461996,60.93449783,0.346815825,12.25000095,19.77731514,65000
