DEPTH_MD,GROUP,FORMATION,CALI,RMED,RDEP,GR,NPHI,BS,ROP,FORCE_2020_LITHOFACIES_LITHOLOGY
849.8116,VIKING GP.,Draupne Fm.,8.517491341,1.758063316,1.772795558,129.5704193,0.477352619,8.5,140.7637482,65000
849.9636,VIKING GP.,Draupne Fm.,8.517375946,1.776818633,1.787905335,130.4524689,0.453626573,8.5,120.4042053,65000
850.1156,VIKING GP.,Draupne Fm.,8.486521721,1.788455248,1.796329856,131.3987427,0.446008295,8.5,102.8642273,65000
850.2676,VIKING GP.,Draupne Fm.,8.473595619,1.730053902,1.737035751,130.978714,0.453790367,8.5,100.7979965,65000
850.4196,VIKING GP.,Draupne Fm.,8.491584778,1.687970996,1.692718744,129.4434204,0.461126477,8.5,90.22000885,65000
850.5716,VIKING GP.,Draupne Fm.,8.603442192,1.684845686,1.690876365,128.0887604,0.439012617,8.5,86.8136673,65000
850.7236,VIKING GP.,Draupne Fm.,8.598383904,1.688536882,1.695949197,130.0755768,0.440761477,8.5,85.48022461,65000
850.8756,VIKING GP.,Draupne Fm.,8.618723869,1.675964475,1.684076309,130.4956665,0.486736059,8.5,84.37747192,65000
851.0276,VIKING GP.,Draupne Fm.,8.607339859,1.672679663,1.673822165,133.9779511,0.470436513,8.5,82.79695129,65000
851.1796,VIKING GP.,Draupne Fm.,8.688686371,1.684366942,1.684606075,136.0556488,0.468573421,8.5,82.70337677,65000
851.3316,VIKING GP.,Draupne Fm.,8.802241325,1.680923104,1.675815105,135.9849243,0.452860743,8.5,83.41610718,65000
851.4836,VIKING GP.,Draupne Fm.,8.904280663,1.655051231,1.650972843,132.6125641,0.43734926,8.5,95.73683167,65000
851.6356,VIKING GP.,Draupne Fm.,9.000692368,1.664590478,1.662150025,129.4472351,0.468670994,8.5,97.82791138,65000
851.7876,VIKING GP.,Draupne Fm.,8.847456932,1.708749056,1.716681004,128.1894836,0.478449404,8.5,119.6992569,65000
851.9396,VIKING GP.,Draupne Fm.,8.727667809,1.705614209,1.708752513,127.6031876,0.498216093,8.5,130.2423401,65000
852.0916,VIKING GP.,Draupne Fm.,8.623683929,1.723536968,1.727250814,124.22789,0.49617523,8.5,134.7328491,65000
852.2436,VIKING GP.,Draupne Fm.,8.519701004,1.694919586,1.707231164,122.6272659,0.449546009,8.5,137.0815125,65000
852.3956,VIKING GP.,Draupne Fm.,8.415718079,1.675384641,1.672435403,123.0763626,0.342059284,8.5,139.1873016,65000
852.5476,VIKING GP.,Draupne Fm.,8.311735153,1.693797946,1.699907422,127.5291367,0.478004247,8.5,139.5307007,65000
852.6996,VIKING GP.,Draupne Fm.,8.25774765,1.675134063,1.679333806,128.0572815,0.436644912,8.5,139.5307007,65000
852.8516,VIKING GP.,Draupne Fm.,8.25,1.682791829,1.68320787,126.6567612,0.438496113,8.5,139.5307007,65000
853.0036,VIKING GP.,Draupne Fm.,8.25,1.688456655,1.692337513,123.591713,0.458823443,8.5,139.5307007,65000
853.1556,VIKING GP.,Draupne Fm.,8.25,1.687147498,1.691784859,123.5911102,0.434921801,8.5,222.3714447,65000
853.3076,VIKING GP.,Draupne Fm.,8.25,1.711025834,1.714896083,123.400856,0.431924522,8.5,195.3442078,65000
853.4596,VIKING GP.,Draupne Fm.,8.25,1.763818264,1.762022615,127.4406586,0.465028167,8.5,157.7940979,65000
853.6116,VIKING GP.,Draupne Fm.,8.25,1.797958136,1.806619167,131.2294006,0.437175334,8.5,136.3013916,65000
853.7636,VIKING GP.,Draupne Fm.,8.25,1.814740539,1.823671222,135.2613678,0.468102306,8.5,127.5737228,65000
853.9156,VIKING GP.,Draupne Fm.,8.25,1.78924036,1.798661113,136.5089722,0.43817243,8.5,124.2270813,65000
854.0676,VIKING GP.,Draupne Fm.,8.25,1.761452436,1.767721176,139.8399048,0.438992947,8.5,123.681633,65000
854.2196,VIKING GP.,Draupne Fm.,8.25,1.750791788,1.748000026,138.8104553,0.43326956,8.5,123.6700974,65000
854.3716,VIKING GP.,Draupne Fm.,8.25,1.753997564,1.749018192,134.4110565,0.417545378,8.5,118.8266068,65000
854.5236,VIKING GP.,Draupne Fm.,8.255214691,1.763969064,1.759443164,127.9152603,0.456502706,8.5,117.6448135,65000
854.6756,VIKING GP.,Draupne Fm.,8.251403809,1.776299477,1.782449961,126.6719589,0.435912043,8.5,111.3439941,65000
854.8276,VIKING GP.,Draupne Fm.,8.25,1.756871462,1.764066696,129.0858917,0.433263719,8.5,113.0905838,65000
854.9796,VIKING GP.,Draupne Fm.,8.292074204,1.752833247,1.758907676,130.2812805,0.474002242,8.5,115.0909424,65000
855.1316,VIKING GP.,Draupne Fm.,8.307696343,1.760882139,1.760079384,129.9161377,0.465493232,8.5,120.8489533,65000
855.2836,VIKING GP.,Draupne Fm.,8.320683479,1.760281444,1.765038014,130.7208405,0.425823748,8.5,126.2250748,65000
855.4356,VIKING GP.,Draupne Fm.,8.3654356,1.763293028,1.763613343,131.7254181,0.444331229,8.5,137.7707825,65000
855.5876,VIKING GP.,Draupne Fm.,8.315554619,1.767408609,1.762182832,132.8321075,0.449591458,8.5,140.6352081,65000
855.7396,VIKING GP.,Draupne Fm.,8.344478607,1.816732287,1.816274762,133.5911865,0.396654606,8.5,132.6760712,65000
855.8916,VIKING GP.,Draupne Fm.,8.456378937,1.837275624,1.832983017,138.3885803,0.4307971,8.5,130.4343109,65000
856.0436,VIKING GP.,Draupne Fm.,8.481311798,1.839481831,1.838064432,142.0626526,0.4311831,8.5,121.7313309,65000
856.1956,VIKING GP.,Draupne Fm.,8.449885368,1.815850616,1.822853684,142.6188965,0.393792391,8.5,121.072609,65000
856.3476,VIKING GP.,Draupne Fm.,8.427453041,1.813558102,1.811835051,139.6725006,0.418241203,8.5,115.6992798,65000
856.4996,VIKING GP.,Draupne Fm.,8.460943222,1.813839436,1.815971494,140.2322693,0.434062094,8.5,100.7694855,65000
856.6516,VIKING GP.,Draupne Fm.,8.44033432,1.816563606,1.818351984,141.0121613,0.462038368,8.5,95.21588898,65000
856.8036,VIKING GP.,Draupne Fm.,8.370755196,1.819476366,1.826681256,143.5472107,0.441953033,8.5,96.15777588,65000
856.9556,VIKING GP.,Draupne Fm.,8.323152542,1.820997477,1.819826603,145.1419067,0.448181063,8.5,96.3421936,65000
857.1076,VIKING GP.,Draupne Fm.,8.371159554,1.819660425,1.819730043,144.0475159,0.444035173,8.5,98.56063843,65000
857.2596,VIKING GP.,Draupne Fm.,8.323371887,1.809520364,1.806913257,138.2455902,0.443102062,8.5,101.1148911,65000
857.4116,VIKING GP.,Draupne Fm.,8.324418068,1.804942131,1.806243777,130.0947876,0.464544594,8.5,102.9795303,65000
857.5636,VIKING GP.,Draupne Fm.,8.312355995,1.755322456,1.75616324,125.2089691,0.4417184,8.5,107.6599884,65000
857.7156,VIKING GP.,Draupne Fm.,8.332695961,1.733979821,1.736036897,126.9128876,0.456198067,8.5,114.9022217,65000
857.8676,VIKING GP.,Draupne Fm.,8.330109596,1.734137178,1.737742305,130.5475159,0.462006062,8.5,121.638916,65000
858.0196,VIKING GP.,Draupne Fm.,8.329220772,1.740172148,1.736994863,133.9885407,0.432709724,8.5,123.6453629,65000
858.1716,VIKING GP.,Draupne Fm.,8.334381104,1.729694367,1.730437994,136.5997925,0.422372699,8.5,124.6825562,65000
858.3236,VIKING GP.,Draupne Fm.,8.310880661,1.716669202,1.717333794,139.7459564,0.470790863,8.5,122.2005463,65000
858.4756,VIKING GP.,Draupne Fm.,8.321176529,1.72872901,1.735069275,142.3387299,0.496922821,8.5,111.3624115,65000
858.6276,VIKING GP.,Draupne Fm.,8.408548355,1.748982072,1.756443858,143.0654602,0.461499929,8.5,106.4402771,65000
858.7796,VIKING GP.,Draupne Fm.,8.442637444,1.753310442,1.754407167,143.0978699,0.44091171,8.5,107.2873535,65000
858.9316,VIKING GP.,Draupne Fm.,8.444228172,1.74323523,1.747174501,145.2455139,0.467322975,8.5,107.789505,65000
859.0836,VIKING GP.,Draupne Fm.,8.459262848,1.747009158,1.750164628,148.3360901,0.473893166,8.5,102.9954529,65000
859.2356,VIKING GP.,Draupne Fm.,8.452051163,1.749037266,1.753729463,147.1299896,0.487415671,8.5,99.92808533,65000
859.3876,VIKING GP.,Draupne Fm.,8.335221291,1.770480514,1.775151134,146.9506531,0.43387568,8.5,92.03639221,65000
859.5396,VIKING GP.,Draupne Fm.,8.261517525,1.777490497,1.780495048,146.0530243,0.457488775,8.5,89.11340332,65000
859.6916,VIKING GP.,Draupne Fm.,8.341066361,1.768474102,1.766140461,147.1478577,0.472325862,8.5,84.61380005,65000
859.8436,VIKING GP.,Draupne Fm.,8.489912033,1.760394096,1.766322374,145.8040772,0.447219759,8.5,81.12879181,65000
859.9956,VIKING GP.,Draupne Fm.,8.453867912,1.773277283,1.781105042,143.4472656,0.482101262,8.5,80.53031158,65000
860.1476,VIKING GP.,Draupne Fm.,8.478375435,1.785758257,1.78553009,142.5276642,0.49802804,8.5,80.67287445,65000
860.2996,VIKING GP.,Draupne Fm.,8.493350983,1.776319981,1.777506828,142.8642883,0.487771422,8.5,77.826828,65000
860.4516,VIKING GP.,Draupne Fm.,8.479029656,1.765605331,1.765229464,142.5163422,0.462377161,8.5,76.59648895,65000
860.6036,VIKING GP.,Draupne Fm.,8.544387817,1.766350865,1.766679764,141.8674316,0.449243605,8.5,75.92362976,65000
860.7556,VIKING GP.,Draupne Fm.,8.574150085,1.782674551,1.783869863,141.416687,0.462301612,8.5,80.76563263,65000
860.9076,VIKING GP.,Draupne Fm.,8.571008682,1.814271689,1.820061445,139.7414246,0.462235391,8.5,89.83531189,65000
861.0596,VIKING GP.,Draupne Fm.,8.510762215,1.82312429,1.828687072,138.5082703,0.460421711,8.5,95.92123413,65000
861.2116,VIKING GP.,Draupne Fm.,8.495649338,1.79603982,1.802934885,138.2112732,0.458874643,8.5,100.3254318,65000
861.3636,VIKING GP.,Draupne Fm.,8.498104096,1.776345611,1.777594447,141.3355255,0.456053585,8.5,103.7213364,65000
861.5156,VIKING GP.,Draupne Fm.,8.486097336,1.794209242,1.787626624,142.7062225,0.496747315,8.5,115.648468,65000
861.6676,VIKING GP.,Draupne Fm.,8.484631538,1.829922676,1.826453686,141.9473419,0.477317035,8.5,117.0316238,65000
861.8196,VIKING GP.,Draupne Fm.,8.494165421,1.839911461,1.847872615,141.3601379,0.459025681,8.5,113.3844833,65000
861.9716,VIKING GP.,Draupne Fm.,8.47840023,1.846598983,1.855891943,141.9729462,0.428234696,8.5,113.2199554,65000
862.1236,VIKING GP.,Draupne Fm.,8.464479446,1.858077169,1.861956835,140.6512604,0.396323443,8.5,113.6523438,65000
862.2756,VIKING GP.,Draupne Fm.,8.464139938,1.862490535,1.864128113,137.5109711,0.406769335,8.5,105.9479675,65000
862.4276,VIKING GP.,Draupne Fm.,8.463693619,1.826138496,1.832278371,134.5684204,0.452573419,8.5,96.22918701,65000
862.5796,VIKING GP.,Draupne Fm.,8.471136093,1.808782697,1.809702754,133.1031799,0.472415924,8.5,92.32362366,65000
862.7316,VIKING GP.,Draupne Fm.,8.485157967,1.81553936,1.815774679,134.169342,0.417962998,8.5,77.45599365,65000
862.8836,VIKING GP.,Draupne Fm.,8.482524872,1.813887596,1.819279909,137.5681305,0.435969621,8.5,70.52067566,65000
863.0356,VIKING GP.,Draupne Fm.,8.492729187,1.807442784,1.816507101,143.6194153,0.442720741,8.5,70.94364929,65000
863.1876,VIKING GP.,Draupne Fm.,8.551314354,1.796849012,1.800930858,149.6328888,0.459237546,8.5,71.64465332,65000
863.3396,VIKING GP.,Draupne Fm.,8.555027008,1.770869017,1.775203109,152.8618317,0.48027435,8.5,75.62134552,65000
863.4916,VIKING GP.,Draupne Fm.,8.552365303,1.741530418,1.750470042,154.0435638,0.469849408,8.5,78.02674866,65000
863.6436,VIKING GP.,Draupne Fm.,8.495548248,1.729703307,1.733654261,154.0917969,0.430576891,8.5,78.31575012,65000
863.7956,VIKING GP.,Draupne Fm.,8.448500633,1.720793009,1.716333985,157.540329,0.451083332,8.5,78.28986359,65000
863.9476,VIKING GP.,Draupne Fm.,8.440179825,1.749553442,1.755268455,160.636261,0.467881352,8.5,85.47185516,65000
864.0996,VIKING GP.,Draupne Fm.,8.476881027,1.777827859,1.791727305,160.947876,0.449067384,8.5,89.55179596,65000
864.2516,VIKING GP.,Draupne Fm.,8.488108635,1.782402515,1.801515341,158.3693848,0.451591373,8.5,102.3549194,65000
864.4036,VIKING GP.,Draupne Fm.,8.515499115,1.771880269,1.800359845,151.4981232,0.458142549,8.5,94.08244324,65000
864.5556,VIKING GP.,Draupne Fm.,8.499943733,1.746420026,1.780546784,145.9958954,0.466680765,8.5,76.79831696,65000
864.7076,VIKING GP.,Draupne Fm.,8.476977348,1.723201275,1.753120303,142.1399841,0.518439055,8.5,72.00000763,65000
864.8596,VIKING GP.,Draupne Fm.,8.495426178,1.717261672,1.743617058,143.1953125,0.486481458,8.5,72.54533386,65000
865.0116,VIKING GP.,Draupne Fm.,8.525645256,1.746976614,1.786630034,145.4261169,0.44599551,8.5,72.8753891,65000
865.1636,VIKING GP.,Draupne Fm.,8.524469376,1.766509175,1.810142279,146.1120453,0.47835654,8.5,72.8753891,65000
865.3156,VIKING GP.,Draupne Fm.,8.491621018,1.765712023,1.796898484,146.1416779,0.469927996,8.5,123.5474014,65000
865.4676,VIKING GP.,Draupne Fm.,8.475239754,1.768524885,1.795928001,146.0115662,0.439466119,8.5,160.4026184,65000
865.6196,VIKING GP.,Draupne Fm.,8.472726822,1.775904656,1.792104721,144.3670044,0.450104594,8.5,159.3142242,65000
865.7716,VIKING GP.,Draupne Fm.,8.466733933,1.781284094,1.792635679,143.6945801,0.504814506,8.5,159.0625153,65000
865.9236,VIKING GP.,Draupne Fm.,8.470932007,1.795149088,1.802883863,142.3379974,0.5197317,8.5,156.8275452,65000
866.0756,VIKING GP.,Draupne Fm.,8.470766068,1.810958982,1.823311329,141.6767731,0.485449314,8.5,153.9185181,65000
866.2276,VIKING GP.,Draupne Fm.,8.467905045,1.817997456,1.830916166,139.7267761,0.479210079,8.5,157.4606628,65000
866.3796,VIKING GP.,Draupne Fm.,8.428204536,1.813724637,1.82120347,136.6950073,0.458481997,8.5,159.5192261,65000
866.5316,VIKING GP.,Draupne Fm.,8.415494919,1.804979086,1.804152131,134.4584045,0.417942792,8.5,159.2531586,65000
866.6836,VIKING GP.,Draupne Fm.,8.423549652,1.810943484,1.801113248,132.7078552,0.423669845,8.5,161.8634186,65000
866.8356,VIKING GP.,Draupne Fm.,8.402482987,1.874948263,1.86852932,132.0254974,0.414079607,8.5,159.4465332,65000
866.9876,VIKING GP.,Draupne Fm.,8.457112312,1.922377706,1.92042017,131.4511414,0.399347633,8.5,156.5184021,65000
867.1396,VIKING GP.,Draupne Fm.,8.48785305,1.955633521,1.953862548,130.3693695,0.386031538,8.5,149.8911743,65000
867.2916,VIKING GP.,Draupne Fm.,8.501243591,2.032263279,2.032828331,128.8184357,0.369101673,8.5,143.5671997,65000
867.4436,VIKING GP.,Draupne Fm.,8.517339706,2.075004101,2.089849711,127.2583923,0.384266555,8.5,142.0195923,65000
867.5956,VIKING GP.,Draupne Fm.,8.511255264,2.015044689,2.027974367,126.898819,0.379428148,8.5,141.092041,65000
867.7476,VIKING GP.,Draupne Fm.,8.499545097,1.971258164,1.976830959,128.4488831,0.408216149,8.5,132.6757965,65000
867.8996,VIKING GP.,Draupne Fm.,8.490413666,1.966417074,1.973105192,132.1383514,0.431381524,8.5,126.7565994,65000
868.0516,VIKING GP.,Draupne Fm.,8.508666039,1.943115473,1.954671264,133.3648224,0.422310203,8.5,126.2528229,65000
868.2036,VIKING GP.,Draupne Fm.,8.533919334,1.918227315,1.934392333,131.3834534,0.433416069,8.5,125.3808823,65000
868.3556,VIKING GP.,Draupne Fm.,8.535171509,1.900134444,1.914738655,126.9104538,0.431128353,8.5,120.238266,65000
868.5076,VIKING GP.,Draupne Fm.,8.518393517,1.851709485,1.861645699,124.7371597,0.447377145,8.5,115.4752197,65000
868.6596,VIKING GP.,Draupne Fm.,8.50795269,1.803133845,1.803478479,124.2320252,0.468891591,8.5,116.7538528,65000
868.8116,VIKING GP.,Draupne Fm.,8.489606857,1.784177303,1.781621218,124.3331223,0.46136412,8.5,115.1710968,65000
868.9636,VIKING GP.,Draupne Fm.,8.482843399,1.78778708,1.787841201,126.0342255,0.440853,8.5,111.7584,65000
869.1156,VIKING GP.,Draupne Fm.,8.474805832,1.808148742,1.811639667,128.6123962,0.445839346,8.5,109.6388855,65000
869.2676,VIKING GP.,Draupne Fm.,8.482605934,1.847171903,1.858445644,128.4011383,0.448363572,8.5,108.4315033,65000
869.4196,VIKING GP.,Draupne Fm.,8.500992775,1.887161613,1.8990376,125.4689484,0.434849143,8.5,107.4215927,65000
869.5716,VIKING GP.,Draupne Fm.,8.489244461,1.871422768,1.880706191,123.7602234,0.458990961,8.5,104.5656662,65000
869.7236,VIKING GP.,Draupne Fm.,8.46985817,1.795487285,1.796634436,124.6399078,0.446599871,8.5,102.6573944,65000
869.8756,VIKING GP.,Draupne Fm.,8.439621925,1.761299253,1.757376552,125.8667145,0.445755214,8.5,104.7957611,65000
870.0276,VIKING GP.,Draupne Fm.,8.416644096,1.77592063,1.780377388,125.4865036,0.44116804,8.5,102.580986,65000
870.1796,VIKING GP.,Draupne Fm.,8.439206123,1.770510912,1.781607151,124.2142487,0.404351383,8.5,104.6622238,65000
870.3316,VIKING GP.,Draupne Fm.,8.456357002,1.753283858,1.757929921,122.8856735,0.432599783,8.5,112.8859787,65000
870.4836,VIKING GP.,Draupne Fm.,8.436793327,1.721758723,1.719873548,122.1377869,0.45657301,8.5,117.1842728,65000
870.6356,VIKING GP.,Draupne Fm.,8.424219132,1.68819499,1.690789223,122.9230347,0.460468233,8.5,119.5848465,65000
870.7876,VIKING GP.,Draupne Fm.,8.419370651,1.671633959,1.680683017,125.4407425,0.470994353,8.5,115.7027969,65000
870.9396,VIKING GP.,Draupne Fm.,8.408349991,1.683134198,1.695240974,126.2228775,0.469635785,8.5,106.5997467,65000
871.0916,VIKING GP.,Draupne Fm.,8.425081253,1.695914984,1.708716631,124.5613861,0.469457001,8.5,100.6604996,65000
871.2436,VIKING GP.,Draupne Fm.,8.459085465,1.672644615,1.682786226,121.5432282,0.468645185,8.5,98.65248871,65000
871.3956,VIKING GP.,Draupne Fm.,8.465313911,1.655495644,1.660800457,121.0033493,0.492638469,8.5,98.00266266,65000
871.5476,VIKING GP.,Draupne Fm.,8.459400177,1.670695901,1.671713591,122.7368927,0.492004991,8.5,98.01907349,65000
871.6996,VIKING GP.,Draupne Fm.,8.458560944,1.749983549,1.746660352,123.6700668,0.457698941,8.5,96.70661163,65000
871.8516,VIKING GP.,Draupne Fm.,8.463196755,1.863980174,1.859316468,123.8575821,0.430955589,8.5,92.92866516,65000
872.0036,VIKING GP.,Draupne Fm.,8.465385437,1.916693687,1.911768436,123.7249832,0.426577628,8.5,89.1332016,65000
872.1556,VIKING GP.,Draupne Fm.,8.46476078,1.918871522,1.917437196,123.7564774,0.401851177,8.5,87.50064087,65000
872.3076,VIKING GP.,Draupne Fm.,8.46572876,1.925288796,1.930911779,121.2337875,0.362369478,8.5,79.63304138,65000
872.4596,VIKING GP.,Draupne Fm.,8.461713791,1.947347879,1.951887369,118.0195618,0.375291318,8.5,75.85912323,65000
872.6116,VIKING GP.,Draupne Fm.,8.457992554,1.955590367,1.959401369,118.0294495,0.380455017,8.5,80.24888611,65000
872.7636,VIKING GP.,Draupne Fm.,8.460600853,1.936544061,1.94397676,121.5014648,0.396418124,8.5,81.16490173,65000
872.9156,VIKING GP.,Draupne Fm.,8.477054596,1.917735338,1.923644662,124.8980026,0.409001857,8.5,81.21414948,65000
873.0676,VIKING GP.,Draupne Fm.,8.493448257,1.95507586,1.958499908,124.8732071,0.384240359,8.5,81.78891754,65000
873.2196,VIKING GP.,Draupne Fm.,8.486543655,2.05870676,2.064464092,122.2672501,0.356221259,8.5,81.7202301,65000
873.3716,VIKING GP.,Draupne Fm.,8.468582153,2.132107496,2.119214296,119.7270584,0.3588112,8.5,77.75053406,65000
873.5236,VIKING GP.,Draupne Fm.,8.477677345,2.159602404,2.113101006,117.1420288,0.33562398,8.5,75.31330109,65000
873.6756,VIKING GP.,Draupne Fm.,8.47892189,2.215230227,2.140869141,116.0974045,0.287618369,8.5,74.44603729,65000
873.8276,VIKING GP.,Draupne Fm.,8.460000038,2.289917469,2.2002635,117.163887,0.303898841,8.5,79.73566437,65000
873.9796,VIKING GP.,Draupne Fm.,8.475755692,2.506951332,2.411038399,119.0049133,0.339351237,8.5,86.90288544,65000
874.1316,VIKING GP.,Draupne Fm.,8.50612545,2.359055281,2.297651053,119.5819244,0.386040062,8.5,86.00861359,65000
874.2836,VIKING GP.,Draupne Fm.,8.540031433,1.933507204,1.933217406,115.7291184,0.407477289,8.5,84.90590668,65000
874.4356,VIKING GP.,Draupne Fm.,8.534641266,1.934869409,1.931745768,110.4398575,0.436434925,8.5,82.17881012,65000
874.5876,VIKING GP.,Draupne Fm.,8.508506775,1.922533274,1.918962598,105.3501663,0.47047171,8.5,78.9464035,65000
874.7396,VIKING GP.,Draupne Fm.,8.503065109,2.072716236,2.037390232,103.2806625,0.390297741,8.5,79.9833374,65030
874.8916,VIKING GP.,Draupne Fm.,8.482339859,2.279317617,2.198284388,103.1916351,0.289966315,8.5,81.83599854,65030
875.0436,VIKING GP.,Draupne Fm.,8.49702549,2.565214634,2.48503232,103.983078,0.254998535,8.5,83.3912735,65030
875.1956,VIKING GP.,Draupne Fm.,8.510606766,2.769688368,2.719929934,106.4315949,0.260133475,8.5,85.35504913,65030
875.3476,VIKING GP.,Draupne Fm.,8.507008553,2.581842184,2.569029808,110.6821137,0.284609795,8.5,86.5351944,65030
875.4996,VIKING GP.,Draupne Fm.,8.522081375,2.565967321,2.548532724,114.5509491,0.270813316,8.5,85.73719788,65030
875.6516,VIKING GP.,Draupne Fm.,8.550000191,2.553451061,2.538463831,116.7613297,0.264447689,8.5,84.97608948,65030
875.8036,VIKING GP.,Draupne Fm.,8.550000191,2.469154835,2.466036558,118.4820786,0.279705137,8.5,85.13384247,65000
875.9556,VIKING GP.,Draupne Fm.,8.550000191,2.429985523,2.430924892,119.7495651,0.293867588,8.5,86.53803253,65000
876.1076,VIKING GP.,Draupne Fm.,8.550000191,2.424649,2.432382107,120.0798111,0.292618692,8.5,90.65234375,65000
876.2596,VIKING GP.,Draupne Fm.,8.550000191,2.453967571,2.469472885,119.4474716,0.294961482,8.5,93.55699921,65000
876.4116,VIKING GP.,Draupne Fm.,8.493301392,2.443347693,2.477199078,119.2239761,0.310446262,8.5,94.28347015,65000
876.5636,VIKING GP.,Draupne Fm.,8.412746429,2.391493797,2.427609444,119.1174927,0.322096169,8.5,96.9546051,65000
876.7156,VIKING GP.,Draupne Fm.,8.444401741,2.317680121,2.335253239,119.2097702,0.340921313,8.5,99.99729157,65000
876.8676,VIKING GP.,Draupne Fm.,8.491253853,2.294789076,2.304358006,119.8099823,0.348717243,8.5,98.65743256,65000
877.0196,VIKING GP.,Draupne Fm.,8.490247726,2.291612625,2.306719542,118.1160889,0.331884146,8.5,97.65467835,65000
877.1716,VIKING GP.,Draupne Fm.,8.478097916,2.272059441,2.289758921,113.3761826,0.316546828,8.5,98.90400696,65000
877.3236,VIKING GP.,Draupne Fm.,8.472026825,2.231375694,2.250168562,110.8532562,0.310197175,8.5,99.34999847,65000
877.4756,VIKING GP.,Draupne Fm.,8.474638939,2.182471991,2.196093082,113.1782684,0.331044018,8.5,97.08116913,65000
877.6276,VIKING GP.,Draupne Fm.,8.443684578,2.114357472,2.113855362,120.6894302,0.355280072,8.5,92.41201782,65000
